Id;CourseId;Title;Description;SortOrder;IsVisible;DueDate;TargetSquadronId;CreatedById;CreatedAt;UpdatedAt;ActivityType;AdditionalFileUrls;AiPromptUsed;AiSummary;ContentType;DifficultyLevel;FileUrl;GradingMode;Instructions;MaxGrade;PassingScore;QuizScope;SourceLectureIds;ThumbnailUrl;TotalMarks;Transcript;AllowLateSubmission;TranscriptGeneratedAt;SummaryGeneratedAt;TimeLimitMinutes;MaxAttempts;ShuffleQuestions;ShowCorrectAnswers;ShowExplanations;IsAiGenerated;EstimatedCompletionMinutes;SummaryStatus;AssignmentFileUrls
2114;198;OOP Concepts;Description for OOP Concepts;17;0;2025-09-01 21:44:42;5.0;11;2025-07-07 21:44:42;2025-08-28 21:44:42;Quiz;;Summarize this lecture;;;Easy;;;;20.0;12.0;;[1350, 1350, 1350];/uploads/thumbnails/ee49893b-9623-4007-b764-caaa1f1853be.jpg;20.0;;;;;15.0;1.0;0.0;1.0;1.0;0;20.0;Failed;
22;2;Design Patterns;Description for Design Patterns;21;0;2026-03-05 03:37:33;;7;2026-01-27 03:37:33;2026-04-25 03:37:33;Assignment;/uploads/extra/cf42953a-b2ee-4478-bbfc-7deda0cd5918.pdf;;;;;;;;25.0;16.2;;;;;;1.0;;;;;;;;0;45.0;;/uploads/assignments/fb1328be-56d2-4a67-b7f9-6d39ccb4a723.pdf
314;30;Python for Data Science;;28;1;2022-08-11 13:45:05;;5;2022-07-01 13:45:05;;Lecture;;;AI summary for Python for Data Science;Video;;/uploads/lectures/30/6c9f42d9-c027-44f6-b292-df9a9b724c5c.pdf;;;;;;;;;;;;2022-07-03 13:45:05;;;;;;0;45.0;Failed;
888;86;Memory Management;Description for Memory Management;8;0;2025-09-09 06:46:11;;12;2025-08-16 06:46:11;2025-09-17 06:46:11;Quiz;/uploads/extra/f1151168-277a-4472-9085-b3bc60f2a81e.pdf;;;;Medium;;;;10.0;5.4;FullCourse;[152];;10.0;;;;2025-08-18 06:46:11;20.0;;1.0;1.0;0.0;0;45.0;Pending;
1142;110;OOP Concepts;;22;0;2025-03-31 09:49:33;;2;2025-02-05 09:49:33;2025-04-15 09:49:33;Quiz;;Summarize this lecture;;;Medium;;;Please complete the quiz carefully.;20.0;12.7;FullCourse;;;20.0;Auto-generated transcript...;;;2025-02-07 09:49:33;90.0;1.0;1.0;0.0;0.0;0;20.0;Done;
1097;107;Memory Management;;4;1;2025-09-03 07:39:22;;10;2025-08-20 07:39:22;2025-10-09 07:39:22;Lecture;;;;Pdf;;/uploads/lectures/107/4d517e4f-2585-40db-b78d-fdaf72f49da6.pdf;;;;;;;;;;;;;;;;;;0;20.0;;
1683;157;Sorting Algorithms;Description for Sorting Algorithms;14;1;2023-03-04 14:33:03;;14;2023-02-24 14:33:03;;Lecture;;;;Pdf;;/uploads/lectures/157/7640ebdc-2594-479e-ab53-288408ec8ec2.pdf;;;;;;;;;;;;2023-02-26 14:33:03;;;;;;0;10.0;Failed;
262;27;;;2;1;2025-12-26 17:49:26;;14;2025-12-03 17:49:26;2025-12-21 17:49:26;Lecture;;;;Pdf;;/uploads/lectures/27/0aff588e-0d10-4cda-bbb6-48673ba7e06c.pdf;;;;;;;;;;;;;;;;;;0;5.0;;
1403;132;Cybersecurity Fundamentals;;8;1;;;13;2023-08-23 12:04:24;2023-10-06 12:04:24;Lecture;/uploads/extra/13ecb573-0068-4934-998e-cf2505638b0b.pdf;;AI summary for Cybersecurity Fundamentals;Video;;/uploads/lectures/132/85da903f-df5c-4eee-b38d-96197dba613c.pdf;;;;;;;;;;;2023-08-24 12:04:24;;;;;;;0;20.0;Failed;
2064;192;OS Scheduling;;7;1;2025-09-23 04:57:31;65.0;1;2025-09-02 04:57:31;;Lecture;;;;Video;;/uploads/lectures/192/46c5dc93-7f27-4cee-8efd-354791d97ab0.pdf;;;;;;;/uploads/thumbnails/9e3b3e89-268a-4263-8c35-3243307951b5.jpg;;;;;2025-09-04 04:57:31;;;;;;1;30.0;Failed;
2212;65;Concurrency;Description for Concurrency;4;1;2025-02-01 16:43:41;;1;2024-12-29 16:43:41;2025-03-13 16:43:41;Quiz;;;;;Easy;;;Please complete the quiz carefully.;-5.0;15.1;FullCourse;[347, 347, 347];;-5.0;;;;2024-12-31 16:43:41;15.0;3.0;0.0;0.0;1.0;0;45.0;Failed;
791;78;;;4;0;2023-09-10 08:33:18;;8;2023-08-09 08:33:18;2023-08-20 08:33:18;Lecture;;Summarize this lecture;AI summary for REST APIs;Pdf;;/uploads/lectures/78/cccb09e5-93a6-4d69-b09f-e2b10e9da383.pdf;;;;;;;/uploads/thumbnails/2d9545a7-e473-471e-b01f-45e010447e30.jpg;;;;;;;;;;;0;20.0;Pending;
715;71;Introduction to the Course;Description for Introduction to the Course;18;1;;;2;2025-10-06 19:17:41;2025-10-17 19:17:41;Lecture;;;;Video;;/uploads/lectures/71/96c3c244-d588-41e9-a3d4-83f2330202c8.pdf;;;;;;;;;;;2025-10-07 19:17:41;2025-10-08 19:17:41;;;;;;0;20.0;Done;
1245;118;Trees and Graphs;Description for Trees and Graphs;13;1;2024-09-07 08:25:13;;12;2024-07-11 08:25:13;2024-08-21 08:25:13;Quiz;;Summarize this lecture;AI summary for Trees and Graphs;;Hard;;;Please complete the quiz carefully.;100.0;58.4;;[89, 89];/uploads/thumbnails/aaaeaee0-29c1-4189-ae76-f1512089c3bb.jpg;100.0;;;;2024-07-13 08:25:13;30.0;;1.0;0.0;0.0;0;10.0;;
789;78;Database Normalization;Description for Database Normalization;1;1;2024-03-03 16:21:51;;11;2024-01-31 16:21:51;2024-03-17 16:21:51;Quiz;/uploads/extra/d1270e67-15cc-477e-a06f-16ddb8b5c07c.pdf;Summarize this lecture;AI summary for Database Normalization;;Hard;;;Please complete the quiz carefully.;50.0;28.1;SingleLecture;[279, 279];;50.0;;;2024-02-01 16:21:51;;60.0;2.0;0.0;0.0;0.0;0;15.0;;
1073;104;Design Patterns;Description for Design Patterns;5;1;2022-09-30 09:23:43;;2;2022-09-23 09:23:43;2022-11-02 09:23:43;Quiz;/uploads/extra/4a00fe00-286f-424f-887e-1219ffc0ab59.pdf;;;;Hard;;;Please complete the quiz carefully.;10.0;5.8;FullCourse;;;10.0;;;2022-09-24 09:23:43;;60.0;3.0;1.0;1.0;0.0;0;15.0;Done;
996;95;Dynamic Programming;Description for Dynamic Programming;13;0;2025-10-31 17:46:16;;2;2025-10-17 17:46:16;2026-01-12 17:46:16;Lecture;;;;Video;;/uploads/lectures/95/469f8803-5da7-4bac-b509-ccac66f8b8a8.pdf;;;;;;;;;;;;;;;;;;0;45.0;Done;
2163;20;;;30;0;2023-10-24 01:28:49;39.0;8;2023-10-06 01:28:49;2023-12-08 01:28:49;Assignment;;;AI summary for Database Normalization;;;;Manual;Please complete the assignment carefully.;100.0;61.8;;;;;;;;2023-10-08 01:28:49;;;;;;0;20.0;Failed;
1859;173;Data Structures Overview;;10;1;;;3;2022-08-03 21:42:06;2022-10-02 21:42:06;Lecture;;;AI summary for Data Structures Overview;Pdf;;/uploads/lectures/173/3bdb1b3c-fd71-4143-912c-bbd2e1d07cdd.pdf;;;;;;;;;;;;;;;;;;0;45.0;Failed;
1093;106;Cloud Architecture;Description for Cloud Architecture;20;1;2024-08-22 23:55:02;;13;2024-07-13 23:55:02;2024-07-21 23:55:02;Lecture;/uploads/extra/81cd5747-a933-4607-b192-2a0a8757521e.pdf;Summarize this lecture;;;;/uploads/lectures/106/085462ff-7787-43b0-9798-f6ae88b83f3a.pdf;;;;;;;/uploads/thumbnails/b4f00936-d8e1-496f-91e8-5a446ef43412.jpg;;;;2024-07-14 23:55:02;;;;;;;0;30.0;Done;
2069;193;Introduction to the Course;Description for Introduction to the Course;2;0;2025-12-16 04:11:31;;2;2025-11-06 04:11:31;2026-01-13 04:11:31;Lecture;/uploads/extra/6411ad8a-8fef-431c-ba71-830774c66b48.pdf;;AI summary for Introduction to the Course;Pdf;;/uploads/lectures/193/2c564996-6f7f-4cfa-9720-849338acf116.pdf;;;;;;;;;;;;;;;;;;1;60.0;Failed;
296;29;Indexing & Performance;;22;1;;;7;2026-02-06 05:44:45;2026-03-19 05:44:45;Quiz;;;;;Easy;;;;100.0;59.2;SingleLecture;;;100.0;Auto-generated transcript...;;;;20.0;2.0;1.0;1.0;0.0;0;;Done;
1335;127;Computer Vision Intro;Description for Computer Vision Intro;14;0;;;7;2023-12-01 15:25:16;2024-01-21 15:25:16;Lecture;/uploads/extra/c55fd96a-0f1d-4acf-9684-987dfbcc02c3.pdf;;;;;/uploads/lectures/127/da3c74bd-1961-4210-9d7d-c56336b766c7.pdf;;;;;;;/uploads/thumbnails/e5c29623-c47f-4444-9440-8a72357453fa.jpg;;;;;2023-12-03 15:25:16;;;;;;1;45.0;Done;
679;67;Network Protocols;Description for Network Protocols;21;1;;;10;2023-07-11 14:00:21;2023-07-15 14:00:21;Assignment;;Summarize this lecture;AI summary for Network Protocols;;;;Manual;;25.0;13.7;;;/uploads/thumbnails/e1fcee50-73da-4a57-a848-97cb5c918c3b.jpg;;;1.0;;;;;;;;1;20.0;Pending;
1294;121;Data Structures Overview;;7;1;2025-12-26 04:10:51;;14;2025-11-25 04:10:51;2026-02-21 04:10:51;Lecture;;;AI summary for Data Structures Overview;;;/uploads/lectures/121/ea97e7bb-91c1-44e7-a4e0-72c4a2a6c3b6.pdf;;;;;;;/uploads/thumbnails/5e2356a0-6a69-4081-b19d-aac76075a0b0.jpg;;Auto-generated transcript...;;;;;;;;;0;60.0;Failed;
2062;192;Indexing & Performance;Description for Indexing & Performance;2;1;;;10;2025-02-05 23:15:21;2025-03-04 23:15:21;Assignment;;;AI summary for Indexing & Performance;;;;Auto;;25.0;11.9;;;/uploads/thumbnails/7a9fdefe-4851-4e41-ab04-37b954c99fe7.jpg;;Auto-generated transcript...;1.0;;2025-02-07 23:15:21;;;;;;1;60.0;Failed;
629;62;OOP Concepts;Description for OOP Concepts;9;1;;;14;2026-03-28 07:27:10;;Lecture;;;AI summary for OOP Concepts;Video;;/uploads/lectures/62/da25f3a7-e315-4cdc-948f-ce52482c84ca.pdf;;;;;;;;;;;;2026-03-30 07:27:10;;;;;;0;45.0;;
450;43;Web Development Basics;Description for Web Development Basics;14;1;2025-06-21 22:24:00;22.0;10;2025-04-29 22:24:00;2025-06-19 22:24:00;Lecture;;;;Video;;/uploads/lectures/43/9f2c14fa-5d6e-42ef-abfb-48207de71afa.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;30.0;;
1410;958;Memory Management;Description for Memory Management;21;1;;;7;2023-07-16 13:35:53;2023-09-25 13:35:53;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/132/a612be5c-a823-482e-8118-d068741c0e18.pdf;;;;;;;;;;;2023-07-17 13:35:53;;;;;;;0;15.0;Failed;
2112;198;Dynamic Programming;Description for Dynamic Programming;12;1;;;8;2025-09-02 01:04:45;2025-11-12 01:04:45;Lecture;/uploads/extra/07df156f-059f-401d-b020-60220fa5db82.pdf;;;Pdf;;/uploads/lectures/198/7f2210ca-f3c7-4502-9f3d-0957af98adce.pdf;;;;;;;/uploads/thumbnails/7cb43e86-50c7-4f4c-a75c-cab12f159554.jpg;;;;2025-09-03 01:04:45;;;;;;;1;60.0;Failed;
1250;118;Web Development Basics;Description for Web Development Basics;23;0;;8.0;3;2024-03-03 07:53:01;;Quiz;;;;;Hard;;;Please complete the quiz carefully.;10.0;5.2;;;;10.0;;;;;;2.0;1.0;0.0;0.0;0;;Pending;
287;29;Data Structures Overview;;3;1;;;5;2025-07-09 07:42:30;2025-07-13 07:42:30;Quiz;;;;;Medium;;;;999.0;6.4;FullCourse;;;999.0;Auto-generated transcript...;;;;45.0;;0.0;0.0;1.0;0;60.0;Failed;
2003;187;Cloud Architecture;;6;1;;;13;2023-12-24 05:54:03;2024-03-19 05:54:03;Quiz;/uploads/extra/5568cc32-db68-41b2-bcde-c1356494962f.pdf;;AI summary for Cloud Architecture;;;;;Please complete the quiz carefully.;25.0;15.7;SingleLecture;;;25.0;;;2023-12-25 05:54:03;;90.0;1.0;1.0;0.0;1.0;0;;Done;
1;1;SQL Joins;Description for SQL Joins;2;1;;58.0;2;2024-04-12 15:40:54;2024-04-20 15:40:54;Quiz;;;;;Hard;;;Please complete the quiz carefully.;20.0;11.9;FullCourse;;/uploads/thumbnails/bf30a3e1-bb42-4a38-b798-2287eb87f27f.jpg;20.0;;;;2024-04-14 15:40:54;;1.0;1.0;0.0;0.0;1;20.0;Failed;
1273;119;Database Normalization;;26;1;2024-08-26 20:17:50;;13;2024-07-14 20:17:50;2024-08-08 20:17:50;Lecture;;;AI summary for Database Normalization;Pdf;;/uploads/lectures/119/145be4aa-283a-44ce-9d65-e094cd264879.pdf;;;;;;;;;;;;;;;;;;1;10.0;Pending;
977;93;Search Algorithms;Description for Search Algorithms;20;1;;;14;2025-04-19 00:53:39;;Assignment;;Summarize this lecture;AI summary for Search Algorithms;;;;;Please complete the assignment carefully.;25.0;14.1;;;/uploads/thumbnails/d53aa378-6295-49d4-8160-44ed6219a73b.jpg;;;0.0;;2025-04-21 00:53:39;;;;;;0;15.0;Pending;
1491;141;Indexing & Performance;Description for Indexing & Performance;25;1;2025-03-17 15:09:39;;12;2025-03-10 15:09:39;;Lecture;/uploads/extra/9de47652-8ac8-4c85-9e7b-dc87249a4ef1.pdf;Summarize this lecture;;Pdf;;/uploads/lectures/141/97ec49c0-3448-439b-b14e-3e0577d9ec32.pdf;;;;;;;;;;;;;;;;;;1;20.0;;
1126;109;Encryption Methods;Description for Encryption Methods;12;1;2025-05-24 23:50:31;16.0;10;2025-04-11 23:50:31;2025-05-02 23:50:31;Assignment;;;AI summary for Encryption Methods;;;;Manual;Please complete the assignment carefully.;25.0;14.5;;;;;;;;;;;;;;0;5.0;Done;
672;67;Memory Management;;11;1;;;10;2023-04-16 13:51:45;2023-06-16 13:51:45;Lecture;;;AI summary for Memory Management;Pdf;;/uploads/lectures/67/d6793909-29da-40ec-b7d9-90e818ddddc4.pdf;;;;;;;;;;;;;;;;;;1;;Pending;
60;5;Big Data Overview;Description for Big Data Overview;33;0;;50.0;6;2022-07-26 12:36:29;;Quiz;/uploads/extra/f67ae10e-47fb-4a58-954e-20f3edccbdf7.pdf;Summarize this lecture;AI summary for Big Data Overview;;Medium;;;Please complete the quiz carefully.;10.0;6.0;FullCourse;;;10.0;;;;;15.0;1.0;1.0;0.0;0.0;0;;Pending;
388;37;Introduction to the Course;;10;1;2023-11-14 21:14:58;15.0;15;2023-10-22 21:14:58;2023-11-03 21:14:58;Assignment;/uploads/extra/9150396e-0b2b-4d66-8025-5f67ac1ad8a8.pdf;;;;;;;;10.0;4.8;;;/uploads/thumbnails/4df1e93a-bae0-4ce5-9245-be92eddd5462.jpg;;;;2023-10-23 21:14:58;;;;;;;0;;Failed;
1912;180;Encryption Methods;Description for Encryption Methods;2;0;;;15;2025-12-28 01:56:05;;Quiz;;;;;Easy;;;Please complete the quiz carefully.;100.0;56.0;MultiLecture;[1231, 1231];;100.0;;;;;45.0;;0.0;0.0;1.0;0;45.0;Pending;
221;23;Concurrency;Description for Concurrency;23;1;2024-07-03 02:27:56;23.0;4;2024-06-12 02:27:56;2024-09-08 02:27:56;Assignment;;Summarize this lecture;AI summary for Concurrency;;;;;Please complete the assignment carefully.;50.0;24.4;;;;;;0.0;;;;;;;;0;30.0;Failed;
619;61;Trees and Graphs;Description for Trees and Graphs;9;0;2022-11-14 13:00:11;28.0;13;2022-10-10 13:00:11;2022-11-11 13:00:11;Quiz;/uploads/extra/fa4c4b0c-0129-4f7e-810c-c292892ed6ba.pdf;;AI summary for Trees and Graphs;;Hard;;;Please complete the quiz carefully.;50.0;23.3;FullCourse;;;50.0;;;;2022-10-12 13:00:11;20.0;1.0;1.0;0.0;1.0;1;45.0;Failed;
1560;147;Data Structures Overview;Description for Data Structures Overview;9;1;;38.0;3;2025-11-26 20:22:17;2026-01-05 20:22:17;Quiz;;;AI summary for Data Structures Overview;;;;;Please complete the quiz carefully.;50.0;25.0;FullCourse;;/uploads/thumbnails/42039ce4-fd7b-45a5-b40e-d2753e24986f.jpg;50.0;;;;2025-11-28 20:22:17;90.0;;1.0;0.0;1.0;0;60.0;Pending;
2066;192;Sorting Algorithms;Description for Sorting Algorithms;9;1;2025-08-18 07:55:09;;9;2025-07-15 07:55:09;2025-09-09 07:55:09;Lecture;;;;Video;;/uploads/lectures/192/fd4d2252-9634-44fd-bb3f-c73602d96053.pdf;;;;;;;;;;;;;;;;;;0;10.0;Failed;
306;30;Memory Management;Description for Memory Management;13;1;2022-12-01 14:45:44;;14;2022-11-20 14:45:44;2023-01-29 14:45:44;Quiz;;;;;;;;;100.0;58.4;MultiLecture;[142, 142, 142];/uploads/thumbnails/ac75ea0d-9e6d-44f6-81d6-87bd9cb18363.jpg;100.0;;;;;;3.0;0.0;0.0;0.0;0;15.0;;
649;63;Trees and Graphs;Description for Trees and Graphs;26;1;;34.0;2;2023-07-26 08:07:56;2023-10-01 08:07:56;Lecture;;;;Pdf;;/uploads/lectures/63/0530978f-9932-4ba3-bffc-ee56e14208f5.pdf;;;;;;;;;;;;;;;;;;0;60.0;Failed;
1654;155;;Description for Neural Networks;4;0;2025-02-02 00:49:32;;10;2024-12-30 00:49:32;2025-01-11 00:49:32;Lecture;;;AI summary for Neural Networks;Video;;/uploads/lectures/155/f3580af0-6abc-4b58-b29b-4500b20e36a7.pdf;;;;;;;;;;;;;;;;;;0;5.0;;
2038;190;Database Normalization;Description for Database Normalization;8;1;;68.0;1;2024-03-14 02:17:50;2024-05-24 02:17:50;Lecture;;;AI summary for Database Normalization;Pdf;;/uploads/lectures/190/3d9ec136-cf51-45cb-a853-fed53d14b3dc.pdf;;;;;;;;;;;;2024-03-16 02:17:50;;;;;;0;15.0;Failed;
17;2;Indexing & Performance;;15;1;2025-04-15 02:19:02;;8;2025-03-08 02:19:02;;Lecture;;Summarize this lecture;AI summary for Indexing & Performance;Pdf;;/uploads/lectures/2/8258b3da-fe7a-4f4d-b5bb-448817051a0b.pdf;;;;;;;;;;;;;;;;;;0;;Done;
1366;129;Introduction to the Course;Description for Introduction to the Course;12;0;;;12;2025-06-17 00:11:08;2025-09-06 00:11:08;Assignment;/uploads/extra/3d608068-ab2d-4437-9cf5-fe55cf4a6328.pdf;;AI summary for Introduction to the Course;;;;Auto;;50.0;31.1;;;;;Auto-generated transcript...;1.0;2025-06-18 00:11:08;;;;;;;0;20.0;Done;
94;9;Computer Vision Intro;Description for Computer Vision Intro;23;1;;;11;2023-01-29 11:29:14;;Lecture;;;AI summary for Computer Vision Intro;;;/uploads/lectures/9/271f9b62-bc4a-471a-ac95-a919909b9a02.pdf;;;;;;;/uploads/thumbnails/908adccf-7c0f-4595-a0e7-799de0f03109.jpg;;;;;;;;;;;0;10.0;Pending;
345;33;Trees and Graphs;Description for Trees and Graphs;4;1;2023-01-08 04:16:10;79.0;15;2022-12-09 04:16:10;2022-12-20 04:16:10;Lecture;;;;Pdf;;/uploads/lectures/33/5896be7d-d4a3-46a6-a8e0-1138f673d4ae.pdf;;;;;;;;;;;2022-12-10 04:16:10;2022-12-11 04:16:10;;;;;;1;5.0;Pending;
451;43;Web Development Basics;Description for Web Development Basics;15;1;2025-08-19 02:16:53;;5;2025-07-11 02:16:53;2025-08-23 02:16:53;Lecture;;;AI summary for Web Development Basics;Pdf;;/uploads/lectures/43/7131a7e9-834a-4e3e-aff2-9375eddc7f27.pdf;;;;;;;;;;;;2025-07-13 02:16:53;;;;;;1;45.0;Failed;
625;62;Trees and Graphs;Description for Trees and Graphs;3;0;2026-02-04 10:08:33;;13;2026-01-08 10:08:33;2026-04-01 10:08:33;Lecture;/uploads/extra/a2a1485a-2d02-4fe0-8c2c-8bd6af30c9a7.pdf;;;Pdf;;/uploads/lectures/62/027018af-2714-4ae0-bdb5-d790451587ff.pdf;;;;;;;;;;;;2026-01-10 10:08:33;;;;;;0;15.0;;
224;23;Design Patterns;Description for Design Patterns;28;0;2024-09-01 15:54:48;36.0;7;2024-07-21 15:54:48;2024-09-06 15:54:48;Lecture;;;;Pdf;;/uploads/lectures/23/dd6a1699-4e50-421d-aa43-b82f79289ea9.pdf;;;;;;;;;;;;2024-07-23 15:54:48;;;;;;0;;Pending;
1275;120;Design Patterns;Description for Design Patterns;6;1;2024-03-08 04:32:07;;14;2024-01-31 04:32:07;2024-02-14 04:32:07;Assignment;;;;;;;;Please complete the assignment carefully.;50.0;30.1;;;;;;;;;;;;;;1;10.0;Done;/uploads/assignments/5cdb4faa-3939-4ab5-92ce-757e5250120b.pdf
2053;191;REST APIs;Description for REST APIs;5;1;2024-03-28 14:48:49;8.0;13;2024-02-14 14:48:49;2024-02-25 14:48:49;Lecture;;;;Pdf;;/uploads/lectures/191/758fdd6d-662f-49f2-894e-98fd545947ac.pdf;;;;;;;/uploads/thumbnails/d531375d-2ef3-4570-94e6-9ab5941a74f4.jpg;;;;;2024-02-16 14:48:49;;;;;;0;10.0;Done;
1268;119;Python for Data Science;Description for Python for Data Science;17;1;2024-05-21 23:07:16;;3;2024-04-09 23:07:16;2024-06-22 23:07:16;Lecture;;;AI summary for Python for Data Science;;;/uploads/lectures/119/c92d2739-463a-4962-b6c3-bec5659cdd3c.pdf;;;;;;;;;;;;;;;;;;1;5.0;Failed;
1905;178;Cloud Architecture;Description for Cloud Architecture;5;0;2024-10-05 18:48:05;;15;2024-09-05 18:48:05;2024-10-08 18:48:05;Lecture;;;;Video;;/uploads/lectures/178/dae5aaf1-abdd-489d-920d-0849f3fc0f24.pdf;;;;;;;;;;;;2024-09-07 18:48:05;;;;;;1;5.0;Done;
35;4;SQL Joins;Description for SQL Joins;12;1;;;7;2024-04-22 22:27:15;2024-05-09 22:27:15;Lecture;;;;Pdf;;/uploads/lectures/4/09e78280-c602-4d7d-b796-85ba87e465fa.pdf;;;;;;;;;;;;;;;;;;0;60.0;Pending;
1735;161;SQL Joins;Description for SQL Joins;16;0;2025-04-30 02:05:18;;15;2025-03-06 02:05:18;2025-03-08 02:05:18;Assignment;;;AI summary for SQL Joins;;;;Auto;;50.0;25.9;;;/uploads/thumbnails/a8016d32-ea5d-4ed8-a8ea-c18883dbe16a.jpg;;;1.0;;;;;;;;0;30.0;;
1944;182;REST APIs;Description for REST APIs;8;1;;21.0;11;2024-08-29 22:45:27;2024-09-18 22:45:27;Lecture;;Summarize this lecture;;Video;;/uploads/lectures/182/7c546d2f-6a21-4811-aa5e-be8e4e62337b.pdf;;;;;;;;;;;;2024-08-31 22:45:27;;;;;;0;45.0;Failed;
526;49;OS Scheduling;Description for OS Scheduling;12;1;2024-03-25 16:36:29;;10;2024-01-28 16:36:29;2024-03-16 16:36:29;Lecture;;;AI summary for OS Scheduling;Video;;/uploads/lectures/49/9b96a65f-c2f1-4d79-85b1-56229d380d27.pdf;;;;;;;/uploads/thumbnails/a7c14908-de68-4179-a0bb-1d522a6934ba.jpg;;;;2024-01-29 16:36:29;;;;;;;0;10.0;Failed;
988;94;REST APIs;;10;1;2022-04-14 18:28:50;;9;2022-03-12 18:28:50;2022-05-01 18:28:50;Lecture;/uploads/extra/ed076c4f-4b4e-4f07-a961-8c9f3fd0ba13.pdf;Summarize this lecture;;;;/uploads/lectures/94/42a10ef6-cdf8-4aea-bcc3-147bae85fdee.pdf;;;;;;;;;;;;2022-03-14 18:28:50;;;;;;0;30.0;Pending;
887;86;Concurrency;Description for Concurrency;6;1;;16.0;2;2025-02-14 19:15:20;2025-03-31 19:15:20;Quiz;;;AI summary for Concurrency;;Medium;;;;20.0;9.3;SingleLecture;;/uploads/thumbnails/84c004ab-431f-445e-99f9-97e59f16a111.jpg;20.0;;;2025-02-15 19:15:20;2025-02-16 19:15:20;45.0;2.0;1.0;1.0;1.0;1;20.0;Done;
1846;171;Python for Data Science;Description for Python for Data Science;6;1;2022-09-30 19:52:03;;2;2022-08-13 19:52:03;2022-11-11 19:52:03;Assignment;;;;;;;;;25.0;12.3;;;;;;;;2022-08-15 19:52:03;;;;;;0;15.0;Pending;
862;84;Neural Networks;Description for Neural Networks;12;1;2024-08-06 02:03:44;;5;2024-07-10 02:03:44;2024-08-21 02:03:44;Lecture;;;AI summary for Neural Networks;Pdf;;/uploads/lectures/84/b99c6676-e96c-47cc-bf7d-a0b5794729bc.pdf;;;;;;;;;;;2024-07-11 02:03:44;2024-07-12 02:03:44;;;;;;1;;Pending;
236;24;Encryption Methods;Description for Encryption Methods;18;1;2025-11-16 11:55:56;;13;2025-11-03 11:55:56;2026-01-03 11:55:56;Assignment;/uploads/extra/0b045f5a-54a1-448f-815c-f819fb951f64.pdf;;;;;;Manual;Please complete the assignment carefully.;-5.0;5.1;;;;;;0.0;;2025-11-05 11:55:56;;;;;;0;5.0;;/uploads/assignments/82250e88-5b59-4d1b-84a5-3e29fb03c0b5.pdf
558;53;Python for Data Science;Description for Python for Data Science;12;1;2026-03-17 01:47:08;;8;2026-01-31 01:47:08;2026-03-02 01:47:08;Lecture;;;;Video;;/uploads/lectures/53/da513b35-f359-46f3-92b0-ca03c5628d77.pdf;;;;;;;/uploads/thumbnails/3cc06134-2070-4aee-902c-67b61f1fd6a1.jpg;;;;;;;;;;;0;30.0;Failed;
1111;107;Encryption Methods;Description for Encryption Methods;37;1;2026-06-23 16:14:34;47.0;10;2026-05-03 16:14:34;2026-07-19 16:14:34;Lecture;;;AI summary for Encryption Methods;;;/uploads/lectures/107/84d2ad54-7cf7-4cb1-b760-84c0fdb53420.pdf;;;;;;;/uploads/thumbnails/d915c44b-41c5-45ea-be53-825fffb06508.jpg;;;;;;;;;;;0;45.0;Done;
893;86;Sorting Algorithms;Description for Sorting Algorithms;17;0;;74.0;12;2024-12-10 01:11:50;2025-02-17 01:11:50;Quiz;;;;;Easy;;;Please complete the quiz carefully.;10.0;4.8;FullCourse;;;10.0;Auto-generated transcript...;;;2024-12-12 01:11:50;30.0;3.0;0.0;0.0;1.0;1;30.0;Pending;
1990;186;Web Development Basics;Description for Web Development Basics;3;0;;;7;2025-12-13 02:45:50;2026-01-06 02:45:50;Assignment;;;;;;;Auto;Please complete the assignment carefully.;25.0;13.8;;;/uploads/thumbnails/b26224cf-4274-41d6-8718-f67dc53631e3.jpg;;;1.0;2025-12-14 02:45:50;2025-12-15 02:45:50;;;;;;0;;Failed;
769;76;;;17;1;2023-01-03 06:26:59;27.0;15;2022-12-07 06:26:59;;Lecture;;;;Video;;/uploads/lectures/76/23b41883-5063-4898-aef5-d80a53bbff50.pdf;;;;;;;;;;;;2022-12-09 06:26:59;;;;;;0;15.0;;
841;82;Big Data Overview;Description for Big Data Overview;7;1;2025-11-15 09:01:16;;12;2025-10-13 09:01:16;2025-11-03 09:01:16;Quiz;;;AI summary for Big Data Overview;;Easy;;;Please complete the quiz carefully.;10.0;5.2;FullCourse;[175, 175];;10.0;Auto-generated transcript...;;;;15.0;1.0;0.0;0.0;1.0;0;10.0;Done;
399;38;SQL Joins;Description for SQL Joins;23;1;2024-03-05 11:06:16;;3;2024-02-01 11:06:16;2024-03-07 11:06:16;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/38/4480c9e0-be8f-438e-a4c9-59b82b8ab3c7.pdf;;;;;;;;;;;;;;;;;;0;15.0;;
1326;126;Cloud Architecture;Description for Cloud Architecture;5;0;2025-04-24 13:57:37;35.0;5;2025-04-08 13:57:37;2025-06-06 13:57:37;Lecture;;Summarize this lecture;;;;/uploads/lectures/126/5e207285-516e-40e2-85e6-dd44d5645338.pdf;;;;;;;;;Auto-generated transcript...;;2025-04-09 13:57:37;2025-04-10 13:57:37;;;;;;0;15.0;;
