Id;UserId;Title;Body;Type;IsRead;ReadAt;EmailSent;EmailSentAt;ReferenceActivityId;CreatedAt
5010;106.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-12-25 22:21:17;1;2023-12-24 01:31:17;1601.0;2023-12-24 01:21:17
454;957.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2022-06-05 20:16:18;1629.0;2022-06-05 19:48:18
9650;499.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-02-13 17:56:18;1;2024-02-10 22:16:18;;2024-02-10 21:56:18
2982;1999.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2023-06-24 04:32:12;659.0;2023-06-24 04:05:12
1008;30.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2024-06-22 00:01:39;1838.0;2024-06-21 23:51:39
4744;1643.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2022-12-28 21:01:17;1771.0;2022-12-28 20:57:17
6384;407.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-10-15 14:03:52;0;2022-10-14 10:13:52;1277.0;2022-10-14 10:03:52
6734;1473.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2025-12-28 20:59:56;;2025-12-28 20:55:56
6220;489.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2024-05-17 12:03:30;;2024-05-17 11:43:30
4440;1012.0;Notification: Reminder;You have a new reminder available.;Reminder;1;2024-02-06 21:55:23;0;2024-02-05 15:21:23;;2024-02-05 14:55:23
8818;1779.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2023-06-18 20:44:39;1710.0;2023-06-18 20:38:39
13113;597.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2023-04-18 00:15:58;146.0;2023-04-18 00:11:58
10876;1757.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-05-04 10:55:33;;2024-05-04 10:30:33
12430;367.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-05-17 04:10:12;1;2022-05-15 23:21:12;474.0;2022-05-15 23:10:12
3142;1011.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2023-02-23 09:12:51;1627.0;2023-02-23 08:54:51
4522;1654.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2025-06-02 17:16:17;;2025-06-02 17:00:17
2698;1447.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-02-04 08:09:40;;2024-02-04 07:51:40
6044;1202.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2025-10-20 09:46:50;2141.0;2025-10-20 09:21:50
2203;1065.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-11-22 06:41:37;1;2022-11-21 15:48:37;1378.0;2022-11-21 15:41:37
10392;875.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2022-03-02 22:47:12;1;;709.0;2022-02-28 14:47:12
14007;1268.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2024-03-22 02:30:03;;2024-03-22 02:22:03
9396;890.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-10-26 10:26:25;1;2024-10-26 08:30:25;540.0;2024-10-26 08:26:25
10596;1973.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2026-02-19 14:23:57;1;;;2026-02-16 22:23:57
4923;198.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-01-27 07:21:32;1;2025-01-25 11:42:32;518.0;2025-01-25 11:21:32
6554;647.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2023-09-27 07:02:06;;2023-09-27 06:50:06
7952;1393.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-05-21 02:18:25;0;2023-05-18 14:19:25;582.0;2023-05-18 14:18:25
3726;772.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2023-01-07 14:42:10;1;2023-01-05 12:02:10;522.0;2023-01-05 11:42:10
12385;892.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2024-04-25 22:42:23;1;;;2024-04-25 08:42:23
6228;844.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2022-09-15 16:05:19;1224.0;2022-09-15 15:54:19
3703;340.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-03-03 04:09:27;1;2023-02-28 17:29:27;1357.0;2023-02-28 17:09:27
11006;1828.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;;;2025-08-09 08:33:25
9924;1686.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-07-25 03:26:06;;2022-07-25 03:22:06
6139;124.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-07-01 01:36:37;1;2024-06-29 20:01:37;;2024-06-29 19:36:37
265;870.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-11-19 07:00:20;1;2022-11-17 02:12:20;379.0;2022-11-17 02:00:20
13441;1623.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2023-03-11 06:38:14;178.0;2023-03-11 06:12:14
8434;377.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;;1;2022-03-02 11:46:40;524.0;2022-03-02 11:16:40
3943;632.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2022-07-18 05:23:43;753.0;2022-07-18 05:12:43
922;2037.0;Notification: SystemAlert;;SystemAlert;1;2024-12-24 21:26:04;0;2024-12-22 18:54:04;;2024-12-22 18:26:04
2374;1008.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-06-13 17:07:49;0;2024-06-11 22:22:49;1777.0;2024-06-11 22:07:49
13705;1619.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;0;2023-09-02 12:57:33;1916.0;2023-09-02 12:31:33
7712;749.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2024-03-26 18:39:39;;2024-03-26 18:26:39
13372;351.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2022-02-26 00:07:23;;2022-02-25 23:51:23
1690;853.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2022-05-26 16:13:11;;2022-05-26 16:09:11
13990;1062.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;1041.0;2024-10-13 22:57:19
10694;242.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-03-03 08:23:10;1;2022-03-02 15:38:10;;2022-03-02 15:23:10
13431;843.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;;1020.0;2025-08-30 06:45:18
14069;1787.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2025-02-09 17:05:14;313.0;2025-02-09 16:58:14
5800;620.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-12-06 10:24:00;1;;470.0;2025-12-04 21:24:00
12389;274.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2024-01-23 13:04:15;1665.0;2024-01-23 12:50:15
6296;694.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2024-12-02 00:37:08;;2024-12-02 00:30:08
5473;1713.0;Notification: CourseEnrollment;;CourseEnrollment;0;;0;2023-10-17 15:05:54;;2023-10-17 15:02:54
2313;1403.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2022-02-28 18:46:48;1168.0;2022-02-28 18:28:48
6069;1328.0;Notification: Reminder;You have a new reminder available.;Reminder;1;2022-12-02 02:05:12;1;2022-12-01 22:30:12;989.0;2022-12-01 22:05:12
5913;292.0;Notification: NewLecture;;NewLecture;0;;1;2025-10-28 15:37:31;;2025-10-28 15:27:31
7430;332.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;2024-12-08 17:28:44;1;2024-12-07 08:52:44;1681.0;2024-12-07 08:28:44
8205;948.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2025-04-21 23:58:33;799.0;2025-04-21 23:33:33
6906;1351.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-08-08 18:35:30;818.0;2024-08-08 18:11:30
2626;1028.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2025-11-12 20:49:53;301.0;2025-11-12 20:25:53
13484;1704.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-08-20 01:13:12;1;2023-08-18 01:34:12;1407.0;2023-08-18 01:13:12
135;1282.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2022-03-30 08:47:36;801.0;2022-03-30 08:17:36
5336;838.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-11-23 22:05:31;1148.0;2025-11-23 21:42:31
5954;1967.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2022-02-06 03:36:05;192.0;2022-02-06 03:21:05
7121;854.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-01-26 22:42:29;;2023-01-26 22:37:29
11424;307.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-06-17 08:30:32;;2024-06-17 08:20:32
1774;383.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-10-31 03:21:52;280.0;2025-10-31 03:04:52
3298;1669.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-08-06 09:24:39;1226.0;2024-08-06 09:17:39
3441;1610.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2026-02-26 20:42:40;1064.0;2026-02-26 20:24:40
12569;1491.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-02-10 04:19:24;1;;153.0;2023-02-09 15:19:24
13435;1623.0;Notification: CourseEnrollment;;CourseEnrollment;0;;1;2025-11-16 08:59:07;1696.0;2025-11-16 08:51:07
12065;288.0;Notification: AssignmentDue;;AssignmentDue;0;;1;2023-03-04 13:31:53;1390.0;2023-03-04 13:07:53
9600;1235.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2023-04-12 04:11:57;1;2023-04-11 01:12:57;977.0;2023-04-11 01:11:57
228;1936.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-08-09 02:46:20;0;;877.0;2022-08-07 08:46:20
12276;545.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2024-11-10 11:40:27;0;;;2024-11-08 21:40:27
9004;635.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2025-04-21 04:41:31;2021.0;2025-04-21 04:19:31
6944;1402.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2022-03-05 05:49:51;;2022-03-05 05:47:51
12519;582.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-05-31 16:14:31;1;;2087.0;2023-05-31 13:14:31
4506;199.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;;;2022-01-19 03:42:19
1242;754.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-07-22 12:28:07;0;2023-07-21 08:32:07;1744.0;2023-07-21 08:28:07
1089;1044.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-10-13 05:31:41;;2024-10-13 05:10:41
5196;355.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2025-08-11 04:53:10;1387.0;2025-08-11 04:35:10
9655;499.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2023-07-08 21:08:58;2199.0;2023-07-08 21:01:58
8131;1240.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;187.0;2022-03-21 04:14:08
7727;1562.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2022-04-21 15:08:49;424.0;2022-04-21 14:46:49
9523;907.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2023-11-20 04:47:06;1032.0;2023-11-20 04:31:06
2332;805.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2023-11-02 13:07:25;756.0;2023-11-02 12:39:25
5235;732.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;60.0;2022-07-11 11:37:31
3185;1665.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;;;2022-01-03 15:11:33
6639;213.0;Notification: Reminder;You have a new reminder available.;Reminder;1;2023-11-12 08:06:16;0;;2006.0;2023-11-09 10:06:16
5470;311.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;;101.0;2026-03-05 19:37:31
13557;778.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-05-04 05:46:12;1;;;2025-05-02 15:46:12
3359;1750.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-01-08 13:54:21;1;2025-01-07 23:17:21;191.0;2025-01-07 22:54:21
4617;1411.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2026-02-27 08:49:21;1023.0;2026-02-27 08:27:21
7821;756.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2024-12-22 13:34:06;265.0;2024-12-22 13:33:06
640;1582.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-03-19 08:23:16;828.0;2023-03-19 08:20:16
5187;355.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2023-05-05 07:23:04;;2023-05-05 06:56:04
6600;1929.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2023-09-25 14:48:34;890.0;2023-09-25 14:43:34
9290;631.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2023-12-13 00:41:23;1;2023-12-10 14:46:23;;2023-12-10 14:41:23
12368;659.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2024-05-26 01:25:40;;2024-05-26 01:16:40
13867;664.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-11-23 22:17:18;1;2024-11-23 11:29:18;;2024-11-23 11:17:18
1516;1666.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-02-06 18:35:54;1;;579.0;2022-02-06 13:35:54
13177;204.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2025-07-13 15:06:51;;2025-07-13 14:41:51
7730;1562.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;;2025-11-21 23:06:40
4387;393.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2025-09-04 20:06:37;1483.0;2025-09-04 19:53:37
11179;70.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2025-12-03 06:17:28;;2025-12-03 05:48:28
13433;843.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2024-05-20 14:34:16;;2024-05-20 14:05:16
6117;401.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2025-10-21 05:43:11;;2025-10-21 05:24:11
570;1293.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;1140.0;2025-09-05 18:57:20
9623;1783.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2023-06-04 16:39:34;183.0;2023-06-04 16:17:34
10621;1810.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;;;2024-12-26 20:58:54
4416;1168.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-11-30 22:46:01;1;;1731.0;2025-11-30 12:46:01
2851;1091.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2022-04-14 04:32:14;1782.0;2022-04-14 04:28:14
2595;464.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2023-12-20 19:55:48;0;;1752.0;2023-12-19 12:55:48
10561;1154.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;1691.0;2024-11-20 13:46:48
5322;812.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2022-09-02 21:57:35;;2022-09-02 21:48:35
13625;197.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2024-04-08 07:03:20;11.0;2024-04-08 06:48:20
7070;680.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2023-04-02 00:27:08;;2023-04-02 00:14:08
12728;1780.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2026-02-01 09:18:17;1229.0;2026-02-01 08:49:17
11160;191.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2024-05-02 10:59:13;1830.0;2024-05-02 10:54:13
3057;1594.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-11-06 14:30:35;0;2022-11-04 00:35:35;896.0;2022-11-04 00:30:35
11213;1029.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2024-12-03 06:10:50;257.0;2024-12-03 06:02:50
11380;782.0;Notification: Reminder;You have a new reminder available.;Reminder;0;;0;;270.0;2023-08-06 23:24:21
2890;37.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-12-20 02:57:02;;2024-12-20 02:47:02
8437;377.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2024-11-23 02:50:00;36.0;2024-11-23 02:36:00
5291;984.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2022-02-07 22:20:41;0;;;2022-02-07 16:20:41
987;381.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-01-17 01:45:31;0;2022-01-14 12:12:31;1162.0;2022-01-14 11:45:31
5922;475.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-06-03 17:16:18;845.0;2025-06-03 17:14:18
10722;1730.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;;871.0;2024-10-23 06:38:50
3017;1509.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2026-02-01 14:03:20;1365.0;2026-02-01 13:44:20
4218;1807.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2025-01-15 05:01:27;468.0;2025-01-15 04:36:27
12070;1561.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;0;;1709.0;2024-11-23 11:10:08
