Id;ActivityId;StudentId;Status;ProgressPercent;FirstAccessedAt;LastAccessedAt;TotalTimeSpentSeconds;CompletedAt
22940;1870;2222.0;Completed;100;2022-09-20 21:12:20;2022-12-23 21:12:20;7005.0;2022-12-23 21:12:20
22709;635;782.0;InProgress;46;2025-02-20 08:11:43;2025-06-20 08:11:43;1733.0;
21710;1498;4716.0;InProgress;75;2024-07-20 08:27:58;2024-08-15 08:27:58;689.0;
3638;1085;1901.0;InProgress;58;2025-04-14 18:39:13;2025-07-01 18:39:13;3130.0;
12538;2048;2966.0;InProgress;50;2024-04-08 02:06:24;2024-04-15 02:06:24;1665.0;
1422;52;3499.0;Completed;100;2022-07-18 09:48:16;2022-09-10 09:48:16;1973.0;2022-09-10 09:48:16
14533;1303;600.0;Completed;100;2025-02-18 18:42:09;2025-03-20 18:42:09;6773.0;2025-03-20 18:42:09
11973;1723;1623.0;InProgress;94;2025-04-23 18:45:34;2025-06-29 18:45:34;410.0;
17644;187;3681.0;InProgress;46;2025-11-14 02:57:30;2025-12-27 02:57:30;3270.0;
1926;72;4298.0;Completed;100;2024-08-19 16:21:31;2024-11-03 16:21:31;4099.0;2024-11-03 16:21:31
5019;175;2171.0;Completed;100;2024-03-24 13:17:18;2024-04-22 13:17:18;5137.0;2024-04-22 13:17:18
7809;336;1223.0;InProgress;33;2024-08-10 00:45:19;2024-11-20 00:45:19;3275.0;
21376;411;4081.0;Completed;100;2024-12-08 00:56:42;2025-01-09 00:56:42;1485.0;2025-01-09 00:56:42
6405;781;1282.0;NotStarted;0;;;;
18338;2096;1077.0;Completed;100;2023-10-19 10:54:07;2024-02-02 10:54:07;1013.0;2024-02-02 10:54:07
14544;36;3381.0;Completed;100;2024-09-25 06:27:49;2024-09-25 06:27:49;3078.0;2024-09-25 06:27:49
14782;363;2272.0;Completed;100;2022-11-26 04:38:16;2023-02-23 04:38:16;3919.0;2023-02-23 04:38:16
23585;85;2052.0;InProgress;95;2025-05-04 02:33:49;2025-05-16 02:33:49;3517.0;
6352;2206;642.0;InProgress;86;2023-06-29 17:52:49;2023-07-04 17:52:49;969.0;
4027;638;3684.0;NotStarted;0;;;;
15463;1199;;Completed;100;2024-11-29 11:25:29;2025-02-23 11:25:29;4580.0;2025-02-23 11:25:29
14949;1914;;NotStarted;0;;;;
24306;9773;1582.0;NotStarted;0;;;;
20255;1303;917.0;Completed;100;2024-07-10 11:47:42;2024-07-22 11:47:42;4482.0;2024-07-22 11:47:42
14697;174;2178.0;InProgress;56;2023-09-24 22:17:30;2024-01-21 22:17:30;378.0;
18976;2026;4278.0;Completed;100;2024-02-10 19:42:11;2024-06-07 19:42:11;;2024-06-07 19:42:11
17168;1861;;Completed;100;2025-08-09 01:20:40;2025-09-24 01:20:40;2179.0;2025-09-24 01:20:40
5589;52;3344.0;Completed;100;2024-12-06 02:47:16;2024-12-12 02:47:16;1244.0;2024-12-12 02:47:16
12354;1281;116.0;InProgress;93;2022-07-18 09:55:53;2022-10-12 09:55:53;711.0;
7111;2048;1079.0;InProgress;79;2023-10-11 04:51:32;2023-10-22 04:51:32;1978.0;
18728;896;752.0;Completed;100;2025-09-04 01:01:47;2025-12-08 01:01:47;4794.0;2025-12-08 01:01:47
23884;1263;4935.0;InProgress;69;2023-10-16 23:53:23;2023-10-19 23:53:23;3316.0;
14758;492;1911.0;Completed;100;2024-02-16 12:40:37;2024-04-22 12:40:37;2884.0;2024-04-22 12:40:37
15529;2065;4496.0;InProgress;65;2022-10-26 11:33:39;2022-12-24 11:33:39;1468.0;
2004;983;4585.0;InProgress;22;2025-08-28 21:50:49;2025-12-21 21:50:49;1564.0;
1296;2163;2868.0;NotStarted;0;;;;
22180;1251;4162.0;Completed;100;2023-11-28 19:46:33;2024-02-02 19:46:33;4928.0;2024-02-02 19:46:33
23319;663;2317.0;NotStarted;0;;;;
10177;1107;2749.0;Completed;100;2024-07-20 14:09:43;2024-08-08 14:09:43;6616.0;2024-08-08 14:09:43
8587;1929;4306.0;Completed;100;2025-07-17 22:14:29;2025-09-04 22:14:29;5819.0;2025-09-04 22:14:29
22270;956;1763.0;Completed;100;2024-11-25 02:07:19;2025-02-08 02:07:19;608.0;2025-02-08 02:07:19
17070;71;3216.0;Completed;100;2025-08-26 04:52:58;2025-11-28 04:52:58;758.0;2025-11-28 04:52:58
3990;3;709.0;Completed;100;2023-10-14 15:03:47;2024-02-01 15:03:47;4698.0;2024-02-01 15:03:47
21203;836;4210.0;Completed;100;2024-12-13 22:34:27;2025-03-19 22:34:27;1466.0;2025-03-19 22:34:27
17670;900;2958.0;Completed;100;2023-04-21 20:02:36;2023-06-03 20:02:36;4772.0;2023-06-03 20:02:36
23337;1382;3362.0;InProgress;6;2025-12-03 23:13:56;2026-03-21 23:13:56;;
19895;2035;1991.0;Completed;101;2022-10-15 23:16:08;2022-11-02 23:16:08;6852.0;2022-11-02 23:16:08
11805;1605;;InProgress;62;2024-09-19 02:56:20;2024-10-03 02:56:20;91.0;
12082;1177;957.0;InProgress;59;2024-08-26 18:57:01;2024-12-18 18:57:01;1905.0;
24919;642;432.0;Completed;100;2025-04-15 03:46:41;2025-05-03 03:46:41;2563.0;2025-05-03 03:46:41
4613;230;1062.0;InProgress;83;2024-08-05 05:27:35;2024-08-23 05:27:35;;
20051;318;4695.0;Completed;100;2023-06-09 09:41:35;2023-07-03 09:41:35;410.0;2023-07-03 09:41:35
25469;1053;2074.0;InProgress;15;2022-08-22 11:35:47;;;
4533;1167;3727.0;NotStarted;0;;;;
17512;1916;790.0;Completed;100;2025-01-21 19:29:46;2025-05-07 19:29:46;3809.0;2025-05-07 19:29:46
22795;726;670.0;InProgress;69;2022-06-27 16:14:30;2022-10-03 16:14:30;1203.0;
4018;1751;3684.0;InProgress;50;2023-09-24 10:48:24;2023-12-28 10:48:24;3460.0;
11422;1160;61.0;InProgress;19;2024-02-28 06:54:52;;;
14461;85;288.0;NotStarted;0;;;;
6353;2070;642.0;Completed;100;2022-06-05 17:20:45;2022-08-19 17:20:45;;2022-08-19 17:20:45
8051;1302;2247.0;Completed;100;2024-02-27 18:02:18;2024-04-24 18:02:18;1525.0;2024-04-24 18:02:18
13277;620;3846.0;InProgress;66;2022-09-27 03:27:24;2022-10-31 03:27:24;388.0;
9579;1290;2892.0;Completed;100;2022-12-27 05:28:09;;2992.0;2022-12-29 05:28:09
12570;2061;2609.0;Completed;100;2025-07-16 18:53:22;2025-09-17 18:53:22;2892.0;2025-09-17 18:53:22
22200;1931;2154.0;Completed;100;2025-03-25 18:25:52;2025-05-03 18:25:52;1157.0;2025-05-03 18:25:52
14098;1290;1597.0;Completed;100;2024-10-30 02:55:34;2025-01-30 02:55:34;6157.0;2025-01-30 02:55:34
9081;1108;3663.0;Completed;100;2024-04-23 04:32:09;2024-08-17 04:32:09;6759.0;2024-08-17 04:32:09
7370;737;;InProgress;60;2024-07-09 20:37:02;2024-09-19 20:37:02;2985.0;
21052;1249;84.0;NotStarted;0;;;;
3092;2202;3998.0;InProgress;76;2023-01-28 23:43:39;;2650.0;
25978;1831;2855.0;NotStarted;0;;;;
6335;1984;364.0;Completed;100;2024-08-27 13:42:31;2024-10-29 13:42:31;2714.0;2024-10-29 13:42:31
16182;1822;33.0;Completed;100;2023-12-17 07:05:37;2024-03-13 07:05:37;1061.0;2024-03-13 07:05:37
416;1443;466.0;Completed;100;2024-06-09 09:40:52;2024-08-02 09:40:52;5301.0;2024-08-02 09:40:52
14747;1524;1451.0;InProgress;76;2025-04-16 04:14:25;2025-05-08 04:14:25;786.0;
13087;1552;4191.0;InProgress;78;2024-04-09 20:14:53;2024-07-12 20:14:53;713.0;
3051;781;1590.0;Completed;100;2024-07-08 05:02:07;2024-10-13 05:02:07;2620.0;2024-10-13 05:02:07
3531;2163;;Completed;100;2023-11-29 01:44:58;2024-02-12 01:44:58;5610.0;2024-02-12 01:44:58
26960;552;3893.0;InProgress;84;2024-12-19 05:09:47;2024-12-24 05:09:47;97.0;
6775;1047;3587.0;Completed;100;2022-07-05 00:06:34;2022-10-21 00:06:34;1452.0;2022-10-21 00:06:34
24025;9836;844.0;Completed;100;2023-03-02 09:38:31;2023-04-03 09:38:31;5446.0;2023-04-03 09:38:31
8216;506;3675.0;Completed;100;2025-06-15 15:47:29;2025-09-22 15:47:29;6780.0;2025-09-22 15:47:29
5709;9758;1696.0;Completed;100;2024-08-04 22:49:35;2024-11-04 22:49:35;4613.0;2024-11-04 22:49:35
4205;991;875.0;InProgress;37;2022-06-27 08:18:59;2022-10-20 08:18:59;1092.0;
6567;220;;NotStarted;0;;;;
914;323;1591.0;InProgress;66;2022-08-27 14:10:28;2022-09-24 14:10:28;965.0;
25952;1281;19.0;InProgress;43;2025-05-13 12:13:34;2025-05-16 12:13:34;1621.0;
15446;1037;3625.0;InProgress;25;2022-11-10 02:52:42;2023-02-07 02:52:42;;
5990;1430;1625.0;InProgress;77;2022-06-19 01:15:03;2022-08-12 01:15:03;2746.0;
23706;1096;4594.0;InProgress;48;2023-10-16 00:55:23;2023-11-26 00:55:23;2421.0;
8033;1861;2622.0;Completed;100;2025-12-11 12:48:15;;1165.0;2026-01-01 12:48:15
15459;1348;4066.0;NotStarted;0;;;;
24331;741;3270.0;InProgress;8;2024-08-20 14:53:30;2024-11-07 14:53:30;;
25087;9124;3952.0;Completed;100;2024-10-11 18:45:53;2024-11-11 18:45:53;724.0;2024-11-11 18:45:53
21544;776;1834.0;NotStarted;0;;;;
14574;824;2684.0;Completed;100;2025-12-23 19:51:24;;4045.0;2025-12-26 19:51:24
15003;452;214.0;InProgress;86;2024-05-02 04:11:58;2024-08-26 04:11:58;3472.0;
11550;1685;349.0;Completed;100;2025-04-05 22:00:02;2025-05-14 22:00:02;614.0;2025-05-14 22:00:02
24593;1283;1666.0;InProgress;94;2025-06-24 10:39:06;2025-08-02 10:39:06;2694.0;
8572;754;4795.0;NotStarted;0;;;;
21516;495;4476.0;Completed;100;2024-08-05 05:05:58;2024-11-24 05:05:58;6851.0;2024-11-24 05:05:58
11201;1663;3892.0;Completed;51;2024-11-21 17:46:15;2025-03-15 17:46:15;781.0;2025-03-15 17:46:15
12300;1678;496.0;InProgress;27;2023-08-08 18:08:54;2023-10-24 18:08:54;1446.0;
12420;1312;4231.0;NotStarted;0;;;;
25891;1552;2315.0;Completed;79;2025-08-09 10:50:14;2025-11-10 10:50:14;1570.0;2025-11-10 10:50:14
25713;363;1584.0;InProgress;73;2025-04-27 03:49:37;2025-07-02 03:49:37;1171.0;
13195;27;3465.0;InProgress;54;2024-01-09 05:19:48;2024-03-12 05:19:48;488.0;
1626;81;;NotStarted;0;;;;
3788;1010;3405.0;Completed;100;2026-01-12 21:16:18;2026-04-24 21:16:18;300.0;2026-04-24 21:16:18
23481;1921;4054.0;InProgress;52;2024-09-10 16:06:47;2024-09-22 16:06:47;2060.0;
19187;1277;3002.0;Completed;100;2024-12-07 08:27:59;2025-02-04 08:27:59;2059.0;2025-02-04 08:27:59
22204;902;2154.0;Completed;100;2024-06-04 05:16:05;2024-09-18 05:16:05;6283.0;2024-09-18 05:16:05
6512;948;;Completed;100;2025-08-15 02:31:01;2025-12-09 02:31:01;2979.0;2025-12-09 02:31:01
16918;1111;3730.0;Completed;100;2022-11-19 12:55:57;2023-01-15 12:55:57;5185.0;2023-01-15 12:55:57
4452;1047;2314.0;Completed;100;2025-06-08 21:17:01;2025-07-16 21:17:01;7164.0;2025-07-16 21:17:01
6005;1436;1870.0;InProgress;25;2022-07-27 09:27:26;;2776.0;
1240;1181;3168.0;Completed;100;2024-01-24 20:31:03;2024-02-01 20:31:03;5048.0;2024-02-01 20:31:03
17182;1861;1457.0;Completed;100;2025-03-14 23:30:13;2025-05-02 23:30:13;1598.0;2025-05-02 23:30:13
22635;1522;3161.0;Completed;100;2022-07-06 01:19:52;2022-07-31 01:19:52;2785.0;2022-07-31 01:19:52
15672;9485;3984.0;InProgress;27;2025-12-06 15:12:07;2025-12-20 15:12:07;563.0;
700;346;1711.0;Completed;100;2025-07-23 12:12:16;2025-10-10 12:12:16;2882.0;2025-10-10 12:12:16
25004;495;774.0;NotStarted;0;;;;
12358;1053;116.0;Completed;100;2025-04-10 18:34:36;2025-04-12 18:34:36;4104.0;2025-04-12 18:34:36
19534;786;4833.0;Completed;999;2022-09-08 23:33:46;2022-12-07 23:33:46;5433.0;2022-12-07 23:33:46
9156;816;1619.0;Completed;100;2022-12-12 06:17:10;;;2022-12-17 06:17:10
20336;36;;InProgress;33;2023-07-10 11:49:38;2023-10-23 11:49:38;3042.0;
25707;490;704.0;Completed;101;2023-07-19 08:22:08;;3106.0;2023-07-26 08:22:08
25702;721;704.0;Completed;100;2023-09-04 01:18:38;2023-12-19 01:18:38;;2023-12-19 01:18:38
1665;1425;2289.0;Completed;100;2026-01-15 04:36:01;2026-02-01 04:36:01;1974.0;2026-02-01 04:36:01
9694;2048;2179.0;Completed;100;2023-04-17 03:50:54;2023-07-29 03:50:54;3088.0;2023-07-29 03:50:54
13921;2143;3521.0;Completed;100;2025-04-03 00:58:32;2025-04-04 00:58:32;2607.0;2025-04-04 00:58:32
9521;2023;401.0;Completed;100;2023-01-25 20:21:16;2023-02-26 20:21:16;6757.0;2023-02-26 20:21:16
14813;755;2376.0;NotStarted;0;;;;
7463;1921;2426.0;Completed;100;2024-10-19 07:32:43;2024-12-16 07:32:43;5866.0;2024-12-16 07:32:43
9741;1922;3471.0;InProgress;87;2024-12-15 00:25:37;2025-02-25 00:25:37;964.0;
19647;548;1823.0;InProgress;94;2025-02-24 20:30:55;2025-05-13 20:30:55;718.0;
140;484;323.0;Completed;100;2022-11-26 11:36:42;2023-01-22 11:36:42;;2023-01-22 11:36:42
17934;1399;2518.0;InProgress;61;2023-08-14 17:21:45;2023-10-21 17:21:45;2055.0;
12830;198;3128.0;Completed;100;2024-04-13 12:22:42;2024-08-05 12:22:42;6602.0;2024-08-05 12:22:42
17286;2066;3658.0;NotStarted;0;;;;
17597;2051;4997.0;Completed;100;2025-02-02 08:18:24;2025-03-18 08:18:24;2138.0;2025-03-18 08:18:24
14677;506;3602.0;Completed;100;2025-03-20 17:37:47;2025-06-20 17:37:47;1583.0;2025-06-20 17:37:47
4815;390;912.0;Completed;100;2023-09-09 14:43:46;2024-01-07 14:43:46;2154.0;2024-01-07 14:43:46
22945;1407;;InProgress;94;2023-09-10 02:19:48;2023-11-15 02:19:48;1349.0;
17356;1395;4105.0;Completed;100;2022-06-17 01:21:23;2022-07-25 01:21:23;2169.0;2022-07-25 01:21:23
19688;1210;431.0;InProgress;13;2023-12-19 01:03:32;2024-02-19 01:03:32;2726.0;
22340;1077;3229.0;InProgress;42;2024-05-01 00:53:52;2024-05-03 00:53:52;793.0;
9463;432;3369.0;Completed;100;2025-05-14 11:10:34;2025-07-11 11:10:34;669.0;2025-07-11 11:10:34
10712;1522;3221.0;InProgress;86;2025-03-03 13:39:25;;205.0;
14612;175;2983.0;Completed;100;2022-06-30 08:53:41;2022-09-30 08:53:41;2932.0;2022-09-30 08:53:41
16054;1434;3723.0;InProgress;18;2023-06-29 19:18:11;2023-08-13 19:18:11;3256.0;
2794;9970;828.0;NotStarted;0;;;;
7482;1720;483.0;Completed;100;2024-09-30 03:15:15;2024-10-22 03:15:15;2584.0;2024-10-22 03:15:15
10636;668;1349.0;Completed;100;2025-12-15 12:27:37;2026-01-06 12:27:37;1582.0;2026-01-06 12:27:37
22968;72;99.0;Completed;100;2025-02-06 04:02:59;2025-06-03 04:02:59;2168.0;2025-06-03 04:02:59
1260;1569;2170.0;Completed;100;2024-06-04 22:02:03;2024-08-05 22:02:03;6163.0;2024-08-05 22:02:03
16035;1583;2142.0;InProgress;18;2024-07-10 15:01:50;2024-10-02 15:01:50;2615.0;
17207;479;;Completed;100;2024-10-11 13:38:28;2024-12-20 13:38:28;5674.0;2024-12-20 13:38:28
2729;1563;1484.0;InProgress;72;2023-06-03 13:33:41;2023-06-18 13:33:41;1015.0;
8037;331;2247.0;Completed;100;2025-08-21 19:59:20;2025-12-12 19:59:20;6181.0;2025-12-12 19:59:20
8704;815;4579.0;Completed;100;2025-09-03 17:38:24;2025-11-14 17:38:24;3573.0;2025-11-14 17:38:24
10014;1555;1668.0;Completed;100;2024-01-01 17:16:54;2024-03-20 17:16:54;2549.0;2024-03-20 17:16:54
23018;1441;3930.0;InProgress;22;2025-12-13 09:47:48;2026-01-03 09:47:48;3408.0;
20992;1424;1657.0;InProgress;101;2025-08-12 01:36:25;2025-10-11 01:36:25;3541.0;
18228;9800;1791.0;InProgress;86;2023-09-12 00:55:01;2023-11-04 00:55:01;1229.0;
371;1151;4310.0;InProgress;83;2024-03-22 12:48:23;2024-04-21 12:48:23;;
17302;1097;4849.0;Completed;100;2022-07-10 00:50:31;2022-10-08 00:50:31;6515.0;2022-10-08 00:50:31
37;409;3582.0;InProgress;37;2025-10-17 18:12:21;2025-11-17 18:12:21;3354.0;
12120;9865;3059.0;InProgress;11;2024-01-18 22:58:31;2024-02-10 22:58:31;2758.0;
6281;379;3489.0;NotStarted;0;;;;
5399;1857;3566.0;NotStarted;0;;;;
11475;669;1762.0;InProgress;48;2022-09-30 17:34:15;2022-12-12 17:34:15;880.0;
9907;9155;1271.0;Completed;93;2025-06-22 23:39:24;2025-09-02 23:39:24;4961.0;2025-09-02 23:39:24
1458;39;3797.0;Completed;100;2022-11-12 09:28:56;2022-11-22 09:28:56;1541.0;2022-11-22 09:28:56
1517;1452;4063.0;InProgress;68;2024-11-01 20:14:39;;819.0;
16435;300;602.0;InProgress;28;2023-04-01 19:45:39;;491.0;
8374;812;1070.0;Completed;100;2023-09-16 03:02:01;2023-11-04 03:02:01;5852.0;2023-11-04 03:02:01
2457;1303;4187.0;Completed;100;2023-08-30 09:02:43;;4628.0;2023-09-04 09:02:43
23410;1097;3310.0;Completed;100;2022-07-04 21:26:31;;2747.0;2022-07-10 21:26:31
5167;1899;1111.0;InProgress;31;2024-09-19 09:25:17;2024-11-09 09:25:17;489.0;
18398;85;1444.0;Completed;100;2024-06-22 19:29:54;2024-09-28 19:29:54;2618.0;2024-09-28 19:29:54
16407;27;2477.0;NotStarted;0;;;;
9051;1552;2400.0;Completed;100;2024-11-06 05:12:57;2024-12-26 05:12:57;7134.0;2024-12-26 05:12:57
26342;1870;3949.0;Completed;100;2024-07-28 23:40:57;2024-10-02 23:40:57;4839.0;2024-10-02 23:40:57
107;1108;266.0;InProgress;13;2025-11-15 17:43:08;2026-03-05 17:43:08;3505.0;
18059;490;1039.0;NotStarted;0;;;;
10771;721;3383.0;Completed;100;2023-06-12 09:04:02;2023-07-27 09:04:02;2680.0;2023-07-27 09:04:02
11951;690;1145.0;InProgress;37;2024-09-02 03:34:19;2024-09-19 03:34:19;2433.0;
12898;9522;1646.0;Completed;100;2023-10-15 13:46:55;2023-10-22 13:46:55;4557.0;2023-10-22 13:46:55
20517;1247;4703.0;InProgress;75;2022-08-05 19:05:49;2022-10-19 19:05:49;186.0;
22010;1617;1246.0;Completed;100;2024-11-15 22:51:11;2025-01-04 22:51:11;2819.0;2025-01-04 22:51:11
2575;1043;3043.0;Completed;100;2024-06-15 11:12:58;;2734.0;2024-06-27 11:12:58
5111;1059;2578.0;Completed;100;2024-10-13 05:33:42;2024-12-31 05:33:42;3816.0;2024-12-31 05:33:42
302;1833;2674.0;InProgress;25;2022-09-10 09:39:03;2022-09-30 09:39:03;3227.0;
17092;2153;1731.0;InProgress;63;2024-07-24 08:55:04;2024-10-10 08:55:04;3163.0;
23794;81;1542.0;Completed;100;2023-02-09 13:57:29;2023-02-20 13:57:29;4111.0;2023-02-20 13:57:29
2748;587;4112.0;Completed;100;2023-04-05 03:46:04;2023-07-18 03:46:04;2731.0;2023-07-18 03:46:04
868;1293;4109.0;NotStarted;0;;;;
17839;1291;2159.0;Completed;100;2024-05-30 22:08:08;2024-09-16 22:08:08;4692.0;2024-09-16 22:08:08
15524;726;358.0;InProgress;62;2025-06-16 03:36:42;2025-08-03 03:36:42;;
8544;980;2234.0;NotStarted;0;;;;
18924;2074;3613.0;Completed;100;2023-06-10 19:19:53;2023-07-02 19:19:53;1437.0;2023-07-02 19:19:53
24219;345;1871.0;NotStarted;0;;;;
7817;1984;4832.0;InProgress;5;2023-03-19 23:37:05;2023-04-28 23:37:05;2611.0;
6311;87;4474.0;Completed;150;2024-06-12 07:47:34;2024-10-10 07:47:34;2266.0;2024-10-10 07:47:34
1881;2096;3746.0;Completed;100;2025-12-21 09:01:14;2026-04-12 09:01:14;4339.0;2026-04-12 09:01:14
15851;925;2454.0;Completed;100;2022-07-03 09:33:08;;4606.0;2022-07-04 09:33:08
16872;1583;646.0;NotStarted;0;;;;
16112;331;2894.0;Completed;62;2024-07-25 05:46:25;2024-10-04 05:46:25;3265.0;2024-10-04 05:46:25
27045;2160;115.0;InProgress;77;2023-05-12 17:44:33;2023-08-24 17:44:33;1354.0;
24348;1601;3618.0;Completed;100;2022-09-10 03:41:24;2022-12-06 03:41:24;306.0;2022-12-06 03:41:24
20742;1321;2586.0;Completed;100;2025-09-24 05:38:24;;755.0;2025-10-17 05:38:24
16441;1552;4458.0;Completed;100;2023-05-15 15:32:42;;4613.0;2023-05-22 15:32:42
3878;303;1327.0;Completed;100;2024-09-08 20:05:01;2024-10-23 20:05:01;4095.0;2024-10-23 20:05:01
2643;1096;2433.0;InProgress;36;2024-06-21 06:55:13;;2599.0;
26602;667;556.0;InProgress;78;2022-11-16 09:09:39;2022-12-28 09:09:39;2647.0;
23197;452;4908.0;Completed;100;2024-08-15 17:33:43;2024-08-21 17:33:43;;2024-08-21 17:33:43
2003;721;4585.0;Completed;100;2022-11-08 03:35:14;;1019.0;2022-12-07 03:35:14
22173;2048;;InProgress;21;2025-02-10 09:41:43;2025-02-12 09:41:43;655.0;
13782;1255;2676.0;NotStarted;0;;;;
4933;943;657.0;Completed;100;2023-05-01 08:43:21;2023-06-19 08:43:21;7058.0;2023-06-19 08:43:21
8493;1348;3924.0;Completed;100;2023-12-23 13:06:02;2024-03-06 13:06:02;;2024-03-06 13:06:02
11226;1070;706.0;InProgress;73;2023-11-10 01:37:57;2024-02-27 01:37:57;2803.0;
584;1324;1545.0;Completed;100;2023-11-04 13:09:18;2023-11-06 13:09:18;1381.0;2023-11-06 13:09:18
26824;1229;1660.0;NotStarted;0;;;;
17969;1259;4713.0;InProgress;9;2024-04-17 13:48:57;2024-06-02 13:48:57;1157.0;
4150;1108;3555.0;InProgress;70;2025-05-15 13:07:36;2025-06-30 13:07:36;3050.0;
3575;455;3150.0;Completed;100;2022-10-13 20:18:28;2022-11-04 20:18:28;3725.0;2022-11-04 20:18:28
12686;345;259.0;Completed;100;2023-07-19 11:28:18;2023-08-29 11:28:18;1116.0;2023-08-29 11:28:18
18651;1970;1965.0;Completed;100;2022-09-03 17:11:13;2022-09-10 17:11:13;623.0;2022-09-10 17:11:13
22401;980;603.0;Completed;100;2025-01-12 11:45:02;2025-03-01 11:45:02;6014.0;2025-03-01 11:45:02
2688;1469;3851.0;InProgress;66;2023-10-14 16:27:46;2023-12-10 16:27:46;1536.0;
7012;9968;468.0;Completed;100;2024-10-10 02:09:46;;3784.0;2024-10-20 02:09:46
22598;1984;37.0;InProgress;14;2023-11-26 06:22:14;2024-01-19 06:22:14;1578.0;
25648;336;3699.0;Completed;100;2025-08-02 04:19:25;;3744.0;2025-08-17 04:19:25
6849;2209;2124.0;Completed;100;2022-12-04 15:25:59;2022-12-14 15:25:59;6547.0;2022-12-14 15:25:59
21354;708;;InProgress;90;2025-12-19 07:08:27;2025-12-29 07:08:27;2364.0;
7109;1605;1079.0;Completed;92;2023-12-03 03:34:59;2024-02-11 03:34:59;3866.0;2024-02-11 03:34:59
7862;331;1462.0;InProgress;999;2024-07-05 05:12:47;2024-09-18 05:12:47;2057.0;
17301;358;4849.0;InProgress;28;2023-03-17 15:25:38;2023-03-27 15:25:38;1933.0;
6432;1043;3016.0;Completed;101;2024-02-18 19:16:40;2024-04-30 19:16:40;807.0;2024-04-30 19:16:40
10856;1375;4946.0;InProgress;101;2022-07-15 19:45:35;;3575.0;
16086;358;4312.0;Completed;100;2023-08-12 05:37:51;;6274.0;2023-08-22 05:37:51
18153;2065;;Completed;100;2024-01-22 06:11:24;2024-02-10 06:11:24;3709.0;2024-02-10 06:11:24
18344;1555;1077.0;NotStarted;0;;;;
17907;1027;2318.0;Completed;100;2023-07-09 01:11:11;2023-07-25 01:11:11;3496.0;2023-07-25 01:11:11
22131;1221;2606.0;InProgress;40;2023-08-22 11:21:16;2023-11-30 11:21:16;2801.0;
4282;9078;3785.0;InProgress;75;2024-12-02 06:51:36;2025-02-26 06:51:36;1216.0;
11784;1442;4269.0;Completed;100;2023-04-14 11:01:25;2023-04-23 11:01:25;4133.0;2023-04-23 11:01:25
24745;815;2795.0;Completed;100;2025-09-01 22:36:51;2025-11-07 22:36:51;3520.0;2025-11-07 22:36:51
22847;755;4604.0;Completed;100;2023-09-10 01:34:55;2023-11-02 01:34:55;1402.0;2023-11-02 01:34:55
7171;1967;2084.0;InProgress;45;2025-03-22 01:37:30;2025-05-04 01:37:30;883.0;
8305;36;2800.0;InProgress;8;2024-07-15 00:48:46;2024-09-26 00:48:46;3042.0;
8272;1361;2290.0;Completed;100;2024-07-24 18:13:46;2024-08-06 18:13:46;1558.0;2024-08-06 18:13:46
482;646;1592.0;Completed;100;2025-08-13 04:33:13;2025-12-03 04:33:13;4840.0;2025-12-03 04:33:13
18857;147;2802.0;InProgress;80;2024-06-07 05:21:34;2024-06-22 05:21:34;1348.0;
19274;1569;3122.0;Completed;100;2026-01-14 05:22:26;2026-04-08 05:22:26;;2026-04-08 05:22:26
20691;2048;1204.0;Completed;100;2023-01-06 00:23:14;2023-01-11 00:23:14;4263.0;2023-01-11 00:23:14
21373;477;4081.0;InProgress;83;2023-03-07 16:23:34;2023-06-27 16:23:34;957.0;
16631;1348;2242.0;Completed;100;2023-11-02 18:34:52;2023-11-29 18:34:52;2909.0;2023-11-29 18:34:52
10012;270;1668.0;NotStarted;0;;;;
19054;1536;759.0;InProgress;58;2023-04-29 10:26:18;2023-07-11 10:26:18;1182.0;
6814;198;3056.0;NotStarted;0;;;;
1341;502;3905.0;Completed;100;2024-03-22 01:15:20;2024-05-11 01:15:20;2688.0;2024-05-11 01:15:20
8359;950;3970.0;NotStarted;0;;;;
2430;1930;960.0;Completed;100;2024-09-11 06:09:03;2024-10-11 06:09:03;1567.0;2024-10-11 06:09:03
6232;998;351.0;NotStarted;0;;;;
17350;1536;4105.0;Completed;100;2022-07-03 03:42:41;2022-10-21 03:42:41;1865.0;2022-10-21 03:42:41
25321;1041;2624.0;Completed;100;2025-12-23 13:16:22;2026-01-13 13:16:22;3200.0;2026-01-13 13:16:22
5272;432;2560.0;Completed;100;2022-09-03 21:46:26;2022-10-02 21:46:26;3351.0;2022-10-02 21:46:26
18554;9281;1389.0;NotStarted;0;;;;
8190;1611;1897.0;NotStarted;0;;;;
3243;1251;932.0;NotStarted;0;;;;
27049;1798;115.0;Completed;100;2024-04-20 04:54:31;2024-04-23 04:54:31;;2024-04-23 04:54:31
18911;27;969.0;Completed;100;2022-09-15 17:57:21;2022-10-27 17:57:21;738.0;2022-10-27 17:57:21
23972;1361;3473.0;InProgress;87;2023-08-17 22:07:18;2023-10-30 22:07:18;2808.0;
7595;1899;2632.0;InProgress;93;2026-01-27 18:30:27;2026-03-28 18:30:27;2262.0;
4500;1361;1119.0;Completed;100;2024-06-29 05:50:06;2024-07-12 05:50:06;3611.0;2024-07-12 05:50:06
19290;289;128.0;NotStarted;999;;;;
10821;1844;3709.0;InProgress;16;2024-09-30 14:39:12;2024-12-25 14:39:12;;
