Id,StudentProfileId,CourseId,EnrolledById,EnrollmentDate
9284,2417.0,4,3.0,2024-10-12 07:05:01
5139,3264.0,11,1.0,2024-03-24 23:20:17
2409,3518.0,193,3.0,2025-07-03 07:12:39
9490,19.0,99,2.0,2025-09-28 05:56:06
655,565.0,59,,2023-01-05 03:26:17
452,2873.0,4,3.0,2024-09-24 09:56:48
6154,1850.0,198,1.0,2025-04-24 20:54:12
7176,2663.0,151,1.0,2024-07-13 23:16:18
10190,3614.0,8888,1.0,2024-06-01 00:00:00
3544,3943.0,194,1.0,2025-06-15 07:23:34
49,3080.0,85,1.0,2025-02-02 22:21:49
3217,4823.0,87,2.0,2024-10-31 18:33:11
6610,724.0,40,2.0,2025-10-05 15:31:01
9263,2754.0,64,2.0,2025-06-14 10:25:31
7391,1643.0,47,1.0,2023-02-08 06:39:16
721,4852.0,92,2.0,2024-02-18 02:28:19
2355,2155.0,49,1.0,2024-06-03 12:41:15
4185,1313.0,133,2.0,2024-10-07 16:02:51
4804,1573.0,145,3.0,2023-12-04 04:53:51
9304,469.0,36,3.0,2024-12-28 23:55:00
10109,2698.0,96,3.0,2025-03-20 00:44:51
6752,473.0,53,2.0,2025-04-23 01:17:45
8154,155.0,183,1.0,2023-03-13 16:12:11
8848,1110.0,106,3.0,2025-01-19 12:16:36
5404,3343.0,65,2.0,2024-11-21 07:10:31
9698,2456.0,12,,2023-08-03 09:05:25
6667,3890.0,57,1.0,2025-08-15 23:52:55
6461,3817.0,108,1.0,2025-09-01 15:49:58
9387,2207.0,40,2.0,2025-02-27 23:00:01
7987,401.0,87,1.0,2024-04-26 11:04:57
5922,3973.0,154,1.0,2024-11-05 08:01:58
5341,1721.0,36,3.0,2024-10-18 12:30:56
496,3436.0,86,1.0,2025-03-09 13:46:47
5,4526.0,150,1.0,2026-02-20 18:27:51
6901,4542.0,33,3.0,2023-09-28 04:18:24
1984,276.0,169,,2022-11-24 03:46:47
9150,4263.0,14,2.0,2023-05-19 07:59:38
8993,2152.0,179,,2024-02-16 14:48:48
5072,4440.0,79,,2024-08-04 14:41:29
85,2877.0,6,3.0,2025-08-11 10:49:59
5461,4851.0,129,1.0,2026-01-02 15:50:47
3597,1797.0,138,1.0,2025-06-27 16:50:12
8053,516.0,31,3.0,2023-08-14 23:52:36
4130,1836.0,8,1.0,2025-06-16 13:02:57
4935,3793.0,51,2.0,2025-12-19 22:32:05
7327,3855.0,192,2.0,2025-01-19 17:02:59
8788,598.0,37,2.0,2023-05-30 07:47:04
7108,3844.0,21,3.0,2025-12-02 23:14:54
4952,452.0,64,2.0,2026-03-22 05:31:45
7422,4915.0,101,3.0,2025-07-29 19:28:19
5133,2366.0,200,3.0,2025-07-11 11:56:16
7818,3445.0,124,1.0,2023-09-09 17:47:35
3555,2259.0,48,3.0,2023-07-12 03:18:05
3501,691.0,78,3.0,2023-10-12 16:14:57
4003,1229.0,47,1.0,2023-02-14 10:26:11
2879,1336.0,75,,2023-06-15 20:45:01
8392,663.0,131,2.0,2026-03-24 09:07:59
5249,3985.0,182,3.0,2025-07-02 05:43:08
2449,844.0,32,3.0,2024-04-13 06:45:14
116,3684.0,81,3.0,2023-01-07 03:36:08
1555,1172.0,53,1.0,2026-01-20 04:15:06
1229,4011.0,65,2.0,2025-08-18 16:12:01
10073,3487.0,173,2.0,2022-12-06 06:06:18
9983,3138.0,167,3.0,2022-04-03 16:24:22
3212,4680.0,25,,2023-09-01 17:37:29
6589,2531.0,54,1.0,2024-11-17 23:41:35
9703,1501.0,29,2.0,2025-11-30 19:35:21
4267,1616.0,169,2.0,2022-10-17 17:42:19
3615,338.0,62,3.0,2025-05-07 21:06:54
8313,209.0,129,,2025-11-17 22:06:27
9041,3042.0,127,3.0,2023-08-01 05:35:23
6954,3032.0,57,2.0,2025-09-30 02:10:36
3965,3181.0,63,2.0,2023-01-20 08:52:06
5719,4032.0,123,2.0,2025-09-12 10:27:57
4332,624.0,3,2.0,2024-08-02 07:15:52
8362,3152.0,71,1.0,2025-02-06 17:40:21
2431,115.0,140,1.0,2022-12-02 04:59:10
7556,4407.0,145,2.0,2023-01-25 02:09:21
210,3133.0,169,3.0,2022-12-10 19:57:19
8542,1228.0,98,1.0,2023-01-08 22:41:53
133,1642.0,149,1.0,2025-06-20 16:10:23
3902,4391.0,74,2.0,2022-11-26 14:46:23
8287,3828.0,78,3.0,2023-08-27 20:56:39
9556,4901.0,81,1.0,2022-07-01 06:45:47
7172,3156.0,9,2.0,2023-04-14 12:15:04
2616,2107.0,108,2.0,2025-05-14 10:09:10
972,1043.0,98,3.0,2022-10-06 06:23:59
4361,1755.0,151,3.0,2024-05-27 23:22:20
4459,4133.0,81,,2022-05-01 15:03:32
4086,1382.0,193,2.0,2026-03-19 22:48:58
8951,4604.0,177,2.0,2023-01-23 08:58:25
9834,4497.0,28,1.0,2023-02-26 21:57:13
6455,3353.0,192,,2025-05-22 05:41:30
6930,409.0,70,2.0,2023-02-01 01:51:01
6528,125.0,133,3.0,2024-10-13 07:36:29
8755,213.0,180,2.0,2025-09-18 17:05:06
7676,2018.0,162,2.0,2025-09-15 04:53:16
8565,272.0,18,2.0,2025-04-22 16:12:22
8025,1411.0,198,3.0,2025-03-20 04:49:24
1650,1848.0,157,2.0,2023-02-06 03:12:34
5605,762.0,127,1.0,2024-03-15 19:30:58
3079,3229.0,63,2.0,2023-11-16 01:27:10
4940,1542.0,87,1.0,2024-08-15 22:06:40
1409,3601.0,12,,2023-08-01 19:25:59
983,2083.0,166,3.0,2023-12-27 18:16:38
3254,3272.0,84,2.0,2023-12-03 04:18:50
9297,2505.0,37,3.0,2023-05-25 02:54:23
5165,3532.0,70,2.0,2023-10-03 16:40:23
4649,29.0,186,1.0,2025-06-29 13:35:15
3391,1450.0,70,1.0,2023-03-05 22:44:24
1580,3312.0,77,1.0,2026-01-18 20:07:32
3336,3318.0,5,2.0,2022-11-29 00:19:56
311,3870.0,29,1.0,2026-04-07 16:48:54
3536,1938.0,6,2.0,2025-09-09 08:21:03
5904,2142.0,117,2.0,2022-11-14 16:41:51
586,3931.0,121,2.0,2025-05-29 21:24:25
2530,4545.0,126,,2025-03-01 07:19:10
5437,146.0,187,2.0,2023-07-02 15:32:34
10063,796.0,87,2.0,2024-11-05 17:31:07
7370,1561.0,20,2.0,2023-10-29 19:53:47
3135,3662.0,140,3.0,2023-04-02 06:23:45
10110,4679.0,31,3.0,2023-08-02 15:14:16
9554,825.0,56,3.0,2023-12-07 12:11:33
3026,3233.0,111,1.0,2025-01-16 15:17:09
4115,2420.0,138,1.0,2025-02-12 09:08:25
9433,3152.0,118,1.0,2024-07-07 16:58:17
7063,1867.0,107,,2025-11-28 04:41:34
7778,1970.0,156,3.0,2024-06-20 17:25:50
1697,4537.0,147,1.0,2026-02-16 10:19:42
4074,3785.0,188,3.0,2024-05-18 07:59:03
7797,4477.0,156,1.0,2023-12-27 23:21:19
454,783.0,63,1.0,2023-02-19 00:14:35
8420,3911.0,136,3.0,2026-04-09 22:49:31
8551,1105.0,71,2.0,2025-11-16 01:11:55
3574,3153.0,109,1.0,2026-01-04 00:52:24
4037,1538.0,189,1.0,2024-05-05 21:07:42
6546,2198.0,131,3.0,2025-12-06 07:45:42
8550,1904.0,53,1.0,2025-11-02 11:09:22
8471,1783.0,95,2.0,2025-10-05 03:47:53
9828,4626.0,41,3.0,2026-02-12 03:21:41
6802,267.0,74,,2022-11-13 17:54:18
1134,3844.0,138,3.0,2026-01-26 23:16:50
9468,3878.0,141,3.0,2024-11-09 21:22:21
1882,4823.0,189,1.0,2023-12-22 05:30:51
1004,3174.0,64,,2026-04-10 14:45:39
4864,1942.0,1,1.0,2024-06-20 22:46:15
6144,3988.0,22,2.0,2024-02-20 06:49:23
8990,280.0,167,3.0,2022-08-16 20:57:01
9663,4310.0,75,1.0,2023-10-11 00:57:52
5646,1896.0,76,3.0,2022-12-01 16:06:22
9376,2749.0,72,3.0,2023-01-01 20:43:07
1007,2295.0,129,3.0,2025-05-21 02:48:08
6995,3767.0,8,1.0,2025-08-04 21:17:10
5613,4629.0,50,3.0,2025-08-19 02:00:29
3428,495.0,118,1.0,2024-02-14 05:12:54
1673,1307.0,50,3.0,2025-05-04 22:54:50
5926,225.0,156,2.0,2024-02-20 04:53:21
7575,2793.0,173,2.0,2022-08-17 10:27:20
9530,3321.0,152,1.0,2024-05-24 21:17:22
5354,1554.0,93,2.0,2024-10-23 17:35:50
856,3549.0,200,1.0,2025-09-27 14:40:52
7792,3434.0,159,,2025-11-23 07:17:43
3666,4465.0,110,3.0,2025-04-11 12:18:27
3585,514.0,169,1.0,2023-02-17 05:08:44
511,2538.0,63,1.0,2023-06-16 03:15:32
10060,4171.0,154,3.0,2024-10-06 07:15:03
6427,405.0,87,3.0,2024-10-20 08:02:29
8731,3576.0,109,3.0,2025-06-06 16:46:57
3164,897.0,23,2.0,2024-12-20 00:49:48
4138,4546.0,73,2.0,2024-02-16 12:32:30
2424,246.0,85,2.0,2025-07-22 07:27:36
2138,3215.0,124,1.0,2023-07-13 22:28:49
6755,3485.0,33,3.0,2023-10-13 16:44:08
4391,3098.0,77,2.0,2025-04-02 09:39:52
9302,1686.0,16,2.0,2024-10-12 16:00:54
5775,2508.0,59,1.0,2022-09-23 12:49:29
2192,3554.0,88,,2026-05-12 19:52:36
2648,884.0,32,3.0,2024-09-09 15:27:08
8549,2305.0,98,,2022-11-20 01:41:38
1288,4.0,41,2.0,2026-01-08 08:00:40
6576,923.0,72,2.0,2022-09-16 01:27:20
9808,4099.0,99,,2025-06-15 13:44:31
9267,2049.0,156,1.0,2024-06-09 10:18:28
2697,4946.0,166,1.0,2024-08-02 19:41:51
989,4078.0,69,2.0,2023-08-17 06:18:18
8230,1497.0,38,3.0,2023-12-06 20:28:49
4132,4974.0,147,3.0,2025-05-02 12:36:03
8325,4399.0,32,1.0,2024-12-25 03:32:34
1797,2632.0,168,3.0,2022-12-19 22:12:22
7819,4756.0,141,3.0,2025-04-20 02:12:40
8369,910.0,85,1.0,2025-11-10 05:08:14
9902,3518.0,30,3.0,2022-06-04 04:41:17
8867,2951.0,181,3.0,2024-09-29 01:50:39
8283,715.0,59,2.0,2022-08-07 23:58:06
581,4499.0,93,2.0,2024-09-15 09:47:04
4299,1948.0,118,,2024-07-26 20:25:43
8031,3295.0,40,3.0,2025-11-15 15:42:46
4989,3841.0,9,1.0,2023-11-02 01:09:00
6226,3153.0,187,2.0,2023-12-23 08:20:55
7419,323.0,4,1.0,2024-05-24 03:09:07
1724,3890.0,73,1.0,2024-08-08 02:12:07
2958,2156.0,198,3.0,2025-10-26 16:02:51
321,35.0,178,2.0,2024-11-25 00:44:58
8621,229.0,18,1.0,2025-02-08 10:12:39
8583,4474.0,47,3.0,2023-06-16 04:04:25
3376,1976.0,158,1.0,2023-09-19 20:46:08
1482,65.0,85,2.0,2025-09-27 17:56:44
5278,405.0,130,3.0,2023-09-10 10:47:28
5213,357.0,99,1.0,2025-06-04 14:02:02
4023,2670.0,62,2.0,2025-07-26 03:40:55
1741,3204.0,2,3.0,2025-09-21 09:04:22
3716,4442.0,100,1.0,2024-09-21 22:58:18
10184,606.0,9999,1.0,2024-06-01 00:00:00
10011,3081.0,152,3.0,2024-07-30 05:58:59
4191,3619.0,141,3.0,2024-08-15 16:59:41
1003,2612.0,159,3.0,2025-11-16 03:36:16
3330,4277.0,36,2.0,2025-02-28 02:00:36
3235,4941.0,159,3.0,2025-10-01 11:51:16
2117,496.0,85,,2025-04-03 20:11:01
4963,381.0,129,3.0,2025-10-24 11:57:57
5258,4543.0,109,2.0,2025-08-29 17:39:14
4719,3242.0,111,2.0,2025-05-07 16:19:25
2720,3554.0,89,,2023-10-21 10:13:13
1194,4356.0,6,3.0,2024-12-23 00:52:34
1878,2650.0,196,2.0,2022-09-04 15:49:23
219,3487.0,111,1.0,2025-06-15 09:19:04
2368,2807.0,192,2.0,2025-03-18 08:54:49
1408,1146.0,79,2.0,2024-11-03 11:14:18
3701,1403.0,149,3.0,2026-05-11 19:13:46
3279,116.0,57,2.0,2024-12-04 18:08:24
5642,3231.0,154,3.0,2025-01-16 05:12:25
8959,4859.0,177,1.0,2023-08-28 02:05:05
7121,1390.0,158,1.0,2023-04-23 14:32:12
1684,77.0,126,1.0,2025-05-05 20:24:13
2990,332.0,87,2.0,2024-02-15 08:45:58
4147,1945.0,179,1.0,2024-04-19 05:05:15
907,2037.0,63,2.0,2023-12-17 12:20:23
7777,3600.0,133,1.0,2024-11-09 19:16:58
1326,2513.0,91,2.0,2022-11-27 19:57:44
57,3080.0,96,1.0,2025-09-07 05:52:26
6592,3555.0,98,3.0,2022-02-20 11:10:10
2114,2505.0,117,1.0,2023-01-20 02:52:18
1970,2065.0,106,2.0,2024-09-14 12:05:27
5991,2810.0,197,2.0,2025-04-06 02:21:16
2151,1752.0,158,1.0,2023-05-20 16:01:12
6958,4453.0,89,2.0,2024-02-09 22:07:21
7468,1207.0,88,1.0,2025-08-06 22:11:42
7767,4521.0,160,3.0,2025-10-25 00:26:21
925,4472.0,109,3.0,2025-03-06 06:28:20
8984,4061.0,9,3.0,2023-01-09 00:37:58
3831,99.0,23,3.0,2024-07-01 10:22:30
5096,2455.0,106,2.0,2024-11-23 08:26:57
7460,766.0,154,3.0,2024-08-26 22:47:33
993,396.0,59,3.0,2022-05-29 11:40:54
7289,3523.0,169,2.0,2023-03-05 09:30:45
3667,2698.0,129,3.0,2025-06-23 14:53:44
6104,3855.0,96,1.0,2025-02-24 17:51:35
944,1721.0,14,3.0,2023-04-08 19:58:06
8103,541.0,8,2.0,2025-08-03 14:45:15
7365,3724.0,51,1.0,2025-07-15 10:28:10
3679,1457.0,129,1.0,2025-04-15 06:05:20
8385,500.0,6,1.0,2025-01-20 01:52:55
6843,3968.0,75,2.0,2024-01-10 02:08:42
8326,1593.0,72,1.0,2022-09-14 22:22:07
9522,3290.0,53,3.0,2025-07-21 17:08:48
7025,1317.0,47,,2023-01-25 15:56:43
671,4608.0,79,3.0,2024-08-31 22:16:36
4140,4050.0,156,2.0,2024-01-08 23:31:16
903,3169.0,156,3.0,2024-07-21 17:35:05
6255,101.0,96,1.0,2025-03-18 01:00:28
1224,3372.0,53,3.0,2025-09-25 01:38:21
8833,2040.0,111,3.0,2025-03-30 23:48:34
9706,3116.0,154,3.0,2024-12-31 15:36:01
4976,1676.0,100,3.0,2025-06-06 07:12:09
3093,4396.0,36,1.0,2024-12-03 00:42:18
2717,3083.0,164,2.0,2025-12-30 04:19:50
6631,2835.0,23,2.0,2024-05-07 15:45:45
10028,4632.0,179,2.0,2024-03-26 01:07:25
7531,1510.0,120,3.0,2024-10-31 20:50:14
430,4060.0,109,1.0,2025-08-22 19:38:03
9662,245.0,186,,2026-04-30 16:49:37
325,1563.0,193,2.0,2026-05-03 15:11:59
3008,777.0,191,2.0,2024-06-25 20:07:52
701,2469.0,169,2.0,2023-06-11 18:41:06
1842,3552.0,36,3.0,2025-01-24 11:08:57
2693,2241.0,21,1.0,2025-05-15 19:26:58
6669,3828.0,178,2.0,2024-05-14 22:34:26
293,1641.0,99,2.0,2025-12-04 13:46:31
2287,4928.0,194,,2025-01-09 08:12:35
8458,3453.0,182,1.0,2025-07-26 19:37:21
5853,750.0,61,,2022-09-25 15:31:38
2721,3830.0,141,3.0,2025-07-09 04:05:50
7768,801.0,7,2.0,2023-09-13 15:22:11
9695,4293.0,170,3.0,2025-10-13 20:58:49
9610,3569.0,5,3.0,2022-11-26 22:10:53
2525,1849.0,169,3.0,2022-12-26 16:46:51
8689,4736.0,23,1.0,2025-01-30 19:23:15
7158,4084.0,9,2.0,2023-06-12 09:29:48
7373,3985.0,53,2.0,2025-05-25 03:57:44
7616,2420.0,29,2.0,2025-12-30 19:17:49
65,4679.0,108,3.0,2025-02-10 06:06:09
2706,1359.0,130,1.0,2023-10-08 21:50:15
8082,3860.0,79,3.0,2024-08-07 11:08:34
2913,2356.0,11,2.0,2023-08-01 10:02:46
7669,1094.0,41,1.0,2025-04-07 18:39:28
1825,4955.0,74,1.0,2022-05-13 08:45:23
2399,1099.0,74,1.0,2022-11-02 14:08:05
4192,4627.0,76,3.0,2022-09-02 10:39:55
4685,1167.0,181,3.0,2024-05-14 21:52:29
9712,1445.0,130,3.0,2024-01-22 16:35:52
4026,932.0,43,3.0,2025-04-26 10:59:28
9352,2995.0,115,,2022-10-04 11:23:32
6388,75.0,167,2.0,2022-10-11 20:21:14
8450,1697.0,25,3.0,2023-11-14 10:05:18
2260,3426.0,158,2.0,2023-11-04 01:15:14
9093,1764.0,118,1.0,2023-09-25 11:34:17
1135,1263.0,92,1.0,2024-02-25 04:56:17
10050,783.0,115,2.0,2022-10-08 17:50:47
4569,1978.0,200,2.0,2025-08-12 09:54:21
4653,4266.0,62,3.0,2025-08-12 10:13:08
1226,3110.0,177,2.0,2023-10-21 16:21:12
6536,1786.0,37,1.0,2022-12-15 00:04:47
2258,1963.0,147,1.0,2025-07-14 10:25:43
5123,3922.0,138,1.0,2025-05-28 17:40:28
1707,2141.0,145,2.0,2023-01-05 11:23:01
5702,1448.0,138,3.0,2025-11-01 18:51:31
1705,1388.0,153,3.0,2023-09-17 00:19:07
7335,4802.0,41,3.0,2025-06-24 10:40:35
3459,769.0,173,3.0,2022-07-21 12:17:52
1149,120.0,192,2.0,2025-08-23 22:08:42
375,1813.0,120,1.0,2023-12-29 20:37:27
10119,3133.0,151,3.0,2025-01-11 02:58:57
2054,4125.0,78,1.0,2023-03-23 14:13:42
9929,2355.0,177,3.0,2023-09-10 04:58:24
3752,3631.0,59,3.0,2022-08-13 06:58:00
7182,4705.0,179,,2024-01-05 16:06:37
6991,4497.0,181,1.0,2024-01-20 05:31:32
3561,1746.0,141,3.0,2025-07-06 13:54:07
5367,4582.0,62,1.0,2025-05-19 14:06:04
6998,3219.0,50,3.0,2025-12-27 16:19:34
5913,3035.0,191,2.0,2024-04-01 07:46:34
7623,1386.0,166,,2024-06-29 00:15:59
8808,4014.0,33,2.0,2022-11-30 12:15:53
3740,3273.0,25,1.0,2023-01-27 02:11:08
7342,1346.0,62,1.0,2025-09-30 06:37:07
5988,3185.0,109,2.0,2025-08-29 07:58:35
1057,1723.0,100,3.0,2025-02-12 09:53:19
1955,4195.0,99,,2025-12-17 03:13:16
478,4632.0,111,1.0,2025-07-21 08:10:33
8397,290.0,52,3.0,2025-09-11 09:25:19
1840,4932.0,198,3.0,2026-01-15 00:16:59
3231,3867.0,140,2.0,2022-09-24 19:24:24
9247,2296.0,54,,2024-04-17 19:06:09
3586,4280.0,26,2.0,2022-04-08 02:06:43
4786,1642.0,179,1.0,2024-03-08 18:22:23
8190,876.0,48,2.0,2023-01-04 10:26:08
3397,3562.0,196,3.0,2023-05-10 07:59:35
2931,2524.0,32,2.0,2024-11-01 04:52:41
9075,1891.0,77,1.0,2025-11-25 02:28:22
8910,1511.0,93,1.0,2025-05-17 13:43:38
7527,4977.0,41,3.0,2026-01-29 21:49:48
8374,1412.0,40,2.0,2025-04-25 03:50:24
8778,1661.0,118,1.0,2024-03-01 08:19:39
1831,4710.0,85,1.0,2025-07-13 01:27:16
6431,112.0,126,1.0,2025-11-19 07:01:34
2626,147.0,74,3.0,2022-06-01 02:13:46
8773,3220.0,160,2.0,2025-04-04 21:01:37
9444,2001.0,3,,2023-11-05 21:32:49
578,2742.0,31,3.0,2023-03-23 19:05:26
8639,525.0,7,,2024-07-04 00:51:15
8972,2772.0,75,,2024-04-26 03:01:06
2775,1241.0,136,3.0,2026-04-15 05:46:12
3040,1982.0,9,3.0,2023-08-29 14:43:41
6227,1041.0,178,2.0,2025-02-04 08:35:29
275,584.0,150,2.0,2026-02-04 00:54:43
1976,1195.0,62,3.0,2025-08-31 08:23:41
6986,697.0,51,3.0,2025-11-02 01:18:32
9718,1234.0,193,,2026-01-08 21:58:35
6688,877.0,56,1.0,2023-12-14 03:16:41
2662,4206.0,24,3.0,2025-06-10 16:06:20
8815,269.0,21,1.0,2025-09-06 05:25:27
4521,3116.0,177,,2023-01-21 19:47:37
1669,3383.0,193,3.0,2025-08-29 07:04:27
1739,549.0,119,2.0,2024-10-12 16:10:38
4808,349.0,123,2.0,2026-02-04 21:04:31
1865,1781.0,159,1.0,2025-12-07 15:41:10
3418,3833.0,98,1.0,2022-02-27 18:57:05
1889,3102.0,16,2.0,2025-05-02 18:12:43
5053,4910.0,53,3.0,2025-08-15 08:22:01
8863,160.0,180,1.0,2025-12-16 16:30:48
8529,239.0,151,1.0,2025-04-30 10:24:01
4551,3314.0,32,3.0,2024-06-19 11:14:29
7587,3188.0,192,3.0,2025-11-01 05:37:49
120,3684.0,32,3.0,2024-10-31 16:20:42
5164,57.0,88,3.0,2026-04-26 21:59:45
7310,3147.0,30,1.0,2023-05-08 02:12:03
1723,2304.0,160,2.0,2025-07-15 18:08:06
1765,2019.0,22,1.0,2024-02-10 10:47:09
458,783.0,65,2.0,2025-07-26 11:36:06
6657,3870.0,169,3.0,2023-02-06 17:33:12
8682,661.0,87,2.0,2024-05-10 00:26:01
6338,4926.0,18,,2025-02-16 02:57:32
312,3870.0,118,2.0,2024-08-11 19:07:22
5938,2064.0,1,3.0,2024-12-12 06:12:45
4728,701.0,106,,2024-05-10 12:06:22
717,1320.0,32,3.0,2024-09-09 22:26:21
10192,1886.0,8888,1.0,2024-06-01 00:00:00
1855,4828.0,81,2.0,2022-04-28 03:23:01
8319,2996.0,171,3.0,2022-06-02 03:57:04
445,2873.0,181,2.0,2024-10-29 14:06:17
4318,703.0,67,3.0,2023-07-20 05:31:52
5539,3607.0,135,,2024-02-05 11:26:06
7145,258.0,25,2.0,2023-04-12 02:46:30
6858,2260.0,75,3.0,2023-06-15 23:47:28
7467,4769.0,34,2.0,2024-07-30 03:36:40
3169,2950.0,171,1.0,2022-02-26 11:44:38
3628,2643.0,33,3.0,2023-05-16 09:58:28
8161,346.0,94,2.0,2022-04-22 04:52:11
8223,277.0,46,1.0,2022-03-01 02:54:24
6966,564.0,14,2.0,2023-01-11 08:40:53
8945,124.0,24,3.0,2025-07-17 23:15:37
240,4824.0,101,2.0,2026-01-15 18:12:53
5559,1740.0,65,1.0,2025-08-02 13:58:12
9566,4293.0,187,,2023-04-02 10:44:34
8637,3965.0,29,2.0,2026-01-18 03:34:54
5174,581.0,150,2.0,2026-01-31 02:24:14
612,2359.0,120,2.0,2024-11-13 11:16:57
8093,2082.0,11,1.0,2023-05-25 14:44:33
7831,482.0,6,2.0,2025-07-17 13:13:46
2766,4277.0,120,2.0,2024-05-30 02:03:39
1990,1460.0,61,2.0,2022-12-09 07:12:24
8109,4703.0,36,1.0,2025-01-30 01:11:20
2783,4626.0,197,3.0,2025-09-08 00:10:36
7773,60.0,70,2.0,2023-12-23 15:59:52
6758,1650.0,137,1.0,2025-10-16 17:58:55
7393,517.0,54,1.0,2024-09-29 14:24:35
2633,1453.0,40,2.0,2025-02-14 00:21:07
760,4494.0,193,3.0,2026-03-31 16:11:40
3057,1434.0,143,1.0,2025-05-24 00:20:40
5431,1929.0,91,2.0,2022-10-18 21:50:19
3082,264.0,41,,2025-04-28 23:17:57
7864,1593.0,36,1.0,2024-10-21 20:48:47
3130,3008.0,99,2.0,2025-06-21 07:14:32
493,4051.0,173,1.0,2022-04-04 17:05:55
9356,3354.0,194,1.0,2025-04-23 22:58:01
3050,1118.0,53,3.0,2025-12-10 02:48:55
8378,2453.0,136,3.0,2025-10-08 19:13:49
7561,2320.0,120,1.0,2024-11-30 12:31:22
1250,2726.0,134,2.0,2022-06-16 13:03:36
1777,4855.0,107,3.0,2025-12-12 18:17:01
330,1563.0,173,2.0,2022-10-12 00:15:58
9272,3642.0,77,3.0,2025-03-24 14:50:53
6320,2952.0,48,1.0,2023-09-22 03:23:17
4511,3335.0,131,1.0,2026-01-21 15:10:05
3497,2188.0,25,2.0,2023-02-18 12:12:54
6689,4278.0,146,2.0,2023-02-03 17:44:33
361,4057.0,188,3.0,2024-03-08 02:50:18
2816,1045.0,16,1.0,2025-03-09 13:40:37
6718,67.0,188,1.0,2024-09-10 16:09:48
5950,4561.0,84,3.0,2024-06-27 11:53:32
1015,772.0,49,3.0,2023-10-21 20:43:02
6189,4180.0,96,,2025-02-26 00:36:27
9629,2171.0,67,2.0,2023-06-25 13:24:51
3092,3776.0,61,2.0,2022-09-05 02:53:57
326,1563.0,178,1.0,2025-02-20 15:41:48
5369,3369.0,177,2.0,2023-08-19 21:52:17
7231,672.0,20,2.0,2023-04-28 13:56:42
292,4342.0,28,2.0,2022-08-19 08:28:41
8518,3584.0,131,2.0,2026-04-24 00:26:08
4746,3738.0,33,3.0,2022-11-08 22:59:52
3531,2988.0,94,,2022-12-18 08:32:34
6645,2585.0,5,3.0,2022-08-09 06:08:33
6029,1944.0,87,3.0,2024-02-12 20:07:17
2242,1430.0,147,3.0,2025-09-08 06:40:42
69,4679.0,192,1.0,2025-10-13 19:16:44
9842,2357.0,100,3.0,2025-06-03 16:41:28
2863,983.0,48,3.0,2023-01-20 13:51:03
1526,2573.0,189,1.0,2024-03-16 01:40:44
9625,1401.0,137,,2025-05-29 11:13:12
1108,3865.0,57,2.0,2024-11-22 04:30:00
7627,3414.0,58,2.0,2024-11-24 20:04:11
679,3572.0,77,2.0,2025-11-11 18:32:16
2978,1876.0,87,2.0,2024-04-24 00:14:05
7114,845.0,194,1.0,2024-10-25 01:52:51
6711,4752.0,24,1.0,2025-05-16 13:03:30
1691,2822.0,158,3.0,2023-11-05 12:36:49
3792,4519.0,12,3.0,2023-03-23 16:08:45
6379,3632.0,47,2.0,2023-06-25 05:34:57
814,4814.0,127,2.0,2023-09-22 04:09:46
5479,982.0,131,1.0,2025-08-29 10:51:57
6639,228.0,25,3.0,2023-03-28 09:54:21
8927,933.0,56,2.0,2024-04-08 23:55:31
565,4367.0,67,1.0,2022-12-27 07:02:35
1775,884.0,98,2.0,2022-09-07 11:44:41
9817,1989.0,126,3.0,2025-08-27 01:58:45
8291,2257.0,58,,2024-11-10 13:02:50
6808,3347.0,28,2.0,2022-10-08 12:01:28
8741,4850.0,61,1.0,2022-08-28 14:35:19
8064,34.0,99,1.0,2025-03-26 04:37:22
4584,4248.0,107,1.0,2025-10-15 05:08:53
7248,3677.0,75,3.0,2023-07-27 06:23:02
8468,635.0,58,1.0,2025-08-12 12:04:45
8351,2000.0,40,1.0,2025-01-27 01:15:33
7741,64.0,72,2.0,2022-03-22 10:46:28
8974,93.0,119,3.0,2024-09-17 02:45:08
4289,3356.0,88,3.0,2025-07-12 04:04:43
7855,2435.0,108,1.0,2025-02-07 19:06:21
767,858.0,200,2.0,2025-04-22 03:46:43
4032,1342.0,95,3.0,2026-02-20 06:36:38
2423,48.0,128,1.0,2025-07-17 22:11:26
9547,916.0,21,1.0,2026-02-01 11:43:47
194,3081.0,128,2.0,2025-08-02 11:52:17
4018,223.0,118,3.0,2024-02-16 04:12:01
4561,2387.0,120,2.0,2024-01-30 02:12:51
3581,2141.0,152,2.0,2024-08-12 00:04:23
4936,16.0,4,3.0,2024-05-15 06:29:11
8853,1574.0,178,,2025-03-02 19:40:44
5036,1154.0,77,,2025-09-03 08:57:18
6314,1704.0,25,,2023-05-06 07:08:34
9071,870.0,133,2.0,2025-02-19 12:31:08
6818,1114.0,130,3.0,2023-07-15 01:03:04
7220,3860.0,73,2.0,2024-03-30 20:12:50
5348,4434.0,31,1.0,2023-11-08 20:09:05
7304,3780.0,133,1.0,2024-06-12 00:58:59
6152,1292.0,197,2.0,2025-10-03 22:07:07
2465,1181.0,11,2.0,2023-10-31 21:32:38
926,1587.0,2,3.0,2026-01-29 23:09:13
3689,1285.0,187,3.0,2023-10-28 04:23:05
380,892.0,8,1.0,2025-09-07 03:44:55
