Id;QuizId;StudentId;AttemptNumber;StartedAt;SubmittedAt;Score;MaxScore;ScorePercent;Status;IsGraded;GradedById;GradedAt;TimeSpentSeconds
3331;1912;20;1;2023-03-02 12:32:24;2023-03-02 12:39:55;;100;;Abandoned;0;10.0;;451.0
8814;1048;2910;3;2023-10-21 23:35:35;2023-10-22 00:08:07;5.0;25;20.0;Completed;0;6.0;2023-10-22 19:08:07;1952.0
4366;576;1222;3;2024-07-24 01:12:57;;;25;;InProgress;0;12.0;;1280.0
4393;1912;3702;1;2024-09-02 13:15:43;2024-09-02 14:04:48;70.2;100;70.2;Completed;1;14.0;;2945.0
2366;1564;2712;1;2023-11-09 03:26:55;2023-11-09 04:05:20;;10;;InProgress;0;15.0;2023-11-11 03:05:20;2305.0
1274;577;4606;1;2025-06-13 16:15:30;2025-06-13 16:31:36;;20;;InProgress;0;;2025-06-14 02:31:36;966.0
6729;632;1847;2;2024-05-02 10:46:10;2024-05-02 10:50:34;;10;;InProgress;0;11.0;2024-05-02 18:50:34;264.0
6746;448;3739;1;2024-11-14 16:06:59;2024-11-14 16:19:46;84.3;100;84.3;Completed;0;;2024-11-15 01:19:46;767.0
3660;411;641;2;2025-03-19 16:32:18;2025-03-19 16:48:23;16.3;20;81.5;Completed;0;1.0;;965.0
10523;1239;3658;1;2024-04-02 22:52:58;2024-04-02 23:23:18;8.9;100;8.9;Completed;1;6.0;;1820.0
6658;1190;2225;2;2024-04-09 10:05:15;2024-04-09 10:09:14;9.8;10;98.0;Completed;1;10.0;;239.0
7314;1175;1938;1;2025-04-06 03:03:36;2025-04-06 03:12:46;;20;;InProgress;0;4.0;2025-04-06 08:12:46;550.0
5544;1;4855;1;2025-08-15 14:27:43;2025-08-15 14:56:50;;20;;Abandoned;0;;;1747.0
5437;1841;506;2;2024-04-15 01:54:46;2024-04-15 02:13:59;44.5;50;89.0;Completed;1;14.0;2024-04-16 00:13:59;1153.0
4256;789;3477;1;2023-05-30 23:14:53;2023-05-31 00:15:11;14.2;50;28.4;Completed;1;;2023-06-01 06:15:11;3618.0
10459;1351;4052;2;2024-07-01 07:49:51;2024-07-01 08:00:25;1.8;10;18.0;Completed;1;;;634.0
1416;888;4951;2;2024-04-18 21:00:38;;;10;;InProgress;0;;;
696;143;4943;1;2025-03-27 03:34:22;2025-03-27 04:33:07;45.3;50;90.6;Completed;1;13.0;;
7275;1493;2465;1;2022-06-07 00:01:15;2022-06-07 00:14:28;7.3;10;73.0;Completed;1;;2022-06-09 00:14:28;793.0
4219;1489;1729;1;2023-10-21 22:53:38;2023-10-21 23:01:59;13.3;20;66.5;Completed;1;13.0;2023-10-22 05:01:59;501.0
4876;1677;671;3;2025-05-04 02:53:21;;;10;;InProgress;0;10.0;;1290.0
4484;893;252;1;2023-01-29 00:09:48;2023-01-29 00:25:17;;10;;Abandoned;0;9.0;;929.0
1154;1190;4930;2;2024-05-12 03:19:20;2024-05-12 03:38:57;;10;;InProgress;0;;2024-05-13 13:38:57;1177.0
4687;888;158;1;2024-11-13 18:34:48;2024-11-13 18:55:51;8.6;10;86.0;Completed;1;;2024-11-13 23:55:51;1263.0
7203;1118;631;3;2023-10-23 07:42:31;2023-10-23 07:54:01;105.0;100;105.0;Completed;1;1.0;;690.0
8276;2114;3655;1;2022-10-03 18:10:39;2022-10-03 18:21:31;5.3;20;26.5;Completed;1;5.0;2022-10-05 16:21:31;652.0
2449;1675;1136;3;2025-05-27 16:53:51;2025-05-27 17:01:03;;25;;InProgress;0;13.0;2025-05-28 08:01:03;432.0
7661;537;3021;1;2024-11-30 20:39:34;2024-11-30 21:05:03;;50;;Abandoned;0;;2024-12-02 11:05:03;1529.0
1500;1739;3039;1;2022-10-07 12:40:15;2022-10-07 13:36:56;;25;;InProgress;0;10.0;;3401.0
2207;1841;3156;2;2023-01-08 19:04:46;2023-01-08 19:33:00;;50;;Abandoned;0;;;1694.0
856;982;3263;1;2025-12-11 22:40:00;2025-12-11 23:12:36;;100;;Abandoned;0;11.0;;1956.0
1524;1118;404;3;2024-02-01 17:21:15;2024-02-01 18:10:17;93.9;100;93.9;Completed;0;11.0;2024-02-03 09:10:17;2942.0
10845;1607;1855;1;2024-10-22 05:07:27;2024-10-22 06:03:55;;20;;InProgress;0;;2024-10-24 02:03:55;3388.0
9194;311;392;1;2025-02-11 10:47:42;2025-02-11 11:00:19;;10;;InProgress;0;;;757.0
3552;1489;4945;1;2024-10-30 13:15:22;2024-10-30 13:25:59;5.0;20;25.0;Completed;1;;2024-11-01 01:25:59;637.0
7169;1371;3835;2;2023-05-27 05:51:04;2023-05-27 06:54:44;;50;;Abandoned;0;;;3820.0
1577;1719;1302;1;2024-02-12 10:40:21;2024-02-12 10:49:12;48.9;50;97.8;Completed;1;2.0;;531.0
5634;1590;305;1;2025-11-22 19:42:46;2025-11-22 19:56:17;19.1;20;95.5;Completed;1;3.0;;811.0
4121;752;4110;2;2024-05-07 12:04:37;2024-05-07 12:28:13;;-5;;InProgress;0;;2024-05-08 03:28:13;1416.0
5962;87;1400;1;2025-07-06 11:21:17;2025-07-06 11:38:36;18.4;25;73.6;Completed;1;;2025-07-08 06:38:36;1039.0
77;535;902;2;2024-06-05 06:21:42;;;25;;InProgress;0;13.0;;1534.0
10700;1997;3429;1;2024-12-01 02:39:22;2024-12-01 02:58:50;29.8;100;29.8;Completed;0;;2024-12-01 22:58:50;1168.0
6192;708;1909;1;2024-07-13 22:42:00;2024-07-13 23:03:58;7.8;20;39.0;Completed;0;4.0;2024-07-14 05:03:58;1318.0
8908;419;2716;1;2024-11-21 23:38:02;2024-11-22 00:13:18;;25;;InProgress;0;;2024-11-23 01:13:18;2116.0
8136;87;4444;2;2022-07-23 08:03:31;;;25;;InProgress;0;12.0;;476.0
5459;1036;1350;2;2023-01-30 20:54:54;2023-01-30 21:29:50;;25;;InProgress;0;7.0;;2096.0
7342;1732;2298;1;2024-10-05 01:31:23;2024-10-05 01:40:51;-1.0;-5;20.0;Completed;0;;2024-10-06 00:40:51;568.0
7548;1564;1837;2;2023-02-28 15:10:16;2023-02-28 15:29:53;;10;;InProgress;0;10.0;2023-03-01 14:29:53;1177.0
10244;1864;1185;2;2023-05-05 20:37:48;2023-05-05 20:52:04;;100;;InProgress;0;13.0;2023-05-07 00:52:04;856.0
1637;2124;2854;3;2024-04-27 21:13:02;2024-04-27 21:40:35;3.5;10;35.0;Completed;1;6.0;;1653.0
5711;296;4017;2;2024-06-30 05:16:35;2024-06-30 05:21:03;46.4;100;46.4;Completed;1;;;268.0
4371;1667;2052;1;2024-09-15 23:08:25;2024-09-15 23:10:09;21.9;50;43.8;Completed;1;9.0;;104.0
4698;742;4795;1;2023-01-03 06:11:08;2023-01-03 06:58:29;96.1;100;96.1;Completed;1;12.0;2023-01-04 16:58:29;2841.0
8992;141;4056;1;2023-09-24 09:51:14;2023-09-24 10:51:25;;25;;InProgress;0;13.0;2023-09-24 17:51:25;3611.0
4171;350;880;1;2024-05-23 19:24:56;2024-05-23 19:57:43;6.2;10;62.0;Completed;1;;;1967.0
3921;2141;3481;2;2023-12-20 01:16:11;2023-12-20 01:49:12;9.7;10;97.0;Completed;1;2.0;2023-12-20 19:49:12;1981.0
4560;789;217;1;2025-04-15 03:55:24;2025-04-15 04:19:17;30.5;50;61.0;Completed;1;1.0;;1433.0
4002;2212;2162;1;2023-12-24 06:24:01;2023-12-24 06:38:50;;-5;;InProgress;0;;2023-12-25 04:38:50;889.0
7813;1314;3414;1;2024-07-05 17:09:57;2024-07-05 17:23:56;1.7;50;3.4;Completed;1;;2024-07-06 02:23:56;839.0
9691;708;3788;1;2023-01-24 21:18:07;2023-01-24 21:51:25;4.2;20;21.0;Completed;1;10.0;2023-01-26 18:51:25;1998.0
3523;893;230;1;2025-02-12 15:37:20;2025-02-12 16:02:18;;10;;Abandoned;0;2.0;2025-02-14 16:02:18;1498.0
9407;1080;3940;2;2024-11-13 05:19:27;2024-11-13 05:49:20;;100;;InProgress;0;6.0;2024-11-13 13:49:20;1793.0
3603;632;4142;1;2025-08-09 04:41:49;2025-08-09 04:43:48;1.7;10;17.0;Completed;1;15.0;;119.0
3419;1739;3924;1;2024-12-17 03:42:21;2024-12-17 04:04:18;14.6;25;58.4;Completed;0;13.0;;1317.0
6416;795;1339;2;2024-12-12 22:29:44;2024-12-12 23:16:21;12.1;20;60.5;Completed;1;15.0;2024-12-13 04:16:21;2797.0
6301;1564;224;2;2023-08-25 03:19:50;2023-08-25 03:45:27;9.8;10;98.0;Completed;1;2.0;;1537.0
5640;43;305;3;2025-04-26 14:43:53;2025-04-26 14:51:37;;100;;Abandoned;0;12.0;2025-04-27 01:51:37;464.0
5501;296;4761;1;2023-03-04 06:07:13;;;100;;InProgress;0;10.0;;115.0
10667;1685;1921;1;2024-03-17 00:20:59;2024-03-17 00:42:17;;10;;InProgress;0;6.0;2024-03-18 10:42:17;1278.0
9630;1246;888;1;2024-07-29 06:46:26;;;50;;InProgress;0;2.0;;1779.0
6962;1489;1516;3;2024-11-03 14:38:22;2024-11-03 14:54:19;;20;;InProgress;0;9.0;2024-11-03 15:54:19;957.0
11086;642;4593;1;2025-06-14 08:31:12;2025-06-14 09:20:52;37.4;50;74.8;Completed;1;;;2980.0
7898;795;2255;1;2023-05-15 14:56:23;2023-05-15 15:04:50;;20;;Abandoned;0;2.0;;507.0
2120;1888;1741;1;2024-07-13 22:49:02;2024-07-13 23:02:18;;25;;Abandoned;0;;;796.0
1032;1938;4058;2;2024-03-14 14:32:17;2024-03-14 14:58:27;4.1;10;41.0;Completed;1;;2024-03-15 09:58:27;1570.0
10973;1675;47;3;2023-08-05 23:54:21;2023-08-06 00:07:00;23.5;25;94.0;Completed;1;7.0;;759.0
1320;193;4944;2;2022-10-20 04:00:31;2022-10-20 04:09:25;6.2;10;62.0;Completed;0;;;534.0
4114;84;4311;1;2023-10-25 09:08:28;2023-10-25 09:18:46;24.2;50;48.4;Completed;1;9.0;;618.0
4919;2155;227;1;2025-11-03 10:22:55;2025-11-03 10:28:16;;100;;InProgress;0;5.0;;321.0
5921;2079;3324;1;2023-08-06 14:03:17;2023-08-06 15:01:13;;20;;InProgress;0;2.0;;3476.0
2986;1175;1311;1;2025-01-14 06:57:15;2025-01-14 08:23:12;;20;;InProgress;0;4.0;2025-01-14 10:23:12;5157.0
3104;1916;1606;1;2025-04-22 19:48:52;2025-04-22 19:59:27;;20;;InProgress;0;;;635.0
9618;646;260;1;2023-03-15 01:08:34;2023-03-15 01:28:13;15.0;100;15.0;Completed;1;10.0;;1179.0
1347;846;640;1;2025-06-18 06:54:44;2025-06-18 07:07:04;;10;;Abandoned;0;13.0;;740.0
5120;286;4790;1;2024-07-02 14:32:48;2024-07-02 14:49:55;;100;;InProgress;0;;;1027.0
843;785;3387;1;2025-11-01 22:12:54;2025-11-01 22:17:13;;100;;Abandoned;0;;2025-11-03 10:17:13;259.0
5734;1503;1748;1;2024-04-12 03:14:49;2024-04-12 03:51:10;5.5;10;55.0;Completed;1;9.0;;2181.0
5243;1190;872;2;2025-07-23 07:27:24;2025-07-23 07:41:33;9.8;10;98.0;Completed;1;12.0;2025-07-24 06:41:33;849.0
7382;1398;2837;2;2022-06-21 09:08:01;2022-06-21 09:22:12;;100;;InProgress;0;;2022-06-21 10:22:12;851.0
4357;518;1895;3;2025-12-13 08:00:06;2025-12-13 08:16:52;;25;;Abandoned;0;;;1006.0
831;84;1036;2;2024-09-03 10:14:05;2024-09-03 10:37:26;11.9;50;23.8;Completed;0;;;1401.0
9079;1389;912;1;2023-09-21 00:45:03;;;50;;InProgress;0;9.0;;
4096;986;3195;2;2025-03-09 17:13:40;2025-03-09 17:25:59;;25;;Abandoned;0;11.0;2025-03-10 09:25:59;739.0
1889;1890;2943;1;2025-03-23 14:03:31;2025-03-23 14:26:12;6.0;50;12.0;Completed;1;;2025-03-24 09:26:12;1361.0
4032;1732;923;2;2025-10-13 17:02:03;2025-10-13 17:24:22;-1.8;-5;36.0;Completed;1;2.0;2025-10-14 20:24:22;1339.0
7202;1118;631;2;2025-07-27 23:44:10;2025-07-28 00:17:49;64.9;100;64.9;Completed;0;4.0;;2019.0
2722;1042;1416;2;2023-12-11 03:30:22;2023-12-11 03:56:16;;20;;InProgress;0;15.0;2023-12-13 02:56:16;1554.0
2741;1188;763;2;2022-08-10 03:58:58;2022-08-10 04:25:56;;20;;InProgress;0;3.0;2022-08-11 12:25:56;1618.0
3208;1189;2917;2;2025-09-03 08:49:38;2025-09-03 08:58:53;42.0;25;168.0;Completed;1;;;555.0
10995;1036;2098;2;2023-04-05 06:45:02;2023-04-05 08:15:25;23.1;25;92.4;Completed;1;8.0;2023-04-07 06:15:25;5423.0
895;1675;1208;1;2023-08-24 10:36:13;2023-08-24 11:05:09;;25;;Abandoned;0;;;1736.0
6785;2192;3725;1;2025-03-04 01:39:04;2025-03-04 01:56:01;6.6;20;33.0;Completed;0;;;1017.0
9031;1189;1933;2;2023-10-10 02:35:10;2023-10-10 02:45:59;1.1;25;4.4;Completed;1;14.0;2023-10-11 14:45:59;649.0
3441;1589;3950;1;2025-08-12 19:34:43;2025-08-12 19:36:06;13.6;20;68.0;Completed;1;8.0;;83.0
8850;560;4859;1;2023-03-16 07:20:55;2023-03-16 08:42:07;77.8;100;77.8;Completed;0;10.0;;4872.0
9217;773;2779;2;2025-04-21 09:26:27;2025-04-21 09:43:56;436.0;999;43.6;Completed;0;;;1049.0
9908;547;717;1;2025-01-27 11:07:18;2025-01-27 11:15:34;2.6;10;26.0;Completed;1;10.0;2025-01-27 13:15:34;
1783;1978;163;1;2022-11-21 11:41:25;2022-11-21 11:58:23;;20;;Abandoned;0;9.0;;1018.0
7920;1408;3972;1;2022-10-25 04:04:34;2022-10-25 04:14:44;2.6;10;26.0;Completed;0;6.0;2022-10-26 04:14:44;610.0
5562;863;1560;1;2024-02-10 14:25:48;;;25;;InProgress;0;;;365.0
2066;559;637;1;2024-05-31 12:30:33;2024-05-31 12:42:54;;25;;InProgress;0;;2024-06-01 09:42:54;741.0
9024;11;2286;2;2025-08-27 15:54:36;;;50;;InProgress;0;6.0;;3818.0
288;1505;2548;3;2024-10-08 01:42:03;2024-10-08 01:46:37;;100;;InProgress;0;14.0;;274.0
4613;1505;3423;1;2025-07-23 04:08:26;2025-07-23 04:28:35;;100;;Abandoned;0;3.0;;1209.0
2992;2141;452;2;2025-04-03 05:07:28;2025-04-03 05:40:06;2.6;10;26.0;Completed;1;;;1958.0
1286;337;1587;1;2022-10-22 16:54:55;2022-10-22 17:19:03;;10;;InProgress;0;;2022-10-23 19:19:03;1448.0
4272;871;2324;2;2022-11-08 03:35:37;2022-11-08 04:34:09;56.8;100;56.8;Completed;0;;;3512.0
9150;559;755;2;2024-10-10 23:50:13;;;25;;InProgress;0;;;2256.0
4386;939;4810;1;2024-01-10 20:00:34;2024-01-10 21:33:50;;10;;InProgress;0;;2024-01-12 09:33:50;
6341;682;238;1;2023-01-30 13:03:39;2023-01-30 13:41:36;13.6;20;68.0;Completed;1;2.0;2023-01-31 10:41:36;2277.0
9557;1225;982;2;2024-09-12 09:44:57;;;100;;InProgress;0;15.0;;1422.0
8291;752;1510;3;2023-03-30 21:34:56;2023-03-30 21:48:48;-0.9;-5;18.0;Completed;1;1.0;2023-03-31 22:48:48;832.0
10768;752;2345;1;2022-08-14 10:08:29;2022-08-14 10:33:19;;-5;;InProgress;0;11.0;2022-08-15 06:33:19;1490.0
8597;2141;1809;3;2022-06-09 12:12:28;2022-06-09 12:42:31;8.6;10;86.0;Completed;0;11.0;2022-06-09 23:42:31;1803.0
3174;1175;1484;1;2024-09-04 17:17:57;2024-09-04 18:44:26;;20;;InProgress;0;9.0;2024-09-06 04:44:26;5189.0
5583;893;776;1;2022-07-04 06:48:27;2022-07-04 07:20:33;0.6;10;6.0;Completed;1;;2022-07-06 02:20:33;1926.0
8902;1070;4353;2;2025-12-20 19:08:05;2025-12-20 19:21:18;;25;;Abandoned;0;12.0;2025-12-21 03:21:18;793.0
8950;1489;849;2;2023-07-04 12:38:02;2023-07-04 12:44:05;;20;;InProgress;0;6.0;;363.0
3237;1201;4639;1;2025-10-21 18:45:29;;;100;;InProgress;0;15.0;;988.0
10296;1151;4541;1;2026-01-03 19:54:56;2026-01-03 20:04:01;;25;;Abandoned;0;8.0;;545.0
417;446;3674;1;2024-06-14 03:51:51;2024-06-14 03:53:20;30.5;100;30.5;Completed;1;13.0;2024-06-15 09:53:20;89.0
3456;1048;45;1;2024-10-10 21:07:22;2024-10-10 21:33:02;;25;;Abandoned;0;6.0;;1540.0
2646;1789;4660;1;2022-10-29 16:32:43;2022-10-29 16:44:14;25.0;10;250.0;Completed;1;10.0;;691.0
33;1189;636;1;2024-11-20 12:27:45;2024-11-20 12:39:59;2.5;25;10.0;Completed;1;;;734.0
6975;623;402;1;2023-08-25 09:13:47;2023-08-25 09:48:17;;25;;Abandoned;0;;;2070.0
1245;1115;3090;2;2024-12-22 03:19:45;2024-12-22 03:39:14;8.7;10;87.0;Completed;1;;2024-12-22 09:39:14;1169.0
9513;1927;1476;1;2025-12-15 23:58:33;;;10;;InProgress;0;;;1131.0
8886;2124;2620;2;2024-10-12 10:26:25;;;10;;InProgress;0;10.0;;711.0
5866;1118;875;1;2024-05-12 01:35:14;2024-05-12 01:46:16;86.9;100;86.9;Completed;1;;;662.0
4404;196;94;1;2022-11-18 06:45:26;2022-11-18 07:40:09;;25;;InProgress;0;7.0;2022-11-20 04:40:09;3283.0
4603;1500;4814;3;2022-06-26 20:55:13;2022-06-26 21:21:18;0.5;50;1.0;Completed;0;15.0;2022-06-28 20:21:18;1565.0
5879;277;2073;1;2023-12-16 02:32:01;2023-12-16 03:21:23;8.6;10;86.0;Completed;1;15.0;2023-12-17 21:21:23;2962.0
8371;193;328;1;2025-02-19 04:25:59;2025-02-19 04:33:22;3.2;10;32.0;Completed;0;;2025-02-19 06:33:22;443.0
4498;1739;317;1;2025-12-09 21:21:07;;;25;;InProgress;0;4.0;;1906.0
1462;1036;2629;1;2025-09-16 14:00:04;2025-09-16 14:41:55;9.6;25;38.4;Completed;0;13.0;2025-09-16 18:41:55;2511.0
6313;727;441;1;2025-07-13 23:40:01;2025-07-14 00:47:53;;25;;Abandoned;0;1.0;2025-07-14 11:47:53;4072.0
10416;2141;2675;1;2022-07-18 05:07:45;;;10;;InProgress;0;;;350.0
10392;863;3585;2;2025-01-15 10:58:31;2025-01-15 11:43:21;16.0;25;64.0;Completed;1;3.0;;2690.0
5579;909;2556;1;2025-04-05 07:08:10;2025-04-05 07:11:08;;100;;InProgress;0;;;178.0
298;934;59;1;2023-06-27 05:42:06;2023-06-27 05:58:59;;50;;Abandoned;0;;2023-06-27 06:58:59;1013.0
4933;1042;239;3;2024-01-11 03:56:16;2024-01-11 04:39:05;11.5;20;57.5;Completed;1;2.0;2024-01-12 16:39:05;2569.0
10557;222;2969;2;2023-03-07 19:13:00;2023-03-07 19:29:36;24.6;50;49.2;Completed;1;2.0;;996.0
4351;1489;1895;1;2025-06-18 07:08:22;2025-06-18 07:17:15;2.5;20;12.5;Completed;1;;2025-06-18 17:17:15;533.0
7034;939;3487;2;2024-05-31 09:38:16;2024-05-31 10:19:45;;10;;Abandoned;0;;;2489.0
6622;1997;2262;2;2024-08-24 06:45:53;2024-08-24 07:03:51;53.9;100;53.9;Completed;1;7.0;2024-08-25 10:03:51;1078.0
7544;53;1837;1;2025-05-07 20:50:35;2025-05-07 20:59:56;;20;;InProgress;0;;2025-05-09 10:59:56;561.0
5813;1667;73;1;2025-10-04 18:09:56;2025-10-04 18:24:42;43.3;50;86.6;Completed;0;;;886.0
3257;1503;1766;2;2025-03-18 06:43:05;2025-03-18 07:16:30;;10;;InProgress;0;3.0;;2005.0
3994;43;2162;1;2024-07-23 04:31:08;2024-07-23 04:39:12;34.7;100;34.7;Completed;0;7.0;;484.0
8720;1164;449;2;2024-06-27 11:51:45;2024-06-27 12:11:49;35.1;100;35.1;Completed;1;;;1204.0
5023;2047;479;1;2024-02-25 23:30:48;;;50;;InProgress;0;1.0;;826.0
10811;547;369;1;2022-09-26 02:11:20;2022-09-26 02:29:15;;10;;Abandoned;0;;2022-09-26 23:29:15;1075.0
4125;1070;4110;3;2023-07-20 05:49:23;2023-07-20 05:53:32;62.0;25;248.0;Completed;1;7.0;;249.0
5345;1503;877;3;2025-08-13 22:28:14;2025-08-13 23:07:05;;10;;InProgress;0;11.0;2025-08-15 11:07:05;2331.0
7659;789;4220;1;2025-10-02 23:55:10;2025-10-03 00:10:57;4.5;50;9.0;Completed;0;4.0;2025-10-03 19:10:57;947.0
7431;716;3299;1;2023-06-30 15:25:03;2023-06-30 15:30:27;;20;;Abandoned;0;7.0;2023-07-01 03:30:27;324.0
10339;727;1677;1;2024-03-17 22:48:19;2024-03-17 23:47:58;10.8;25;43.2;Completed;1;7.0;;3579.0
9860;1190;983;2;2022-09-03 02:42:46;2022-09-03 02:46:21;;10;;Abandoned;0;5.0;2022-09-04 15:46:21;215.0
9729;1021;4275;1;2025-11-20 18:10:18;2025-11-20 18:41:20;5.6;20;28.0;Completed;1;9.0;;1862.0
1914;286;1623;1;2025-03-10 13:37:56;2025-03-10 14:04:10;21.0;100;21.0;Completed;1;;2025-03-11 06:04:10;1574.0
1469;1891;2629;1;2024-04-17 18:59:48;2024-04-17 19:16:35;;25;;Abandoned;0;;;1007.0
5677;296;546;2;2022-09-01 02:35:28;2022-09-01 02:56:56;;100;;InProgress;0;3.0;;1288.0
9135;535;3589;3;2022-10-16 08:44:55;2022-10-16 09:28:57;21.4;25;85.6;Completed;0;7.0;2022-10-17 21:28:57;2642.0
10908;1570;2176;2;2022-06-30 23:12:37;2022-06-30 23:42:58;9.9;100;9.9;Completed;1;7.0;2022-07-01 12:42:58;1821.0
2419;2140;1565;2;2024-04-26 21:37:11;2024-04-26 21:42:18;;10;;InProgress;0;4.0;;307.0
7670;1344;3284;2;2026-01-18 21:15:44;2026-01-18 21:21:23;7.3;50;14.6;Completed;1;15.0;;339.0
5208;193;2744;2;2024-05-08 17:44:41;2024-05-08 18:17:18;5.8;10;58.0;Completed;1;;2024-05-09 03:17:18;1957.0
604;1383;726;1;2023-04-21 00:06:56;2023-04-21 00:41:46;;25;;Abandoned;0;;;2090.0
9579;1142;3316;1;2022-07-30 18:03:06;2022-07-30 19:36:51;0.8;20;4.0;Completed;1;6.0;2022-08-01 09:36:51;5625.0
9418;655;4587;2;2025-09-10 00:56:57;2025-09-10 01:14:08;-4.2;-5;84.0;Completed;1;12.0;2025-09-11 22:14:08;1031.0
9101;1499;461;3;2025-07-11 01:59:29;2025-07-11 02:30:57;11.0;25;44.0;Completed;1;;2025-07-12 15:30:57;1888.0
7888;1999;2421;2;2024-11-13 01:58:17;2024-11-13 02:20:56;8.1;10;81.0;Completed;1;7.0;2024-11-14 12:20:56;1359.0
3186;286;3081;2;2023-03-20 23:05:46;2023-03-20 23:07:51;21.3;100;21.3;Completed;1;10.0;;125.0
889;518;4261;2;2023-05-08 05:05:57;2023-05-08 05:12:12;14.9;25;59.6;Completed;0;15.0;;375.0
8660;670;3314;2;2025-08-05 06:46:22;2025-08-05 07:14:24;;100;;InProgress;0;;2025-08-05 19:14:24;1682.0
5818;1264;2315;2;2024-12-06 18:44:18;2024-12-06 19:29:19;2.4;10;24.0;Completed;1;8.0;;2701.0
2311;1916;4512;2;2024-02-02 21:55:50;2024-02-02 22:07:19;;20;;InProgress;0;2.0;;689.0
9642;642;4007;1;2024-09-16 06:33:10;2024-09-16 06:40:56;17.8;50;35.6;Completed;1;10.0;;466.0
10732;510;3870;3;2025-05-13 03:19:27;2025-05-13 04:07:57;;50;;InProgress;0;6.0;2025-05-13 13:07:57;2910.0
3051;905;561;2;2024-08-27 12:00:18;2024-08-27 12:16:50;4.0;10;40.0;Completed;1;1.0;2024-08-28 12:16:50;992.0
2318;1505;1470;3;2024-02-12 11:30:09;2024-02-12 11:56:34;28.2;100;28.2;Completed;1;8.0;2024-02-13 13:56:34;1585.0
8343;1772;423;2;2023-06-26 01:46:49;2023-06-26 01:50:16;6.4;20;32.0;Completed;1;;2023-06-27 09:50:16;207.0
6235;1997;264;2;2023-10-03 17:27:03;;;100;;InProgress;0;;;1071.0
9125;1503;3166;3;2025-05-09 05:06:06;2025-05-09 05:42:20;;10;;Abandoned;0;2.0;;2174.0
3070;193;1361;2;2025-10-10 21:44:23;2025-10-10 22:03:10;;10;;InProgress;0;;2025-10-12 05:03:10;1127.0
8774;122;1574;1;2022-07-10 21:16:54;2022-07-10 21:23:54;6.1;25;24.4;Completed;1;;;420.0
1132;181;712;1;2022-12-04 23:48:13;2022-12-04 23:56:46;348.6;999;34.9;Completed;1;9.0;;513.0
1232;846;3825;2;2022-10-22 08:32:47;2022-10-22 09:08:58;9.3;10;93.0;Completed;0;5.0;;2171.0
3540;181;118;1;2024-11-26 13:03:24;2024-11-26 13:19:25;;999;;InProgress;0;;2024-11-27 22:19:25;961.0
9911;1190;632;3;2023-10-23 16:01:39;2023-10-23 16:23:55;50.0;10;500.0;Completed;1;12.0;;1336.0
4186;1151;4496;1;2025-09-20 04:23:41;2025-09-20 04:38:26;5.1;25;20.4;Completed;1;1.0;;885.0
8073;742;4186;1;2025-08-10 09:52:19;2025-08-10 10:35:30;;100;;Abandoned;0;6.0;;2591.0
11005;176;4198;2;2022-11-02 00:14:21;2022-11-02 00:36:52;8.7;10;87.0;Completed;0;;2022-11-02 22:36:52;1351.0
6877;863;638;1;2026-01-19 15:26:22;2026-01-19 15:32:42;;25;;Abandoned;0;11.0;;380.0
1981;670;1535;1;2025-08-08 05:02:25;2025-08-08 05:15:18;94.2;100;94.2;Completed;1;;;773.0
348;620;1580;2;2025-09-17 12:58:45;2025-09-17 13:46:09;25.0;100;25.0;Completed;1;7.0;2025-09-17 18:46:09;2844.0
1549;1503;1803;2;2025-09-23 19:34:55;;;10;;InProgress;0;;;1648.0
5460;1190;1350;1;2023-04-01 10:00:34;;;10;;InProgress;0;;;1254.0
4949;939;4445;3;2025-01-25 13:33:38;2025-01-25 14:05:56;0.8;10;8.0;Completed;1;7.0;;1938.0
10754;1289;646;1;2024-08-10 15:45:02;2024-08-10 16:57:18;;25;;InProgress;0;;;4336.0
4983;87;1382;1;2025-01-05 13:54:05;2025-01-05 14:02:25;24.8;25;99.2;Completed;1;3.0;2025-01-07 06:02:25;500.0
4786;2114;2561;1;2023-03-05 12:07:28;2023-03-05 12:18:59;0.5;20;2.5;Completed;1;9.0;;691.0
979;1669;1338;1;2024-10-11 03:06:40;2024-10-11 03:37:44;;100;;InProgress;0;;;1864.0
11083;1546;4593;2;2023-08-25 15:17:54;2023-08-25 15:22:44;;10;;InProgress;0;;2023-08-27 05:22:44;290.0
4768;1927;4755;2;2023-12-30 13:37:31;2023-12-30 14:16:29;;10;;Abandoned;0;10.0;2024-01-01 01:16:29;
3301;1858;863;2;2024-05-05 07:59:04;2024-05-05 08:09:06;12.1;50;24.2;Completed;1;14.0;;
4883;795;2059;2;2023-03-10 12:10:36;2023-03-10 12:28:56;;20;;Abandoned;0;1.0;;1100.0
9121;328;487;3;2024-10-05 12:19:15;2024-10-05 12:46:15;19.9;20;99.5;Completed;0;;2024-10-07 05:46:15;1620.0
11050;411;1057;1;2023-07-23 09:26:30;2023-07-23 09:43:35;;20;;InProgress;0;6.0;2023-07-25 07:43:35;1025.0
3947;1570;1542;2;2023-04-26 18:17:09;2023-04-26 18:43:50;53.5;100;53.5;Completed;1;15.0;2023-04-27 14:43:50;1601.0
19;1997;2440;1;2025-10-09 22:28:42;2025-10-09 23:00:40;;100;;InProgress;0;;;
