Id,StudentProfileId,CourseId,EnrolledById,EnrollmentDate,EnrollmentDate_Year,EnrollmentDate_Month,EnrollmentDate_Weekday,DaysSinceEnrollment,CreditHours,DepartmentId,IsArchived,TotalCreditLoad,DepartmentName
3589,1683,115,1,2023-06-01 09:49:16,2023,6,3,1017,3,3,True,9,Cyber Security
7761,3065,38,1,2023-03-17 13:15:43,2023,3,4,1093,2,2,False,5,Artificial Intelligence
7695,3973,16,3,2024-11-29 04:00:26,2024,11,4,470,3,2,True,10,Artificial Intelligence
5924,1274,34,-1,2025-03-01 14:54:49,2025,3,5,378,2,3,True,7,Cyber Security
2969,1159,11,2,2024-02-06 05:52:38,2024,2,1,767,3,2,True,8,Artificial Intelligence
6834,4889,121,1,2025-08-27 00:09:11,2025,8,2,199,4,1,False,7,Computer Science
8886,519,131,-1,2025-07-15 09:33:49,2025,7,1,242,3,2,True,9,Artificial Intelligence
4604,3862,178,3,2025-03-28 05:08:07,2025,3,4,351,2,3,False,16,Cyber Security
898,2101,121,3,2025-08-14 10:43:15,2025,8,3,212,4,1,False,6,Computer Science
5457,4963,64,2,2026-03-20 21:29:29,2026,3,4,0,3,2,True,5,Artificial Intelligence
516,2538,58,3,2025-06-22 07:16:01,2025,6,6,265,2,3,True,29,Cyber Security
8033,2732,8,3,2024-11-21 21:04:43,2024,11,3,478,3,1,True,9,Computer Science
3648,3865,198,3,2025-07-30 10:12:46,2025,7,2,227,4,3,True,7,Cyber Security
4871,518,69,3,2023-06-20 02:21:29,2023,6,1,998,3,1,True,3,Computer Science
8827,3505,89,3,2024-04-13 13:52:19,2024,4,5,700,4,1,False,8,Computer Science
9543,1738,14,3,2023-03-12 06:12:04,2023,3,6,1098,1,1,True,5,Computer Science
5745,1285,182,1,2025-05-08 18:05:48,2025,5,3,310,1,3,False,18,Cyber Security
2010,4248,12,-1,2023-12-29 16:42:26,2023,12,4,806,4,1,True,9,Computer Science
1336,2671,57,3,2024-12-04 19:24:21,2024,12,2,465,3,1,True,13,Computer Science
1897,1447,141,3,2024-11-13 06:56:57,2024,11,2,486,4,3,True,14,Cyber Security
8937,700,171,1,2022-08-22 10:41:33,2022,8,0,1300,2,2,True,2,Artificial Intelligence
8540,3297,190,3,2024-07-10 14:23:02,2024,7,2,612,4,3,True,15,Cyber Security
5364,1218,64,3,2025-09-04 02:29:10,2025,9,3,191,3,2,True,7,Artificial Intelligence
6364,4059,166,-1,2023-12-28 09:47:11,2023,12,3,807,1,2,True,2,Artificial Intelligence
6258,1419,31,2,2023-07-25 04:50:24,2023,7,1,963,4,3,True,8,Cyber Security
8132,1206,173,3,2022-12-27 02:00:29,2022,12,1,1173,1,3,False,3,Cyber Security
2448,1339,56,-1,2023-08-07 12:43:28,2023,8,0,950,4,1,False,4,Computer Science
1113,3705,120,2,2024-01-06 00:48:51,2024,1,5,798,2,3,True,8,Cyber Security
8940,4847,34,3,2025-04-18 19:51:55,2025,4,4,330,2,3,True,10,Cyber Security
3976,2989,31,3,2023-11-01 10:31:55,2023,11,2,864,4,3,True,16,Cyber Security
3251,1779,12,2,2023-03-11 01:12:38,2023,3,5,1099,4,1,True,7,Computer Science
784,2723,164,-1,2025-11-18 20:42:54,2025,11,1,116,4,2,False,15,Artificial Intelligence
8058,76,191,2,2024-10-20 09:09:41,2024,10,6,510,3,2,False,16,Artificial Intelligence
203,3081,129,3,2026-03-18 07:08:30,2026,3,2,0,4,1,False,57,Computer Science
9113,157,129,3,2025-07-12 06:43:09,2025,7,5,245,4,1,False,8,Computer Science
6166,3402,154,2,2025-06-30 11:59:07,2025,6,0,257,4,3,False,10,Cyber Security
4347,4594,76,3,2022-07-21 20:32:30,2022,7,3,1332,3,3,False,15,Cyber Security
2455,3366,32,1,2024-04-18 13:03:34,2024,4,3,695,3,2,False,3,Artificial Intelligence
4942,2907,190,2,2024-09-03 20:53:38,2024,9,1,557,4,3,True,9,Cyber Security
4335,4781,59,3,2023-03-05 01:39:32,2023,3,6,1105,1,1,True,7,Computer Science
7821,479,73,1,2024-09-04 11:57:36,2024,9,2,556,4,2,False,14,Artificial Intelligence
7779,79,12,1,2023-12-19 12:24:43,2023,12,1,816,4,1,True,13,Computer Science
2458,3991,120,2,2024-08-06 20:56:37,2024,8,1,585,2,3,True,8,Cyber Security
4590,3924,200,2,2026-01-12 13:58:46,2026,1,0,61,4,3,True,6,Cyber Security
2684,1734,137,1,2025-08-25 10:50:42,2025,8,0,201,4,1,False,10,Computer Science
9090,3186,80,1,2026-02-20 22:24:15,2026,2,4,22,4,1,True,12,Computer Science
948,4203,84,3,2024-04-17 01:39:49,2024,4,2,696,1,2,True,9,Artificial Intelligence
6444,4464,65,-1,2024-11-23 17:38:48,2024,11,5,476,4,2,True,7,Artificial Intelligence
3356,694,96,3,2025-07-03 12:53:23,2025,7,3,254,4,1,False,10,Computer Science
2167,3842,76,2,2022-09-02 16:08:35,2022,9,4,1289,3,3,False,8,Cyber Security
8387,4775,93,2,2025-02-02 17:18:07,2025,2,6,405,3,1,False,9,Computer Science
3360,103,150,3,2025-03-23 11:01:36,2025,3,6,356,2,3,False,12,Cyber Security
2583,2205,137,-1,2025-12-17 16:42:35,2025,12,2,87,4,1,False,7,Computer Science
5656,3546,152,3,2024-05-28 09:23:07,2024,5,1,655,3,1,False,17,Computer Science
9806,4378,46,2,2022-08-31 04:04:36,2022,8,2,1291,6,2,True,10,Artificial Intelligence
6406,3488,29,1,2025-06-21 09:00:28,2025,6,5,266,2,3,True,2,Cyber Security
7703,3076,193,1,2025-12-25 07:14:14,2025,12,3,79,1,3,True,4,Cyber Security
4225,459,133,2,2024-08-10 22:27:36,2024,8,5,581,4,2,False,9,Artificial Intelligence
636,746,88,-1,2026-04-04 07:58:53,2026,4,5,0,4,2,True,18,Artificial Intelligence
2835,868,111,3,2025-01-18 22:36:18,2025,1,5,420,3,2,False,8,Artificial Intelligence
8071,2179,100,1,2025-09-08 22:30:12,2025,9,0,187,3,1,False,6,Computer Science
3354,3463,171,1,2022-07-01 20:08:23,2022,7,4,1352,2,2,True,11,Artificial Intelligence
6882,4981,137,2,2025-11-27 17:21:12,2025,11,3,107,4,1,False,6,Computer Science
10141,892,11,2,2024-03-27 00:23:58,2024,3,2,717,3,2,True,29,Artificial Intelligence
9919,2310,9,1,2023-08-21 09:34:02,2023,8,0,936,6,2,False,6,Artificial Intelligence
8898,4490,129,2,2025-10-18 07:11:35,2025,10,5,147,4,1,False,10,Computer Science
9995,1634,49,-1,2024-01-22 22:33:55,2024,1,0,782,3,2,True,5,Artificial Intelligence
3226,4742,95,2,2025-12-23 06:08:03,2025,12,1,81,2,1,True,2,Computer Science
7793,3931,3,1,2023-11-23 15:47:48,2023,11,3,842,2,3,True,14,Cyber Security
1575,629,1,3,2024-05-23 23:53:08,2024,5,3,659,4,1,False,13,Computer Science
6279,1836,101,1,2026-04-19 15:07:42,2026,4,6,0,3,3,False,6,Cyber Security
1374,3688,146,-1,2022-06-07 21:26:40,2022,6,1,1376,3,3,True,9,Cyber Security
3419,3556,72,3,2022-10-26 11:19:08,2022,10,2,1235,2,2,False,10,Artificial Intelligence
9942,432,53,1,2025-08-28 08:15:42,2025,8,3,198,1,2,False,5,Artificial Intelligence
3081,1575,31,3,2023-11-28 01:55:55,2023,11,1,837,4,3,True,7,Cyber Security
8839,3184,157,2,2023-04-14 17:51:17,2023,4,4,1065,2,3,True,9,Cyber Security
7032,2983,143,1,2025-04-10 00:23:50,2025,4,3,338,3,1,True,11,Computer Science
9186,3547,168,2,2023-02-01 16:24:03,2023,2,2,1137,2,3,True,8,Cyber Security
3889,4821,140,1,2023-09-02 20:31:50,2023,9,5,924,3,3,True,5,Cyber Security
1563,2884,180,1,2025-05-18 00:02:01,2025,5,6,300,2,2,True,2,Artificial Intelligence
2469,3756,71,-1,2025-01-25 03:20:42,2025,1,5,413,2,2,True,6,Artificial Intelligence
10084,1577,72,3,2022-12-11 16:13:11,2022,12,6,1189,2,2,False,45,Artificial Intelligence
1794,4459,23,1,2025-03-30 22:40:41,2025,3,6,349,4,1,True,4,Computer Science
4937,1163,110,3,2025-01-29 12:55:04,2025,1,2,409,2,2,True,7,Artificial Intelligence
1624,2510,117,3,2023-01-12 08:29:00,2023,1,3,1157,2,2,True,15,Artificial Intelligence
2878,2156,93,3,2024-06-08 21:04:43,2024,6,5,644,3,1,False,7,Computer Science
6663,3303,50,-1,2025-09-11 17:30:33,2025,9,3,184,2,2,False,8,Artificial Intelligence
6896,1690,94,2,2022-05-14 01:31:07,2022,5,5,1400,2,2,False,2,Artificial Intelligence
3697,4796,182,2,2025-04-11 03:20:48,2025,4,4,337,1,3,False,5,Cyber Security
10067,3802,61,2,2022-10-31 14:56:47,2022,10,0,1230,2,3,False,41,Cyber Security
789,2389,194,3,2024-07-29 18:11:06,2024,7,0,593,2,3,False,10,Cyber Security
6479,4034,16,3,2024-11-20 14:45:59,2024,11,2,479,3,2,True,5,Artificial Intelligence
8628,172,108,3,2025-05-21 01:23:05,2025,5,2,297,2,1,True,8,Computer Science
705,263,124,3,2024-05-11 19:50:30,2024,5,5,672,3,2,False,9,Artificial Intelligence
5312,1168,72,1,2023-03-01 01:25:13,2023,3,2,1109,2,2,False,12,Artificial Intelligence
6502,4758,157,2,2022-06-16 03:58:01,2022,6,3,1367,2,3,True,4,Cyber Security
2300,4596,73,3,2024-04-03 06:19:16,2024,4,2,710,4,2,False,12,Artificial Intelligence
3173,1508,106,3,2024-10-03 11:26:05,2024,10,3,527,4,2,False,7,Artificial Intelligence
6870,3546,191,-1,2024-03-31 08:36:49,2024,3,6,713,3,2,False,17,Artificial Intelligence
6308,1212,135,2,2024-02-09 19:15:07,2024,2,4,764,4,2,True,13,Artificial Intelligence
214,3133,50,2,2025-09-16 14:31:16,2025,9,1,179,2,2,False,39,Artificial Intelligence
3509,1941,94,2,2022-10-03 09:12:16,2022,10,0,1258,2,2,False,6,Artificial Intelligence
3024,1876,3,1,2024-09-08 02:16:59,2024,9,6,552,2,3,True,4,Cyber Security
5583,4767,158,1,2023-05-31 02:43:09,2023,5,2,1018,3,2,False,5,Artificial Intelligence
6278,1656,164,-1,2026-01-08 18:02:31,2026,1,3,65,4,2,False,4,Artificial Intelligence
6263,3860,34,3,2025-02-14 15:50:54,2025,2,4,393,2,3,True,15,Cyber Security
7208,2898,69,3,2023-09-02 20:59:10,2023,9,5,924,3,1,True,7,Computer Science
732,1486,151,1,2024-07-02 17:23:52,2024,7,1,620,3,1,False,10,Computer Science
5248,653,135,2,2024-07-21 11:42:08,2024,7,6,601,4,2,True,6,Artificial Intelligence
8119,2779,133,2,2024-07-09 13:46:18,2024,7,1,613,4,2,False,4,Artificial Intelligence
1036,2967,53,3,2026-01-07 03:36:10,2026,1,2,66,1,2,False,1,Artificial Intelligence
10045,4342,126,1,2025-06-28 12:02:43,2025,6,5,259,3,2,True,42,Artificial Intelligence
8083,1279,59,1,2022-12-15 14:24:34,2022,12,3,1185,1,1,True,8,Computer Science
10091,3436,28,1,2022-10-24 15:49:23,2022,10,0,1237,4,1,False,57,Computer Science
730,272,64,2,2025-04-21 08:26:23,2025,4,0,327,3,2,True,6,Artificial Intelligence
8931,1887,43,1,2025-08-01 04:55:50,2025,8,4,225,2,3,False,9,Cyber Security
453,2873,14,1,2023-04-19 10:47:09,2023,4,2,1060,1,1,True,34,Computer Science
9958,1557,33,1,2023-02-13 13:38:47,2023,2,0,1125,4,1,True,6,Computer Science
44,1374,71,3,2025-05-13 15:18:40,2025,5,1,305,2,2,True,39,Artificial Intelligence
7333,841,149,1,2025-08-23 08:39:07,2025,8,5,203,4,3,True,12,Cyber Security
5893,91,18,3,2025-02-12 16:02:21,2025,2,2,395,3,3,True,5,Cyber Security
8638,610,32,1,2024-08-10 18:34:00,2024,8,5,581,3,2,False,3,Artificial Intelligence
6031,4052,20,2,2023-02-28 19:07:09,2023,2,1,1110,6,1,True,6,Computer Science
2582,1940,169,1,2022-11-01 19:08:56,2022,11,1,1229,3,1,True,14,Computer Science
1346,1076,100,2,2024-09-18 23:54:45,2024,9,2,541,3,1,False,5,Computer Science
6360,539,41,1,2026-03-16 16:39:16,2026,3,0,0,4,1,False,10,Computer Science
1343,3252,168,-1,2023-05-03 00:19:25,2023,5,2,1046,2,3,True,16,Cyber Security
8893,3894,101,2,2025-11-08 10:32:44,2025,11,5,126,3,3,False,4,Cyber Security
6960,4545,154,2,2024-11-08 09:27:51,2024,11,4,491,4,3,False,12,Cyber Security
5156,1683,130,1,2023-10-13 01:55:53,2023,10,4,883,3,2,False,9,Artificial Intelligence
7321,1340,136,3,2026-05-16 15:39:52,2026,5,5,0,1,2,True,1,Artificial Intelligence
217,3133,8,2,2025-02-21 09:13:42,2025,2,4,386,3,1,True,39,Computer Science
9262,1812,74,1,2022-09-22 00:03:56,2022,9,3,1269,2,3,False,6,Cyber Security
8564,3347,26,3,2022-07-30 00:44:35,2022,7,5,1323,6,1,False,10,Computer Science
6304,3057,53,1,2025-10-08 02:25:40,2025,10,2,157,1,2,False,5,Artificial Intelligence
10072,4060,59,2,2022-08-05 03:08:06,2022,8,4,1317,1,1,True,43,Computer Science
117,3684,166,1,2023-10-25 12:42:26,2023,10,2,871,1,2,True,50,Artificial Intelligence
9540,2989,9,2,2023-01-28 04:12:40,2023,1,5,1141,6,2,False,16,Artificial Intelligence
7906,4825,62,2,2026-01-14 23:48:28,2026,1,2,58,4,1,False,8,Computer Science
3183,4892,6,2,2024-12-17 22:09:39,2024,12,1,452,3,1,True,9,Computer Science
2272,362,40,3,2025-12-23 05:04:10,2025,12,1,81,3,1,False,3,Computer Science
268,4171,24,1,2025-01-22 00:15:36,2025,1,2,416,3,2,True,49,Artificial Intelligence
5200,622,180,2,2026-02-01 13:56:01,2026,2,6,41,2,2,True,2,Artificial Intelligence
8259,4365,48,1,2023-01-20 23:47:04,2023,1,4,1148,4,3,True,4,Cyber Security
1556,3571,143,3,2025-12-20 05:39:08,2025,12,5,84,3,1,True,6,Computer Science
821,591,133,2,2024-06-29 00:40:09,2024,6,5,623,4,2,False,9,Artificial Intelligence
4655,4398,128,2,2025-08-24 13:11:05,2025,8,6,202,4,2,False,4,Artificial Intelligence
9214,2191,110,1,2025-03-11 16:18:28,2025,3,1,368,2,2,True,10,Artificial Intelligence
3133,4265,73,1,2023-12-08 14:12:18,2023,12,4,827,4,2,False,12,Artificial Intelligence
2914,3751,127,1,2024-02-16 12:33:39,2024,2,4,757,2,1,False,2,Computer Science
6686,2314,73,1,2024-02-08 13:50:12,2024,2,3,765,4,2,False,4,Artificial Intelligence
9284,2417,4,3,2024-10-12 07:05:01,2024,10,5,518,2,2,True,11,Artificial Intelligence
5139,3264,11,1,2024-03-24 23:20:17,2024,3,6,720,3,2,True,12,Artificial Intelligence
2409,3518,193,3,2025-07-03 07:12:39,2025,7,3,254,1,3,True,19,Cyber Security
9490,19,99,2,2025-09-28 05:56:06,2025,9,6,167,3,3,True,6,Cyber Security
655,565,59,-1,2023-01-05 03:26:17,2023,1,3,1164,1,1,True,16,Computer Science
452,2873,4,3,2024-09-24 09:56:48,2024,9,1,536,2,2,True,34,Artificial Intelligence
6154,1850,198,1,2025-04-24 20:54:12,2025,4,3,324,4,3,True,4,Cyber Security
7176,2663,151,1,2024-07-13 23:16:18,2024,7,5,609,3,1,False,9,Computer Science
3544,3943,194,1,2025-06-15 07:23:34,2025,6,6,272,2,3,False,6,Cyber Security
49,3080,85,1,2025-02-02 22:21:49,2025,2,6,405,1,2,False,49,Artificial Intelligence
3217,4823,87,2,2024-10-31 18:33:11,2024,10,3,499,2,1,False,9,Computer Science
6610,724,40,2,2025-10-05 15:31:01,2025,10,6,160,3,1,False,5,Computer Science
9263,2754,64,2,2025-06-14 10:25:31,2025,6,5,273,3,2,True,5,Artificial Intelligence
7391,1643,47,1,2023-02-08 06:39:16,2023,2,2,1130,2,1,True,4,Computer Science
721,4852,92,2,2024-02-18 02:28:19,2024,2,6,755,4,2,False,4,Artificial Intelligence
2355,2155,49,1,2024-06-03 12:41:15,2024,6,0,649,3,2,True,6,Artificial Intelligence
4185,1313,133,2,2024-10-07 16:02:51,2024,10,0,523,4,2,False,4,Artificial Intelligence
4804,1573,145,3,2023-12-04 04:53:51,2023,12,0,831,1,2,True,2,Artificial Intelligence
9304,469,36,3,2024-12-28 23:55:00,2024,12,5,440,3,3,False,6,Cyber Security
10109,2698,96,3,2025-03-20 00:44:51,2025,3,3,359,4,1,False,37,Computer Science
6752,473,53,2,2025-04-23 01:17:45,2025,4,2,325,1,2,False,5,Artificial Intelligence
8154,155,183,1,2023-03-13 16:12:11,2023,3,0,1097,1,3,True,9,Cyber Security
8848,1110,106,3,2025-01-19 12:16:36,2025,1,6,419,4,2,False,10,Artificial Intelligence
5404,3343,65,2,2024-11-21 07:10:31,2024,11,3,478,4,2,True,4,Artificial Intelligence
9698,2456,12,-1,2023-08-03 09:05:25,2023,8,3,954,4,1,True,4,Computer Science
6667,3890,57,1,2025-08-15 23:52:55,2025,8,4,210,3,1,True,10,Computer Science
6461,3817,108,1,2025-09-01 15:49:58,2025,9,0,194,2,1,True,2,Computer Science
9387,2207,40,2,2025-02-27 23:00:01,2025,2,3,380,3,1,False,9,Computer Science
7987,401,87,1,2024-04-26 11:04:57,2024,4,4,687,2,1,False,7,Computer Science
5922,3973,154,1,2024-11-05 08:01:58,2024,11,1,494,4,3,False,10,Cyber Security
5341,1721,36,3,2024-10-18 12:30:56,2024,10,4,512,3,3,False,20,Cyber Security
496,3436,86,1,2025-03-09 13:46:47,2025,3,6,370,3,3,False,57,Cyber Security
6901,4542,33,3,2023-09-28 04:18:24,2023,9,3,898,4,1,True,8,Computer Science
1984,276,169,-1,2022-11-24 03:46:47,2022,11,3,1206,3,1,True,7,Computer Science
9150,4263,14,2,2023-05-19 07:59:38,2023,5,4,1030,1,1,True,11,Computer Science
8993,2152,179,-1,2024-02-16 14:48:48,2024,2,4,757,2,1,False,2,Computer Science
5072,4440,79,-1,2024-08-04 14:41:29,2024,8,6,587,3,1,False,5,Computer Science
85,2877,6,3,2025-08-11 10:49:59,2025,8,0,215,3,1,True,29,Computer Science
5461,4851,129,1,2026-01-02 15:50:47,2026,1,4,71,4,1,False,12,Computer Science
3597,1797,138,1,2025-06-27 16:50:12,2025,6,4,260,4,1,False,13,Computer Science
8053,516,31,3,2023-08-14 23:52:36,2023,8,0,942,4,3,True,8,Cyber Security
4130,1836,8,1,2025-06-16 13:02:57,2025,6,0,271,3,1,True,6,Computer Science
4935,3793,51,2,2025-12-19 22:32:05,2025,12,4,85,4,3,False,8,Cyber Security
7327,3855,192,2,2025-01-19 17:02:59,2025,1,6,419,3,2,False,18,Artificial Intelligence
8788,598,37,2,2023-05-30 07:47:04,2023,5,1,1019,6,3,True,26,Cyber Security
7108,3844,21,3,2025-12-02 23:14:54,2025,12,1,102,3,3,False,13,Cyber Security
4952,452,64,2,2026-03-22 05:31:45,2026,3,6,0,3,2,True,16,Artificial Intelligence
7422,4915,101,3,2025-07-29 19:28:19,2025,7,1,228,3,3,False,3,Cyber Security
5133,2366,200,3,2025-07-11 11:56:16,2025,7,4,246,4,3,True,16,Cyber Security
7818,3445,124,1,2023-09-09 17:47:35,2023,9,5,917,3,2,False,9,Artificial Intelligence
3555,2259,48,3,2023-07-12 03:18:05,2023,7,2,976,4,3,True,10,Cyber Security
3501,691,78,3,2023-10-12 16:14:57,2023,10,3,884,2,2,False,2,Artificial Intelligence
4003,1229,47,1,2023-02-14 10:26:11,2023,2,1,1124,2,1,True,2,Computer Science
2879,1336,75,-1,2023-06-15 20:45:01,2023,6,3,1003,1,3,False,1,Cyber Security
8392,663,131,2,2026-03-24 09:07:59,2026,3,1,0,3,2,True,15,Artificial Intelligence
5249,3985,182,3,2025-07-02 05:43:08,2025,7,2,255,1,3,False,3,Cyber Security
2449,844,32,3,2024-04-13 06:45:14,2024,4,5,700,3,2,False,5,Artificial Intelligence
116,3684,81,3,2023-01-07 03:36:08,2023,1,5,1162,4,1,False,50,Computer Science
1555,1172,53,1,2026-01-20 04:15:06,2026,1,1,53,1,2,False,5,Artificial Intelligence
1229,4011,65,2,2025-08-18 16:12:01,2025,8,0,208,4,2,True,14,Artificial Intelligence
9983,3138,167,3,2022-04-03 16:24:22,2022,4,6,1441,1,3,True,8,Cyber Security
3212,4680,25,-1,2023-09-01 17:37:29,2023,9,4,925,3,2,False,14,Artificial Intelligence
6589,2531,54,1,2024-11-17 23:41:35,2024,11,6,481,3,3,True,7,Cyber Security
9703,1501,29,2,2025-11-30 19:35:21,2025,11,6,104,2,3,True,8,Cyber Security
4267,1616,169,2,2022-10-17 17:42:19,2022,10,0,1244,3,1,True,3,Computer Science
3615,338,62,3,2025-05-07 21:06:54,2025,5,2,311,4,1,False,10,Computer Science
8313,209,129,-1,2025-11-17 22:06:27,2025,11,0,117,4,1,False,7,Computer Science
9041,3042,127,3,2023-08-01 05:35:23,2023,8,1,956,2,1,False,2,Computer Science
6954,3032,57,2,2025-09-30 02:10:36,2025,9,1,165,3,1,True,14,Computer Science
3965,3181,63,2,2023-01-20 08:52:06,2023,1,4,1149,2,1,False,8,Computer Science
5719,4032,123,2,2025-09-12 10:27:57,2025,9,4,183,3,1,False,3,Computer Science
4332,624,3,2,2024-08-02 07:15:52,2024,8,4,589,2,3,True,4,Cyber Security
8362,3152,71,1,2025-02-06 17:40:21,2025,2,3,401,2,2,True,15,Artificial Intelligence
2431,115,140,1,2022-12-02 04:59:10,2022,12,4,1198,3,3,True,7,Cyber Security
7556,4407,145,2,2023-01-25 02:09:21,2023,1,2,1144,1,2,True,10,Artificial Intelligence
210,3133,169,3,2022-12-10 19:57:19,2022,12,5,1190,3,1,True,39,Computer Science
8542,1228,98,1,2023-01-08 22:41:53,2023,1,6,1161,2,3,True,13,Cyber Security
133,1642,149,1,2025-06-20 16:10:23,2025,6,4,267,4,3,True,26,Cyber Security
3902,4391,74,2,2022-11-26 14:46:23,2022,11,5,1204,2,3,False,2,Cyber Security
8287,3828,78,3,2023-08-27 20:56:39,2023,8,6,930,2,2,False,12,Artificial Intelligence
9556,4901,81,1,2022-07-01 06:45:47,2022,7,4,1352,4,1,False,4,Computer Science
7172,3156,9,2,2023-04-14 12:15:04,2023,4,4,1065,6,2,False,15,Artificial Intelligence
2616,2107,108,2,2025-05-14 10:09:10,2025,5,2,304,2,1,True,9,Computer Science
972,1043,98,3,2022-10-06 06:23:59,2022,10,3,1255,2,3,True,6,Cyber Security
4361,1755,151,3,2024-05-27 23:22:20,2024,5,0,655,3,1,False,3,Computer Science
4459,4133,81,-1,2022-05-01 15:03:32,2022,5,6,1413,4,1,False,14,Computer Science
4086,1382,193,2,2026-03-19 22:48:58,2026,3,3,0,1,3,True,14,Cyber Security
8951,4604,177,2,2023-01-23 08:58:25,2023,1,0,1146,1,1,False,7,Computer Science
9834,4497,28,1,2023-02-26 21:57:13,2023,2,6,1112,4,1,False,9,Computer Science
6455,3353,192,-1,2025-05-22 05:41:30,2025,5,3,296,3,2,False,3,Artificial Intelligence
6930,409,70,2,2023-02-01 01:51:01,2023,2,2,1137,2,3,True,8,Cyber Security
6528,125,133,3,2024-10-13 07:36:29,2024,10,6,517,4,2,False,9,Artificial Intelligence
8755,213,180,2,2025-09-18 17:05:06,2025,9,3,177,2,2,True,2,Artificial Intelligence
7676,2018,162,2,2025-09-15 04:53:16,2025,9,0,180,1,1,True,8,Computer Science
8565,272,18,2,2025-04-22 16:12:22,2025,4,1,326,3,3,True,6,Cyber Security
8025,1411,198,3,2025-03-20 04:49:24,2025,3,3,359,4,3,True,10,Cyber Security
1650,1848,157,2,2023-02-06 03:12:34,2023,2,0,1132,2,3,True,6,Cyber Security
5605,762,127,1,2024-03-15 19:30:58,2024,3,4,729,2,1,False,8,Computer Science
3079,3229,63,2,2023-11-16 01:27:10,2023,11,3,849,2,1,False,2,Computer Science
4940,1542,87,1,2024-08-15 22:06:40,2024,8,3,576,2,1,False,5,Computer Science
1409,3601,12,-1,2023-08-01 19:25:59,2023,8,1,956,4,1,True,4,Computer Science
983,2083,166,3,2023-12-27 18:16:38,2023,12,2,808,1,2,True,8,Artificial Intelligence
3254,3272,84,2,2023-12-03 04:18:50,2023,12,6,832,1,2,True,6,Artificial Intelligence
9297,2505,37,3,2023-05-25 02:54:23,2023,5,3,1024,6,3,True,16,Cyber Security
5165,3532,70,2,2023-10-03 16:40:23,2023,10,1,893,2,3,True,2,Cyber Security
4649,29,186,1,2025-06-29 13:35:15,2025,6,6,258,2,3,True,13,Cyber Security
3391,1450,70,1,2023-03-05 22:44:24,2023,3,6,1105,2,3,True,9,Cyber Security
1580,3312,77,1,2026-01-18 20:07:32,2026,1,6,55,2,1,True,10,Computer Science
3336,3318,5,2,2022-11-29 00:19:56,2022,11,1,1201,4,2,True,14,Artificial Intelligence
311,3870,29,1,2026-04-07 16:48:54,2026,4,1,0,2,3,True,28,Cyber Security
3536,1938,6,2,2025-09-09 08:21:03,2025,9,1,186,3,1,True,5,Computer Science
5904,2142,117,2,2022-11-14 16:41:51,2022,11,0,1216,2,2,True,4,Artificial Intelligence
586,3931,121,2,2025-05-29 21:24:25,2025,5,3,289,4,1,False,14,Computer Science
2530,4545,126,-1,2025-03-01 07:19:10,2025,3,5,378,3,2,True,12,Artificial Intelligence
5437,146,187,2,2023-07-02 15:32:34,2023,7,6,986,2,3,False,8,Cyber Security
10063,796,87,2,2024-11-05 17:31:07,2024,11,1,494,2,1,False,44,Computer Science
7370,1561,20,2,2023-10-29 19:53:47,2023,10,6,867,6,1,True,10,Computer Science
3135,3662,140,3,2023-04-02 06:23:45,2023,4,6,1077,3,3,True,11,Cyber Security
10110,4679,31,3,2023-08-02 15:14:16,2023,8,2,955,4,3,True,42,Cyber Security
9554,825,56,3,2023-12-07 12:11:33,2023,12,3,828,4,1,False,7,Computer Science
3026,3233,111,1,2025-01-16 15:17:09,2025,1,3,422,3,2,False,17,Artificial Intelligence
4115,2420,138,1,2025-02-12 09:08:25,2025,2,2,395,4,1,False,9,Computer Science
9433,3152,118,1,2024-07-07 16:58:17,2024,7,6,615,2,1,False,15,Computer Science
7063,1867,107,-1,2025-11-28 04:41:34,2025,11,4,106,2,2,False,8,Artificial Intelligence
7778,1970,156,3,2024-06-20 17:25:50,2024,6,3,632,4,3,True,8,Cyber Security
1697,4537,147,1,2026-02-16 10:19:42,2026,2,0,26,2,3,True,8,Cyber Security
4074,3785,188,3,2024-05-18 07:59:03,2024,5,5,665,3,2,False,9,Artificial Intelligence
