StudentId,QuestionType,Answered,CorrectCount,CorrectRate
4109,ShortAnswer,6,4.0,0.667
4109,TrueFalse,10,7.0,0.7
4110,MCQ,71,19.0,0.268
4110,ShortAnswer,12,5.0,0.417
4110,TrueFalse,11,5.0,0.455
4112,MCQ,17,4.0,0.235
4112,ShortAnswer,9,4.0,0.444
4112,TrueFalse,4,3.0,0.75
4114,MCQ,56,16.0,0.286
4114,ShortAnswer,11,6.0,0.545
4114,TrueFalse,18,9.0,0.5
4117,MCQ,45,6.0,0.133
4117,ShortAnswer,6,2.0,0.333
4117,TrueFalse,7,3.0,0.429
4120,MCQ,41,7.0,0.171
4120,ShortAnswer,13,6.0,0.462
4120,TrueFalse,9,4.0,0.444
4127,MCQ,77,23.0,0.299
4127,ShortAnswer,12,5.0,0.417
4127,TrueFalse,17,9.0,0.529
4136,MCQ,73,17.0,0.233
4136,ShortAnswer,25,14.0,0.56
4136,TrueFalse,34,17.0,0.5
4142,MCQ,23,5.0,0.217
4142,ShortAnswer,1,1.0,1.0
4142,TrueFalse,2,2.0,1.0
4145,MCQ,53,13.0,0.245
4145,ShortAnswer,9,5.0,0.556
4145,TrueFalse,19,12.0,0.632
4149,MCQ,18,5.0,0.278
4149,ShortAnswer,2,2.0,1.0
4149,TrueFalse,2,1.0,0.5
4157,MCQ,48,15.0,0.312
4157,ShortAnswer,6,2.0,0.333
4157,TrueFalse,15,8.0,0.533
4158,MCQ,6,0.0,0.0
4158,ShortAnswer,8,3.0,0.375
4158,TrueFalse,3,1.0,0.333
4159,MCQ,37,14.0,0.378
4159,ShortAnswer,9,6.0,0.667
4159,TrueFalse,13,5.0,0.385
4165,MCQ,38,12.0,0.316
4165,ShortAnswer,5,1.0,0.2
4165,TrueFalse,9,4.0,0.444
4166,MCQ,49,11.0,0.224
4166,ShortAnswer,11,7.0,0.636
4166,TrueFalse,10,3.0,0.3
4167,MCQ,48,12.0,0.25
4167,ShortAnswer,10,5.0,0.5
4167,TrueFalse,21,14.0,0.667
4170,MCQ,7,0.0,0.0
4170,ShortAnswer,1,0.0,0.0
4170,TrueFalse,2,2.0,1.0
4172,MCQ,18,7.0,0.389
4172,ShortAnswer,3,1.0,0.333
4172,TrueFalse,4,1.0,0.25
4184,MCQ,58,9.0,0.155
4184,ShortAnswer,9,6.0,0.667
4184,TrueFalse,15,7.0,0.467
4186,MCQ,16,2.0,0.125
4186,ShortAnswer,4,1.0,0.25
4186,TrueFalse,3,3.0,1.0
4189,MCQ,7,1.0,0.143
4189,ShortAnswer,1,1.0,1.0
4189,TrueFalse,3,1.0,0.333
4191,MCQ,14,2.0,0.143
4191,ShortAnswer,5,3.0,0.6
4191,TrueFalse,9,6.0,0.667
4192,MCQ,50,15.0,0.3
4192,ShortAnswer,12,7.0,0.583
4192,TrueFalse,22,9.0,0.409
4194,MCQ,74,13.0,0.176
4194,ShortAnswer,12,4.0,0.333
4194,TrueFalse,17,2.0,0.118
4198,MCQ,42,10.0,0.238
4198,ShortAnswer,22,12.0,0.545
4198,TrueFalse,23,14.0,0.609
4199,MCQ,58,21.0,0.362
4199,ShortAnswer,2,0.0,0.0
4199,TrueFalse,17,8.0,0.471
4204,MCQ,51,13.0,0.255
4204,ShortAnswer,17,11.0,0.647
4204,TrueFalse,17,11.0,0.647
4206,MCQ,56,14.0,0.25
4206,ShortAnswer,12,5.0,0.417
4206,TrueFalse,15,9.0,0.6
4207,MCQ,45,14.0,0.311
4207,ShortAnswer,6,5.0,0.833
4207,TrueFalse,7,1.0,0.143
4210,MCQ,11,2.0,0.182
4210,ShortAnswer,12,7.0,0.583
4210,TrueFalse,9,4.0,0.444
4214,MCQ,8,4.0,0.5
4214,ShortAnswer,2,0.0,0.0
4214,TrueFalse,1,1.0,1.0
4215,MCQ,13,4.0,0.308
4215,ShortAnswer,3,1.0,0.333
4215,TrueFalse,4,2.0,0.5
4217,MCQ,79,17.0,0.215
4217,ShortAnswer,18,10.0,0.556
4217,TrueFalse,15,4.0,0.267
4220,MCQ,16,5.0,0.312
4220,ShortAnswer,11,5.0,0.455
4220,TrueFalse,11,6.0,0.545
4222,MCQ,47,13.0,0.277
4222,ShortAnswer,5,2.0,0.4
4222,TrueFalse,23,12.0,0.522
4226,MCQ,47,12.0,0.255
4226,ShortAnswer,9,5.0,0.556
4226,TrueFalse,8,5.0,0.625
4232,MCQ,20,6.0,0.3
4232,ShortAnswer,7,4.0,0.571
4232,TrueFalse,7,4.0,0.571
4234,MCQ,8,2.0,0.25
4234,ShortAnswer,2,2.0,1.0
4234,TrueFalse,1,0.0,0.0
4235,MCQ,19,5.0,0.263
4235,ShortAnswer,6,2.0,0.333
4235,TrueFalse,8,4.0,0.5
4247,MCQ,30,10.0,0.333
4247,ShortAnswer,8,5.0,0.625
4247,TrueFalse,7,1.0,0.143
4250,MCQ,45,11.0,0.244
4250,ShortAnswer,10,7.0,0.7
4250,TrueFalse,18,11.0,0.611
4251,MCQ,3,1.0,0.333
4251,ShortAnswer,1,0.0,0.0
4251,TrueFalse,5,0.0,0.0
4254,MCQ,13,3.0,0.231
4254,ShortAnswer,5,3.0,0.6
4254,TrueFalse,2,1.0,0.5
4256,MCQ,76,21.0,0.276
4256,ShortAnswer,12,3.0,0.25
4256,TrueFalse,20,11.0,0.55
4260,MCQ,20,6.0,0.3
4260,ShortAnswer,6,5.0,0.833
4260,TrueFalse,2,1.0,0.5
4261,MCQ,27,7.0,0.259
4261,ShortAnswer,4,2.0,0.5
4261,TrueFalse,9,4.0,0.444
4265,MCQ,23,7.0,0.304
4265,ShortAnswer,3,0.0,0.0
4265,TrueFalse,1,0.0,0.0
4266,MCQ,29,4.0,0.138
4266,ShortAnswer,8,8.0,1.0
4266,TrueFalse,1,0.0,0.0
4275,MCQ,51,14.0,0.275
4275,ShortAnswer,19,11.0,0.579
4275,TrueFalse,13,6.0,0.462
4278,MCQ,26,5.0,0.192
4278,ShortAnswer,10,6.0,0.6
4278,TrueFalse,5,3.0,0.6
4279,MCQ,5,1.0,0.2
4279,ShortAnswer,1,1.0,1.0
4279,TrueFalse,1,1.0,1.0
4282,MCQ,55,14.0,0.255
4282,ShortAnswer,9,4.0,0.444
4282,TrueFalse,21,11.0,0.524
4289,MCQ,20,1.0,0.05
4289,ShortAnswer,5,1.0,0.2
4289,TrueFalse,13,4.0,0.308
4292,MCQ,48,13.0,0.271
4292,ShortAnswer,19,10.0,0.526
4292,TrueFalse,9,3.0,0.333
4296,MCQ,49,13.0,0.265
4296,ShortAnswer,12,5.0,0.417
4296,TrueFalse,11,6.0,0.545
4309,MCQ,12,4.0,0.333
4309,ShortAnswer,3,1.0,0.333
4309,TrueFalse,1,1.0,1.0
4311,MCQ,66,15.0,0.227
4311,ShortAnswer,7,3.0,0.429
4311,TrueFalse,12,7.0,0.583
4315,MCQ,73,13.0,0.178
4315,ShortAnswer,21,9.0,0.429
4315,TrueFalse,33,12.0,0.364
4318,MCQ,39,7.0,0.179
4318,ShortAnswer,10,6.0,0.6
4318,TrueFalse,17,9.0,0.529
4326,MCQ,43,13.0,0.302
4326,ShortAnswer,17,14.0,0.824
4326,TrueFalse,19,7.0,0.368
4328,MCQ,7,0.0,0.0
4328,TrueFalse,4,3.0,0.75
4329,MCQ,33,7.0,0.212
4329,ShortAnswer,17,9.0,0.529
4329,TrueFalse,11,5.0,0.455
4331,MCQ,10,3.0,0.3
4331,ShortAnswer,1,0.0,0.0
4331,TrueFalse,4,2.0,0.5
4333,MCQ,63,12.0,0.19
4333,ShortAnswer,10,5.0,0.5
4333,TrueFalse,18,11.0,0.611
4338,MCQ,60,13.0,0.217
4338,ShortAnswer,7,4.0,0.571
4338,TrueFalse,20,8.0,0.4
4343,MCQ,33,8.0,0.242
4343,ShortAnswer,15,6.0,0.4
4343,TrueFalse,9,4.0,0.444
4347,MCQ,10,3.0,0.3
4347,ShortAnswer,2,1.0,0.5
4347,TrueFalse,1,1.0,1.0
4353,MCQ,16,4.0,0.25
4353,ShortAnswer,2,2.0,1.0
4353,TrueFalse,4,0.0,0.0
4360,MCQ,26,5.0,0.192
4360,ShortAnswer,3,3.0,1.0
4360,TrueFalse,7,3.0,0.429
4367,MCQ,22,8.0,0.364
4367,ShortAnswer,8,7.0,0.875
4367,TrueFalse,9,6.0,0.667
4373,MCQ,63,14.0,0.222
4373,ShortAnswer,20,10.0,0.5
4373,TrueFalse,14,6.0,0.429
4377,MCQ,10,3.0,0.3
4377,ShortAnswer,2,1.0,0.5
4377,TrueFalse,3,2.0,0.667
4378,MCQ,38,9.0,0.237
4378,ShortAnswer,10,5.0,0.5
4378,TrueFalse,17,9.0,0.529
4386,MCQ,29,3.0,0.103
4386,ShortAnswer,11,6.0,0.545
4386,TrueFalse,10,6.0,0.6
4389,MCQ,48,13.0,0.271
4389,ShortAnswer,16,6.0,0.375
4389,TrueFalse,12,6.0,0.5
4395,MCQ,20,5.0,0.25
4395,ShortAnswer,6,2.0,0.333
4395,TrueFalse,5,4.0,0.8
4396,MCQ,12,2.0,0.167
4396,TrueFalse,1,0.0,0.0
4398,MCQ,73,16.0,0.219
4398,ShortAnswer,10,6.0,0.6
4398,TrueFalse,24,11.0,0.458
4405,MCQ,21,5.0,0.238
4405,ShortAnswer,5,4.0,0.8
4405,TrueFalse,5,3.0,0.6
4407,MCQ,53,14.0,0.264
4407,ShortAnswer,14,7.0,0.5
4407,TrueFalse,15,8.0,0.533
4409,MCQ,57,15.0,0.263
4409,ShortAnswer,15,5.0,0.333
4409,TrueFalse,14,4.0,0.286
4413,MCQ,25,4.0,0.16
4413,ShortAnswer,17,5.0,0.294
4413,TrueFalse,14,9.0,0.643
4416,MCQ,19,5.0,0.263
4416,ShortAnswer,4,3.0,0.75
4416,TrueFalse,3,0.0,0.0
4426,MCQ,33,7.0,0.212
4426,ShortAnswer,6,2.0,0.333
4426,TrueFalse,12,7.0,0.583
4430,MCQ,44,11.0,0.25
4430,ShortAnswer,21,9.0,0.429
4430,TrueFalse,9,4.0,0.444
4433,MCQ,6,1.0,0.167
4433,TrueFalse,5,3.0,0.6
4435,MCQ,51,11.0,0.216
4435,ShortAnswer,5,3.0,0.6
4435,TrueFalse,13,7.0,0.538
4438,MCQ,36,6.0,0.167
4438,ShortAnswer,13,9.0,0.692
4438,TrueFalse,11,6.0,0.545
4440,MCQ,79,31.0,0.392
4440,ShortAnswer,17,6.0,0.353
4440,TrueFalse,8,1.0,0.125
4442,MCQ,29,7.0,0.241
4442,ShortAnswer,5,2.0,0.4
4442,TrueFalse,10,4.0,0.4
4444,MCQ,63,16.0,0.254
4444,ShortAnswer,19,7.0,0.368
4444,TrueFalse,21,8.0,0.381
4445,MCQ,40,11.0,0.275
4445,ShortAnswer,5,1.0,0.2
4445,TrueFalse,10,4.0,0.4
4450,MCQ,12,1.0,0.083
4450,ShortAnswer,1,1.0,1.0
4450,TrueFalse,2,1.0,0.5
4453,MCQ,13,4.0,0.308
4453,ShortAnswer,6,1.0,0.167
4453,TrueFalse,6,4.0,0.667
4454,MCQ,9,1.0,0.111
4454,ShortAnswer,3,2.0,0.667
4454,TrueFalse,1,1.0,1.0
4458,MCQ,21,7.0,0.333
4458,ShortAnswer,12,5.0,0.417
4458,TrueFalse,4,2.0,0.5
4461,MCQ,18,4.0,0.222
4461,ShortAnswer,6,3.0,0.5
4461,TrueFalse,9,2.0,0.222
4464,MCQ,40,11.0,0.275
4464,ShortAnswer,6,5.0,0.833
4464,TrueFalse,13,9.0,0.692
4475,ShortAnswer,1,1.0,1.0
4482,MCQ,13,1.0,0.077
4482,ShortAnswer,3,2.0,0.667
4482,TrueFalse,7,4.0,0.571
4488,MCQ,23,7.0,0.304
4488,ShortAnswer,5,3.0,0.6
4488,TrueFalse,10,7.0,0.7
4489,MCQ,3,2.0,0.667
4489,ShortAnswer,2,1.0,0.5
4489,TrueFalse,1,0.0,0.0
4496,MCQ,42,15.0,0.357
4496,ShortAnswer,12,8.0,0.667
4496,TrueFalse,13,8.0,0.615
4502,MCQ,28,8.0,0.286
4502,TrueFalse,7,2.0,0.286
4503,MCQ,40,9.0,0.225
4503,ShortAnswer,6,4.0,0.667
4503,TrueFalse,2,1.0,0.5
4506,MCQ,87,24.0,0.276
4506,ShortAnswer,26,16.0,0.615
4506,TrueFalse,34,17.0,0.5
4512,MCQ,4,2.0,0.5
4512,ShortAnswer,1,1.0,1.0
4512,TrueFalse,3,2.0,0.667
4513,MCQ,19,4.0,0.211
4513,ShortAnswer,4,3.0,0.75
4513,TrueFalse,4,1.0,0.25
4514,MCQ,14,6.0,0.429
4514,ShortAnswer,2,1.0,0.5
4514,TrueFalse,3,3.0,1.0
4515,MCQ,34,13.0,0.382
4515,ShortAnswer,4,2.0,0.5
4515,TrueFalse,6,5.0,0.833
4518,MCQ,16,5.0,0.312
4518,ShortAnswer,5,2.0,0.4
4518,TrueFalse,4,3.0,0.75
4521,MCQ,57,11.0,0.193
4521,ShortAnswer,7,2.0,0.286
4521,TrueFalse,7,3.0,0.429
4523,MCQ,51,11.0,0.216
4523,ShortAnswer,8,4.0,0.5
4523,TrueFalse,13,10.0,0.769
4528,MCQ,64,17.0,0.266
4528,ShortAnswer,16,6.0,0.375
4528,TrueFalse,15,6.0,0.4
4530,MCQ,21,4.0,0.19
4530,ShortAnswer,5,0.0,0.0
4530,TrueFalse,7,4.0,0.571
4535,MCQ,55,7.0,0.127
4535,ShortAnswer,10,6.0,0.6
4535,TrueFalse,19,8.0,0.421
4536,MCQ,42,10.0,0.238
4536,ShortAnswer,13,5.0,0.385
4536,TrueFalse,10,4.0,0.4
4541,MCQ,70,18.0,0.257
4541,ShortAnswer,23,8.0,0.348
4541,TrueFalse,23,12.0,0.522
4562,MCQ,70,21.0,0.3
4562,ShortAnswer,14,4.0,0.286
4562,TrueFalse,27,16.0,0.593
4564,MCQ,62,11.0,0.177
4564,ShortAnswer,9,6.0,0.667
4564,TrueFalse,8,5.0,0.625
4569,MCQ,28,10.0,0.357
4569,ShortAnswer,10,5.0,0.5
4569,TrueFalse,17,8.0,0.471
4572,MCQ,40,10.0,0.25
4572,ShortAnswer,9,5.0,0.556
4572,TrueFalse,6,4.0,0.667
4573,MCQ,24,5.0,0.208
4573,ShortAnswer,7,4.0,0.571
4573,TrueFalse,8,6.0,0.75
4583,MCQ,36,8.0,0.222
4583,ShortAnswer,3,0.0,0.0
4583,TrueFalse,6,2.0,0.333
4585,MCQ,14,6.0,0.429
4585,ShortAnswer,5,2.0,0.4
4585,TrueFalse,8,2.0,0.25
4587,MCQ,25,5.0,0.2
4587,ShortAnswer,4,3.0,0.75
4587,TrueFalse,7,4.0,0.571
4591,MCQ,69,13.0,0.188
4591,ShortAnswer,19,10.0,0.526
4591,TrueFalse,15,8.0,0.533
4593,MCQ,69,16.0,0.232
4593,ShortAnswer,14,7.0,0.5
4593,TrueFalse,12,11.0,0.917
4596,MCQ,29,12.0,0.414
4596,ShortAnswer,15,7.0,0.467
4596,TrueFalse,18,8.0,0.444
4598,MCQ,32,7.0,0.219
4598,ShortAnswer,8,3.0,0.375
4598,TrueFalse,15,7.0,0.467
4604,MCQ,41,9.0,0.22
4604,ShortAnswer,5,3.0,0.6
4604,TrueFalse,13,6.0,0.462
4606,MCQ,60,20.0,0.333
4606,ShortAnswer,12,8.0,0.667
4606,TrueFalse,19,8.0,0.421
4613,MCQ,22,8.0,0.364
4613,ShortAnswer,5,3.0,0.6
4613,TrueFalse,5,3.0,0.6
4618,MCQ,58,12.0,0.207
4618,ShortAnswer,18,13.0,0.722
4618,TrueFalse,13,7.0,0.538
4619,MCQ,26,8.0,0.308
4619,ShortAnswer,4,3.0,0.75
4619,TrueFalse,1,1.0,1.0
4620,MCQ,64,13.0,0.203
4620,ShortAnswer,6,4.0,0.667
4620,TrueFalse,15,6.0,0.4
4621,MCQ,17,4.0,0.235
4621,ShortAnswer,2,1.0,0.5
4621,TrueFalse,3,1.0,0.333
4628,MCQ,9,3.0,0.333
4628,ShortAnswer,2,1.0,0.5
4628,TrueFalse,2,0.0,0.0
4629,MCQ,60,12.0,0.2
4629,ShortAnswer,7,4.0,0.571
4629,TrueFalse,12,7.0,0.583
4630,MCQ,8,2.0,0.25
4630,ShortAnswer,6,4.0,0.667
4630,TrueFalse,2,2.0,1.0
4633,MCQ,80,15.0,0.188
4633,ShortAnswer,12,6.0,0.5
4633,TrueFalse,17,10.0,0.588
4634,MCQ,30,7.0,0.233
4634,ShortAnswer,4,2.0,0.5
4634,TrueFalse,8,5.0,0.625
4639,MCQ,75,21.0,0.28
4639,ShortAnswer,18,8.0,0.444
4639,TrueFalse,34,17.0,0.5
4648,MCQ,19,8.0,0.421
4648,ShortAnswer,3,3.0,1.0
4648,TrueFalse,4,2.0,0.5
4651,MCQ,32,5.0,0.156
4651,ShortAnswer,10,8.0,0.8
4651,TrueFalse,11,5.0,0.455
4655,MCQ,70,13.0,0.186
4655,ShortAnswer,21,14.0,0.667
4655,TrueFalse,19,10.0,0.526
4656,MCQ,10,1.0,0.1
4656,TrueFalse,4,1.0,0.25
4660,MCQ,45,9.0,0.2
4660,ShortAnswer,17,8.0,0.471
4660,TrueFalse,15,10.0,0.667
4661,MCQ,31,6.0,0.194
4661,ShortAnswer,7,3.0,0.429
4661,TrueFalse,13,9.0,0.692
4665,MCQ,3,1.0,0.333
4665,ShortAnswer,2,1.0,0.5
4665,TrueFalse,2,1.0,0.5
4668,MCQ,5,1.0,0.2
4668,TrueFalse,1,1.0,1.0
4672,MCQ,5,2.0,0.4
4672,ShortAnswer,1,0.0,0.0
4672,TrueFalse,2,1.0,0.5
4679,MCQ,39,13.0,0.333
4679,ShortAnswer,10,6.0,0.6
4679,TrueFalse,7,4.0,0.571
4686,MCQ,2,0.0,0.0
4686,ShortAnswer,3,3.0,1.0
4686,TrueFalse,3,2.0,0.667
4688,MCQ,80,21.0,0.262
4688,ShortAnswer,9,3.0,0.333
4688,TrueFalse,13,4.0,0.308
4692,MCQ,28,2.0,0.071
4692,ShortAnswer,7,2.0,0.286
4692,TrueFalse,2,1.0,0.5
4693,MCQ,44,14.0,0.318
4693,ShortAnswer,11,5.0,0.455
4693,TrueFalse,19,11.0,0.579
4696,MCQ,38,9.0,0.237
4696,ShortAnswer,1,1.0,1.0
4696,TrueFalse,11,8.0,0.727
4701,MCQ,34,9.0,0.265
4701,ShortAnswer,7,4.0,0.571
4701,TrueFalse,14,7.0,0.5
4702,MCQ,10,2.0,0.2
4702,ShortAnswer,3,0.0,0.0
4702,TrueFalse,3,1.0,0.333
4707,MCQ,36,4.0,0.111
4707,ShortAnswer,4,2.0,0.5
4707,TrueFalse,17,12.0,0.706
4708,MCQ,8,4.0,0.5
4708,ShortAnswer,7,2.0,0.286
4708,TrueFalse,2,1.0,0.5
4710,MCQ,24,7.0,0.292
4710,ShortAnswer,1,0.0,0.0
4710,TrueFalse,14,9.0,0.643
4712,MCQ,52,10.0,0.192
4712,ShortAnswer,4,3.0,0.75
4712,TrueFalse,6,3.0,0.5
4715,MCQ,66,15.0,0.227
4715,ShortAnswer,9,6.0,0.667
4715,TrueFalse,7,4.0,0.571
4719,MCQ,31,8.0,0.258
4719,ShortAnswer,8,4.0,0.5
4719,TrueFalse,7,4.0,0.571
4726,MCQ,34,8.0,0.235
4726,ShortAnswer,12,9.0,0.75
4726,TrueFalse,5,3.0,0.6
4727,MCQ,61,12.0,0.197
4727,ShortAnswer,10,6.0,0.6
4727,TrueFalse,20,8.0,0.4
4729,MCQ,69,17.0,0.246
4729,ShortAnswer,13,6.0,0.462
4729,TrueFalse,20,11.0,0.55
4732,MCQ,7,2.0,0.286
4732,ShortAnswer,2,1.0,0.5
4732,TrueFalse,1,0.0,0.0
4735,MCQ,5,1.0,0.2
4735,ShortAnswer,4,2.0,0.5
4735,TrueFalse,2,0.0,0.0
4737,MCQ,30,7.0,0.233
4737,ShortAnswer,4,3.0,0.75
4737,TrueFalse,7,3.0,0.429
4745,MCQ,50,10.0,0.2
4745,ShortAnswer,8,3.0,0.375
4745,TrueFalse,10,5.0,0.5
4749,MCQ,10,1.0,0.1
4749,ShortAnswer,8,5.0,0.625
4749,TrueFalse,2,1.0,0.5
4755,MCQ,46,9.0,0.196
4755,ShortAnswer,14,8.0,0.571
4755,TrueFalse,12,6.0,0.5
4756,MCQ,30,14.0,0.467
4756,ShortAnswer,11,4.0,0.364
4756,TrueFalse,7,4.0,0.571
4759,MCQ,22,7.0,0.318
4759,ShortAnswer,3,1.0,0.333
4759,TrueFalse,5,1.0,0.2
4761,MCQ,76,19.0,0.25
4761,ShortAnswer,20,9.0,0.45
4761,TrueFalse,15,6.0,0.4
4762,MCQ,29,10.0,0.345
4762,ShortAnswer,5,1.0,0.2
4762,TrueFalse,13,8.0,0.615
4763,MCQ,29,9.0,0.31
4763,ShortAnswer,6,3.0,0.5
4763,TrueFalse,8,6.0,0.75
4766,MCQ,47,17.0,0.362
4766,ShortAnswer,23,13.0,0.565
4766,TrueFalse,24,11.0,0.458
4770,MCQ,19,5.0,0.263
4770,ShortAnswer,5,2.0,0.4
4770,TrueFalse,7,3.0,0.429
4772,MCQ,39,5.0,0.128
4772,ShortAnswer,10,4.0,0.4
4772,TrueFalse,19,11.0,0.579
4779,MCQ,57,12.0,0.211
4779,ShortAnswer,15,7.0,0.467
4779,TrueFalse,17,8.0,0.471
4785,MCQ,33,8.0,0.242
4785,ShortAnswer,9,4.0,0.444
4785,TrueFalse,12,6.0,0.5
4787,MCQ,39,10.0,0.256
4787,ShortAnswer,5,4.0,0.8
4787,TrueFalse,25,12.0,0.48
4790,MCQ,84,12.0,0.143
4790,ShortAnswer,20,9.0,0.45
4790,TrueFalse,29,15.0,0.517
4795,MCQ,40,7.0,0.175
4795,ShortAnswer,8,5.0,0.625
4795,TrueFalse,6,3.0,0.5
4798,MCQ,36,6.0,0.167
4798,ShortAnswer,6,5.0,0.833
4798,TrueFalse,10,4.0,0.4
4803,MCQ,12,1.0,0.083
4803,ShortAnswer,3,2.0,0.667
4803,TrueFalse,4,1.0,0.25
4804,MCQ,15,5.0,0.333
4804,ShortAnswer,5,2.0,0.4
4804,TrueFalse,1,0.0,0.0
4809,MCQ,40,11.0,0.275
4809,ShortAnswer,4,2.0,0.5
4809,TrueFalse,14,4.0,0.286
4810,MCQ,46,9.0,0.196
4810,ShortAnswer,11,4.0,0.364
4810,TrueFalse,15,6.0,0.4
4812,MCQ,56,8.0,0.143
4812,ShortAnswer,7,4.0,0.571
4812,TrueFalse,24,11.0,0.458
4814,MCQ,17,3.0,0.176
4814,ShortAnswer,8,5.0,0.625
4822,MCQ,16,1.0,0.062
4822,ShortAnswer,4,3.0,0.75
4822,TrueFalse,1,0.0,0.0
4824,MCQ,47,13.0,0.277
4824,ShortAnswer,10,6.0,0.6
4824,TrueFalse,14,8.0,0.571
4826,MCQ,39,11.0,0.282
4826,ShortAnswer,7,6.0,0.857
4826,TrueFalse,15,8.0,0.533
4829,MCQ,43,9.0,0.209
4829,ShortAnswer,13,9.0,0.692
4829,TrueFalse,14,5.0,0.357
4830,MCQ,22,6.0,0.273
4830,ShortAnswer,9,4.0,0.444
4830,TrueFalse,14,8.0,0.571
4834,MCQ,37,9.0,0.243
4834,ShortAnswer,8,3.0,0.375
4834,TrueFalse,10,7.0,0.7
4835,MCQ,45,8.0,0.178
4835,ShortAnswer,6,3.0,0.5
4835,TrueFalse,5,2.0,0.4
4839,MCQ,24,4.0,0.167
4839,ShortAnswer,5,2.0,0.4
4839,TrueFalse,8,4.0,0.5
4840,MCQ,22,5.0,0.227
4840,ShortAnswer,4,2.0,0.5
4840,TrueFalse,2,1.0,0.5
4842,MCQ,73,17.0,0.233
4842,ShortAnswer,7,4.0,0.571
4842,TrueFalse,19,10.0,0.526
4843,MCQ,28,6.0,0.214
4843,ShortAnswer,10,4.0,0.4
4843,TrueFalse,10,6.0,0.6
4847,MCQ,48,14.0,0.292
4847,ShortAnswer,9,3.0,0.333
4847,TrueFalse,14,6.0,0.429
4850,MCQ,48,6.0,0.125
4850,ShortAnswer,8,3.0,0.375
4850,TrueFalse,7,5.0,0.714
4852,MCQ,46,12.0,0.261
4852,ShortAnswer,17,7.0,0.412
4852,TrueFalse,16,6.0,0.375
4854,MCQ,18,6.0,0.333
4854,ShortAnswer,3,0.0,0.0
4854,TrueFalse,2,0.0,0.0
4855,MCQ,62,10.0,0.161
4855,ShortAnswer,10,1.0,0.1
4855,TrueFalse,23,14.0,0.609
4859,MCQ,55,15.0,0.273
4859,ShortAnswer,8,6.0,0.75
4859,TrueFalse,16,6.0,0.375
4862,MCQ,39,10.0,0.256
4862,ShortAnswer,10,3.0,0.3
4862,TrueFalse,6,4.0,0.667
4865,MCQ,46,14.0,0.304
4865,ShortAnswer,9,5.0,0.556
4865,TrueFalse,13,8.0,0.615
4872,MCQ,26,7.0,0.269
4872,ShortAnswer,9,2.0,0.222
4872,TrueFalse,8,4.0,0.5
4873,MCQ,41,9.0,0.22
4873,ShortAnswer,18,12.0,0.667
4873,TrueFalse,16,4.0,0.25
4875,MCQ,30,8.0,0.267
4875,ShortAnswer,2,1.0,0.5
4875,TrueFalse,10,7.0,0.7
4876,MCQ,46,9.0,0.196
4876,ShortAnswer,11,6.0,0.545
4876,TrueFalse,21,10.0,0.476
4877,MCQ,43,13.0,0.302
4877,ShortAnswer,20,9.0,0.45
4877,TrueFalse,29,20.0,0.69
4884,MCQ,50,16.0,0.32
4884,ShortAnswer,15,6.0,0.4
4884,TrueFalse,17,6.0,0.353
4885,MCQ,24,8.0,0.333
4885,ShortAnswer,7,3.0,0.429
4885,TrueFalse,6,0.0,0.0
4888,MCQ,9,2.0,0.222
4888,ShortAnswer,5,3.0,0.6
4888,TrueFalse,7,3.0,0.429
4890,MCQ,44,13.0,0.295
4890,ShortAnswer,8,3.0,0.375
4890,TrueFalse,3,2.0,0.667
4892,MCQ,81,16.0,0.198
4892,ShortAnswer,16,8.0,0.5
4892,TrueFalse,31,16.0,0.516
4900,MCQ,40,8.0,0.2
4900,ShortAnswer,6,2.0,0.333
4900,TrueFalse,11,7.0,0.636
4904,MCQ,50,10.0,0.2
4904,ShortAnswer,21,15.0,0.714
4904,TrueFalse,13,7.0,0.538
4908,MCQ,3,2.0,0.667
4908,TrueFalse,1,0.0,0.0
4909,MCQ,22,3.0,0.136
4909,ShortAnswer,5,1.0,0.2
4909,TrueFalse,6,5.0,0.833
4910,MCQ,24,8.0,0.333
4910,ShortAnswer,1,0.0,0.0
4910,TrueFalse,4,3.0,0.75
4914,MCQ,62,12.0,0.194
4914,ShortAnswer,14,4.0,0.286
4914,TrueFalse,15,9.0,0.6
4917,MCQ,9,2.0,0.222
4917,ShortAnswer,8,5.0,0.625
4917,TrueFalse,16,8.0,0.5
4926,MCQ,11,1.0,0.091
4926,ShortAnswer,3,3.0,1.0
4926,TrueFalse,3,1.0,0.333
4930,MCQ,37,5.0,0.135
4930,ShortAnswer,8,4.0,0.5
4930,TrueFalse,12,3.0,0.25
4941,MCQ,38,10.0,0.263
4941,ShortAnswer,7,5.0,0.714
4941,TrueFalse,23,14.0,0.609
4942,MCQ,33,5.0,0.152
4942,ShortAnswer,7,4.0,0.571
4942,TrueFalse,4,2.0,0.5
4943,MCQ,4,0.0,0.0
4943,TrueFalse,8,4.0,0.5
4944,MCQ,21,6.0,0.286
4944,ShortAnswer,9,3.0,0.333
4944,TrueFalse,8,3.0,0.375
4945,MCQ,70,20.0,0.286
4945,ShortAnswer,11,6.0,0.545
4945,TrueFalse,9,6.0,0.667
4948,MCQ,2,0.0,0.0
4948,ShortAnswer,1,1.0,1.0
4948,TrueFalse,1,0.0,0.0
4951,MCQ,65,25.0,0.385
4951,ShortAnswer,11,5.0,0.455
