StudentId,SHAP_DepartmentId,SHAP_YearId,SHAP_SquadronId,SHAP_AdmissionYear,SHAP_EnrolledCourseCount,SHAP_AvgTimePerActivity,SHAP_Submissions,SHAP_AvgGrade,SHAP_LateRate,SHAP_AvgSubmitHour,SHAP_CommentsCount,SHAP_LikesGiven,SHAP_SocialIsolationScore,SHAP_WorkloadPressure,AtRisk
3701,-0.00695,-0.00922,-0.0134,-0.01444,-0.0263,-0.24063,-0.00371,-0.0078,-0.00016,-0.0078,-0.00269,-0.00671,-0.00644,-0.15286,0
3935,-0.01077,-0.02211,-0.07387,-0.00572,-0.03177,-0.1628,-0.00447,-0.01669,0.00077,-0.02033,-0.01274,-0.02037,-0.02288,-0.00536,0
1093,0.0269,0.00308,0.00867,-0.00608,0.07136,0.18395,0.00174,-0.00248,0.00147,-0.0026,0.01504,0.00026,0.00968,-0.06009,1
3231,-0.00548,-0.00956,-0.00266,-0.01271,-0.02151,-0.20115,-0.01453,-0.02374,-0.00229,-0.02698,-0.0024,-0.00601,-0.01585,-0.15424,0
4797,0.0225,0.02445,0.03315,-0.01391,0.02201,0.15999,0.00407,-0.00548,0.00459,-0.00331,-0.00207,-0.00482,-0.00354,0.08826,1
3889,-0.00924,-0.00738,-0.01134,-0.00698,-0.02778,-0.19436,-0.01423,-0.01142,-0.01233,-0.02951,-0.00299,-0.00562,-0.01727,-0.14868,0
2323,0.01327,0.03186,0.04495,0.02608,0.00413,0.12761,0.00671,-0.00152,0.00255,-0.00333,0.0062,-0.0001,0.00536,0.00212,1
327,-0.0045,-0.00943,-0.01456,-0.00934,-0.01606,-0.21837,-0.00288,-0.0083,-0.00115,-0.00878,-0.01518,-0.0084,-0.00884,-0.17333,0
2559,-0.00591,-0.00806,-0.01546,-0.01663,0.0093,-0.24444,-0.01547,-0.02405,-0.00414,-0.02254,-0.00276,-0.00475,-0.02051,-0.11368,0
879,-0.02563,-0.03175,-0.01959,-0.01516,-0.02627,-0.17943,-0.01484,-0.03219,-0.00132,-0.02724,-0.01376,-0.02593,-0.02528,-0.00571,0
3302,-0.00665,-0.01911,-0.01365,-0.00984,0.00117,-0.22294,-0.01244,-0.01143,-0.00701,-0.01914,-0.00299,-0.00695,-0.01625,-0.13689,0
2468,-0.01106,-0.01276,-0.0512,-0.01571,-0.02906,-0.2559,-0.01164,-0.01753,-0.00073,-0.02307,-0.00345,-0.0151,-0.02204,0.00016,0
3101,-0.03327,0.0063,-0.01854,0.00059,0.05347,0.13778,0.00031,-0.00334,0.00144,-0.00382,-0.00087,-0.00158,0.00487,-0.12746,1
1531,-0.0079,-0.00578,-0.00827,-0.0157,-0.0194,-0.21956,-0.0034,-0.00794,-0.00023,-0.00789,-0.01913,-0.01255,-0.01269,-0.15868,0
751,-0.00451,-0.00834,-0.01515,-0.00842,-0.01396,-0.20047,-0.00514,-0.00944,-0.00042,-0.01115,-0.00559,-0.01573,-0.02099,-0.17981,0
3335,-0.00313,-0.00623,-0.01379,-0.01309,-0.01505,-0.21002,-0.012,-0.02175,-0.00049,-0.00147,-0.00318,-0.00604,-0.01855,-0.17432,0
2182,-0.02119,-0.00611,-0.01969,-0.02465,-0.02664,-0.30376,-0.0074,-0.01168,-0.00041,-0.018,-0.00438,-0.01802,-0.01598,0.00379,0
3806,-0.02653,-0.09247,-0.00977,-0.03649,-0.00646,0.04495,-0.00599,-0.02102,-0.00187,-0.01675,-0.00652,-0.01875,-0.0309,0.01947,0
3630,-0.00719,-0.00434,-0.0014,-0.03844,-0.01165,-0.19182,-0.01688,-0.00851,-0.00104,-0.01897,-0.00292,-0.00455,-0.01795,-0.16846,0
2370,-0.00694,-0.01034,-0.0138,-0.0105,-0.01543,-0.18296,-0.01245,-0.01784,-0.03921,-0.02269,-0.00414,-0.00595,-0.01837,-0.12848,0
1119,-0.01886,-0.01665,-0.03552,-0.01599,-0.02071,0.01461,-0.04601,-0.11661,-0.01287,-0.05232,-0.02312,-0.03177,-0.02854,-0.02976,0
3534,-0.02981,-0.01263,-0.03127,-0.03371,-0.01929,-0.09097,-0.01817,-0.03224,-0.01433,-0.08432,-0.00996,-0.01342,-0.02834,-0.00566,0
2368,-0.08559,-0.01126,-0.03472,-0.05454,0.01251,0.1198,-0.01082,-0.01196,0.00141,-0.01505,-0.00263,-0.00117,-0.01318,-0.16692,0
2928,-0.00187,-0.00671,-0.01358,-0.00595,-0.01831,-0.19504,-0.01287,-0.01778,-0.0116,-0.01562,-0.0029,-0.00602,-0.01422,-0.17663,0
1822,-0.00749,-0.00892,-0.00982,-0.02089,-0.0288,-0.19781,-0.01724,-0.02181,-0.00901,-0.01999,-0.009,-0.00971,-0.00935,-0.12929,0
4739,0.02381,-0.00679,-0.00997,0.01065,0.04524,0.20116,0.00677,-0.00113,0.00196,-0.00434,0.00231,-0.00226,0.01049,0.103,1
4567,-0.01905,-0.01914,-0.02398,-0.02009,-0.01637,-0.18228,-0.01452,-0.00671,-0.00168,-0.02044,-0.00543,-0.0185,-0.03015,-0.02578,0
3776,-0.00564,-0.00711,-0.00121,-0.01013,-0.01635,-0.20251,-0.0111,-0.03138,-0.00324,-0.0202,-0.00299,-0.00537,-0.01561,-0.16627,0
2346,-0.01237,-0.00842,-0.01158,-0.01365,-0.01737,-0.2161,-0.0036,-0.00777,0.00029,-0.00853,-0.00339,-0.008,-0.00767,-0.18095,0
3240,-0.01382,-0.05447,-0.04559,-0.06626,-0.00518,-0.01462,-0.01386,-0.01975,-0.00337,-0.01575,-0.00768,-0.01457,-0.0198,-0.15939,0
4084,-0.00938,-0.00875,-0.01556,-0.01926,-0.01631,-0.21735,-0.00375,-0.00802,-8e-05,-0.00873,-0.00319,-0.00485,-0.00613,-0.17774,0
3864,-0.00692,-0.01177,-0.01159,-0.02482,-0.02346,-0.22024,-0.00279,-0.00854,-0.00033,-0.00823,-0.00236,-0.00494,-0.0062,-0.16691,0
3581,-0.00351,-0.02578,-0.01386,-0.01125,-0.02875,-0.23275,-0.00275,-0.00787,-0.00093,-0.00862,-0.00298,-0.00591,-0.00675,-0.14738,0
4372,-0.01198,-0.00676,-0.01081,-0.0321,-0.0012,-0.25968,-0.00544,-0.00999,-0.00019,-0.00997,-0.00294,-0.00414,-0.00829,-0.13564,0
2480,-0.00562,-0.01297,-0.0457,-0.07128,-0.01432,0.06589,0.00043,-0.00803,0.00024,-0.01522,-0.00732,-0.01068,-0.0149,-0.02463,0
425,-0.00371,-0.01825,-0.01398,-0.0202,-0.03154,-0.22196,-0.01126,-0.01032,0.00073,-0.01178,-0.01556,0.02577,-0.01455,0.00249,0
877,-0.00891,-0.00866,-0.0129,-0.0207,-0.02652,-0.20675,-0.01326,-0.00846,-0.0006,-0.01775,-0.00375,-0.0065,-0.00643,-0.1529,0
2511,-0.00501,-0.00991,-0.01598,-0.01392,-0.02342,-0.23231,-0.00247,-0.00614,-0.00014,-0.00757,-0.00376,-0.00587,-0.00434,-0.16828,0
1922,-0.00686,-0.0104,-0.0146,-0.0083,-0.02027,-0.20415,-0.01419,-0.03488,-0.0132,-0.00836,-0.00787,-0.00884,-0.01218,-0.13503,0
2404,-0.02379,-0.00969,-0.02208,-0.0174,-0.00335,-0.23765,-0.00528,-0.00803,-9e-05,-0.00937,-0.0039,-0.00581,-0.00816,-0.14451,0
4554,-0.00898,-0.01021,-0.01495,-0.01429,-0.01713,-0.21837,-0.00389,-0.00802,-8e-05,-0.0082,-0.00316,-0.00652,-0.00733,-0.178,0
3388,0.0057,0.00329,0.02023,0.03955,0.06571,0.14318,0.00514,0.00254,0.00279,0.00113,0.00151,0.006,0.01518,-0.07107,1
957,0.01187,0.00567,0.01551,0.01576,0.01189,0.10805,0.00551,-0.00449,0.00309,-0.00529,-0.00245,-0.01133,0.00099,0.09111,1
2444,-0.04176,-0.01976,-0.0459,-0.0523,-0.06603,0.02769,-0.00852,-0.02826,-0.00242,-0.01836,-0.01107,-0.02461,-0.03084,-0.06698,0
2111,0.0205,-0.01101,0.00615,0.01118,0.03353,0.14885,0.00563,-0.00435,0.002,-0.00146,0.00532,-0.00463,0.00268,0.08652,1
365,-0.02888,-0.05012,-0.01636,-0.06843,-0.0244,-0.01971,-0.00945,-0.01596,-0.00052,-0.01236,-0.02877,-0.00346,-0.02356,-0.00712,0
2525,-0.0045,-0.00585,-0.01346,-0.0202,-0.02237,-0.23376,-0.00269,-0.00815,0.00019,-0.00837,-0.00298,-0.00492,-0.00424,-0.16782,0
1561,-0.01053,-0.00736,-0.01444,-0.01672,-0.01637,-0.18288,-0.01572,-0.04517,-0.02101,-0.02129,-0.00535,-0.00656,-0.0079,-0.12782,0
3128,-0.03295,-0.02036,-0.04624,-0.03843,0.00493,-0.1422,-0.01436,-0.01878,-0.00019,-0.02374,-0.01132,-0.01256,-0.01641,-0.1065,0
2602,-0.05668,-0.04181,-0.06003,-0.08186,-0.0245,0.06959,-0.00288,-0.01499,0.00032,-0.01517,-0.01469,-0.02734,-0.03365,-0.02042,0
586,-0.01823,-0.02732,-0.0284,-0.02086,-0.02382,-0.24453,-0.01052,-0.01784,-0.00137,-0.01872,-0.01135,-0.0376,-0.02905,-0.00951,0
8,-0.0074,-0.00668,-0.01418,-0.01711,-0.01983,-0.18825,-0.01609,-0.02168,-0.00915,-0.02098,-0.01923,-0.01245,-0.01033,-0.13575,0
252,0.01365,0.00634,0.01128,0.01242,0.01916,0.03782,0.00232,-0.00402,0.00038,0.00063,0.01058,-0.00176,-0.0039,0.07097,1
1624,-0.0172,-0.02138,-0.02348,-0.01456,-0.0317,-0.07965,-0.00986,-0.01317,-0.0016,-0.01162,-0.02821,-0.014,-0.01431,-0.00337,0
460,-0.00816,-0.00771,-0.01345,-0.00772,-0.01954,-0.2191,-0.00362,-0.00807,-7e-05,-0.00816,-0.01145,-0.01003,-0.01409,-0.16794,0
1983,-0.02221,-0.05279,-0.03108,-0.0366,-0.02162,0.02267,-0.00534,-0.01093,0.00092,-0.01605,-0.01998,-0.02502,-0.02829,0.02721,1
1114,-0.0067,0.00334,0.0001,0.00949,0.00095,0.14654,0.01482,0.01699,0.00538,0.02591,0.00208,0.00207,0.01158,0.03332,1
452,-0.0057,-0.0074,-0.01713,-0.01614,-0.02566,-0.20204,-0.00332,-0.00901,-0.00067,-0.00981,-0.02105,-0.01275,-0.00969,-0.15875,0
2313,-0.00721,-0.0117,-0.01606,-0.01523,-0.02199,-0.23613,-0.00343,-0.00813,-0.00017,-0.00848,-0.00322,-0.00563,-0.00599,-0.15573,0
2325,-0.02421,-0.01698,-0.05045,-0.0905,-0.08252,0.05606,-0.00736,-0.02373,-0.00163,-0.01533,-0.01349,-0.02356,-0.0408,-0.00961,0
4125,0.00771,0.04058,0.05078,0.01122,0.01959,-0.01169,0.0021,0.00022,0.00488,0.00132,0.00293,0.00095,0.00612,0.07918,1
1970,-0.00757,-0.01117,-0.01561,-0.02674,-0.01669,-0.20455,-0.00509,-0.00958,-0.00037,-0.01094,-0.00931,-0.01882,-0.01219,-0.15047,0
1051,-0.00826,-0.00788,-0.01363,-0.00916,-0.02711,-0.21368,-0.00367,-0.00864,-0.0006,-0.00996,-0.01134,-0.01181,-0.01081,-0.16255,0
2492,-0.01082,-0.00903,-0.015,-0.01367,-0.01717,-0.18815,-0.01527,-0.01204,-0.00203,-0.02185,-0.0032,-0.0078,-0.01931,-0.16378,0
502,-0.00597,-0.02129,-0.01005,-0.01311,-0.02589,-0.20987,-0.01773,-0.01432,-0.00216,-0.00552,-0.01283,-0.01005,-0.01128,-0.13904,0
3978,-0.059,-0.042,-0.04431,-0.01383,0.00609,-0.04751,-0.01253,-0.01446,-0.00112,-0.02134,-0.01351,-0.01262,-0.01777,-0.14019,0
2824,-0.02001,-0.03892,-0.01149,-0.01252,0.00092,-0.24415,-0.00403,-0.00864,-0.00093,-0.00898,-0.00327,-0.00533,-0.00972,-0.13204,0
880,0.0102,-0.00439,-0.04064,-0.02044,-0.04421,-0.00464,-0.01052,-0.02104,-0.00102,-0.02089,-0.01907,-0.00256,-0.00977,-0.00509,0
4790,-0.00567,-0.00676,-0.01616,-0.01147,-0.02325,-0.23399,-0.00209,-0.0072,-3e-05,-0.00803,-0.00369,-0.00626,-0.00495,-0.16957,0
2127,-0.04128,-0.04675,-0.03874,-0.0461,-0.04887,-0.0307,-0.00467,-0.02001,-0.00017,-0.01652,-0.01157,-0.02568,-0.03943,-0.01862,0
3792,-0.00557,-0.00945,-0.01691,-0.03576,-0.01976,-0.16825,-0.01705,-0.04373,-0.01135,-0.0251,-0.00306,-0.00557,-0.01795,-0.11961,0
2943,-0.00725,-0.00912,-0.01378,-0.01319,-0.02215,-0.20246,-0.01249,-0.02597,-0.0048,-0.03298,-0.00225,-0.00421,-0.01655,-0.12693,0
741,-0.04094,-0.02625,-0.03238,-0.0371,-0.03418,0.07159,-0.02419,-0.02155,-0.04908,-0.03815,-0.02665,-0.02339,-0.03573,-0.03611,0
2789,-0.00414,-0.02649,-0.01859,-0.01643,-0.0229,-0.22585,-0.0036,-0.00674,-0.00074,-0.00781,-0.00408,-0.00777,-0.00616,-0.14782,0
2922,-0.00983,-0.00744,-0.0124,-0.01506,-0.01432,-0.19372,-0.01183,-0.01,-0.01839,-0.02354,-0.00373,-0.00476,-0.01797,-0.15111,0
3689,-0.00704,-0.00762,-0.01746,-0.00956,-0.02218,-0.23331,-0.00309,-0.00641,-2e-05,-0.00745,-0.00365,-0.00648,-0.00524,-0.16962,0
1248,-0.0081,-0.00683,-0.01959,-0.01596,-0.02609,-0.20372,-0.00424,-0.00929,-0.00092,-0.01122,-0.01319,-0.01362,-0.01132,-0.15501,0
4213,-0.00879,-0.00597,-0.01457,-0.03865,-0.01573,-0.21321,-0.00279,-0.00794,0.00019,-0.00846,-0.00296,-0.00489,-0.00442,-0.17091,0
2929,-0.00793,-0.00977,-0.01275,-0.00771,-0.02464,-0.23226,-0.01288,-0.02035,-0.0017,-0.00228,-0.00167,-0.00497,-0.01608,-0.14411,0
805,-0.00011,-0.00659,-0.0061,-0.00796,-0.01699,-0.20053,-0.01589,-0.01451,-0.01165,-0.02453,-0.00605,-0.00967,-0.01055,-0.168,0
3834,0.0017,-0.02869,-0.03116,-0.02667,-0.02063,0.09417,-0.02722,-0.12357,-0.05149,-0.03442,-0.00773,-0.01375,-0.02184,0.0122,0
392,-0.01495,-0.00777,-0.01504,-0.01039,-0.02632,-0.20789,-0.00355,-0.00836,-0.00062,-0.00955,-0.0211,-0.01237,-0.01185,-0.14932,0
1347,-0.00629,-0.00934,-0.01397,-0.00959,-0.01387,-0.20436,-0.00327,-0.00936,-0.00013,-0.01004,-0.00994,-0.00999,-0.01324,-0.1857,0
1041,-0.0083,-0.00671,-0.012,-0.0247,-0.01961,-0.21787,-0.00397,-0.00877,-0.00057,-0.00834,-0.01157,-0.00861,-0.01121,-0.15688,0
3227,-0.01466,-0.0075,-0.01247,-0.01147,-0.02577,-0.21028,-0.00633,-0.02044,-0.00703,-0.01654,-0.00303,-0.00649,-0.01248,-0.13962,0
2630,-0.00948,-0.01996,-0.03653,-0.04213,-0.02881,-0.24076,-0.00521,-0.01505,-0.00209,-0.01662,-0.0113,-0.01527,-0.01522,-0.02068,0
3474,-0.00555,-0.01231,-0.01825,-0.01449,-0.02326,-0.2282,-0.00227,-0.0069,-0.00033,-0.00833,-0.00369,-0.00595,-0.00576,-0.16383,0
3694,-0.00556,-0.00917,-0.01976,-0.02855,0.00413,-0.27487,-0.00467,-0.00918,-0.00024,-0.00954,-0.00262,-0.00412,-0.00693,-0.12803,0
2983,-0.01258,-0.02221,-0.03458,-0.05424,-0.04943,-0.01142,-0.00807,-0.01459,9e-05,-0.01296,-0.00897,-0.01154,-0.01122,-0.1924,0
3634,-0.0069,-0.00836,-0.01767,-0.02136,-0.01839,-0.22255,-0.00375,-0.00776,-0.00012,-0.00793,-0.00311,-0.00555,-0.00511,-0.17056,0
3220,-0.00658,-0.00888,-0.01631,-0.01016,-0.01867,-0.23041,-0.00304,-0.00665,-0.0002,-0.00739,-0.00325,-0.00635,-0.00567,-0.17555,0
1592,-0.02519,-0.01311,-0.0405,-0.028,-0.03313,-0.19076,-0.013,-0.01651,-0.00119,-0.02179,-0.02311,-0.03101,-0.02965,-0.00216,0
3764,0.00037,-0.00526,0.00055,-0.00389,0.01023,0.16353,0.0398,0.01303,-0.01789,4e-05,-0.00129,-0.00124,-0.00656,0.07447,1
442,-0.02826,-0.01882,-0.03315,-0.01349,-0.01746,-0.02977,-0.0041,-0.01264,0.00117,-0.00531,-0.03809,-0.02285,-0.04997,0.02863,0
3911,-0.01124,-0.03321,-0.01451,-0.01005,-0.01896,-0.20746,-0.0037,-0.00773,-0.00061,-0.00901,-0.00323,-0.00753,-0.00875,-0.16314,0
4740,-0.00887,-0.01063,-0.01432,-0.01498,-0.01955,-0.21884,-0.00371,-0.00791,-9e-05,-0.00801,-0.00304,-0.00702,-0.00747,-0.17466,0
1932,-0.00845,-0.00696,-0.01235,-0.01581,-0.04179,-0.18071,-0.01238,-0.00872,-0.01952,-0.02716,-0.00518,-0.00854,-0.01789,-0.13367,0
1423,-0.01326,-0.01888,-0.03633,-0.00885,-0.01853,-0.27582,-0.00946,-0.02011,-0.00085,-0.02402,-0.01814,-0.03547,-0.02024,0.02584,0
3224,-0.00725,-0.01083,-0.01803,-0.01039,-0.02958,-0.23404,-0.00265,-0.00743,-0.00018,-0.00877,-0.00247,-0.00576,-0.00673,-0.15501,0
4628,-0.00404,-0.0055,-0.01671,-0.03953,-0.01905,-0.21603,-0.00254,-0.00745,1e-05,-0.0085,-0.00266,-0.00381,-0.00279,-0.1705,0
4397,0.02692,0.00849,0.0083,0.0125,0.01216,0.13765,0.00447,-0.00362,0.00089,-0.00578,0.00283,0.0016,0.00902,-0.04955,1
4883,-0.01033,-0.02124,-0.0812,-0.05057,-0.04003,-0.06585,-0.00725,-0.01843,-0.00224,-0.02073,-0.01501,-0.02903,-0.03094,-0.08626,0
4999,-0.00518,-0.02773,-0.01719,-0.00864,-0.02142,-0.22441,-0.00288,-0.00694,-0.00081,-0.00804,-0.00285,-0.00734,-0.00601,-0.15969,0
3995,-0.01518,-0.04698,0.01054,-0.00262,-0.01864,-0.08198,-0.0062,-0.01094,0.00269,-0.01309,-0.0062,-0.0197,-0.01915,0.00334,0
4714,-0.0066,-0.00783,-0.01565,-0.00967,-0.00406,-0.2068,-0.01491,-0.02296,-0.02097,-0.01932,-0.00486,-0.00536,-0.01677,-0.13333,0
427,-0.00976,-0.01093,-0.01409,-0.04332,-0.0234,-0.19585,-0.01435,-0.00845,-0.0015,-0.00412,-0.013,-0.01341,-0.01013,-0.13681,0
3007,0.01905,0.00119,-0.0047,0.01422,0.00314,0.083,0.0129,0.01521,-0.00506,-0.00093,0.00236,-0.00465,0.00691,0.08327,1
2322,-0.00765,-0.00714,-0.01675,-0.01198,-0.01928,-0.19725,-0.01008,-0.04335,-0.00481,-0.01037,-0.00293,-0.00632,-0.01654,-0.14465,0
2039,-0.00844,-0.01311,-0.00937,-0.02835,-0.01464,-0.18703,-0.01394,-0.01225,-0.01759,-0.00497,-0.0089,-0.01396,-0.00758,-0.14398,0
905,-0.02226,-0.03186,-0.08184,-0.06393,-0.07331,0.06041,-0.00539,-0.01861,-0.00245,-0.01379,-0.03356,-0.05507,-0.04031,0.02286,0
2196,-0.02438,-0.02592,-0.08115,-0.02164,-0.02077,-0.16577,-0.01005,-0.01578,-0.00311,-0.02447,-0.01623,-0.03045,-0.03456,-0.00483,0
2904,-0.00873,-0.00712,-0.01418,-0.01442,0.00505,-0.23515,-0.01358,-0.02359,-0.01222,-0.02632,-0.00424,-0.00624,-0.01993,-0.11845,0
4677,-0.00242,-0.00764,-0.02155,-0.01816,0.00276,-0.28294,-0.00353,-0.00707,-8e-05,-0.00796,-0.0031,-0.00454,-0.00474,-0.13815,0
4393,-0.02646,-0.02024,-0.01827,-0.01438,-0.01763,-0.1314,-0.01907,-0.02084,-0.08924,-0.04996,-0.00793,-0.01123,-0.03604,-0.00143,0
3268,-0.01652,-0.02479,-0.00195,-0.03376,-0.02523,-0.05179,-0.03974,-0.07845,-0.01375,-0.05305,-0.00876,-0.02113,-0.0335,-0.0167,0
3032,0.00488,0.00276,-0.01743,-0.04308,-0.00486,-0.03701,-0.00264,-0.01148,0.00162,-0.01604,-0.01273,-0.02381,-0.0169,-0.00238,1
1674,-0.00239,-0.00587,-0.01165,-0.00969,-0.01567,-0.18142,-0.01701,-0.05129,-0.00147,-0.02341,-0.0038,-0.00968,-0.01485,-0.15092,0
3684,-0.03074,-0.02239,-0.01247,-0.04379,-0.05187,-0.10476,-0.00597,-0.01188,0.00039,-0.0174,-0.0058,-0.00938,-0.00753,-0.03551,0
4878,-0.00333,-0.0102,-0.01675,-0.01421,-0.01968,-0.19143,-0.01516,-0.01095,-0.00232,-0.02242,-0.00295,-0.00631,-0.01506,-0.16833,0
1517,-0.00556,-0.00821,-0.01544,-0.0161,-0.00363,-0.22542,-0.00606,-0.00973,-5e-05,-0.01139,-0.01182,-0.02623,-0.01516,-0.14431,0
3481,-0.00353,-0.12466,-0.05091,-0.08782,-0.03839,0.06401,-0.00727,-0.0203,-0.0021,-0.01646,-0.00677,-0.01625,-0.02786,-0.0358,0
1011,-0.00944,-0.00696,-0.00949,-0.01452,-0.02714,-0.21276,-0.00304,-0.00887,0.00012,-0.00877,-0.00556,-0.02673,-0.00956,-0.15638,0
267,-0.03091,-0.03798,-0.03217,-0.0292,-0.02228,0.09309,-0.04031,-0.06869,-0.05294,-0.06814,-0.01855,-0.01942,-0.02145,0.02484,0
2208,-0.00803,-0.01018,-0.01483,-0.01363,-0.01575,-0.18274,-0.0099,-0.02354,-0.03975,-0.01968,-0.00458,-0.00567,-0.01785,-0.13297,0
4723,-0.00462,-0.01033,-0.01177,-0.01336,0.00161,-0.22637,-0.0055,-0.00787,-0.02438,-0.01469,-0.00478,-0.00646,-0.01867,-0.14193,0
4565,-0.01009,-0.00908,-0.01567,-0.04128,0.0041,-0.22456,-0.00634,-0.01831,-0.00147,-0.00596,-0.00359,-0.00924,-0.02427,-0.13334,0
1306,-0.00321,-0.00279,-0.00994,-0.007,-0.02103,-0.2039,-0.00192,-0.01029,-0.00015,-0.00982,-0.01027,-0.02431,-0.01168,-0.17782,0
1659,-0.00883,-0.0077,-0.0084,-0.04913,-0.01011,-0.20124,-0.00682,-0.0113,-0.00033,-0.01292,-0.01433,-0.01737,-0.01437,-0.13627,0
2063,-0.00607,-0.03098,-0.03496,-0.01142,-0.11484,0.07952,-0.02172,-0.02368,-0.00905,-0.02679,-0.00448,-0.02051,-0.04074,-0.1334,0
4114,-0.02115,-0.04645,-0.04826,-0.03874,-0.05252,-0.11881,-0.00961,-0.02102,-0.00174,-0.01792,-0.00884,-0.02246,-0.03009,-0.0265,0
3409,-0.05075,-0.02266,-0.02402,-0.01699,0.00212,0.07038,-0.02436,-0.06174,-0.02861,-0.03409,-0.00956,-0.00738,-0.02531,-0.18114,0
3516,-0.04656,-0.03589,-0.02924,-0.01023,-0.0498,0.05314,-0.04079,-0.0418,-0.04108,-0.04735,-0.0034,-0.01693,-0.02849,-0.07068,0
618,-0.02763,-0.02069,-0.01994,-0.01179,-0.02489,-0.06681,-0.00322,-0.01071,0.00083,-0.0087,-0.11653,-0.02887,-0.04598,0.0258,0
3010,-0.00493,-0.00731,-0.01851,-0.02337,0.00833,-0.29757,-0.00506,-0.00735,-0.0001,-0.00817,-0.00296,-0.00489,-0.00528,-0.12196,0
3478,-0.01717,-0.05271,-0.04836,-0.05089,-0.03584,-0.05515,-0.00462,-0.02162,0.00047,-0.01855,-0.01196,-0.02698,-0.03836,-0.01238,0
3341,-0.01822,-0.00835,-0.01678,-0.01647,-0.02364,-0.21728,-0.00239,-0.00683,0.00019,-0.00809,-0.00374,-0.00658,-0.00577,-0.16517,0
4284,-0.05807,-0.00173,-0.05155,-0.0738,-0.05758,0.09184,-0.00424,-0.02259,-0.00036,-0.01979,-0.00471,-0.01533,-0.04011,-0.0061,0
2826,-0.034,-0.04696,-0.05372,-0.01318,-0.02755,-0.03158,-0.02925,-0.03334,-0.002,-0.03989,-0.00564,-0.01871,-0.0404,-0.00791,0
935,-0.01493,-0.00663,-0.01999,-0.00977,-0.02696,-0.19901,-0.00438,-0.00927,3e-05,-0.01136,-0.00851,-0.01357,-0.01287,-0.16189,0
2343,-0.00875,-0.00533,-0.02209,-0.01011,-0.02819,-0.23409,-0.00204,-0.00748,-4e-05,-0.00866,-0.00246,-0.00517,-0.00734,-0.15735,0
2605,-0.00686,-0.01815,-0.00514,-0.00871,-0.01437,-0.19706,-0.01356,-0.02823,-0.02302,-0.01615,-0.003,-0.00602,-0.01587,-0.14297,0
3909,-0.00638,-0.00695,-0.01172,-0.01315,-0.0485,-0.2161,-0.0025,-0.00767,-2e-05,-0.00764,-0.00294,-0.00552,-0.00378,-0.16624,0
4328,-0.00701,-0.01975,-0.00937,-0.01274,-0.02123,-0.2083,-0.0032,-0.01121,-0.00847,-0.02344,-0.00245,-0.00555,-0.01034,-0.15105,0
2596,-0.01914,-0.01489,-0.00975,-0.01972,-0.02283,-0.21557,-0.01776,-0.02676,-0.02286,-0.04752,-0.00778,-0.01407,-0.02321,-0.00224,0
1844,-0.00904,-0.01177,-0.0158,-0.01202,-0.02156,-0.208,-0.00514,-0.01,-0.00058,-0.01123,-0.00865,-0.01197,-0.01927,-0.15408,0
3037,-0.00487,-0.02815,-0.01155,-0.04044,-0.01775,-0.21148,-0.0032,-0.00796,-0.00078,-0.00855,-0.00211,-0.00436,-0.00372,-0.15419,0
2419,-0.00306,-0.01233,-0.0121,-0.02553,0.00155,0.09313,-0.04028,-0.13141,-0.01905,-0.06673,-0.00196,-0.01892,-0.02983,0.03741,0
857,-0.0162,-0.00719,-0.02596,-0.00966,-0.01749,-0.27437,-0.0083,-0.01453,-0.00122,-0.02144,-0.01106,-0.03505,-0.04285,-0.0038,0
4007,-0.00621,-0.00906,-0.01546,-0.01368,-0.00333,-0.2155,-0.0162,-0.01513,-0.01465,-0.01182,-0.00519,-0.00617,-0.01668,-0.15003,0
1518,-0.01847,-0.00557,-0.02246,-0.03285,-0.01212,-0.26969,-0.01166,-0.01849,-0.0009,-0.02337,-0.00605,-0.02514,-0.02712,0.00978,0
59,-0.00604,-0.02146,-0.0141,-0.0112,0.00424,-0.25559,-0.00524,-0.00908,-0.00106,-0.01013,-0.0108,-0.01391,-0.00565,-0.1341,0
2972,-0.00424,-0.00519,-0.01988,-0.0129,-0.03013,-0.24593,-0.0018,-0.00706,-4e-05,-0.00805,-0.00267,-0.00522,-0.00581,-0.15019,0
1641,-0.00688,-0.009,-0.00528,-0.01441,-0.06104,-0.19971,-0.00317,-0.00592,-0.00029,-0.00699,-0.02278,-0.0076,-0.00809,-0.14295,0
4944,-0.01744,-0.00873,-0.01782,-0.01039,-0.01624,-0.20931,-0.00283,-0.00738,0.00018,-0.00877,-0.00375,-0.00634,-0.00759,-0.18271,0
4291,-0.02142,-0.04153,-0.0192,-0.03984,-0.03387,-0.19606,-0.01214,-0.01837,-0.00028,-0.01406,-0.01005,-0.02093,-0.0159,-0.04545,0
2358,-0.00718,-0.01,-0.01391,-0.01138,-0.02629,-0.23285,-0.00324,-0.0068,-0.00019,-0.00746,-0.00344,-0.0068,-0.00663,-0.16294,0
3380,-0.01051,-0.01217,-0.01482,-0.01551,-0.02678,-0.21891,-0.00414,-0.00866,-0.00021,-0.00853,-0.00275,-0.00718,-0.00897,-0.15996,0
352,-0.02613,-0.01607,-0.00399,-0.01764,-0.03806,0.07842,-0.05936,-0.10351,-0.01116,-0.07998,-0.0542,-0.04689,-0.04421,-0.00134,0
