StudentId,DepartmentId,YearId,SquadronId,CompletionRate,AvgScore,FailureRatio,LateRate,AbandonRate,LearningVelocity,SocialIsolationScore,StudyConsistency,Dropout_Probability,Dropout_Predicted,Dropout_Actual,Dropout_OptimalPredicted,AtRisk_Probability,AtRisk_Predicted,AtRisk_Actual,AtRisk_OptimalPredicted,HighPerformer_Probability,HighPerformer_Predicted,HighPerformer_Actual,HighPerformer_OptimalPredicted,ClusterLabel,AnomalyType,IsAnomaly,DepartmentName,CombinedRiskScore
4369,1,1,1,0.0,0.0,0.0,0.3333,0.0,0.0,1.0,0.0,0.0025,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Computer Science,0.0012
4877,1,4,5,0.5,38.8571,0.75,0.0,0.3,0.0049,0.0,1.7321,0.1158,0,0,0,0.05,0,0,0,0.6641,1,0,0,High Achievers,,0,Computer Science,0.0829
1719,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0031,0,0,1,0.0,0,0,0,0.0006,0,0,0,At-Risk Students,,0,Computer Science,0.0016
1927,2,2,4,0.3333,0.0,0.0,0.0,0.3333,0.0019,0.1667,0.0,0.0316,0,0,1,0.74,1,1,0,0.001,0,0,1,Passive Learners,,0,Artificial Intelligence,0.3858
2549,3,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0029,0,0,0,0.0,0,0,0,0.0008,0,0,1,At-Risk Students,,0,Cyber Security,0.0014
3331,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Computer Science,0.0016
1825,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
2106,1,2,5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0035,0,0,0,0.005,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0042
3334,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0008
987,1,1,4,0.0,49.75,0.8182,0.0,0.0,0.0,0.0769,2.3094,0.993,1,1,1,0.0,0,0,0,0.655,1,0,0,Inconsistent Learners,,0,Computer Science,0.4965
2829,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,1,0.0,0,0,0,0.0012,0,0,0,At-Risk Students,,0,Computer Science,0.0014
3925,1,2,1,0.4167,0.0,0.0,0.25,0.4167,0.0046,1.0,0.0,0.0204,0,0,0,0.29,0,1,0,0.0005,0,0,0,Passive Learners,,0,Computer Science,0.1552
1788,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.004,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.002
2653,1,1,1,0.8,93.2,0.8333,0.0,0.2,0.0034,0.0,2.8284,0.0401,0,0,1,0.09,0,0,0,0.8502,1,0,0,High Achievers,,0,Computer Science,0.065
653,1,1,1,0.4667,0.0,0.0,0.0,0.4,0.0051,0.1429,0.0,0.0126,0,0,0,0.28,0,1,0,0.0008,0,0,1,Passive Learners,,0,Computer Science,0.1463
1198,1,2,3,0.0,0.0,0.0,0.3333,0.0,0.0,0.125,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0014
1118,3,1,1,0.7273,0.0,0.0,0.0,0.1818,0.0067,0.1,0.0,0.0005,0,0,0,0.27,0,0,0,0.0008,0,0,0,Passive Learners,,0,Cyber Security,0.1352
4197,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0013
1106,1,1,3,1.0,0.0,0.0,0.0,0.0,0.0018,0.2,0.0,0.0006,0,0,0,0.025,0,0,0,0.0008,0,0,0,Passive Learners,,0,Computer Science,0.0128
590,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0015,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0008
1373,1,3,1,0.0,50.6222,0.7333,0.0,0.0,0.0,0.1429,0.0,0.9997,1,1,0,0.0,0,0,1,0.634,1,0,0,Inconsistent Learners,,0,Computer Science,0.4998
1590,1,2,3,0.5714,0.0,0.0,0.0,0.1429,0.003,0.0909,0.0,0.0005,0,0,0,0.07,0,0,0,0.0008,0,0,0,Passive Learners,,0,Computer Science,0.0353
4539,2,2,1,0.25,0.0,0.0,0.0,0.4167,0.0022,0.0,0.0,0.0063,0,0,0,0.765,1,1,0,0.0009,0,0,1,Passive Learners,,0,Artificial Intelligence,0.3856
414,3,1,4,0.0,0.0,0.0,0.1667,0.0,0.0,0.0909,0.0,0.0027,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Cyber Security,0.0014
2422,1,3,2,0.6,35.05,0.8333,0.0,0.2,0.0024,1.0,2.8284,0.0011,0,0,1,0.07,0,0,0,0.8032,1,0,0,High Achievers,Behavioral Outlier,1,Computer Science,0.0356
2427,1,3,2,0.5556,20.0,1.0,0.0,0.4444,0.0048,0.0,0.0,0.0304,0,0,1,0.175,0,0,0,0.8992,1,0,1,Passive Learners,,0,Computer Science,0.1027
1849,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0028,0,0,0,0.0,0,0,0,0.0012,0,0,0,At-Risk Students,,0,Cyber Security,0.0014
2359,1,2,1,0.6364,0.0,0.0,0.0,0.3636,0.0054,1.0,0.0,0.0004,0,0,0,0.325,0,0,0,0.0008,0,0,1,Passive Learners,,0,Computer Science,0.1627
937,1,1,3,0.6667,70.6,0.0,0.0,0.25,0.0061,0.0909,0.0,0.0009,0,0,0,0.06,0,0,0,0.923,1,1,0,High Achievers,,0,Computer Science,0.0304
2812,1,2,5,0.5882,0.0,0.0,0.0,0.2941,0.0078,0.0,0.0,0.0023,0,0,0,0.325,0,0,0,0.0013,0,0,1,Passive Learners,,0,Computer Science,0.1637
4104,3,4,2,0.6667,0.0,0.0,0.0,0.1111,0.0049,0.0,0.0,0.0203,0,0,0,0.11,0,0,1,0.0015,0,0,0,Passive Learners,,0,Cyber Security,0.0652
2428,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0,0,1,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0018
1580,3,4,3,0.4375,14.6667,1.0,0.0,0.1875,0.0069,0.0909,0.0,0.0005,0,0,0,0.7,1,1,0,0.7968,1,0,0,Passive Learners,,0,Cyber Security,0.3502
1340,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0035,0,0,0,0.0,0,0,1,0.0006,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0018
3778,1,3,3,0.4286,0.0,0.0,0.0,0.4286,0.0025,1.0,0.0,0.0008,0,0,1,0.7,1,1,0,0.0007,0,0,0,Passive Learners,,0,Computer Science,0.3504
4889,1,2,5,0.6667,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0012,0,0,0,0.0,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0006
4408,1,2,4,0.6667,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0011,0,0,0,0.0,0,0,0,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.0006
2144,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0032,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0016
755,2,2,1,0.4444,48.1429,0.7857,0.0,0.5556,0.0048,0.0909,0.5774,0.0145,0,0,0,0.72,1,1,0,0.5669,1,0,0,High Achievers,,0,Artificial Intelligence,0.3672
1264,2,1,4,0.625,63.75,0.5,0.0,0.25,0.008,0.1,1.7321,0.0013,0,0,0,0.08,0,0,0,0.7068,1,1,0,High Achievers,,0,Artificial Intelligence,0.0406
4319,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0013
1474,1,2,5,0.5,0.0,0.0,0.0,0.5,0.0154,0.0769,0.0,0.0009,0,0,0,0.06,0,0,1,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.0304
554,2,2,3,0.7273,0.0,0.0,0.0,0.1818,0.0064,0.1111,0.0,0.0005,0,0,0,0.045,0,0,0,0.0013,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0228
3567,1,4,4,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,0.0,0.0027,0,0,0,0.0,0,0,0,0.001,0,0,1,At-Risk Students,,0,Computer Science,0.0014
1322,1,4,5,0.0,62.0,0.5,0.0,0.0,0.0,0.1667,0.0,0.992,1,1,0,0.0,0,0,0,0.8804,1,0,1,Inconsistent Learners,,0,Computer Science,0.496
4314,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0013
198,2,2,2,0.5556,33.7333,0.875,0.3333,0.2222,0.0045,0.1111,1.4142,0.0003,0,0,0,0.055,0,0,0,0.7652,1,0,0,High Achievers,,0,Artificial Intelligence,0.0276
1074,2,2,1,0.8,0.0,0.0,0.1667,0.2,0.0062,0.2,0.0,0.0012,0,0,1,0.145,0,0,0,0.0007,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0731
788,2,3,4,0.0,57.075,0.5,0.5,0.0,0.0,0.1429,2.8284,0.9939,1,1,0,0.0,0,0,0,0.8013,1,0,0,Inconsistent Learners,High Score / Low Completion,1,Artificial Intelligence,0.497
4975,1,1,2,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0023,0,0,0,0.005,0,0,0,0.0008,0,0,1,At-Risk Students,,0,Computer Science,0.0036
4572,1,4,5,0.0,54.4,0.625,0.4,0.0,0.0,1.0,1.4142,0.9954,1,1,0,0.005,0,0,0,0.6968,1,0,1,Inconsistent Learners,,0,Computer Science,0.5002
3666,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0008
3602,1,1,2,0.75,0.0,0.0,0.0,0.25,0.0051,1.0,0.0,0.0005,0,0,0,0.055,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0278
3886,1,1,4,0.5882,0.0,1.0,0.0,0.3529,0.0075,1.0,0.0,0.0003,0,0,0,0.165,0,0,0,0.8631,1,0,0,Passive Learners,,0,Computer Science,0.0826
2396,1,1,4,0.5,0.0,0.0,0.0,0.25,0.0044,0.0,0.0,0.0011,0,0,0,0.01,0,0,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.0056
3375,2,3,2,0.625,0.0,0.0,0.1667,0.125,0.0075,1.0,0.0,0.0001,0,0,0,0.035,0,0,0,0.0007,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0176
3841,3,4,4,0.4545,60.7333,0.7333,0.0,0.3636,0.0038,0.0,0.0,0.0037,0,0,0,0.725,1,1,0,0.5625,1,0,0,High Achievers,,0,Cyber Security,0.3644
3651,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0,0,0,0.0,0,0,1,0.0011,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
1538,1,1,3,0.5556,0.0,0.0,0.0,0.4444,0.0064,0.1111,0.0,0.0005,0,0,1,0.035,0,0,0,0.0012,0,0,1,Passive Learners,,0,Computer Science,0.0178
733,2,1,5,0.5,0.0,0.0,0.0,0.5,0.0092,0.0909,0.0,0.0037,0,0,0,0.095,0,0,1,0.0009,0,0,1,Passive Learners,,0,Artificial Intelligence,0.0494
1900,1,3,1,0.0,36.925,0.8462,0.0,0.0,0.0,0.1,1.1547,0.9995,1,1,0,0.01,0,0,0,0.6994,1,0,1,Inconsistent Learners,,0,Computer Science,0.5048
3017,1,1,5,0.4,0.0,0.0,0.4,0.4,0.0021,1.0,0.0,0.0027,0,0,0,0.215,0,1,1,0.0008,0,0,0,Passive Learners,,0,Computer Science,0.1088
3816,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0018
4606,2,1,2,0.5714,45.63,0.625,0.0,0.4286,0.0057,0.0,2.0,0.005,0,0,1,0.07,0,0,0,0.5747,1,0,0,High Achievers,,0,Artificial Intelligence,0.0375
3670,2,1,4,0.0,0.0,0.0,0.6667,0.0,0.0,1.0,0.0,0.0014,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0007
4512,1,3,2,1.0,0.0,1.0,0.0,0.0,0.0047,0.0,0.0,0.1777,0,0,1,0.0,0,0,0,0.8759,1,0,1,Passive Learners,Behavioral Outlier,1,Computer Science,0.0888
3931,2,3,3,0.2,0.0,0.0,0.0,0.4,0.0013,0.0,0.0,0.6833,1,1,1,0.515,1,0,0,0.0007,0,0,0,Passive Learners,,0,Artificial Intelligence,0.5992
2431,1,1,2,0.0,100.0,0.0,0.25,0.0,0.0,1.0,0.0,0.9865,1,1,0,0.0,0,0,0,0.9044,1,1,0,Inconsistent Learners,High Score / Low Completion,1,Computer Science,0.4932
596,1,2,1,0.6667,0.0,0.0,0.0,0.0833,0.0075,0.0769,0.0,0.0005,0,0,0,0.05,0,0,1,0.0011,0,0,1,Passive Learners,,0,Computer Science,0.0253
1138,1,2,5,0.5,0.0,0.0,0.25,0.5,0.0024,0.0909,0.0,0.0221,0,0,0,0.07,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0461
2751,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.002
3520,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0013
4021,1,2,4,0.6667,0.0,0.0,0.0,0.1667,0.007,1.0,0.0,0.0006,0,0,0,0.305,0,0,0,0.0008,0,0,0,Passive Learners,,0,Computer Science,0.1528
3812,3,1,5,0.8,0.0,0.0,0.3333,0.2,0.004,1.0,0.0,0.0012,0,0,0,0.04,0,0,0,0.0009,0,0,0,Passive Learners,,0,Cyber Security,0.0206
4819,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Computer Science,0.0016
93,1,3,1,0.5789,0.0,0.0,0.0,0.3158,0.0089,0.1111,0.0,0.0005,0,0,0,0.035,0,0,0,0.0013,0,0,0,Passive Learners,,0,Computer Science,0.0178
2895,3,4,2,0.5,64.7667,0.6,0.0,0.25,0.0068,0.0,0.0,0.148,0,0,0,0.165,0,0,0,0.8375,1,0,1,High Achievers,,0,Cyber Security,0.1565
4728,1,2,5,0.625,0.0,0.0,0.0,0.25,0.0057,0.0,0.0,0.0173,0,0,0,0.105,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0612
1800,2,4,5,0.0,33.0,1.0,0.0,0.0,0.0,0.1667,0.0,0.9993,1,1,0,0.0,0,0,0,0.8495,1,0,1,Inconsistent Learners,,0,Artificial Intelligence,0.4996
4322,1,2,5,0.7857,0.0,0.0,0.0,0.0714,0.0084,0.0,0.0,0.0004,0,0,0,0.155,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0777
1792,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0032,0,0,0,0.005,0,0,0,0.001,0,0,0,At-Risk Students,,0,Cyber Security,0.0041
704,2,2,4,0.6429,0.0,0.0,0.0,0.2857,0.0075,0.1111,0.0,0.0011,0,0,1,0.125,0,0,0,0.001,0,0,0,Passive Learners,,0,Artificial Intelligence,0.063
4932,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0013
2761,1,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9968,1,1,0,0.0,0,0,0,0.8807,1,0,0,At-Risk Students,,0,Computer Science,0.4984
1887,3,1,4,0.0,55.6,0.0,0.0,0.0,0.0,0.1,0.0,0.9983,1,1,0,0.0,0,0,0,0.8817,1,0,0,Inconsistent Learners,,0,Cyber Security,0.4992
4092,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Cyber Security,0.0014
1753,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0016,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0008
437,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0014
4993,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0,0,1,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0008
2393,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0,0,1,0.0,0,0,1,0.0009,0,0,1,At-Risk Students,,0,Artificial Intelligence,0.0008
3699,1,1,4,0.8,29.6,1.0,0.0,0.0,0.0063,0.0,0.0,0.0023,0,0,1,0.015,0,0,0,0.8485,1,0,0,High Achievers,,0,Computer Science,0.0086
3767,2,1,5,0.0,53.68,0.7,0.0,0.0,0.0,1.0,0.0,0.9972,1,1,0,0.0,0,0,0,0.6974,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.4986
2187,1,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9803,1,1,1,0.0,0,0,1,0.8998,1,0,0,At-Risk Students,,0,Computer Science,0.4902
1463,3,2,4,0.0,0.0,0.0,0.25,0.0,0.0,0.1667,0.0,0.0035,0,0,1,0.0,0,0,0,0.0007,0,0,1,At-Risk Students,,0,Cyber Security,0.0018
3701,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Computer Science,0.0014
3935,1,1,3,0.7,0.0,0.0,0.0,0.3,0.0067,0.0,0.0,0.0012,0,0,0,0.09,0,0,0,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.0456
1093,1,2,5,0.3333,44.6857,0.7143,0.0,0.5333,0.0044,0.0909,2.1213,0.1064,0,0,0,0.75,1,1,1,0.7882,1,0,0,High Achievers,,0,Computer Science,0.4282
3231,1,1,1,0.0,33.3667,0.8,0.0,0.0,0.0,1.0,0.0,0.993,1,1,0,0.0,0,0,0,0.7726,1,0,0,Inconsistent Learners,,0,Computer Science,0.4965
4797,2,1,5,0.3333,0.0,0.0,0.0,0.4167,0.0031,0.0,0.0,0.006,0,0,0,0.825,1,1,0,0.0009,0,0,0,Passive Learners,,0,Artificial Intelligence,0.4155
3889,1,2,3,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Computer Science,0.0013
2323,1,2,1,0.3333,0.0,0.0,0.0,0.6667,0.0008,0.0,0.0,0.0263,0,0,1,0.765,1,1,0,0.001,0,0,1,Passive Learners,,0,Computer Science,0.3956
327,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0026,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0013
2559,1,2,1,0.0,39.5667,0.8333,0.0,0.0,0.0,1.0,2.8284,0.9893,1,1,0,0.01,0,0,0,0.8271,1,0,0,Inconsistent Learners,,0,Computer Science,0.4996
879,1,1,4,0.6429,0.0,0.0,0.0,0.2143,0.0074,0.1667,0.0,0.0005,0,0,0,0.055,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0278
3302,2,4,4,0.0,0.0,0.0,0.3333,0.0,0.0,1.0,0.0,0.0032,0,0,1,0.015,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0091
2468,3,3,2,1.0,36.9333,1.0,0.0,0.0,0.0037,0.0,0.0,0.0018,0,0,0,0.03,0,0,0,0.8621,1,0,0,High Achievers,,0,Cyber Security,0.0159
3101,2,2,5,0.4286,0.0,0.0,0.0,0.5714,0.0032,0.0,0.0,0.025,0,0,0,0.515,1,1,0,0.0013,0,0,0,Passive Learners,,0,Artificial Intelligence,0.27
1531,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0031,0,0,0,0.0,0,0,1,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0016
751,2,1,4,0.0,39.3333,0.6667,0.0,0.0,0.0,0.2,0.0,0.9991,1,1,0,0.0,0,0,0,0.8641,1,0,1,Inconsistent Learners,,0,Artificial Intelligence,0.4996
3335,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0013
2182,3,3,4,1.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,0.0008,0,0,0,0.025,0,0,0,0.0013,0,0,1,Passive Learners,,0,Cyber Security,0.0129
3806,3,4,1,0.6667,0.0,0.0,0.0,0.3333,0.0037,0.0,0.0,0.0161,0,0,0,0.29,0,0,0,0.0009,0,0,0,Passive Learners,,0,Cyber Security,0.153
3630,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0025,0,0,0,0.005,0,0,0,0.0007,0,0,1,At-Risk Students,,0,Computer Science,0.0038
2370,1,1,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0026,0,0,0,0.01,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0063
1119,1,2,3,0.5833,0.0,0.0,0.0,0.25,0.0065,0.1429,0.0,0.0009,0,0,1,0.065,0,0,1,0.0006,0,0,1,Passive Learners,,0,Computer Science,0.033
3534,1,2,2,0.75,0.0,0.0,0.0,0.25,0.0047,1.0,0.0,0.0004,0,0,0,0.075,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0377
2368,2,2,2,0.7143,0.0,0.0,0.0,0.2857,0.0049,0.0,0.0,0.0398,0,0,0,0.225,0,0,0,0.0011,0,0,1,Passive Learners,,0,Artificial Intelligence,0.1324
2928,2,3,4,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0031,0,0,1,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0016
1822,1,3,5,0.0,0.0,0.0,0.2,0.0,0.0,0.0909,0.0,0.0014,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Computer Science,0.0007
4739,1,4,3,0.3846,0.0,0.0,0.0,0.3846,0.0046,0.0,0.0,0.0278,0,0,1,0.88,1,1,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.4539
4567,1,1,3,0.6364,0.0,0.0,0.0,0.3636,0.0059,1.0,0.0,0.0006,0,0,0,0.095,0,0,0,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.0478
3776,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0032,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0016
2346,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,1,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Cyber Security,0.0014
3240,1,4,1,0.6111,0.0,0.0,0.0,0.2222,0.009,0.0,0.0,0.0017,0,0,0,0.045,0,0,1,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.0234
4084,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0008
3864,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0008
3581,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0012,0,0,0,At-Risk Students,,0,Computer Science,0.0014
4372,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0,0,0,0.0,0,0,0,0.0009,0,0,1,At-Risk Students,,0,Artificial Intelligence,0.0009
2480,2,3,2,0.8,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0067,0,0,0,0.335,0,0,0,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.1708
425,1,2,4,0.6667,0.0,0.0,0.0,0.3333,0.0018,0.0833,0.0,0.0009,0,0,0,0.155,0,0,0,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.078
877,1,1,5,0.0,57.9429,0.6923,0.0,0.0,0.0,0.1429,1.1547,0.9995,1,1,0,0.005,0,0,0,0.5581,1,0,0,Inconsistent Learners,,0,Computer Science,0.5022
2511,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0012,0,0,0,At-Risk Students,,0,Computer Science,0.0013
1922,1,1,3,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0029,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Computer Science,0.0014
2404,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Cyber Security,0.002
4554,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
3388,1,3,1,0.2857,0.0,0.0,0.0,0.4286,0.0021,0.0,0.0,0.0018,0,0,0,0.74,1,1,0,0.0013,0,0,0,Passive Learners,,0,Computer Science,0.3709
957,2,1,1,0.3333,48.98,0.8571,0.0,0.5,0.0041,0.1111,0.5774,0.0022,0,0,0,0.745,1,1,0,0.6714,1,0,0,High Achievers,,0,Artificial Intelligence,0.3736
2444,1,3,3,0.6,0.0,0.0,0.0,0.3,0.0059,0.0,0.0,0.0161,0,0,1,0.11,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.063
2111,1,4,4,0.3333,0.0,0.0,0.0,0.6667,0.0028,0.0,0.0,0.0311,0,0,0,0.8,1,1,0,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.4156
365,1,4,4,0.75,0.0,0.0,0.0,0.25,0.0033,0.0833,0.0,0.0057,0,0,0,0.19,0,0,1,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0979
2525,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0,0,0,0.0,0,0,0,0.0008,0,0,1,At-Risk Students,,0,Computer Science,0.0008
