StudentId,SHAP_AdmissionYear,SHAP_EnrolledCourseCount,SHAP_QuizAttempts,SHAP_AvgScore,SHAP_MinScore,SHAP_AvgAttemptsPerQuiz,SHAP_AvgTimePerQuizMin,SHAP_AvgAttemptsBeforeSuccess,SHAP_NightActivityRatio,SHAP_DaytimeActivityRatio,SHAP_FailureRatio,SHAP_DifficultyExposure,SHAP_AvgTimePerActivity,SHAP_WorkloadPressure,Dropout
3630,0.0015,-0.00713,-0.07854,-0.02421,-0.01496,-0.09273,-0.09162,-0.09932,-0.01235,-0.04321,-0.03182,-0.01105,0.0001,0.00687,0
2370,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
1119,0.00013,0.0017,-0.03584,-0.01298,-0.00624,-0.04529,-0.04005,-0.04438,-0.00455,-0.02009,-0.01281,-0.00578,-0.16749,-0.1048,0
3534,-0.01186,0.00236,-0.0344,-0.01227,-0.00595,-0.04504,-0.03878,-0.04488,-0.00528,-0.02033,-0.0134,-0.00583,-0.1659,-0.0969,0
2368,-0.02228,-0.00727,-0.05153,-0.01675,-0.01208,-0.05766,-0.06334,-0.06264,-0.00714,-0.02518,-0.01949,-0.00658,-0.13984,-0.00668,0
2928,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
1822,-0.01039,-0.00659,-0.07969,-0.02512,-0.01566,-0.09387,-0.09269,-0.09984,-0.01229,-0.04371,-0.03262,-0.01106,0.01981,0.00527,0
4739,-0.01464,-0.02675,-0.03732,-0.01079,-0.00793,-0.04963,-0.0455,-0.04971,-0.00584,-0.02028,-0.01804,-0.00493,-0.09848,-0.09861,0
4567,0.00382,0.00458,-0.03376,-0.01193,-0.00546,-0.0444,-0.03753,-0.04349,-0.00449,-0.01907,-0.01288,-0.00566,-0.19403,-0.09415,0
3776,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
2346,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
3240,-0.00098,-0.00285,-0.04749,-0.01877,-0.00988,-0.05511,-0.05592,-0.05666,-0.00664,-0.0245,-0.01483,-0.00632,-0.20688,0.00837,0
4084,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
3864,-0.01286,-0.00016,-0.07939,-0.02491,-0.01556,-0.09373,-0.09248,-0.09949,-0.01229,-0.04359,-0.03264,-0.01101,0.01713,0.00254,0
3581,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
4372,-0.01751,-0.0027,-0.07683,-0.02414,-0.01632,-0.09161,-0.09151,-0.09783,-0.01134,-0.04254,-0.03211,-0.01002,0.01215,0.00387,0
2480,-0.00941,0.00187,-0.03738,-0.01372,-0.00746,-0.0515,-0.04681,-0.05088,-0.00586,-0.02237,-0.01425,-0.00463,-0.15276,-0.0783,0
425,-0.00093,0.00553,-0.03449,-0.01206,-0.00519,-0.04405,-0.03801,-0.04413,-0.00489,-0.01903,-0.01364,-0.00589,-0.18982,-0.09185,0
877,-0.007,8e-05,0.06915,0.011,0.00604,0.07577,0.07376,0.08749,0.00821,0.02627,0.02167,0.00407,0.07084,0.0492,1
2511,-0.00853,-0.00384,-0.07912,-0.02501,-0.01502,-0.09491,-0.09226,-0.0993,-0.01208,-0.04312,-0.03263,-0.01092,0.0173,0.00098,0
1922,0.0009,0.00318,-0.07872,-0.02465,-0.01527,-0.09326,-0.0914,-0.09923,-0.01195,-0.04255,-0.03231,-0.01071,0.01168,-0.01417,0
2404,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
4554,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
3388,-0.01747,-0.00529,-0.04868,-0.01884,-0.00936,-0.05706,-0.05895,-0.05706,-0.00877,-0.02553,-0.01455,-0.00624,-0.17939,0.00874,0
957,-0.00926,0.00026,0.02795,-0.00131,-0.00526,0.0278,0.02644,0.03433,0.0001,0.00887,0.00236,-0.003,-0.36356,-0.23917,0
2444,-0.00872,-0.02088,-0.0448,-0.01337,-0.00925,-0.05098,-0.052,-0.05847,-0.005,-0.02287,-0.01908,-0.00526,-0.10095,-0.08685,0
2111,-0.00404,-0.00015,-0.03713,-0.0117,-0.00626,-0.04776,-0.04306,-0.04829,-0.00484,-0.02165,-0.01642,-0.00512,-0.09872,-0.12832,0
365,-0.03061,0.00691,-0.03513,-0.01153,-0.00526,-0.04503,-0.03913,-0.04372,-0.00508,-0.02026,-0.01431,-0.00571,-0.17505,-0.07455,0
2525,-0.01286,-0.00016,-0.07939,-0.02491,-0.01556,-0.09373,-0.09248,-0.09949,-0.01229,-0.04359,-0.03264,-0.01101,0.01713,0.00254,0
1561,-0.0061,0.00124,0.06894,0.0117,0.00528,0.08087,0.07411,0.0841,0.00917,0.02632,0.01811,0.00644,0.07934,0.04202,1
3128,-0.00107,-0.00354,-0.04608,-0.017,-0.0092,-0.052,-0.05295,-0.05592,-0.00662,-0.02352,-0.01567,-0.00618,-0.21641,0.00771,0
2602,-0.02044,0.00425,0.03059,-0.00523,0.00197,0.03794,0.02602,0.0367,-0.00426,0.00771,-0.01451,0.00079,-0.27793,-0.22205,1
586,-0.00654,-0.00185,0.03145,0.00189,-0.0035,0.03293,0.03734,0.03866,-0.0088,0.00666,0.00661,-0.00393,-0.40291,-0.22145,0
8,-0.01286,-0.00016,-0.07939,-0.02491,-0.01556,-0.09373,-0.09248,-0.09949,-0.01229,-0.04359,-0.03264,-0.01101,0.01713,0.00254,0
252,-0.00344,0.0027,0.02969,-0.00182,-0.00181,0.03216,0.02362,0.03249,-0.00018,0.00744,0.00333,0.00274,-0.40487,-0.22049,0
1624,-0.00205,0.00283,0.03136,-0.00041,-0.006,0.03215,0.02587,0.03673,-0.00734,0.00649,0.01284,-0.00419,-0.41249,-0.21424,0
460,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
1983,-0.00766,-0.00447,-0.0354,-0.01362,-0.00621,-0.04646,-0.03954,-0.04538,-0.00574,-0.01986,-0.01279,-0.00551,-0.15328,-0.10252,0
1114,-0.0134,-0.01722,-0.04647,-0.01464,-0.00795,-0.05395,-0.05545,-0.05823,-0.00529,-0.02525,-0.0192,-0.00547,-0.10072,-0.07521,0
452,-0.00049,0.00087,0.07117,0.00611,0.00596,0.07933,0.0744,0.08045,0.00797,0.02715,0.02281,0.00588,0.07636,0.04358,1
2313,-0.00337,0.00336,0.06847,0.0084,-0.02049,0.08072,0.06932,0.08143,0.00875,0.02654,0.02581,0.00471,0.07614,0.04675,1
2325,-0.00597,-0.00374,0.01643,-0.00454,-0.00666,0.03094,0.02933,0.03254,-0.01256,0.00429,-0.01144,-0.00583,-0.29337,-0.24787,0
4125,7e-05,-0.00732,-0.035,-0.0124,-0.00554,-0.04514,-0.03926,-0.04497,-0.00507,-0.01936,-0.01308,-0.00582,-0.16866,-0.09691,0
1970,-0.00605,0.00236,0.0838,-0.00933,-0.00925,0.09202,0.07672,0.096,-0.00314,0.03419,0.03873,-0.00565,0.06994,0.04119,1
1051,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
2492,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
502,-0.01072,0.0023,-0.07896,-0.02476,-0.01485,-0.09459,-0.09198,-0.09907,-0.01203,-0.04288,-0.03251,-0.01091,0.0165,-0.00399,0
3978,-0.00583,-0.00514,-0.04661,-0.01705,-0.00897,-0.05256,-0.05275,-0.05619,-0.00738,-0.02322,-0.01504,-0.00588,-0.20836,0.00653,0
2824,-0.00377,-0.00017,-0.07557,-0.02446,-0.01591,-0.09129,-0.08998,-0.09646,-0.01189,-0.04164,-0.0315,-0.01005,0.00217,-0.00792,0
880,-0.00415,0.0019,0.02331,-0.00145,-0.0123,0.03032,0.0222,0.0242,-0.0101,0.01024,-0.0076,-0.00337,-0.24068,-0.29097,0
4790,-0.0018,0.0007,0.06805,0.01058,0.00829,0.07932,0.07242,0.08319,0.0094,0.02604,0.0175,0.00665,0.0737,0.0475,1
2127,0.00178,-0.02081,-0.03607,-0.01296,-0.00592,-0.04587,-0.04187,-0.04843,-0.00555,-0.02024,-0.01376,-0.00457,-0.17593,-0.06826,0
3792,0.00056,0.00025,-0.07842,-0.02405,-0.01476,-0.0922,-0.0911,-0.09896,-0.01226,-0.04293,-0.03169,-0.011,-0.00325,0.00136,0
2943,-0.00574,0.00365,0.06961,0.01219,0.00777,0.07979,0.07362,0.08712,0.00883,0.02684,0.01263,0.00476,0.07149,0.04399,1
741,0.00234,-0.03648,-0.04382,-0.01275,-0.00719,-0.05159,-0.05451,-0.05826,-0.00489,-0.02621,-0.01826,-0.00497,-0.08787,-0.08899,0
2789,-0.00853,-0.00384,-0.07912,-0.02501,-0.01502,-0.09491,-0.09226,-0.0993,-0.01208,-0.04312,-0.03263,-0.01092,0.0173,0.00098,0
2922,-0.00674,0.00418,0.07367,0.00692,0.00363,0.08081,0.07361,0.095,0.00824,0.02639,0.0215,-0.00442,0.07288,0.04087,1
3689,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
1248,0.0009,0.00318,-0.07872,-0.02465,-0.01527,-0.09326,-0.0914,-0.09923,-0.01195,-0.04255,-0.03231,-0.01071,0.01168,-0.01417,0
4213,0.00061,-0.00399,-0.07823,-0.02453,-0.01513,-0.09202,-0.09154,-0.09848,-0.01254,-0.04305,-0.03165,-0.01106,-0.00103,0.00419,0
2929,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
805,-0.00311,0.00117,0.06856,0.00717,0.00609,0.07984,0.07314,0.08574,0.0078,0.02532,0.02014,0.00639,0.07834,0.04495,1
3834,0.00077,0.00344,0.03619,0.00274,0.00013,0.03097,0.01777,0.0303,-0.00593,0.01236,0.00651,-0.00037,-0.31333,-0.285,0
392,-0.01338,0.0033,0.06646,-0.00445,0.00541,0.07113,0.05675,0.07803,0.00415,0.02396,0.01071,0.00283,0.07829,0.04336,1
1347,-0.00283,0.00535,0.06953,0.00427,0.00302,0.07812,0.06896,0.0837,0.00516,0.0263,0.02299,0.00485,0.07896,0.04316,1
1041,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
3227,-0.00637,0.00493,0.07209,-0.00787,0.00462,0.07569,0.05684,0.07558,0.00268,0.02403,0.00534,0.00126,0.07627,0.04147,1
2630,-0.00176,-0.0086,-0.03474,-0.01225,-0.0057,-0.04488,-0.03852,-0.0446,-0.00528,-0.01919,-0.01358,-0.0053,-0.1702,-0.09386,0
3474,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
3694,-0.00611,-0.01345,0.06562,0.01149,0.00839,0.07308,0.06998,0.08431,0.00724,0.02546,0.01879,0.006,0.07776,0.04799,1
2983,-0.00606,-0.00711,0.0349,-0.01254,-0.00495,0.02675,0.01689,0.04479,-0.00575,0.00932,0.00395,-0.00548,-0.46268,-0.06046,0
3634,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
3220,0.00095,0.001,0.07081,0.00861,0.00237,0.07753,0.07142,0.08263,0.00886,0.0279,0.02091,0.00702,0.0759,0.04562,1
1592,-0.00624,0.00225,0.02972,-0.00108,-0.00422,0.03057,0.02107,0.03333,-0.00443,0.0121,0.00484,0.00105,-0.40081,-0.21662,0
3764,-0.00121,-0.00963,0.03378,-0.00364,-0.01754,0.03497,0.02573,0.03759,0.0019,0.01757,-0.00267,0.00186,-0.24117,-0.27598,0
442,0.00127,-0.00786,-0.03579,-0.01264,-0.00515,-0.04636,-0.04099,-0.04567,-0.00556,-0.01989,-0.0146,-0.00538,-0.17178,-0.08804,0
3911,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
4740,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
1932,-0.01067,-0.00529,-0.07958,-0.0259,-0.01573,-0.09283,-0.09133,-0.09971,-0.01206,-0.04371,-0.03255,-0.01102,0.01716,0.00476,0
1423,0.00183,-0.00051,-0.03459,-0.01164,-0.00515,-0.0449,-0.03964,-0.04626,-0.00576,-0.01958,-0.01417,-0.0052,-0.1876,-0.08528,0
3224,-0.00213,0.00584,0.07046,0.00893,0.00386,0.08,0.07151,0.08251,0.00656,0.02656,0.01792,0.00664,0.07755,0.04535,1
4628,-0.00617,0.00066,0.07143,0.0073,0.00281,0.08036,0.07235,0.09233,-0.00497,0.03283,0.02558,-0.00619,0.07343,0.04479,1
4397,-0.0165,-0.01295,-0.04522,-0.0195,-0.01285,-0.06075,-0.05551,-0.05978,-0.00827,-0.02766,-0.0193,-0.00719,-0.07939,-0.06858,0
4883,-0.00401,0.00384,-0.03425,-0.01215,-0.00568,-0.04486,-0.03759,-0.04372,-0.00463,-0.01937,-0.01257,-0.00517,-0.17853,-0.09977,0
4999,-0.00391,0.00274,0.06498,0.01171,0.0084,0.07839,0.07297,0.08289,0.00717,0.02445,0.01801,0.00575,0.07177,0.04624,1
3995,-0.0033,-0.00501,-0.03439,-0.01231,-0.0059,-0.04524,-0.03823,-0.04463,-0.00536,-0.01947,-0.01269,-0.00526,-0.16544,-0.10123,0
4714,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
427,0.00056,0.00025,-0.07842,-0.02405,-0.01476,-0.0922,-0.0911,-0.09896,-0.01226,-0.04293,-0.03169,-0.011,-0.00325,0.00136,0
3007,-0.00289,0.00323,-0.03605,-0.01227,-0.00558,-0.04648,-0.04116,-0.04497,-0.00486,-0.02047,-0.01424,-0.00595,-0.17538,-0.09138,0
2322,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
2039,0.00061,-0.00399,-0.07823,-0.02453,-0.01513,-0.09202,-0.09154,-0.09848,-0.01254,-0.04305,-0.03165,-0.01106,-0.00103,0.00419,0
905,-0.00516,-0.00068,0.03173,-0.02313,-0.01492,0.03062,0.01872,0.04876,0.00407,0.01939,0.0447,-0.01276,-0.24468,-0.24011,0
2196,-0.00083,-0.01047,-0.03581,-0.01171,-0.00494,-0.04478,-0.0398,-0.04499,-0.00498,-0.0194,-0.01443,-0.00576,-0.17212,-0.08842,0
2904,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
4677,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
4393,-0.0013,-0.00744,-0.03445,-0.01224,-0.00552,-0.04453,-0.03926,-0.04501,-0.00523,-0.01963,-0.01425,-0.00577,-0.17004,-0.09378,0
3268,-0.00516,-0.0017,0.02944,-0.00396,-0.00177,0.02196,0.02508,0.03405,0.00191,0.0123,0.0074,0.00019,-0.38905,-0.21415,0
3032,-0.00488,-0.01021,-0.03665,-0.01434,-0.00677,-0.04714,-0.04203,-0.04927,-0.00612,-0.02118,-0.01317,-0.00433,-0.16142,-0.08093,0
1674,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
3684,-0.0108,-0.02972,-0.03537,-0.0152,-0.00645,-0.0456,-0.04161,-0.05142,-0.00502,-0.02105,-0.01397,-0.00471,-0.16065,-0.05689,0
4878,-0.01286,-0.00016,-0.07939,-0.02491,-0.01556,-0.09373,-0.09248,-0.09949,-0.01229,-0.04359,-0.03264,-0.01101,0.01713,0.00254,0
1517,0.00144,0.00153,-0.07575,-0.02431,-0.01635,-0.09034,-0.09029,-0.09679,-0.01118,-0.04149,-0.03167,-0.00973,-0.00511,-0.00841,0
3481,-0.01006,-0.00202,0.02557,-0.00294,-0.00485,0.02869,0.03185,0.03637,0.00482,0.01315,0.00095,0.00496,-0.30367,-0.28129,0
1011,0.00024,0.00046,0.06547,0.01279,0.00705,0.07574,0.07142,0.08249,0.00572,0.0256,0.01329,0.00494,0.07998,0.05137,1
267,-0.00778,-0.01026,0.02166,-0.00493,-0.00299,0.02014,0.02399,0.03019,-0.00451,0.00147,0.00095,-0.00435,-0.27854,-0.27349,0
2208,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
4723,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
4565,0.00471,0.00222,-0.07533,-0.02362,-0.01577,-0.08932,-0.08996,-0.09579,-0.01137,-0.0417,-0.03097,-0.01006,-0.02604,0.00453,0
1306,-0.00302,-0.01042,-0.07896,-0.02535,-0.01558,-0.09416,-0.09235,-0.09889,-0.01233,-0.0431,-0.03227,-0.01098,0.0182,0.00075,0
1659,-0.00331,-0.01302,0.06563,0.01217,0.0157,0.07798,0.07055,0.08204,0.00916,0.0254,0.01566,0.00514,0.0703,0.04314,1
2063,0.00936,0.0188,0.07286,0.02008,0.00672,0.07056,0.0648,0.08205,0.01585,0.02433,0.01324,-0.00064,-0.2172,0.00571,1
4114,-0.00083,-0.00092,0.0246,-0.00188,-0.0023,0.02885,0.02904,0.03326,-3e-05,0.00767,0.00665,0.00207,-0.39394,-0.22569,0
3409,-0.02638,-0.00052,-0.05115,-0.01863,-0.012,-0.06013,-0.06307,-0.06354,-0.00801,-0.0266,-0.01866,-0.00661,-0.10426,-0.02889,0
3516,0.00795,0.01084,0.05919,0.02765,0.02676,0.06998,0.07552,0.06935,0.01987,0.03737,0.06561,0.00389,-0.16228,-0.08514,1
618,0.00078,-0.01095,-0.03584,-0.01216,-0.00506,-0.04512,-0.04027,-0.04512,-0.00504,-0.0196,-0.01423,-0.00553,-0.17237,-0.08793,0
3010,-0.01751,-0.0027,-0.07683,-0.02414,-0.01632,-0.09161,-0.09151,-0.09783,-0.01134,-0.04254,-0.03211,-0.01002,0.01215,0.00387,0
3478,0.00101,0.00045,-0.03481,-0.01286,-0.00542,-0.04592,-0.04046,-0.04545,-0.00579,-0.02024,-0.01407,-0.00529,-0.17606,-0.08856,0
3341,-0.00796,0.00076,-0.07874,-0.02532,-0.0151,-0.09393,-0.09211,-0.09836,-0.01225,-0.04287,-0.0324,-0.01097,0.01429,-0.00351,0
4284,-0.04324,0.00445,-0.03931,-0.01212,-0.00804,-0.04824,-0.04458,-0.04907,-0.00567,-0.02046,-0.01794,-0.00622,-0.10382,-0.10419,0
2826,0.00046,-0.00588,-0.03464,-0.01314,-0.00577,-0.04546,-0.0394,-0.04527,-0.00529,-0.01952,-0.01296,-0.00571,-0.16341,-0.10247,0
935,0.00142,0.00409,0.0672,0.00722,0.00554,0.07597,0.07149,0.08343,0.00834,0.02668,0.02118,0.00565,0.07884,0.04449,1
2343,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
2605,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
3909,-0.00393,-0.00975,-0.07891,-0.02612,-0.01565,-0.09311,-0.09107,-0.09889,-0.01215,-0.04313,-0.03219,-0.01094,0.01735,2e-05,0
4328,-0.00653,0.00318,0.07463,0.01632,0.00758,0.08174,0.07123,0.08525,-0.00425,0.03646,0.01408,0.00463,0.07535,0.04188,1
2596,-0.01149,-0.0019,-0.0347,-0.01251,-0.00641,-0.04427,-0.03945,-0.04481,-0.00541,-0.02019,-0.01325,-0.00584,-0.16346,-0.09476,0
1844,0.0009,0.00318,-0.07872,-0.02465,-0.01527,-0.09326,-0.0914,-0.09923,-0.01195,-0.04255,-0.03231,-0.01071,0.01168,-0.01417,0
3037,0.00061,-0.00399,-0.07823,-0.02453,-0.01513,-0.09202,-0.09154,-0.09848,-0.01254,-0.04305,-0.03165,-0.01106,-0.00103,0.00419,0
2419,0.0153,0.01027,-0.03139,-0.01031,-0.00759,-0.04458,-0.0376,-0.04538,-0.00505,-0.01875,-0.0142,-0.00585,-0.07922,-0.11909,0
857,-0.00314,-0.00484,-0.03442,-0.01251,-0.00588,-0.04522,-0.03826,-0.04484,-0.00535,-0.01927,-0.01277,-0.00526,-0.16564,-0.10105,0
4007,0.00042,-0.01168,0.06651,0.0078,0.00821,0.07353,0.07131,0.08297,0.00751,0.02541,0.01475,0.00439,0.07725,0.04317,1
1518,-0.01179,0.0025,-0.03427,-0.01209,-0.00598,-0.04494,-0.03866,-0.04476,-0.00528,-0.02038,-0.01333,-0.00582,-0.16747,-0.09617,0
59,-0.00279,-0.01562,0.06541,0.00483,0.00935,0.07572,0.06621,0.07842,0.00347,0.02719,0.02132,0.00595,0.0833,0.04379,1
2972,-0.003,0.00434,0.07379,0.00742,0.00479,0.08014,0.07264,0.0847,-0.00327,0.03255,0.02196,0.00276,0.07941,0.03831,1
1641,-0.00868,-0.0454,-0.07008,-0.0256,-0.01489,-0.08647,-0.08064,-0.09439,-0.01082,-0.04,-0.02973,-0.01046,0.01756,0.00114,0
4944,0.00138,0.00182,0.06898,0.01037,0.00528,0.07789,0.07174,0.08493,0.00897,0.0261,0.01407,0.00514,0.06882,0.04604,1
4291,-0.00123,0.00321,-0.03371,-0.01218,-0.00573,-0.04454,-0.03809,-0.0438,-0.0045,-0.01962,-0.01299,-0.00564,-0.18115,-0.09848,0
2358,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
3380,-4e-05,0.00366,0.06738,0.01296,0.00907,0.07627,0.07207,0.08273,0.00906,0.0258,0.01575,0.00477,0.07491,0.04715,1
352,-0.001,-0.01047,-0.03813,-0.01142,-0.0067,-0.04872,-0.0413,-0.04932,-0.0054,-0.0207,-0.01722,-0.00569,-0.07371,-0.15866,0
3016,-0.01553,-0.00286,-0.03605,-0.01232,-0.00609,-0.0505,-0.04289,-0.04742,-0.0058,-0.02096,-0.01481,-0.00558,-0.14399,-0.09366,0
1493,-0.00531,0.00204,0.02759,0.00182,-0.00298,0.02749,0.02816,0.03353,0.00229,0.00672,0.00602,0.00079,-0.39117,-0.23546,0
4832,-0.00249,-0.02607,-0.03552,-0.0117,-0.00722,-0.04859,-0.04446,-0.04746,-0.00529,-0.02143,-0.01542,-0.00472,-0.0842,-0.13391,0
4228,-0.01039,-0.00659,-0.07969,-0.02512,-0.01566,-0.09387,-0.09269,-0.09984,-0.01229,-0.04371,-0.03262,-0.01106,0.01981,0.00527,0
2902,0.00057,-0.00614,-0.03559,-0.01299,-0.00585,-0.04585,-0.03965,-0.04516,-0.00513,-0.01973,-0.0127,-0.00579,-0.16146,-0.10298,0
49,-0.00336,0.00534,-0.03786,-0.01142,-0.0078,-0.04804,-0.04285,-0.04901,-0.00585,-0.02025,-0.01771,-0.00626,-0.11651,-0.12689,0
2792,-8e-05,-0.011,-0.0792,-0.02541,-0.01576,-0.0933,-0.09212,-0.09953,-0.01224,-0.04297,-0.03247,-0.01084,0.01598,0.00048,0
2747,-0.01072,0.0023,-0.07896,-0.02476,-0.01485,-0.09459,-0.09198,-0.09907,-0.01203,-0.04288,-0.03251,-0.01091,0.0165,-0.00399,0
3547,0.00044,-0.0029,-0.03545,-0.01366,-0.00654,-0.04509,-0.04011,-0.045,-0.00557,-0.0197,-0.01263,-0.006,-0.16462,-0.10161,0
1311,-0.00663,-0.00299,0.02927,-0.00459,-0.001,0.03093,0.03269,0.03316,0.00217,0.00903,0.00355,0.00088,-0.3505,-0.25942,0
4489,-0.02006,-0.00162,0.03372,-0.00529,-0.01381,0.0337,0.02054,0.03979,-0.00638,0.01072,0.00726,-0.00523,-0.42336,-0.14843,0
3467,-0.00396,0.00063,-0.04205,-0.01244,-0.00845,-0.05042,-0.04939,-0.05422,-0.00491,-0.0238,-0.0186,-0.00445,-0.0978,-0.09859,0
2910,-0.00014,0.00416,0.06785,0.01317,0.00876,0.07192,0.06984,0.08496,0.00872,0.02618,0.01808,0.00534,0.07833,0.04437,1
3425,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
4464,-0.01449,0.00037,0.02344,-0.00131,-0.00547,0.02447,0.01587,0.03099,-0.00691,0.00448,-0.0042,-0.00537,-0.31016,-0.22016,0
1327,-0.00106,-0.00354,-0.04602,-0.01693,-0.0092,-0.052,-0.05295,-0.05592,-0.00656,-0.02352,-0.01567,-0.00618,-0.2166,0.0077,0
4071,0.00218,0.00354,-0.0343,-0.01248,-0.00558,-0.04493,-0.03819,-0.04405,-0.00454,-0.01945,-0.01273,-0.00557,-0.18282,-0.09954,0
4927,-0.01751,-0.0027,-0.07683,-0.02414,-0.01632,-0.09161,-0.09151,-0.09783,-0.01134,-0.04254,-0.03211,-0.01002,0.01215,0.00387,0
4770,-0.00422,-0.01285,0.06971,0.00651,0.0046,0.07362,0.06943,0.08503,0.00083,-0.00946,0.01872,0.00358,0.08099,0.04504,1
2296,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
1383,0.00189,-0.00322,-0.04615,-0.01694,-0.00905,-0.05235,-0.05336,-0.05604,-0.00717,-0.02322,-0.01519,-0.00622,-0.219,0.00757,0
66,-0.00105,-0.01039,-0.07917,-0.02618,-0.01583,-0.09226,-0.09084,-0.09946,-0.01201,-0.04302,-0.0324,-0.0108,0.01519,-0.00023,0
4568,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
