Id,UserId,DepartmentId,YearId,SquadronId,AdmissionYear,CreatedAt,UpdatedAt,DepartmentId_WasNull,YearId_WasNull,SquadronId_WasNull,AdmissionYear_WasNull,CreatedAt_Year,CreatedAt_Month,CreatedAt_Weekday,AccountAgeDays,EnrolledCourseCount,TotalCreditLoad,Year_AvgCreditLoad,Year_TotalEnrollments,Squadron_AvgCreditLoad,Squadron_TotalEnrollments,DepartmentId_Enc,YearId_Enc,SquadronId_Enc,AdmissionYear_Norm,AccountAgeDays_Norm,TotalCreditLoad_Norm,RiskFlag_NoEnrollment,RiskFlag_LowCreditLoad,RiskScore,DepartmentName,YearLevelName
857,,1,3,4,2025,2023-07-13 02:03:26,2023-11-21 02:03:26,0,0,0,0,2023,7,3,975,2,4,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,0.7999999999999545,0.4942465753424657,0.07017543859649122,0,0,0.0,Computer Science,Third Year
4007,1888.0,2,3,2,2024,2024-03-12 15:21:27,2024-03-12 15:21:27,0,0,0,0,2024,3,1,732,0,0,2.874454677653902,2063,2.9339622641509435,1802,1,2,1,0.5999999999999659,0.3610958904109589,0.0,1,1,1.0,Artificial Intelligence,Third Year
1518,994.0,1,3,4,2022,2021-03-20 13:58:14,2021-05-14 13:58:14,0,0,0,0,2021,3,5,1820,1,2,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,0.19999999999998863,0.9572602739726026,0.03508771929824561,0,0,0.0,Computer Science,Third Year
59,1322.0,1,4,5,2025,2022-07-29 01:34:24,2023-04-05 01:34:24,0,0,1,0,2022,7,4,1324,0,0,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.7999999999999545,0.6854794520547944,0.0,1,1,1.0,Computer Science,Fourth Year
2972,1135.0,1,2,2,2025,2021-04-29 20:48:39,2021-12-24 20:48:39,0,0,0,0,2021,4,3,1780,1,3,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.7999999999999545,0.9353424657534245,0.05263157894736842,0,0,0.0,Computer Science,Second Year
1641,43.0,1,1,5,2026,2024-02-26 20:15:28,2024-07-09 20:15:28,0,0,0,0,2024,2,0,747,16,48,2.929756350440643,3858,2.894755492558469,2822,0,0,4,1.0,0.36931506849315066,0.8421052631578947,0,0,0.0,Computer Science,First Year
4944,1951.0,3,1,3,2024,2021-12-31 05:07:35,2022-03-15 05:07:35,0,0,0,0,2021,12,4,1534,2,5,2.929756350440643,3858,2.8538888888888887,1800,2,0,2,0.5999999999999659,0.8005479452054793,0.08771929824561403,0,0,0.0,Cyber Security,First Year
4291,1125.0,1,1,5,2023,2021-03-13 19:58:41,2021-05-17 19:58:41,1,1,0,0,2021,3,5,1827,1,3,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.39999999999997726,0.9610958904109588,0.05263157894736842,0,0,0.0,Computer Science,First Year
2358,801.0,1,1,5,2024,2024-08-01 06:20:45,2025-04-28 06:20:45,0,0,0,0,2024,8,3,590,1,3,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.28328767123287674,0.05263157894736842,0,0,0.0,Computer Science,First Year
3380,193.0,2,3,5,2023,2024-01-28 08:55:17,2024-04-13 08:55:17,0,0,1,0,2024,1,6,776,1,2,2.874454677653902,2063,2.894755492558469,2822,1,2,4,0.39999999999997726,0.3852054794520548,0.03508771929824561,0,0,0.0,Artificial Intelligence,Third Year
352,654.0,1,1,5,2024,2025-04-15 03:58:24,2025-11-12 03:58:24,1,0,1,0,2025,4,1,333,1,1,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.1424657534246575,0.017543859649122806,0,1,0.5,Computer Science,First Year
3016,9870.0,2,2,4,2022,2021-08-12 13:33:02,2021-12-02 13:33:02,0,0,0,0,2021,8,3,1675,3,12,2.8799102132435466,2673,2.9369419642857144,1792,1,1,3,0.19999999999998863,0.877808219178082,0.21052631578947367,0,0,0.0,Artificial Intelligence,Second Year
1493,663.0,2,4,2,2022,2024-07-07 20:45:52,2025-03-02 20:45:52,0,0,0,0,2024,7,6,615,1,2,2.9029629629629627,1350,2.9339622641509435,1802,1,3,1,0.19999999999998863,0.29698630136986304,0.03508771929824561,0,0,0.0,Artificial Intelligence,Fourth Year
4832,824.0,1,1,2,2025,2021-06-03 14:25:49,2021-10-02 14:25:49,0,0,0,0,2021,6,3,1745,2,5,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.7999999999999545,0.9161643835616438,0.08771929824561403,0,0,0.0,Computer Science,First Year
4228,537.0,1,3,2,2022,2024-04-09 09:27:23,2024-12-07 09:27:23,0,0,0,0,2024,4,1,704,4,11,2.874454677653902,2063,2.9339622641509435,1802,0,2,1,0.19999999999998863,0.3457534246575342,0.19298245614035087,0,0,0.0,Computer Science,Third Year
2902,778.0,1,1,1,2024,2023-12-27 18:14:16,2024-05-12 18:14:16,0,0,0,0,2023,12,2,808,2,6,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.5999999999999659,0.40273972602739727,0.10526315789473684,0,0,0.0,Computer Science,First Year
49,,2,2,3,2023,2025-08-16 23:39:20,2025-11-15 23:39:20,0,0,0,0,2025,8,5,209,1,2,2.8799102132435466,2673,2.8538888888888887,1800,1,1,2,0.39999999999997726,0.07452054794520548,0.03508771929824561,0,0,0.0,Artificial Intelligence,Second Year
2792,458.0,1,3,5,2023,2025-08-15 13:55:35,2026-05-19 13:55:35,0,0,0,0,2025,8,4,211,4,10,2.874454677653902,2063,2.894755492558469,2822,0,2,4,0.39999999999997726,0.07561643835616438,0.17543859649122806,0,0,0.0,Computer Science,Third Year
2747,1045.0,3,1,4,2026,2022-06-22 10:04:34,2022-09-18 10:04:34,0,0,0,0,2022,6,2,1361,1,2,2.929756350440643,3858,2.9369419642857144,1792,2,0,3,1.0,0.7057534246575342,0.03508771929824561,0,0,0.0,Cyber Security,First Year
3547,540.0,1,3,1,2024,2025-02-21 22:19:39,2025-08-10 22:19:39,1,0,0,1,2025,2,4,386,3,8,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.5999999999999659,0.1715068493150685,0.14035087719298245,0,0,0.0,Computer Science,Third Year
1311,1440.0,1,2,4,2022,2021-07-11 02:42:17,2021-08-29 02:42:17,0,0,0,0,2021,7,6,1707,2,5,2.8799102132435466,2673,2.9369419642857144,1792,0,1,3,0.19999999999998863,0.8953424657534246,0.08771929824561403,0,0,0.0,Computer Science,Second Year
4489,589.0,3,2,2,2026,2023-02-12 17:35:30,2023-06-21 17:35:30,0,0,0,0,2023,2,6,1126,3,8,2.8799102132435466,2673,2.9339622641509435,1802,2,1,1,1.0,0.576986301369863,0.14035087719298245,0,0,0.0,Cyber Security,Second Year
3467,380.0,2,1,3,2023,2023-10-05 06:12:09,2024-03-09 06:12:09,0,0,0,0,2023,10,3,891,3,6,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,0.39999999999997726,0.44821917808219175,0.10526315789473684,0,0,0.0,Artificial Intelligence,First Year
2910,1760.0,3,3,1,2023,2025-05-06 11:01:57,2026-02-14 11:01:57,0,0,0,0,2025,5,1,312,1,3,2.874454677653902,2063,2.8900462962962963,1728,2,2,0,0.39999999999997726,0.13095890410958905,0.05263157894736842,0,0,0.0,Cyber Security,Third Year
3425,409.0,1,1,2,2023,2025-07-19 20:45:44,2026-01-15 20:45:44,0,0,0,0,2025,7,5,238,2,7,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.39999999999997726,0.09041095890410959,0.12280701754385964,0,0,0.0,Computer Science,First Year
4464,1076.0,1,3,3,2025,2024-10-22 01:51:04,2025-02-17 01:51:04,0,0,0,0,2024,10,1,508,2,7,2.874454677653902,2063,2.8538888888888887,1800,0,2,2,0.7999999999999545,0.23835616438356166,0.12280701754385964,0,0,0.0,Computer Science,Third Year
1327,1488.0,2,1,3,2023,2023-12-20 09:48:15,2024-10-15 09:48:15,0,1,0,0,2023,12,2,815,0,0,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,0.39999999999997726,0.4065753424657534,0.0,1,1,1.0,Artificial Intelligence,First Year
4071,1852.0,3,1,5,2024,2025-06-08 20:54:29,2025-08-06 20:54:29,0,0,1,0,2025,6,6,279,1,2,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.5999999999999659,0.11287671232876713,0.03508771929824561,0,0,0.0,Cyber Security,First Year
4927,1474.0,2,1,5,2022,2024-03-10 17:47:25,2024-07-04 17:47:25,0,1,0,0,2024,3,6,734,0,0,2.929756350440643,3858,2.894755492558469,2822,1,0,4,0.19999999999998863,0.3621917808219178,0.0,1,1,1.0,Artificial Intelligence,First Year
4770,351.0,1,1,5,2023,2025-12-21 02:10:02,2026-05-03 02:10:02,0,0,0,0,2025,12,6,83,0,0,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.39999999999997726,0.005479452054794526,0.0,1,1,1.0,Computer Science,First Year
2296,78.0,1,1,2,2024,2021-11-25 02:52:37,2022-04-08 02:52:37,0,0,0,0,2021,11,3,1570,3,12,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.5999999999999659,0.8202739726027396,0.21052631578947367,0,0,0.0,Computer Science,First Year
1383,1113.0,1,1,3,2024,2025-11-18 02:21:34,2025-12-03 02:21:34,0,0,0,0,2025,11,1,116,0,0,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.5999999999999659,0.023561643835616444,0.0,1,1,1.0,Computer Science,First Year
66,,1,2,5,2023,2021-12-16 05:45:14,2022-03-26 05:45:14,0,0,0,0,2021,12,3,1549,5,15,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.39999999999997726,0.8087671232876711,0.2631578947368421,0,0,0.0,Computer Science,Second Year
4568,,1,1,1,2024,2022-03-07 21:41:26,2022-12-25 21:41:26,0,0,0,0,2022,3,0,1468,2,6,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.5999999999999659,0.7643835616438355,0.10526315789473684,0,0,0.0,Computer Science,First Year
3715,244.0,1,2,1,2024,2025-08-23 17:41:17,2025-09-23 17:41:17,0,0,0,0,2025,8,5,203,1,2,2.8799102132435466,2673,2.8900462962962963,1728,0,1,0,0.5999999999999659,0.07123287671232877,0.03508771929824561,0,0,0.0,Computer Science,Second Year
1802,355.0,1,3,2,2025,2025-06-06 19:08:26,2025-07-02 19:08:26,0,0,0,0,2025,6,4,281,2,5,2.874454677653902,2063,2.9339622641509435,1802,0,2,1,0.7999999999999545,0.11397260273972602,0.08771929824561403,0,0,0.0,Computer Science,Third Year
1889,16.0,3,3,1,2025,2021-06-21 23:21:03,2021-12-16 23:21:03,0,0,0,0,2021,6,0,1726,2,5,2.874454677653902,2063,2.8900462962962963,1728,2,2,0,0.7999999999999545,0.9057534246575342,0.08771929824561403,0,0,0.0,Cyber Security,Third Year
3497,203.0,1,4,5,2023,2021-01-13 02:32:06,2021-04-17 02:32:06,0,0,1,0,2021,1,2,1886,3,9,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.39999999999997726,0.9934246575342465,0.15789473684210525,0,0,0.0,Computer Science,Fourth Year
765,,1,2,4,2025,2023-10-25 06:14:36,2023-11-09 06:14:36,0,0,0,0,2023,10,2,871,2,8,2.8799102132435466,2673,2.9369419642857144,1792,0,1,3,0.7999999999999545,0.43726027397260275,0.14035087719298245,0,0,0.0,Computer Science,Second Year
4594,1456.0,2,1,3,2025,2021-06-13 23:30:50,2021-07-11 23:30:50,0,0,0,0,2021,6,6,1734,4,15,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,0.7999999999999545,0.9101369863013697,0.2631578947368421,0,0,0.0,Artificial Intelligence,First Year
348,37.0,1,1,5,2024,2023-05-21 12:17:25,2023-06-16 12:17:25,0,1,1,1,2023,5,6,1028,2,5,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.5232876712328767,0.08771929824561403,0,0,0.0,Computer Science,First Year
1159,1076.0,1,1,1,2023,2024-06-16 18:13:23,2025-02-17 18:13:23,0,0,0,0,2024,6,6,636,3,8,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.39999999999997726,0.3084931506849315,0.14035087719298245,0,0,0.0,Computer Science,First Year
1388,671.0,2,3,3,2024,2023-10-18 04:10:44,2024-03-14 04:10:44,0,0,0,0,2023,10,2,878,3,9,2.874454677653902,2063,2.8538888888888887,1800,1,2,2,0.5999999999999659,0.44109589041095887,0.15789473684210525,0,0,0.0,Artificial Intelligence,Third Year
4034,1333.0,1,2,2,2023,2021-08-30 16:19:26,2022-04-22 16:19:26,0,0,0,0,2021,8,0,1657,2,5,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.39999999999997726,0.867945205479452,0.08771929824561403,0,0,0.0,Computer Science,Second Year
1549,1389.0,1,2,4,2022,2024-09-08 08:12:55,2025-05-24 08:12:55,0,0,0,0,2024,9,6,552,1,4,2.8799102132435466,2673,2.9369419642857144,1792,0,1,3,0.19999999999998863,0.26246575342465756,0.07017543859649122,0,0,0.0,Computer Science,Second Year
295,1971.0,1,1,5,2022,2022-05-09 05:08:49,2022-10-01 05:08:49,0,1,0,0,2022,5,0,1405,5,14,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.19999999999998863,0.72986301369863,0.24561403508771928,0,0,0.0,Computer Science,First Year
723,,1,1,1,2024,2022-01-26 17:34:17,2022-06-10 17:34:17,0,0,0,0,2022,1,2,1508,2,4,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.5999999999999659,0.7863013698630136,0.07017543859649122,0,0,0.0,Computer Science,First Year
20,527.0,1,1,1,2025,2025-04-27 12:49:23,2025-06-11 12:49:23,0,0,0,0,2025,4,6,321,2,7,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.7999999999999545,0.13589041095890408,0.12280701754385964,0,0,0.0,Computer Science,First Year
3022,1215.0,1,1,3,2023,2025-01-31 16:31:07,2025-09-05 16:31:07,0,1,0,0,2025,1,4,407,2,6,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.39999999999997726,0.183013698630137,0.10526315789473684,0,0,0.0,Computer Science,First Year
3148,1270.0,1,4,5,2026,2021-11-18 08:11:30,2022-03-17 08:11:30,0,0,0,0,2021,11,3,1577,1,4,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,1.0,0.8241095890410958,0.07017543859649122,0,0,0.0,Computer Science,Fourth Year
1938,476.0,3,3,3,2025,2025-08-08 00:05:22,2026-01-30 00:05:22,0,0,0,0,2025,8,4,218,2,5,2.874454677653902,2063,2.8538888888888887,1800,2,2,2,0.7999999999999545,0.07945205479452054,0.08771929824561403,0,0,0.0,Cyber Security,Third Year
3928,1627.0,3,1,2,2022,2021-10-23 15:27:36,2022-04-18 15:27:36,0,1,0,0,2021,10,5,1603,1,3,2.929756350440643,3858,2.9339622641509435,1802,2,0,1,0.19999999999998863,0.8383561643835615,0.05263157894736842,0,0,0.0,Cyber Security,First Year
3787,,1,4,5,2023,2021-03-23 17:33:43,2021-12-31 17:33:43,0,0,0,0,2021,3,1,1817,2,5,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.39999999999997726,0.9556164383561643,0.08771929824561403,0,0,0.0,Computer Science,Fourth Year
3870,1016.0,1,2,5,2022,2021-12-02 19:10:11,2022-06-13 19:10:11,0,0,0,0,2021,12,3,1563,10,28,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.19999999999998863,0.8164383561643834,0.49122807017543857,0,0,0.0,Computer Science,Second Year
3254,1024.0,1,2,3,2024,2025-10-19 14:10:27,2026-08-04 14:10:27,0,0,0,0,2025,10,6,146,1,3,2.8799102132435466,2673,2.8538888888888887,1800,0,1,2,0.5999999999999659,0.039999999999999994,0.05263157894736842,0,0,0.0,Computer Science,Second Year
1626,1721.0,1,4,3,2025,2024-10-13 11:08:28,2025-03-30 11:08:28,0,0,0,0,2024,10,6,517,1,3,2.9029629629629627,1350,2.8538888888888887,1800,0,3,2,0.7999999999999545,0.2432876712328767,0.05263157894736842,0,0,0.0,Computer Science,Fourth Year
4242,90.0,2,3,1,2024,2021-02-12 02:42:14,2021-10-15 02:42:14,0,0,0,0,2021,2,4,1856,0,0,2.874454677653902,2063,2.8900462962962963,1728,1,2,0,0.5999999999999659,0.976986301369863,0.0,1,1,1.0,Artificial Intelligence,Third Year
4385,554.0,1,1,4,2022,2025-11-18 17:13:49,2026-03-23 17:13:49,0,0,0,0,2025,11,1,116,0,0,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.19999999999998863,0.023561643835616444,0.0,1,1,1.0,Computer Science,First Year
2064,1042.0,3,2,4,2022,2023-11-07 08:41:12,2024-08-05 08:41:12,0,0,0,0,2023,11,1,858,3,8,2.8799102132435466,2673,2.9369419642857144,1792,2,1,3,0.19999999999998863,0.4301369863013699,0.14035087719298245,0,0,0.0,Cyber Security,Second Year
3354,1532.0,3,3,5,2025,2021-04-01 15:27:54,2021-09-15 15:27:54,0,0,0,0,2021,4,3,1808,1,2,2.874454677653902,2063,2.894755492558469,2822,2,2,4,0.7999999999999545,0.9506849315068492,0.03508771929824561,0,0,0.0,Cyber Security,Third Year
1034,99.0,2,2,3,2025,2025-07-29 05:17:21,2025-09-05 05:17:21,0,0,0,0,2025,7,1,228,0,0,2.8799102132435466,2673,2.8538888888888887,1800,1,1,2,0.7999999999999545,0.08493150684931507,0.0,1,1,1.0,Artificial Intelligence,Second Year
780,50.0,1,3,4,2024,2024-05-06 11:53:56,2024-07-24 11:53:56,0,0,0,0,2024,5,0,677,0,0,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,0.5999999999999659,0.33095890410958906,0.0,1,1,1.0,Computer Science,Third Year
2026,517.0,1,1,2,2023,2023-08-02 23:11:44,2023-12-23 23:11:44,0,0,0,0,2023,8,2,955,2,6,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.39999999999997726,0.4832876712328767,0.10526315789473684,0,0,0.0,Computer Science,First Year
1577,435.0,1,3,1,2023,2024-04-05 05:56:16,2025-01-23 05:56:16,0,0,0,0,2024,4,4,708,16,45,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.39999999999997726,0.34794520547945207,0.7894736842105263,0,0,0.0,Computer Science,Third Year
64,1131.0,3,1,5,2024,2023-11-20 18:14:46,2024-01-01 18:14:46,0,1,0,0,2023,11,0,845,2,5,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.5999999999999659,0.423013698630137,0.08771929824561403,0,0,0.0,Cyber Security,First Year
2959,836.0,2,4,5,2024,2021-12-22 07:52:42,2022-09-14 07:52:42,0,0,0,0,2021,12,2,1543,1,4,2.9029629629629627,1350,2.894755492558469,2822,1,3,4,0.5999999999999659,0.8054794520547944,0.07017543859649122,0,0,0.0,Artificial Intelligence,Fourth Year
2458,1133.0,1,2,1,2023,2021-10-21 14:11:58,2022-01-30 14:11:58,0,0,0,0,2021,10,3,1605,0,0,2.8799102132435466,2673,2.8900462962962963,1728,0,1,0,0.39999999999997726,0.8394520547945205,0.0,1,1,1.0,Computer Science,Second Year
2763,1015.0,3,2,5,2026,2021-09-08 07:45:16,2022-06-16 07:45:16,0,0,0,0,2021,9,2,1648,1,4,2.8799102132435466,2673,2.894755492558469,2822,2,1,4,1.0,0.8630136986301369,0.07017543859649122,0,0,0.0,Cyber Security,Second Year
2473,1684.0,1,1,1,2023,2022-11-23 11:12:38,2023-03-27 11:12:38,0,0,0,0,2022,11,2,1207,2,5,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.39999999999997726,0.6213698630136986,0.08771929824561403,0,0,0.0,Computer Science,First Year
3529,1494.0,2,3,2,2026,2023-03-04 23:30:30,2023-12-16 23:30:30,0,0,0,0,2023,3,5,1105,0,0,2.874454677653902,2063,2.9339622641509435,1802,1,2,1,1.0,0.5654794520547944,0.0,1,1,1.0,Artificial Intelligence,Third Year
2885,663.0,3,3,5,2023,2023-04-23 04:24:22,2024-01-16 04:24:22,0,0,1,0,2023,4,6,1056,1,6,2.874454677653902,2063,2.894755492558469,2822,2,2,4,0.39999999999997726,0.5386301369863012,0.10526315789473684,0,0,0.0,Cyber Security,Third Year
715,562.0,3,3,1,2024,2025-04-22 01:07:12,2025-10-16 01:07:12,0,0,0,0,2025,4,1,326,5,12,2.874454677653902,2063,2.8900462962962963,1728,2,2,0,0.5999999999999659,0.1386301369863014,0.21052631578947367,0,0,0.0,Cyber Security,Third Year
1498,1263.0,3,2,3,2023,2025-10-11 14:13:39,2026-03-19 14:13:39,0,0,0,0,2025,10,5,154,2,5,2.8799102132435466,2673,2.8538888888888887,1800,2,1,2,0.39999999999997726,0.04438356164383561,0.08771929824561403,0,0,0.0,Cyber Security,Second Year
3799,1702.0,1,2,1,2024,2023-08-21 19:45:35,2024-03-04 19:45:35,1,0,0,0,2023,8,0,936,1,2,2.8799102132435466,2673,2.8900462962962963,1728,0,1,0,0.5999999999999659,0.4728767123287671,0.03508771929824561,0,0,0.0,Computer Science,Second Year
2825,1546.0,2,4,2,2025,2023-07-29 19:51:48,2024-01-23 19:51:48,0,0,0,0,2023,7,5,959,2,7,2.9029629629629627,1350,2.9339622641509435,1802,1,3,1,0.7999999999999545,0.48547945205479454,0.12280701754385964,0,0,0.0,Artificial Intelligence,Fourth Year
4463,580.0,2,3,4,2021,2023-04-17 23:57:41,2023-07-09 23:57:41,0,0,0,0,2023,4,0,1061,3,9,2.874454677653902,2063,2.9369419642857144,1792,1,2,3,0.0,0.5413698630136986,0.15789473684210525,0,0,0.0,Artificial Intelligence,Third Year
863,1481.0,1,4,3,2023,2021-07-22 22:29:40,2021-08-11 22:29:40,0,0,0,0,2021,7,3,1696,2,7,2.9029629629629627,1350,2.8538888888888887,1800,0,3,2,0.39999999999997726,0.8893150684931506,0.12280701754385964,0,0,0.0,Computer Science,Fourth Year
233,1116.0,3,2,3,2025,2023-10-20 09:01:54,2024-06-16 09:01:54,0,0,0,0,2023,10,4,876,0,0,2.8799102132435466,2673,2.8538888888888887,1800,2,1,2,0.7999999999999545,0.44,0.0,1,1,1.0,Cyber Security,Second Year
2754,270.0,1,2,2,2024,2025-06-19 21:35:41,2025-12-13 21:35:41,0,0,0,0,2025,6,3,268,3,5,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.5999999999999659,0.10684931506849314,0.08771929824561403,0,0,0.0,Computer Science,Second Year
3526,1593.0,1,3,1,2023,2024-11-17 13:17:58,2025-03-05 13:17:58,0,0,0,0,2024,11,6,482,0,0,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.39999999999997726,0.2241095890410959,0.0,1,1,1.0,Computer Science,Third Year
3005,656.0,2,2,3,2026,2021-03-21 22:59:35,2021-10-25 22:59:35,0,0,0,0,2021,3,6,1819,1,3,2.8799102132435466,2673,2.8538888888888887,1800,1,1,2,1.0,0.9567123287671232,0.05263157894736842,0,0,0.0,Artificial Intelligence,Second Year
2748,2054.0,2,1,2,2026,2021-07-30 06:19:37,2021-09-17 06:19:37,0,0,0,0,2021,7,4,1688,0,0,2.929756350440643,3858,2.9339622641509435,1802,1,0,1,1.0,0.884931506849315,0.0,1,1,1.0,Artificial Intelligence,First Year
1165,1341.0,1,1,5,2023,2022-12-23 22:10:58,2023-01-15 22:10:58,0,1,1,0,2022,12,4,1177,1,2,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.39999999999997726,0.604931506849315,0.03508771929824561,0,0,0.0,Computer Science,First Year
649,2040.0,1,1,3,2026,2024-08-09 16:35:32,2025-02-07 16:35:32,0,0,0,0,2024,8,4,582,0,0,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,1.0,0.2789041095890411,0.0,1,1,1.0,Computer Science,First Year
1431,258.0,1,1,5,2024,2024-03-02 05:26:21,2024-07-28 05:26:21,0,0,0,0,2024,3,5,742,1,1,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.3665753424657534,0.017543859649122806,0,1,0.5,Computer Science,First Year
1222,551.0,1,3,3,2025,2024-08-27 04:35:55,2025-03-10 04:35:55,1,0,0,0,2024,8,1,564,0,0,2.874454677653902,2063,2.8538888888888887,1800,0,2,2,0.7999999999999545,0.269041095890411,0.0,1,1,1.0,Computer Science,Third Year
265,9376.0,1,3,5,2024,2025-11-22 05:13:02,2025-12-08 05:13:02,0,0,0,0,2025,11,5,112,2,6,2.874454677653902,2063,2.894755492558469,2822,0,2,4,0.5999999999999659,0.02136986301369863,0.10526315789473684,0,0,0.0,Computer Science,Third Year
4887,427.0,1,1,3,2023,2022-02-08 09:12:54,2022-04-30 09:12:54,0,0,0,0,2022,2,1,1495,3,9,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.39999999999997726,0.7791780821917808,0.15789473684210525,0,0,0.0,Computer Science,First Year
4882,284.0,2,1,2,2022,2021-09-26 00:02:51,2022-05-05 00:02:51,0,0,0,0,2021,9,6,1630,2,6,2.929756350440643,3858,2.9339622641509435,1802,1,0,1,0.19999999999998863,0.8531506849315067,0.10526315789473684,0,0,0.0,Artificial Intelligence,First Year
229,9638.0,2,1,1,2025,2021-09-12 09:13:46,2022-03-06 09:13:46,0,0,0,0,2021,9,6,1644,3,8,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.7999999999999545,0.860821917808219,0.14035087719298245,0,0,0.0,Artificial Intelligence,First Year
493,1405.0,2,4,1,2026,2023-06-07 23:17:22,2023-10-26 23:17:22,0,0,0,0,2023,6,2,1011,2,5,2.9029629629629627,1350,2.8900462962962963,1728,1,3,0,1.0,0.513972602739726,0.08771929824561403,0,0,0.0,Artificial Intelligence,Fourth Year
1333,1865.0,1,1,4,2024,2025-01-28 15:32:14,2025-09-07 15:32:14,0,0,0,0,2025,1,1,410,1,1,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.5999999999999659,0.18465753424657533,0.017543859649122806,0,1,0.5,Computer Science,First Year
3329,220.0,2,4,1,2026,2022-04-10 11:02:00,2022-12-21 11:02:00,0,0,0,0,2022,4,6,1434,2,7,2.9029629629629627,1350,2.8900462962962963,1728,1,3,0,1.0,0.7457534246575341,0.12280701754385964,0,0,0.0,Artificial Intelligence,Fourth Year
256,1684.0,1,4,2,2023,2023-03-04 22:25:08,2023-10-17 22:25:08,0,0,0,0,2023,3,5,1106,2,5,2.9029629629629627,1350,2.9339622641509435,1802,0,3,1,0.39999999999997726,0.5660273972602738,0.08771929824561403,0,0,0.0,Computer Science,Fourth Year
2048,318.0,2,1,5,2023,2021-08-16 09:03:52,2022-02-03 09:03:52,0,0,1,0,2021,8,0,1671,0,0,2.929756350440643,3858,2.894755492558469,2822,1,0,4,0.39999999999997726,0.8756164383561643,0.0,1,1,1.0,Artificial Intelligence,First Year
1077,9824.0,1,4,2,2024,2022-01-15 04:00:09,2022-07-23 04:00:09,0,0,0,1,2022,1,5,1519,0,0,2.9029629629629627,1350,2.9339622641509435,1802,0,3,1,0.5999999999999659,0.7923287671232876,0.0,1,1,1.0,Computer Science,Fourth Year
