Id,QuestionId,OptionText,OptionTextAr,IsCorrect,SortOrder
581,194,Public Key Cryptography,,1,3
11112,3722,Symmetric key,,0,2
3667,1225,K-Means,خيار: K-Means,1,3
3874,1299,8,خيار: 8,1,2
10422,3489,A system crash,,0,4
14527,4896,SVM,,0,3
522,173,Merge Sort,خيار: Merge Sort,0,4
13519,4542,An index key,خيار: An index key,0,3
11329,3795,Sequential Query Language,,0,1
1729,589,O(1),,0,3
10721,3584,9,خيار: 9,0,1
3686,1231,Symmetric key,خيار: Symmetric key,0,2
12345,4146,A CPU spike,خيار: A CPU spike,0,1
2382,805,Ordered Object Program,خيار: Ordered Object Progr,0,4
9695,3233,Encrypting data,خيار: Encrypting data,0,1
7721,2597,True,صح,0,1
3256,1086,False,خطأ,1,2
10953,3670,O(n²),,0,1
2604,877,False,خطأ,0,2
10187,3409,Application Process Interface,,0,1
8718,2916,Automated Process Integrator,خيار: Automated Process In,0,4
11280,3780,Hashing,,0,2
7797,2619,SSH,خيار: SSH,0,1
8578,2870,References a primary key in another table,خيار: References a primary,1,4
10624,3554,8,خيار: 8,1,4
2139,725,Indexing data,خيار: Indexing data,0,3
15110,5083,Application Process Interface,,0,2
11952,4013,False,خطأ,1,2
14067,4735,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
9187,3065,Symmetric key,خيار: Symmetric key,0,1
4973,1670,Application Process Interface,,0,1
11789,3958,"Good on training, poor on test data",,1,1
2738,914,Application Programming Interface,خيار: Application Programm,1,4
1868,637,Quick Sort,,0,2
11514,3860,Session,خيار: Session,0,2
7587,2542,Decision Tree,,0,3
13382,4488,Heap Sort,,0,4
201,63,A key for encryption,,0,3
1397,473,Session,خيار: Session,0,3
12510,4201,Stack,,1,4
2230,757,"Good on training, poor on test data",,1,4
1056,355,Application Programming Interface,,1,4
3869,1298,Application Process Interface,,0,1
1528,522,Transport,,0,2
3460,1160,Transport,,0,2
14312,4824,False,خطأ,0,2
5387,1811,16,خيار: 16,0,3
6684,2254,6,خيار: 6,0,4
12157,4083,Application Programming Interface,,1,3
5887,1991,Network Layer,,1,3
8885,2971,Steganography,خيار: Steganography,0,1
3101,1035,Backing up data,,0,1
7507,2518,True,صح,1,1
3553,1189,Heap Sort,,0,1
14992,5047,Two processes waiting for each other,خيار: Two processes waitin,1,4
3051,1017,FTP,خيار: FTP,0,3
8414,2822,Merge Sort,خيار: Merge Sort,0,2
3283,1097,True,صح,1,1
6582,2224,HTTP,خيار: HTTP,1,2
10758,3598,K-Means,,1,4
12215,4102,Two processes waiting for each other,خيار: Two processes waitin,1,1
8639,2891,Merge Sort,,0,3
14033,4725,Hashing,,0,1
8479,2841,FTP,خيار: FTP,0,1
2449,826,True,صح,0,1
3185,1065,TCP,خيار: TCP,0,1
7748,2605,Queue,,0,4
14504,4887,False,خطأ,1,2
4325,1453,Transport,,0,3
6274,2121,False,خطأ,1,2
2266,769,Queue,خيار: Queue,0,2
12413,4174,Public Key Cryptography,,1,1
7635,2561,"Good on training, poor on test data",,1,3
9983,3342,"Good on training, poor on test data","خيار: Good on training, po",1,1
5754,1943,False,خطأ,0,2
12212,4101,Model underfits,,0,2
7342,2470,"Good on training, poor on test data","خيار: Good on training, po",1,2
4686,1570,False,خطأ,1,2
14836,4996,Model underfits,خيار: Model underfits,0,4
9497,3167,8,خيار: 8,1,3
4266,1431,A memory overflow,,0,2
9092,3035,False,خطأ,1,2
5335,1791,Heap,,0,1
3847,1291,True,صح,1,1
6549,2214,True,صح,0,1
2095,712,O(1),خيار: O(1),0,1
6505,2199,True,صح,0,1
7490,2512,Too few parameters,,0,4
12143,4080,A system crash,,0,1
10631,3557,HTTP,,1,3
14523,4895,Model underfits,,0,3
2400,810,An index key,خيار: An index key,0,4
9957,3333,O(1),,0,3
8567,2866,6,خيار: 6,0,1
8162,2743,Heap Sort,خيار: Heap Sort,0,4
9133,3047,Model underfits,خيار: Model underfits,0,3
10148,3395,Quick Sort,خيار: Quick Sort,0,4
9728,3243,Application Programming Interface,خيار: Application Programm,1,4
12142,4079,Transport,,0,4
13481,4529,Automated Process Integrator,خيار: Automated Process In,0,1
478,159,Structured Query Language,,1,4
151,48,A memory overflow,,0,3
13987,4706,True,صح,0,1
15388,5174,Standard Query Logic,خيار: Standard Query Logic,0,2
5087,1709,6,,0,1
11757,3940,Decision Tree,,0,3
1004,336,Queue,خيار: Queue,0,4
12655,4247,True,صح,1,1
11606,3893,False,خطأ,0,2
15197,5113,Open Object Programming,,0,1
9601,3201,True,صح,0,1
2305,782,SSH,,0,1
6197,2097,Automated Process Integrator,,0,1
8364,2806,Indexing data,,0,2
15651,5271,Backing up data,,0,1
14427,4862,Backing up data,,0,1
10587,3543,Quick Sort,خيار: Quick Sort,0,1
2403,811,Naive Bayes,,0,3
3935,1322,Symmetric key,خيار: Symmetric key,0,3
11358,3804,False,خطأ,1,2
5224,1751,Heap Sort,,0,4
2164,734,Stack,خيار: Stack,1,4
6880,2315,Ordered Object Program,خيار: Ordered Object Progr,0,4
2733,913,Structured Query Language,خيار: Structured Query Lan,1,3
3137,1046,True,صح,1,1
10220,3421,Indexing data,,0,4
9781,3266,Encrypting data,,0,3
15206,5115,Network Layer,خيار: Network Layer,1,2
14085,4742,A CPU spike,,0,1
267,88,O(1),,0,3
1520,518,Structured Query Language,خيار: Structured Query Lan,1,4
11370,3810,Decision Tree,خيار: Decision Tree,0,2
8011,2695,Model underfits,,0,3
6774,2285,O(n),,0,2
1898,647,A system crash,,0,4
5769,1947,Two processes waiting for each other,,1,3
4719,1583,Stack,,1,3
1190,400,An index key,خيار: An index key,0,2
10744,3593,Quick Sort,خيار: Quick Sort,0,4
15357,5163,Applied Program Index,خيار: Applied Program Inde,0,3
13437,4512,True,صح,0,1
10669,3569,Heap Sort,,0,1
14325,4832,FTP,خيار: FTP,0,1
8534,2856,Object Output Process,خيار: Object Output Proces,0,2
8276,2779,Decision Tree,خيار: Decision Tree,0,4
8942,2990,Too few parameters,خيار: Too few parameters,0,2
8077,2717,Transport,خيار: Transport,0,1
1428,486,Model is too simple,,0,2
13782,4637,6,,0,4
1305,444,True,صح,0,1
3221,1076,O(log n),,1,1
11581,3886,Quick Sort,,0,1
14744,4965,False,خطأ,0,2
12632,4240,Simple Query Language,,0,2
12837,4310,Model underfits,خيار: Model underfits,0,1
3819,1280,Structured Query Language,,1,3
2786,931,Quick Sort,خيار: Quick Sort,0,4
5930,2005,Reducing data redundancy,,1,2
13174,4411,Object Output Process,,0,4
3355,1126,Application Process Interface,خيار: Application Process ,0,1
688,229,Public Key Cryptography,,1,2
657,219,Data Link,,0,1
8390,2814,References a primary key in another table,خيار: References a primary,1,4
10242,3428,Data Link,خيار: Data Link,0,4
3222,1076,O(n),خيار: O(n),0,2
9290,3094,Simple Query Language,خيار: Simple Query Languag,0,2
4099,1377,True,صح,0,1
3959,1328,SVM,,0,3
12107,4069,True,صح,0,1
1263,429,Queue,خيار: Queue,0,3
5258,1763,SSH,,0,2
11809,3964,SSH,,0,3
11060,3703,Network Layer,خيار: Network Layer,1,4
14088,4742,A system crash,,0,4
2949,982,Encrypting data,خيار: Encrypting data,0,1
7549,2532,O(n),,0,1
6124,2071,Structured Query Language,خيار: Structured Query Lan,1,2
4322,1452,Decision Tree,خيار: Decision Tree,0,4
8226,2763,Sequential Query Language,خيار: Sequential Query Lan,0,4
2061,702,O(log n),خيار: O(log n),1,1
3629,1215,K-Means,خيار: K-Means,1,1
10184,3408,A CPU spike,,0,2
13177,4412,Data Link,,0,3
4788,1608,Tree,,0,4
12873,4319,Merge Sort,خيار: Merge Sort,0,1
13396,4493,Sequential Query Language,خيار: Sequential Query Lan,0,4
8707,2914,HTTP,خيار: HTTP,1,1
10053,3362,K-Means,خيار: K-Means,1,3
4148,1395,False,خطأ,1,2
8574,2868,False,خطأ,0,2
5542,1866,A composite key,,0,2
6843,2305,Merge Sort,خيار: Merge Sort,0,1
6703,2261,True,صح,1,1
1957,664,SVM,,0,3
4136,1391,Automated Process Integrator,خيار: Automated Process In,0,4
5574,1878,False,خطأ,1,2
15327,5156,Quick Sort,خيار: Quick Sort,0,1
3851,1292,O(n),,0,3
1114,377,References a primary key in another table,,1,4
11966,4017,O(n²),خيار: O(n²),0,2
9474,3161,Stack,,1,2
8187,2750,Hashing,,0,3
4859,1632,Symmetric key,خيار: Symmetric key,0,3
7163,2407,True,صح,0,1
223,71,True,صح,0,1
12027,4042,True,صح,1,1
7985,2688,Quick Sort,خيار: Quick Sort,0,3
5373,1804,A system crash,خيار: A system crash,0,3
221,69,Two processes waiting for each other,,1,3
14121,4754,A system crash,خيار: A system crash,0,1
47,17,16,,0,1
12884,4321,A composite key,خيار: A composite key,0,4
8641,2893,True,صح,0,1
13978,4703,HTTP,,1,4
679,225,Quick Sort,خيار: Quick Sort,0,1
2971,989,9,خيار: 9,0,3
9454,3152,Backing up data,,0,4
3316,1110,Automated Process Integrator,,0,4
9958,3333,O(log n),خيار: O(log n),1,4
4376,1473,Object Output Process,خيار: Object Output Proces,0,4
13275,4450,8,خيار: 8,1,3
1958,664,K-Means,,1,4
2402,811,K-Means,خيار: K-Means,1,2
3756,1259,Merge Sort,,0,2
15585,5247,Simple Query Language,,0,3
12843,4311,Automated Process Integrator,,0,3
13783,4638,Session,خيار: Session,0,1
12229,4105,Naive Bayes,,0,3
9976,3340,Two processes waiting for each other,,1,2
1020,341,False,خطأ,1,2
8778,2938,A composite key,,0,2
533,177,Bubble Sort,,1,3
10976,3677,False,خطأ,1,2
2904,968,K-Means,,1,4
6778,2287,Applied Program Index,خيار: Applied Program Inde,0,2
4089,1372,Network Layer,,1,1
10240,3428,Network Layer,,1,2
1537,525,TCP,خيار: TCP,0,3
7528,2524,Symmetric key,,0,2
7475,2509,Steganography,,0,1
9400,3130,Transport,خيار: Transport,0,4
9461,3157,Decision Tree,,0,1
12419,4175,Heap Sort,,0,3
5013,1683,O(n²),خيار: O(n²),0,3
10972,3675,Model underfits,,0,2
7858,2644,A CPU spike,,0,4
14865,5007,SVM,,0,3
1368,464,Indexing data,,0,4
11326,3794,Application Programming Interface,,1,2
847,283,True,صح,0,1
1504,512,False,خطأ,0,2
2401,811,Decision Tree,,0,1
2245,762,Bubble Sort,خيار: Bubble Sort,1,3
965,325,HTTP,خيار: HTTP,1,3
8286,2783,Public Key Cryptography,خيار: Public Key Cryptogra,1,4
14145,4764,Application Programming Interface,,1,3
1194,401,Object Output Process,,0,2
3716,1240,FTP,,0,4
4617,1549,Heap Sort,خيار: Heap Sort,0,3
155,49,Sequential Query Language,,0,3
12639,4242,Reducing data redundancy,خيار: Reducing data redund,1,1
3522,1180,Object Oriented Programming,,1,2
8148,2738,Applied Program Index,,0,4
483,161,A memory overflow,,0,1
3344,1122,O(log n),,1,4
11549,3874,Hashing,,0,1
13845,4658,Model is too simple,,0,1
10043,3360,O(1),خيار: O(1),0,1
14724,4959,K-Means,,1,4
13385,4490,True,صح,0,1
3198,1069,A memory overflow,,0,4
5792,1956,Quick Sort,,0,4
123,41,Queue,خيار: Queue,0,1
7436,2497,Application Process Interface,خيار: Application Process ,0,4
1424,483,Automated Process Integrator,,0,2
3656,1222,O(1),خيار: O(1),0,4
8188,2750,Public Key Cryptography,خيار: Public Key Cryptogra,1,4
8041,2703,Application Programming Interface,خيار: Application Programm,1,3
11144,3732,Network Layer,,1,2
11229,3760,True,صح,1,1
675,223,Queue,,0,3
12442,4181,Ordered Object Program,خيار: Ordered Object Progr,0,2
7372,2481,O(1),,0,2
7236,2431,A memory overflow,خيار: A memory overflow,0,4
13725,4617,HTTP,,1,3
3708,1238,Application Programming Interface,خيار: Application Programm,1,4
2663,895,Network Layer,,1,1
5174,1739,Network Layer,خيار: Network Layer,1,2
15324,5155,O(n²),خيار: O(n²),0,2
7851,2642,True,صح,0,1
10302,3446,References a primary key in another table,خيار: References a primary,1,2
333,111,Stack,خيار: Stack,1,1
477,159,Simple Query Language,,0,3
11829,3969,Quick Sort,,0,3
9866,3300,SVM,,0,2
10283,3440,A system crash,خيار: A system crash,0,1
12283,4124,16,,0,3
1029,345,Symmetric key,,0,1
9382,3125,Indexing data,,0,4
4510,1514,O(1),خيار: O(1),0,4
6618,2234,Simple Query Language,خيار: Simple Query Languag,0,2
13025,4365,Merge Sort,خيار: Merge Sort,0,1
4127,1387,True,صح,0,1
1797,613,Tree,خيار: Tree,0,3
13393,4493,Standard Query Logic,,0,1
13633,4584,Session,,0,3
7156,2405,O(1),,0,2
13546,4552,8,,1,2
2446,825,9,,0,2
113,38,Stack,,1,1
13717,4615,O(n²),,0,3
11460,3842,A key for encryption,خيار: A key for encryption,0,2
4031,1352,True,صح,1,1
9195,3067,Model underfits,خيار: Model underfits,0,1
4221,1416,Heap,خيار: Heap,0,3
12120,4072,Naive Bayes,,0,4
9593,3198,True,صح,1,1
11652,3910,Data Link,,0,2
12374,4157,Ordered Object Program,,0,2
1075,362,FTP,,0,1
869,291,True,صح,1,1
417,140,TCP,خيار: TCP,0,3
10047,3361,A system crash,,0,1
1902,648,SSH,خيار: SSH,0,4
10126,3389,O(1),,0,2
13079,4382,Model underfits,خيار: Model underfits,0,3
3021,1006,8,,1,1
10888,3648,HTTP,,1,2
8287,2784,O(1),خيار: O(1),0,1
14696,4950,False,خطأ,0,2
1103,374,O(1),,0,1
5575,1880,Session,,0,1
12631,4240,Standard Query Logic,خيار: Standard Query Logic,0,1
8857,2964,Heap Sort,,0,1
11931,4005,True,صح,1,1
12377,4158,True,صح,1,1
11001,3685,True,صح,1,1
3525,1181,True,صح,0,1
281,93,Structured Query Language,,1,3
930,314,SVM,,0,2
9646,3217,Network Layer,,1,4
15458,5197,False,خطأ,0,2
1470,502,O(log n),,1,4
12114,4071,References a primary key in another table,خيار: References a primary,1,2
10493,3514,O(n²),,0,3
842,281,Object Output Process,خيار: Object Output Proces,0,2
15303,5148,Network Layer,,1,1
8085,2719,O(n²),,0,3
3033,1009,Encrypting data,,0,1
13191,4417,Application Process Interface,,0,3
1974,670,O(n),,0,4
3347,1124,Heap,خيار: Heap,0,1
14678,4944,TCP,,0,2
14479,4877,O(1),,0,3
9761,3258,O(1),خيار: O(1),0,1
7762,2609,False,خطأ,1,2
5816,1964,Object Oriented Programming,,1,2
14365,4844,A composite key,خيار: A composite key,0,3
11702,3925,Structured Query Language,,1,2
9518,3172,Hashing,خيار: Hashing,0,4
8783,2939,16,خيار: 16,0,3
1942,660,HTTP,,1,4
4914,1647,"Good on training, poor on test data",,1,2
11910,3997,FTP,خيار: FTP,0,2
10097,3379,Reducing data redundancy,,1,3
10811,3620,References a primary key in another table,خيار: References a primary,1,1
9782,3266,Reducing data redundancy,,1,4
1057,356,True,صح,0,1
8268,2777,Symmetric key,خيار: Symmetric key,0,2
15410,5181,Symmetric key,,0,2
11352,3802,Object Oriented Programming,خيار: Object Oriented Prog,1,4
13463,4520,6,خيار: 6,0,3
13592,4567,K-Means,,1,4
9251,3083,Simple Query Language,,0,1
2186,742,Applied Program Index,خيار: Applied Program Inde,0,2
2713,907,Simple Query Language,,0,3
5331,1788,True,صح,0,1
12512,4202,Session,خيار: Session,0,2
13205,4424,Session,خيار: Session,0,1
12591,4228,Ordered Object Program,,0,1
3273,1093,Hashing,خيار: Hashing,0,3
1979,672,Standard Query Logic,خيار: Standard Query Logic,0,1
7379,2483,A key for encryption,,0,1
9739,3249,True,صح,0,1
15588,5248,"Good on training, poor on test data",,1,2
5684,1920,Symmetric key,خيار: Symmetric key,0,2
12406,4170,Network Layer,,1,4
5024,1687,9,,0,4
3381,1133,Network Layer,خيار: Network Layer,1,3
11806,3963,Application Programming Interface,,1,4
10005,3348,True,صح,1,1
7604,2549,SVM,خيار: SVM,0,2
1290,440,Applied Program Index,,0,2
14288,4815,Naive Bayes,,0,4
4104,1379,False,خطأ,0,2
1417,480,8,,1,3
11339,3799,Data Link,,0,1
6123,2071,Standard Query Logic,,0,1
1237,422,HTTP,,1,1
8375,2810,Model underfits,,0,1
12744,4275,False,خطأ,1,2
6036,2042,Two processes waiting for each other,,1,2
7585,2542,Naive Bayes,,0,1
7371,2481,O(log n),,1,1
7289,2450,Session,,0,3
6856,2308,Application Programming Interface,خيار: Application Programm,1,2
3139,1047,True,صح,0,1
4869,1635,O(n),خيار: O(n),0,3
11349,3802,Object Output Process,,0,1
11312,3790,False,خطأ,0,2
1588,542,Sequential Query Language,خيار: Sequential Query Lan,0,2
10061,3365,Object Output Process,خيار: Object Output Proces,0,1
2469,835,Object Output Process,خيار: Object Output Proces,0,1
12700,4262,Object Oriented Programming,خيار: Object Oriented Prog,1,2
770,259,References a primary key in another table,خيار: References a primary,1,2
14659,4937,Automated Process Integrator,خيار: Automated Process In,0,3
11113,3722,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
8928,2985,Symmetric key,خيار: Symmetric key,0,2
6874,2313,Network Layer,خيار: Network Layer,1,2
4984,1673,False,خطأ,0,2
11836,3971,False,خطأ,1,2
3458,1159,Indexing data,خيار: Indexing data,0,4
4622,1550,Merge Sort,,0,4
1488,508,Network Layer,خيار: Network Layer,1,2
103,35,SSH,,0,3
4183,1407,Session,خيار: Session,0,1
13877,4669,Session,,0,1
275,92,O(log n),خيار: O(log n),1,1
7307,2456,True,صح,0,1
11246,3766,Automated Process Integrator,خيار: Automated Process In,0,4
15395,5176,True,صح,1,1
13710,4612,False,خطأ,0,2
12141,4079,Session,خيار: Session,0,3
6749,2277,Encrypting data,خيار: Encrypting data,0,1
3556,1189,Merge Sort,,0,4
2398,810,A composite key,,0,2
4578,1537,FTP,,0,2
10272,3437,Quick Sort,خيار: Quick Sort,0,2
12580,4224,Application Process Interface,خيار: Application Process ,0,4
13167,4410,Standard Query Logic,,0,1
9963,3335,An index key,خيار: An index key,0,1
15165,5101,True,صح,0,1
13899,4678,Naive Bayes,خيار: Naive Bayes,0,1
4706,1579,Steganography,,0,4
1119,379,Object Oriented Programming,خيار: Object Oriented Prog,1,1
6293,2127,A memory overflow,خيار: A memory overflow,0,1
6810,2295,Reducing data redundancy,,1,2
8153,2741,Indexing data,خيار: Indexing data,0,1
14003,4713,Too few parameters,,0,3
12203,4097,O(log n),خيار: O(log n),1,1
2309,783,Hashing,,0,1
3409,1144,Backing up data,,0,1
3531,1183,Bubble Sort,,1,1
12977,4352,Sequential Query Language,,0,1
2695,903,HTTP,,1,1
14144,4764,Application Process Interface,,0,2
3883,1302,True,صح,0,1
14962,5039,K-Means,,1,2
15360,5164,Symmetric key,,0,2
12740,4274,Session,,0,2
12881,4321,An index key,,0,1
11230,3760,False,خطأ,0,2
2894,964,O(1),خيار: O(1),0,4
2683,900,O(log n),,1,1
5159,1733,HTTP,خيار: HTTP,1,1
10117,3386,Naive Bayes,خيار: Naive Bayes,0,3
11003,3686,K-Means,خيار: K-Means,1,1
8178,2748,Transport,,0,2
12571,4222,O(log n),خيار: O(log n),1,1
12029,4043,Transport,,0,1
7800,2619,HTTP,,1,4
2947,981,A composite key,,0,3
5498,1854,Steganography,,0,2
798,267,Symmetric key,,0,4
15567,5238,Heap,خيار: Heap,0,1
1496,510,Steganography,,0,2
14672,4942,Reducing data redundancy,,1,4
13076,4381,Reducing data redundancy,,1,4
15664,5275,Reducing data redundancy,,1,2
13838,4655,False,خطأ,1,2
402,135,Standard Query Logic,,0,2
1124,380,Simple Query Language,خيار: Simple Query Languag,0,2
5591,1884,Transport,,0,1
15550,5233,Application Programming Interface,,1,2
1823,620,Symmetric key,,0,3
2472,835,Object Oriented Programming,خيار: Object Oriented Prog,1,4
7822,2630,Standard Query Logic,خيار: Standard Query Logic,0,2
8508,2848,O(n),,0,2
2550,858,Symmetric key,,0,2
1969,668,True,صح,0,1
11327,3794,Application Process Interface,خيار: Application Process ,0,3
1268,432,Structured Query Language,,1,2
6863,2310,Backing up data,,0,1
15557,5235,True,صح,1,1
