Id,QuizId,StudentId,AttemptNumber,StartedAt,SubmittedAt,Score,MaxScore,ScorePercent,Status,IsGraded,GradedById,GradedAt,TimeSpentSeconds,Score_WasNull,TimeSpentSeconds_WasNull,StartedAt_Hour,StartedAt_Weekday,StartedAt_Month,IsNightAttempt,TimeSpentMinutes,TimeSpent_Norm,PassRatePct,Passed,IsFirstAttempt,IsRetry
1291,595,2405,1,2023-12-10 12:09:52,,,100,,InProgress,0,10.0,,2096.0,1,0,12,6,12,0,34.9,0.3613132209405502,,0,1,0
9658,595,110,1,2025-09-14 08:08:55,2025-09-14 08:30:44,73.3,100,73.3,Completed,1,10.0,,1309.0,0,0,8,6,9,0,21.8,0.22165039929015085,73.3,1,1,0
7632,1042,3980,3,2024-10-05 15:05:15,2024-10-05 15:18:49,,20,,InProgress,0,1.0,,814.0,1,0,15,5,10,0,13.6,0.13380656610470273,,0,0,1
3747,410,664,2,2023-09-23 23:25:44,2023-09-23 23:53:11,,20,,InProgress,0,15.0,2023-09-24 11:53:11,1647.0,1,0,23,5,9,0,27.4,0.28163265306122454,,0,0,1
2013,1912,3239,1,2023-06-16 18:34:15,2023-06-16 19:02:25,6.1,100,6.1,Completed,1,-1.0,,1690.0,0,0,18,4,6,0,28.2,0.28926353149955636,6.1,0,1,0
5343,1503,877,1,2024-09-27 23:56:54,2024-09-28 00:41:53,3.4,10,34.0,Completed,1,5.0,2024-09-29 03:41:53,2699.0,0,0,23,4,9,0,45.0,0.46832298136645967,34.0,0,1,0
2304,887,2015,2,2025-10-27 17:19:49,2025-10-27 18:00:38,12.4,20,62.0,Completed,1,15.0,,2449.0,0,0,17,0,10,0,40.8,0.4239574090505768,62.0,1,0,1
8667,1151,4105,2,2023-04-13 22:44:41,2023-04-13 22:53:57,5.2,25,20.8,Completed,1,-1.0,2023-04-15 15:53:57,556.0,0,0,22,3,4,0,9.3,0.08802129547471163,20.8,0,0,1
6320,518,441,2,2023-10-05 08:08:07,2023-10-05 08:09:48,17.4,25,69.6,Completed,1,15.0,2023-10-05 16:09:48,101.0,0,0,8,3,10,0,1.7,0.0072759538598047915,69.6,1,0,1
2174,1999,952,2,2023-09-27 22:24:36,2023-09-27 22:28:33,9.1,10,91.0,Completed,0,7.0,2023-09-28 13:28:33,237.0,0,0,22,2,9,0,4.0,0.031410825199645075,91.0,1,0,1
10488,222,907,1,2023-03-22 14:32:29,2023-03-22 14:45:37,1.6,50,3.2,Completed,1,-1.0,2023-03-23 20:45:37,788.0,0,0,14,2,3,0,13.1,0.12919254658385093,3.2,0,1,0
9570,1505,2625,1,2022-10-19 15:03:58,2022-10-19 15:12:22,94.2,100,94.2,Completed,1,-1.0,,504.0,0,0,15,2,10,0,8.4,0.078793256433008,94.2,1,1,0
6200,122,1506,1,2022-07-17 10:36:29,2022-07-17 10:51:48,1.0,25,4.0,Completed,1,2.0,2022-07-19 10:51:48,919.0,0,0,10,6,7,0,15.3,0.15244010647737355,4.0,0,1,0
3700,1570,1561,2,2024-04-21 19:31:08,2024-04-21 19:52:30,94.8,100,94.8,Completed,0,-1.0,,1282.0,0,0,19,6,4,0,21.4,0.2168589174800355,94.8,1,0,1
2825,53,1562,1,2024-12-15 08:07:57,2024-12-15 09:22:30,,20,,Abandoned,0,1.0,2024-12-16 05:22:30,1131.0,1,1,8,6,12,0,18.8,0.19006211180124225,,0,1,0
11017,789,2769,1,2023-07-29 04:55:20,2023-07-29 05:50:08,,50,,InProgress,0,-1.0,,3288.0,1,0,4,5,7,1,54.8,0.5728482697426797,,0,1,0
2204,2141,3156,1,2024-07-24 12:28:57,2024-07-24 13:03:25,7.3,10,73.0,Completed,0,10.0,2024-07-25 07:03:25,2068.0,0,0,12,2,7,0,34.5,0.35634427684117126,73.0,1,1,0
5253,986,1971,1,2024-05-02 02:51:42,2024-05-02 02:54:39,13.2,25,52.8,Completed,0,-1.0,,177.0,0,0,2,3,5,1,3.0,0.020763087843833183,52.8,1,1,0
3066,43,2981,2,2024-08-21 15:19:21,2024-08-21 15:23:00,,100,,InProgress,0,11.0,2024-08-22 10:23:00,219.0,1,0,15,2,8,0,3.6,0.028216503992901508,,0,0,1
1820,1739,2740,1,2024-01-03 23:29:21,2024-01-03 23:58:16,23.6,25,94.4,Completed,1,10.0,2024-01-04 21:58:16,1735.0,0,0,23,2,1,0,28.9,0.2972493345164153,94.4,1,1,0
6802,817,4413,1,2023-03-06 19:06:15,2023-03-06 19:40:17,,50,,InProgress,0,3.0,,2042.0,1,0,19,0,3,0,34.0,0.3517302573203195,,0,1,0
5574,682,4707,1,2025-11-16 18:07:40,2025-11-16 18:26:04,,20,,InProgress,0,3.0,2025-11-17 15:26:04,1104.0,1,0,18,6,11,0,18.4,0.1852706299911269,,0,1,0
9415,1890,3940,2,2025-11-23 10:41:54,2025-11-23 10:55:17,8.8,50,17.6,Completed,1,5.0,2025-11-25 06:55:17,803.0,0,0,10,6,11,0,13.4,0.1318544809228039,17.6,0,0,1
6887,1659,1581,1,2022-09-03 12:36:53,2022-09-03 12:42:26,,25,,InProgress,0,-1.0,2022-09-04 11:42:26,333.0,1,0,12,5,9,0,5.6,0.0484472049689441,,0,1,0
8085,1151,2369,1,2024-06-28 17:18:32,2024-06-28 17:35:03,12.0,25,48.0,Completed,1,10.0,,991.0,0,0,17,4,6,0,16.5,0.16521739130434782,48.0,0,1,0
5669,1188,591,1,2025-12-03 08:58:20,2025-12-03 09:22:34,,20,,InProgress,0,-1.0,2025-12-04 13:22:34,1454.0,1,0,8,2,12,0,24.2,0.24738243123336293,,0,1,0
4033,1732,923,3,2023-08-18 17:28:30,2023-08-18 17:42:43,,-5,,Abandoned,0,7.0,2023-08-19 14:42:43,853.0,1,0,17,4,8,0,14.2,0.14072759538598048,,0,0,1
7179,1675,4053,1,2022-08-01 00:55:58,2022-08-01 01:34:47,,25,,InProgress,0,9.0,2022-08-02 09:34:47,2329.0,1,0,0,0,8,1,38.8,0.40266193433895303,,0,1,0
2693,1916,719,3,2023-10-20 06:40:18,2023-10-20 06:49:48,4.4,20,22.0,Completed,1,-1.0,2023-10-20 08:49:48,570.0,0,0,6,4,10,0,9.5,0.09050576752440107,22.0,0,0,1
500,1008,3836,1,2023-11-10 08:21:06,2023-11-10 08:45:11,,10,,InProgress,0,-1.0,2023-11-12 07:45:11,1445.0,1,0,8,4,11,0,24.1,0.24578527062999114,,0,1,0
7606,328,3963,1,2022-07-13 17:32:00,2022-07-13 17:42:52,,20,,InProgress,0,12.0,2022-07-15 05:42:52,652.0,1,0,17,2,7,0,10.9,0.10505767524401066,,0,1,0
7904,350,361,2,2022-09-01 18:17:20,2022-09-01 18:36:03,8.2,10,82.0,Completed,0,12.0,,1123.0,0,0,18,3,9,0,18.7,0.18864241348713398,82.0,1,0,1
10039,863,4373,3,2025-02-11 10:24:34,2025-02-11 10:37:29,8.3,25,33.2,Completed,1,3.0,,775.0,0,0,10,1,2,0,12.9,0.12688553682342502,33.2,0,0,1
1028,773,2365,3,2023-11-12 18:46:36,2023-11-12 19:07:14,265.3,999,26.6,Completed,1,9.0,,1238.0,0,0,18,6,11,0,20.6,0.2090505767524401,26.6,0,0,1
7451,32,2064,2,2022-10-28 10:26:27,2022-10-28 11:12:00,10.3,50,20.6,Completed,0,5.0,,1131.0,0,1,10,4,10,0,18.8,0.19006211180124225,20.6,0,0,1
6304,549,224,1,2023-07-09 15:38:19,2023-07-09 16:00:49,3.9,10,39.0,Completed,1,-1.0,,1350.0,0,0,15,6,7,0,22.5,0.22892635314995563,39.0,0,1,0
3355,576,32,1,2023-06-14 22:31:59,2023-06-14 22:57:10,9.2,25,36.8,Completed,0,-1.0,2023-06-16 13:57:10,1511.0,0,0,22,2,6,0,25.2,0.2574977817213842,36.8,0,1,0
5267,745,3955,1,2024-08-02 23:35:07,2024-08-02 23:39:14,,10,,InProgress,0,-1.0,2024-08-03 07:39:14,247.0,1,0,23,4,8,0,4.1,0.03318544809228039,,0,1,0
10483,1675,907,1,2024-12-03 20:56:03,2024-12-03 21:31:16,19.4,25,77.6,Completed,1,14.0,,2113.0,0,0,20,1,12,0,35.2,0.3643300798580302,77.6,1,1,0
8102,1118,4093,2,2022-09-11 17:37:32,2022-09-11 17:41:01,,100,,InProgress,0,12.0,2022-09-13 10:41:01,209.0,1,0,17,6,9,0,3.5,0.02644188110026619,,0,0,1
2344,1115,2005,1,2025-10-07 22:44:07,2025-10-07 23:07:20,,10,,Abandoned,0,7.0,,1393.0,1,0,22,1,10,0,23.2,0.23655723158828748,,0,1,0
5133,999,1307,1,2026-01-13 00:28:05,,,10,,InProgress,0,-1.0,,653.0,1,0,0,1,1,1,10.9,0.10523513753327418,,0,1,0
5265,389,3955,2,2025-05-07 20:39:06,2025-05-07 21:24:22,5.6,100,5.6,Completed,0,-1.0,2025-05-09 00:24:22,1131.0,0,1,20,2,5,0,18.8,0.19006211180124225,5.6,0,0,1
10485,1503,907,1,2022-09-27 03:57:57,2022-09-27 04:06:35,4.8,10,48.0,Completed,1,11.0,,518.0,0,0,3,1,9,1,8.6,0.08127772848269743,48.0,0,1,0
6485,1705,2126,1,2025-07-27 05:20:48,2025-07-27 05:29:00,,50,,Abandoned,0,-1.0,2025-07-27 10:29:00,492.0,1,0,5,6,7,1,8.2,0.0766637089618456,,0,1,0
2882,518,3108,1,2023-03-10 07:49:16,2023-03-10 08:14:53,,25,,Abandoned,0,-1.0,2023-03-11 17:14:53,1537.0,1,0,7,4,3,0,25.6,0.26211180124223604,,0,1,0
901,1772,3068,1,2022-06-18 17:00:41,2022-06-18 17:15:34,15.3,20,76.5,Completed,1,-1.0,,893.0,0,0,17,5,6,0,14.9,0.14782608695652175,76.5,1,1,0
8760,1021,1533,1,2024-04-26 23:31:39,2024-04-27 00:36:57,,20,,Abandoned,0,10.0,,3918.0,1,0,23,4,4,0,65.3,0.6846495119787045,,0,1,0
2688,1151,1728,2,2023-11-12 16:34:49,2023-11-12 16:42:32,19.0,25,76.0,Completed,1,-1.0,2023-11-13 12:42:32,463.0,0,0,16,6,11,0,7.7,0.07151730257320318,76.0,1,0,1
5915,32,3055,1,2023-02-09 13:58:39,2023-02-09 15:02:17,42.7,50,85.4,Completed,1,6.0,2023-02-11 14:02:17,3818.0,0,0,13,3,2,0,63.6,0.6669032830523514,85.4,1,1,0
622,909,4926,1,2025-03-07 01:40:23,2025-03-07 01:45:13,4.9,100,4.9,Completed,1,5.0,2025-03-07 08:45:13,290.0,0,0,1,4,3,1,4.8,0.04081632653061225,4.9,0,1,0
3561,1925,3161,2,2023-09-21 22:35:50,2023-09-21 22:54:28,,10,,Abandoned,0,6.0,2023-09-23 13:54:28,1118.0,1,0,22,3,9,0,18.6,0.18775510204081633,,0,0,1
6139,2155,2658,2,2022-12-17 14:48:19,2022-12-17 14:55:45,,100,,InProgress,0,-1.0,,446.0,1,0,14,5,12,0,7.4,0.06850044365572316,,0,0,1
4247,435,4103,2,2022-07-11 12:18:22,2022-07-11 13:14:27,,10,,Abandoned,0,4.0,2022-07-13 12:14:27,3365.0,1,0,12,0,7,0,56.1,0.5865128660159716,,0,0,1
7349,1677,1888,1,2024-01-19 03:03:56,2024-01-19 03:26:27,5.1,10,51.0,Completed,1,15.0,2024-01-20 04:26:27,1351.0,0,0,3,4,1,1,22.5,0.22910381543921918,51.0,1,1,0
1661,1659,2880,1,2023-07-04 14:00:16,2023-07-04 14:15:03,,25,,Abandoned,0,7.0,,887.0,1,0,14,1,7,0,14.8,0.14676131322094055,,0,1,0
350,1789,2849,1,2025-08-10 10:44:28,2025-08-10 11:14:22,,10,,Abandoned,0,12.0,2025-08-11 02:14:22,1794.0,1,0,10,6,8,0,29.9,0.3077196095829636,,0,1,0
9800,32,806,1,2022-07-29 14:47:40,2022-07-29 16:05:48,,50,,Abandoned,0,14.0,,1131.0,1,1,14,4,7,0,18.8,0.19006211180124225,,0,1,0
3608,1912,4888,1,2024-01-01 21:56:55,2024-01-01 22:06:34,80.6,100,80.6,Completed,1,-1.0,2024-01-03 18:06:34,579.0,0,0,21,0,1,0,9.6,0.09210292812777285,80.6,1,1,0
6827,1175,3415,1,2022-10-20 05:18:00,2022-10-20 05:42:05,,20,,Abandoned,0,-1.0,,1445.0,1,0,5,3,10,1,24.1,0.24578527062999114,,0,1,0
6278,524,2497,1,2024-06-15 06:14:20,2024-06-15 06:16:50,6.4,10,64.0,Completed,1,4.0,,150.0,0,0,6,5,6,0,2.5,0.015971606033717833,64.0,1,1,0
1862,1719,519,1,2023-08-28 18:39:44,2023-08-28 19:06:52,,50,,InProgress,0,12.0,,1628.0,1,0,18,0,8,0,27.1,0.2782608695652174,,0,1,0
65,518,3841,2,2022-11-06 11:02:44,2022-11-06 11:06:35,,25,,Abandoned,0,6.0,2022-11-07 13:06:35,231.0,1,0,11,6,11,0,3.8,0.030346051464063883,,0,0,1
2851,1732,744,2,2025-11-17 20:11:50,2025-11-17 20:45:39,-5.0,-5,24.0,Completed,0,13.0,,2029.0,0,0,20,0,11,0,33.8,0.34942324755989357,,0,0,1
2997,1938,407,2,2022-12-01 16:52:42,2022-12-01 17:08:21,9.3,10,93.0,Completed,0,2.0,,939.0,0,0,16,3,12,0,15.6,0.15598935226264418,93.0,1,0,1
4975,1984,2931,1,2024-06-09 07:56:59,2024-06-09 08:21:45,17.1,25,68.4,Completed,1,11.0,,1486.0,0,0,7,6,6,0,24.8,0.25306122448979596,68.4,1,1,0
3676,87,730,2,2023-01-18 12:38:32,2023-01-18 12:49:05,,25,,Abandoned,0,7.0,,633.0,1,0,12,2,1,0,10.6,0.10168589174800355,,0,0,1
1281,1932,1587,1,2024-07-15 06:05:25,2024-07-15 06:13:59,42.3,50,84.6,Completed,1,-1.0,2024-07-15 09:13:59,514.0,0,0,6,0,7,0,8.6,0.0805678793256433,84.6,1,1,0
6737,1828,1256,1,2023-06-20 02:25:43,2023-06-20 03:27:21,,100,,Abandoned,0,-1.0,2023-06-20 12:27:21,3698.0,1,0,2,1,6,1,61.6,0.6456078083407276,,0,1,0
4246,435,4103,1,2024-04-19 05:12:50,2024-04-19 05:51:22,,10,,Abandoned,0,2.0,2024-04-19 10:51:22,2312.0,1,0,5,4,4,1,38.5,0.399645075421473,,0,1,0
2910,595,1942,3,2024-12-01 10:37:28,2024-12-01 10:45:36,,100,,Abandoned,0,-1.0,,488.0,1,0,10,6,12,0,8.1,0.0759538598047915,,0,0,1
4713,1890,4167,1,2023-06-11 03:05:31,2023-06-11 03:07:50,,50,,Abandoned,0,-1.0,,139.0,1,0,3,6,6,1,2.3,0.014019520851818987,,0,1,0
7681,726,4440,1,2023-01-27 17:20:07,2023-01-27 17:38:46,5.9,20,29.5,Completed,1,10.0,2023-01-28 16:38:46,1119.0,0,0,17,4,1,0,18.6,0.18793256433007985,29.5,0,1,0
4363,1885,1222,2,2022-11-01 20:24:20,2022-11-01 20:32:14,87.5,100,87.5,Completed,0,9.0,2022-11-03 19:32:14,474.0,0,0,20,1,11,0,7.9,0.07346938775510203,87.5,1,0,1
780,2212,3948,1,2025-04-28 22:19:21,2025-04-28 22:34:46,-5.0,-5,6.0,Completed,0,5.0,,925.0,0,0,22,0,4,0,15.4,0.15350488021295475,,0,1,0
8156,1546,4377,1,2023-04-07 21:31:31,2023-04-07 22:07:56,7.7,10,77.0,Completed,0,11.0,,2185.0,0,0,21,4,4,0,36.4,0.3771073646850045,77.0,1,1,0
2967,296,4464,2,2024-12-22 22:37:35,2024-12-22 22:39:25,44.7,100,44.7,Completed,1,11.0,2024-12-23 21:39:25,110.0,0,0,22,6,12,0,1.8,0.008873114463176575,44.7,0,0,1
7110,1999,2466,1,2024-07-09 00:25:18,,,10,,InProgress,0,13.0,,795.0,1,0,0,1,7,1,13.2,0.13043478260869565,,0,1,0
6095,871,2814,1,2024-03-10 22:51:54,2024-03-10 23:56:16,58.2,100,58.2,Completed,1,2.0,2024-03-12 09:56:16,3862.0,0,0,22,6,3,0,64.4,0.6747116237799468,58.2,1,1,0
6854,181,4051,1,2024-03-26 18:03:24,2024-03-26 18:11:35,143.4,999,14.4,Completed,1,13.0,2024-03-27 16:11:35,491.0,0,0,18,1,3,0,8.2,0.07648624667258208,14.4,0,1,0
2384,286,1557,1,2022-06-04 21:05:15,2022-06-04 21:25:41,77.1,100,77.1,Completed,1,-1.0,2022-06-05 23:25:41,1226.0,0,0,21,5,6,0,20.4,0.20692102928127773,77.1,1,1,0
1398,1811,4333,2,2023-03-20 15:43:03,2023-03-20 15:51:16,6.0,20,30.0,Completed,1,11.0,,493.0,0,0,15,0,3,0,8.2,0.07684117125110915,30.0,0,0,1
5508,176,4761,1,2024-04-11 11:21:52,2024-04-11 11:54:11,8.7,10,87.0,Completed,1,7.0,,1939.0,0,0,11,3,4,0,32.3,0.33345164152617573,87.0,1,1,0
8803,2212,3504,2,2023-06-04 10:43:23,2023-06-04 10:53:22,-5.0,-5,84.0,Completed,1,13.0,,599.0,0,0,10,6,6,0,10.0,0.09565217391304348,,1,0,1
3232,1656,4639,2,2022-11-27 13:38:46,2022-11-27 14:19:31,2.9,10,29.0,Completed,0,4.0,2022-11-28 06:19:31,2445.0,0,0,13,6,11,0,40.8,0.42324755989352264,29.0,0,0,1
3306,1142,2289,1,2024-01-31 05:52:10,2024-01-31 06:08:08,17.6,20,88.0,Completed,0,-1.0,2024-02-01 23:08:08,958.0,0,0,5,2,1,1,16.0,0.1593611357586513,88.0,1,1,0
3985,181,2055,1,2022-07-21 11:40:24,2022-07-21 12:12:36,,999,,Abandoned,0,12.0,,1932.0,1,0,11,3,7,0,32.2,0.332209405501331,,0,1,0
4257,789,3477,2,2025-06-08 04:54:08,2025-06-08 05:23:55,5.0,50,10.0,Completed,1,-1.0,,1787.0,0,0,4,6,6,1,29.8,0.30647737355811894,10.0,0,0,1
95,939,4763,2,2025-02-12 06:40:54,2025-02-12 07:14:24,,10,,Abandoned,0,11.0,,2010.0,1,0,6,2,2,0,33.5,0.3460514640638865,,0,0,1
10223,1089,614,1,2023-07-29 20:46:07,2023-07-29 21:01:54,13.3,25,53.2,Completed,0,12.0,,947.0,0,0,20,5,7,0,15.8,0.15740905057675245,53.2,1,1,0
7974,1499,3703,2,2023-01-30 22:32:11,2023-01-30 22:35:50,,25,,InProgress,0,15.0,2023-01-31 01:35:50,219.0,1,0,22,0,1,0,3.6,0.028216503992901508,,0,0,1
6135,11,2658,2,2024-05-02 01:31:28,2024-05-02 01:39:09,,50,,Abandoned,0,-1.0,,461.0,1,0,1,3,5,1,7.7,0.07116237799467615,,0,0,1
459,888,913,1,2023-01-11 04:36:53,2023-01-11 04:50:00,9.4,10,94.0,Completed,0,11.0,,787.0,0,0,4,2,1,1,13.1,0.12901508429458738,94.0,1,1,0
10774,1118,2345,1,2024-08-25 18:17:18,2024-08-25 18:36:11,,100,,Abandoned,0,7.0,2024-08-26 00:36:11,1133.0,1,0,18,6,8,0,18.9,0.1904170363797693,,0,1,0
2892,1936,3936,1,2025-01-25 09:25:37,2025-01-25 09:48:04,,25,,Abandoned,0,1.0,2025-01-26 07:48:04,1347.0,1,0,9,5,1,0,22.4,0.22839396628216505,,0,1,0
5564,411,3724,1,2024-10-24 17:25:50,2024-10-24 17:45:46,,20,,Abandoned,0,-1.0,2024-10-26 00:45:46,1196.0,1,0,17,3,10,0,19.9,0.2015971606033718,,0,1,0
680,1070,1034,3,2022-07-27 03:57:51,2022-07-27 04:12:29,1.8,25,7.2,Completed,1,10.0,,878.0,0,0,3,2,7,1,14.6,0.14516415261756876,7.2,0,0,1
7158,1201,758,2,2022-10-16 14:37:54,2022-10-16 14:48:04,,100,,Abandoned,0,10.0,2022-10-17 04:48:04,610.0,1,0,14,6,10,0,10.2,0.09760425909494233,,0,0,1
8494,1239,2686,1,2023-07-01 10:15:20,2023-07-01 10:33:12,98.1,100,98.1,Completed,1,-1.0,,1072.0,0,0,10,5,7,0,17.9,0.17959183673469387,98.1,1,1,0
4132,286,2010,2,2025-09-06 20:22:50,2025-09-06 21:30:53,,100,,InProgress,0,15.0,,4083.0,1,0,20,5,9,0,68.0,0.7139307897071873,,0,0,1
7688,887,4440,1,2022-12-12 00:32:12,2022-12-12 00:57:21,10.9,20,54.5,Completed,0,-1.0,2022-12-13 13:57:21,1509.0,0,0,0,0,12,1,25.2,0.2571428571428572,54.5,1,1,0
3276,632,1852,1,2024-01-27 13:05:25,2024-01-27 13:11:10,,10,,Abandoned,0,13.0,2024-01-29 08:11:10,345.0,1,0,13,5,1,0,5.8,0.05057675244010648,,0,1,0
9736,934,2313,1,2023-11-17 22:37:48,2023-11-17 22:54:06,,50,,Abandoned,0,-1.0,2023-11-18 17:54:06,978.0,1,0,22,4,11,0,16.3,0.16291038154392193,,0,1,0
10520,1151,3658,2,2024-09-02 10:48:33,2024-09-02 11:00:49,,25,,Abandoned,0,-1.0,2024-09-04 06:00:49,736.0,1,0,10,0,9,0,12.3,0.1199645075421473,,0,0,1
3592,1564,2414,1,2023-11-06 07:02:27,2023-11-06 07:04:50,4.6,10,46.0,Completed,1,-1.0,,143.0,0,0,7,0,11,0,2.4,0.014729370008873113,46.0,0,1,0
4434,636,935,2,2022-06-11 14:37:41,,,10,,InProgress,0,8.0,,2376.0,1,0,14,5,6,0,39.6,0.411002661934339,,0,0,1
6258,1659,2274,2,2023-04-11 21:17:11,2023-04-11 21:36:18,,25,,InProgress,0,8.0,,1147.0,1,0,21,1,4,0,19.1,0.19290150842945875,,0,0,1
9596,802,3211,1,2023-12-17 05:39:00,2023-12-17 05:40:03,,25,,Abandoned,0,-1.0,2023-12-18 16:40:03,63.0,1,0,5,6,12,1,1.0,0.0005323868677905939,,0,1,0
11180,878,1471,2,2025-04-10 20:44:48,2025-04-10 21:45:38,,50,,InProgress,0,10.0,,3650.0,1,0,20,3,4,0,60.8,0.637089618456078,,0,0,1
10476,1008,1850,1,2022-09-30 14:41:28,2022-09-30 14:44:36,6.6,10,66.0,Completed,1,12.0,,188.0,0,0,14,4,9,0,3.1,0.022715173025732033,66.0,1,1,0
7088,1570,4199,1,2024-05-16 02:11:41,2024-05-16 02:20:12,63.5,100,63.5,Completed,1,-1.0,2024-05-16 12:20:12,511.0,0,0,2,3,5,1,8.5,0.08003549245785271,63.5,1,1,0
219,1189,3571,1,2025-01-21 14:00:22,2025-01-21 14:04:08,2.7,25,10.8,Completed,1,5.0,2025-01-22 16:04:08,226.0,0,0,14,1,1,0,3.8,0.029458740017746232,10.8,0,1,0
5123,327,4790,1,2023-01-18 03:02:13,2023-01-18 03:33:46,10.6,25,42.4,Completed,1,11.0,2023-01-19 12:33:46,1893.0,0,0,3,2,1,1,31.6,0.32528837622005324,42.4,0,1,0
10803,682,369,1,2023-08-17 16:09:28,2023-08-17 16:27:54,,20,,InProgress,0,-1.0,2023-08-19 04:27:54,1106.0,1,0,16,3,8,0,18.4,0.18562555456965396,,0,1,0
2387,518,1557,1,2022-07-21 00:38:12,2022-07-21 01:06:49,5.2,25,20.8,Completed,1,14.0,2022-07-21 20:06:49,1131.0,0,1,0,3,7,1,18.8,0.19006211180124225,20.8,0,1,0
2742,1667,763,1,2025-11-12 08:24:31,2025-11-12 08:37:59,6.4,50,12.8,Completed,0,7.0,,808.0,0,0,8,2,11,0,13.5,0.13274179236912156,12.8,0,1,0
3484,1912,4812,3,2024-01-14 10:59:27,2024-01-14 11:21:51,23.9,100,23.9,Completed,1,-1.0,2024-01-14 21:21:51,1344.0,0,0,10,6,1,0,22.4,0.22786157941437443,23.9,0,0,1
883,1150,4261,2,2022-09-08 05:16:43,2022-09-08 05:31:54,48.4,50,96.8,Completed,0,13.0,,911.0,0,0,5,3,9,1,15.2,0.1510204081632653,96.8,1,0,1
3421,1225,1695,1,2026-01-21 02:39:16,2026-01-21 02:47:59,,100,,InProgress,0,-1.0,,523.0,1,0,2,2,1,1,8.7,0.08216503992901508,,0,1,0
8068,143,4809,1,2024-05-17 13:29:56,2024-05-17 13:56:03,,50,,Abandoned,0,13.0,2024-05-18 21:56:03,1567.0,1,0,13,4,5,0,26.1,0.267435669920142,,0,1,0
3977,43,259,1,2025-10-03 04:54:05,,,100,,InProgress,0,14.0,,1399.0,1,0,4,4,10,1,23.3,0.23762200532386868,,0,1,0
3075,1685,1361,1,2024-01-10 18:08:12,2024-01-10 18:54:48,0.4,10,4.0,Completed,0,4.0,2024-01-12 07:54:48,2796.0,0,0,18,2,1,0,46.6,0.48553682342502225,4.0,0,1,0
189,1042,3882,2,2024-12-24 00:48:40,2024-12-24 01:20:14,1.8,20,9.0,Completed,0,-1.0,,1894.0,0,0,0,1,12,1,31.6,0.3254658385093168,9.0,0,0,1
4057,1264,1493,2,2022-09-25 22:47:57,2022-09-25 23:25:50,8.2,10,82.0,Completed,0,11.0,,2273.0,0,0,22,6,9,0,37.9,0.39272404614019524,82.0,1,0,1
3530,1590,4972,2,2023-05-17 18:49:39,2023-05-17 19:31:25,7.6,20,38.0,Completed,1,13.0,,2506.0,0,0,18,2,5,0,41.8,0.4340727595385981,38.0,0,0,1
1607,1841,2067,2,2024-12-31 10:38:56,2024-12-31 10:53:25,,50,,Abandoned,0,2.0,2025-01-01 02:53:25,869.0,1,0,10,1,12,0,14.5,0.14356699201419698,,0,0,1
1303,1858,541,1,2023-07-15 11:16:22,2023-07-15 11:30:05,47.5,50,95.0,Completed,0,8.0,2023-07-16 17:30:05,823.0,0,0,11,5,7,0,13.7,0.13540372670807452,95.0,1,1,0
1190,1225,1362,1,2024-05-22 18:15:48,,,100,,InProgress,0,5.0,,2631.0,1,0,18,2,5,0,43.8,0.45625554569653953,,0,1,0
10824,1925,3568,1,2025-08-13 08:13:28,,,10,,InProgress,0,2.0,,632.0,1,0,8,2,8,0,10.5,0.10150842945874003,,0,1,0
7838,1546,3717,2,2024-04-10 10:34:23,2024-04-10 11:09:09,7.5,10,75.0,Completed,1,-1.0,2024-04-10 13:09:09,2086.0,0,0,10,2,4,0,34.8,0.3595385980479148,75.0,1,0,1
9551,32,4830,1,2023-03-26 15:49:06,2023-03-26 16:00:32,24.7,50,49.4,Completed,1,4.0,2023-03-28 12:00:32,686.0,0,0,15,6,3,0,11.4,0.11109139307897073,49.4,0,1,0
5173,84,1206,1,2024-02-29 14:32:17,2024-02-29 15:06:58,,50,,Abandoned,0,2.0,,1131.0,1,1,14,3,2,0,18.8,0.19006211180124225,,0,1,0
11009,1999,2769,2,2025-12-26 22:38:10,2025-12-26 23:01:22,,10,,InProgress,0,3.0,2025-12-28 02:01:22,1392.0,1,0,22,4,12,0,23.2,0.23637976929902396,,0,0,1
9295,1289,4842,3,2025-07-28 08:39:51,2025-07-28 09:46:53,25.0,25,100.0,Completed,1,-1.0,,4022.0,0,0,8,0,7,0,67.0,0.7031055900621118,100.0,1,0,1
8777,1503,1574,2,2023-05-11 17:18:09,2023-05-11 17:40:49,,10,,InProgress,0,11.0,2023-05-12 16:40:49,1360.0,1,0,17,3,5,0,22.7,0.23070097604259096,,0,0,1
9914,623,3509,1,2023-02-23 01:01:27,2023-02-23 01:17:50,0.5,25,2.0,Completed,1,8.0,2023-02-23 06:17:50,983.0,0,0,1,3,2,1,16.4,0.16379769299023958,2.0,0,1,0
390,773,1494,2,2025-09-30 20:11:16,2025-09-30 20:30:05,608.7,999,60.9,Completed,0,-1.0,,1129.0,0,0,20,1,9,0,18.8,0.18970718722271518,60.9,1,0,1
8374,1264,328,3,2023-03-08 05:52:06,2023-03-08 06:29:45,5.1,10,51.0,Completed,1,1.0,,2259.0,0,0,5,2,3,1,37.6,0.3902395740905058,51.0,1,0,1
10872,1638,906,1,2023-06-05 20:12:21,2023-06-05 21:08:48,,-5,,Abandoned,0,-1.0,2023-06-06 05:08:48,3387.0,1,0,20,0,6,0,56.4,0.5904170363797693,,0,1,0
