Id,ActivityId,StudentId,Status,ProgressPercent,FirstAccessedAt,LastAccessedAt,TotalTimeSpentSeconds,CompletedAt,TotalTimeSpentSeconds_WasNull,LearningSpanDays,TotalTimeSpentMinutes,TimeSpent_Norm,ProgressPercent_Norm,IsCompleted,IsInProgress,Status_Enc
10275,105,1264,Completed,100,2023-02-17 04:55:18,2023-06-14 04:55:18,5301.0,2023-06-14 04:55:18,0,117.0,88.4,0.7340336134453781,1.0,1,0,0
24775,1244,826,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
7887,1962,1152,Completed,100,2023-08-26 09:25:12,2023-10-14 09:25:12,2780.0,2023-10-14 09:25:12,1,49.0,46.3,0.3809523809523809,1.0,1,0,0
3394,1348,4201,Completed,100,2025-03-29 06:11:56,2025-07-17 06:11:56,6072.0,2025-07-17 06:11:56,0,110.0,101.2,0.8420168067226891,1.0,1,0,0
26223,1873,3643,Completed,100,2023-03-17 14:56:32,2023-06-18 14:56:32,1464.0,2023-06-18 14:56:32,0,93.0,24.4,0.1966386554621848,1.0,1,0,0
24130,781,4348,InProgress,55,2022-07-20 05:08:26,,1404.0,,0,0.0,23.4,0.188235294117647,0.55,0,1,1
16731,1108,2722,InProgress,69,2022-08-20 19:16:23,2022-08-20 19:16:23,2441.0,,0,0.0,40.7,0.3334733893557422,0.6900000000000001,0,1,1
6324,778,314,InProgress,18,2025-04-27 20:52:08,2025-07-26 20:52:08,318.0,,0,90.0,5.3,0.0361344537815126,0.18,0,1,1
19196,1809,3541,InProgress,51,2022-10-17 11:52:42,2022-11-14 11:52:42,2000.0,,0,28.0,33.3,0.2717086834733893,0.51,0,1,1
19974,677,667,Completed,100,2022-11-02 21:13:49,2023-02-17 21:13:49,4175.0,2023-02-17 21:13:49,0,107.0,69.6,0.5763305322128851,1.0,1,0,0
22181,306,4162,Completed,100,2024-04-10 18:38:42,2024-05-18 18:38:42,5136.0,2024-05-18 18:38:42,0,38.0,85.6,0.7109243697478992,1.0,1,0,0
5643,40,1649,Completed,100,2022-10-08 23:56:54,2022-12-20 23:56:54,6705.0,2022-12-20 23:56:54,0,73.0,111.8,0.9306722689075628,1.0,1,0,0
10519,966,787,Completed,100,2022-09-29 11:19:37,2022-12-02 11:19:37,1231.0,2022-12-02 11:19:37,0,64.0,20.5,0.1640056022408963,1.0,1,0,0
10025,1321,1668,Completed,100,2024-10-28 02:07:41,2024-11-06 02:07:41,1116.0,2024-11-06 02:07:41,0,9.0,18.6,0.1478991596638655,1.0,1,0,0
2954,326,2024,InProgress,59,2022-08-07 19:24:48,2022-10-31 19:24:48,2729.0,,0,85.0,45.5,0.3738095238095237,0.59,0,1,1
3800,1281,3115,InProgress,38,2023-01-09 12:58:31,2023-04-17 12:58:31,506.0,,0,98.0,8.4,0.0624649859943977,0.38,0,1,1
23838,289,3416,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
607,1306,3765,Completed,100,2024-10-23 22:04:01,2025-01-01 22:04:01,5600.0,2025-01-01 22:04:01,0,70.0,93.3,0.7759103641456583,1.0,1,0,0
18216,484,1692,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
19579,582,3170,Completed,100,2024-05-06 04:08:25,2024-07-14 04:08:25,3394.0,2024-07-14 04:08:25,0,69.0,56.6,0.4669467787114845,1.0,1,0,0
16606,1522,2532,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
25919,677,1839,Completed,100,2022-08-23 09:26:07,2022-12-07 09:26:07,2569.0,2022-12-07 09:26:07,0,106.0,42.8,0.3514005602240896,1.0,1,0,0
23565,1314,1163,Completed,100,2023-12-03 21:07:36,2024-01-09 21:07:36,5828.0,2024-01-09 21:07:36,0,37.0,97.1,0.807843137254902,1.0,1,0,0
16799,1914,2815,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
25944,909,541,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
22520,1290,268,Completed,100,2024-02-17 14:26:24,,5834.0,2024-03-17 14:26:24,0,0.0,97.2,0.8086834733893558,1.0,1,0,0
10546,786,1065,Completed,100,2025-05-30 16:39:31,2025-07-10 16:39:31,1499.0,2025-07-10 16:39:31,0,41.0,25.0,0.2015406162464985,1.0,1,0,0
23347,439,3362,Completed,100,2022-07-29 20:22:51,2022-08-16 20:22:51,3952.0,2022-08-16 20:22:51,0,18.0,65.9,0.5450980392156862,1.0,1,0,0
16593,812,1606,Completed,100,2025-08-08 06:16:13,2025-10-20 06:16:13,7080.0,2025-10-20 06:16:13,0,73.0,118.0,0.9831932773109244,1.0,1,0,0
21497,1892,4045,InProgress,73,2023-10-18 15:34:16,2023-11-10 15:34:16,2129.0,,0,23.0,35.5,0.2897759103641456,0.73,0,1,1
25812,1848,2368,Completed,100,2025-07-14 07:52:24,2025-10-01 07:52:24,3788.0,2025-10-01 07:52:24,0,79.0,63.1,0.5221288515406163,1.0,1,0,0
4860,1522,2780,InProgress,100,2023-02-12 04:40:49,2023-02-20 04:40:49,2176.0,,0,8.0,36.3,0.2963585434173669,1.0,0,1,1
1012,1721,189,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
26230,1809,4284,Completed,100,2023-10-21 03:11:12,2023-11-17 03:11:12,3556.0,2023-11-17 03:11:12,0,27.0,59.3,0.4896358543417366,1.0,1,0,0
14902,172,3097,InProgress,13,2023-07-22 18:22:35,2023-08-31 18:22:35,793.0,,0,40.0,13.2,0.1026610644257703,0.13,0,1,1
12682,565,259,Completed,100,2025-04-17 02:08:05,2025-05-01 02:08:05,2780.0,2025-05-01 02:08:05,1,14.0,46.3,0.3809523809523809,1.0,1,0,0
24372,1143,1474,Completed,100,2024-01-07 14:05:57,,5645.0,2024-02-03 14:05:57,0,0.0,94.1,0.7822128851540616,1.0,1,0,0
16412,1293,2477,InProgress,14,2023-11-17 12:08:48,2024-01-17 12:08:48,2297.0,,0,61.0,38.3,0.3133053221288515,0.14,0,1,1
1866,1210,2067,Completed,100,2025-02-15 12:43:28,2025-05-26 12:43:28,4705.0,2025-05-26 12:43:28,0,100.0,78.4,0.6505602240896359,1.0,1,0,0
9995,1909,286,InProgress,27,2024-12-16 13:50:02,2024-12-27 13:50:02,802.0,,0,11.0,13.4,0.1039215686274509,0.27,0,1,1
21361,2092,2995,Completed,100,2024-06-28 16:56:58,2024-08-26 16:56:58,7157.0,2024-08-26 16:56:58,0,59.0,119.3,0.9939775910364146,1.0,1,0,0
4188,1154,2323,InProgress,82,2024-06-27 03:28:29,2024-09-18 03:28:29,2780.0,,1,83.0,46.3,0.3809523809523809,0.8200000000000001,0,1,1
25636,1186,900,Completed,100,2025-03-12 01:14:41,2025-03-30 01:14:41,5754.0,2025-03-30 01:14:41,0,18.0,95.9,0.7974789915966386,1.0,1,0,0
22085,921,1374,InProgress,51,2024-08-21 19:03:46,2024-10-24 19:03:46,3326.0,,0,64.0,55.4,0.457422969187675,0.51,0,1,1
8935,345,2528,Completed,100,2024-06-04 10:36:01,2024-09-08 10:36:01,6735.0,2024-09-08 10:36:01,0,96.0,112.2,0.934873949579832,1.0,1,0,0
23745,896,3975,Completed,100,2023-03-22 15:16:19,2023-06-02 15:16:19,1890.0,2023-06-02 15:16:19,0,72.0,31.5,0.2563025210084033,1.0,1,0,0
6330,1583,364,Completed,100,2022-07-31 08:31:29,2022-10-01 08:31:29,6893.0,2022-10-01 08:31:29,0,62.0,114.9,0.957002801120448,1.0,1,0,0
14357,1553,1862,InProgress,72,2023-08-22 19:45:25,2023-09-23 19:45:25,2881.0,,0,32.0,48.0,0.3950980392156862,0.72,0,1,1
3453,1471,494,Completed,100,2023-07-13 00:01:35,2023-11-05 00:01:35,2696.0,2023-11-05 00:01:35,0,115.0,44.9,0.369187675070028,1.0,1,0,0
19101,1465,2156,Completed,100,2025-01-11 14:54:49,2025-04-27 14:54:49,6486.0,2025-04-27 14:54:49,0,106.0,108.1,0.9,1.0,1,0,0
5529,539,200,Completed,100,2023-12-29 09:20:56,2024-04-23 09:20:56,2780.0,2024-04-23 09:20:56,1,116.0,46.3,0.3809523809523809,1.0,1,0,0
4203,1844,875,InProgress,5,2025-08-24 10:35:00,2025-09-17 10:35:00,348.0,,0,24.0,5.8,0.0403361344537815,0.05,0,1,1
11576,299,1382,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
7017,1922,468,Completed,100,2024-06-14 16:30:40,2024-07-05 16:30:40,2739.0,2024-07-05 16:30:40,0,21.0,45.6,0.3752100840336134,1.0,1,0,0
12560,1262,2609,Completed,100,2022-06-10 05:20:58,,1808.0,2022-06-27 05:20:58,0,0.0,30.1,0.2448179271708683,1.0,1,0,0
20848,2028,3280,Completed,100,2022-09-22 02:51:25,2023-01-01 02:51:25,2780.0,2023-01-01 02:51:25,1,101.0,46.3,0.3809523809523809,1.0,1,0,0
20597,721,4420,Completed,100,2023-12-18 02:36:59,2024-03-07 02:36:59,6931.0,2024-03-07 02:36:59,0,80.0,115.5,0.9623249299719888,1.0,1,0,0
11874,169,4792,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
12394,738,4118,Completed,100,2022-10-26 14:49:22,2022-11-08 14:49:22,5340.0,2022-11-08 14:49:22,0,13.0,89.0,0.7394957983193277,1.0,1,0,0
6225,1099,4584,InProgress,60,2022-06-18 16:39:42,,1853.0,,0,0.0,30.9,0.2511204481792716,0.6,0,1,1
23786,1490,477,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
14025,1522,1997,Completed,100,2023-03-14 20:50:07,2023-07-08 20:50:07,4646.0,2023-07-08 20:50:07,0,116.0,77.4,0.6422969187675069,1.0,1,0,0
23575,1677,898,Completed,100,2022-10-09 08:50:55,,2994.0,2022-10-10 08:50:55,0,0.0,49.9,0.4109243697478991,1.0,1,0,0
23150,1188,4258,Completed,100,2022-08-30 08:56:13,2022-10-26 08:56:13,1121.0,2022-10-26 08:56:13,0,57.0,18.7,0.1485994397759103,1.0,1,0,0
3124,1490,3118,InProgress,49,2024-10-12 14:20:55,2024-12-31 14:20:55,359.0,,0,80.0,6.0,0.0418767507002801,0.49,0,1,1
9171,1090,3036,Completed,100,2023-10-25 10:49:43,2023-12-28 10:49:43,5202.0,2023-12-28 10:49:43,0,64.0,86.7,0.7201680672268908,1.0,1,0,0
23179,708,3069,InProgress,100,2025-08-05 14:01:49,,2117.0,,0,0.0,35.3,0.288095238095238,1.0,0,1,1
12904,1153,3573,Completed,100,2023-01-10 11:49:09,2023-02-25 11:49:09,5173.0,2023-02-25 11:49:09,0,46.0,86.2,0.7161064425770308,1.0,1,0,0
8549,1177,1403,Completed,100,2025-03-29 03:44:58,2025-05-21 03:44:58,5770.0,2025-05-21 03:44:58,0,53.0,96.2,0.799719887955182,1.0,1,0,0
5280,1844,1783,InProgress,41,2023-12-19 04:29:01,2024-01-12 04:29:01,1966.0,,0,24.0,32.8,0.2669467787114845,0.41,0,1,1
14177,776,1631,InProgress,15,2023-11-16 19:10:05,,197.0,,0,0.0,3.3,0.019187675070028,0.15,0,1,1
18085,943,4720,Completed,100,2024-12-30 06:19:45,2025-02-04 06:19:45,6790.0,2025-02-04 06:19:45,0,36.0,113.2,0.9425770308123248,1.0,1,0,0
14499,1442,1851,Completed,100,2025-11-09 02:46:11,2025-12-08 02:46:11,5420.0,2025-12-08 02:46:11,0,29.0,90.3,0.7507002801120448,1.0,1,0,0
10235,1053,2300,Completed,100,2024-12-06 18:40:07,2025-02-07 18:40:07,2780.0,2025-02-07 18:40:07,1,63.0,46.3,0.3809523809523809,1.0,1,0,0
26291,1274,3667,InProgress,8,2022-08-25 08:38:45,2022-09-21 08:38:45,1427.0,,0,27.0,23.8,0.1914565826330532,0.08,0,1,1
4088,721,2808,Completed,100,2025-10-23 05:25:51,2025-11-21 05:25:51,1044.0,2025-11-21 05:25:51,0,29.0,17.4,0.1378151260504201,1.0,1,0,0
8951,2097,3386,Completed,100,2025-12-08 13:49:40,,4997.0,2025-12-26 13:49:40,0,0.0,83.3,0.6914565826330532,1.0,1,0,0
15419,1059,1147,Completed,100,2024-07-14 04:03:39,2024-09-19 04:03:39,4237.0,2024-09-19 04:03:39,0,67.0,70.6,0.5850140056022409,1.0,1,0,0
13679,1831,233,Completed,100,2025-05-31 16:27:50,2025-08-07 16:27:50,4742.0,2025-08-07 16:27:50,0,68.0,79.0,0.6557422969187675,1.0,1,0,0
14541,1498,3381,InProgress,69,2025-10-06 13:20:07,2026-01-18 13:20:07,1996.0,,0,104.0,33.3,0.2711484593837535,0.6900000000000001,0,1,1
24882,1497,4874,InProgress,38,2023-07-13 22:40:13,2023-07-19 22:40:13,3082.0,,0,6.0,51.4,0.4232492997198879,0.38,0,1,1
22187,342,4162,InProgress,58,2024-09-30 08:40:13,,999.0,,0,0.0,16.6,0.1315126050420168,0.58,0,1,1
4689,1848,4804,Completed,100,2024-10-02 09:37:02,2024-12-05 09:37:02,390.0,2024-12-05 09:37:02,0,64.0,6.5,0.0462184873949579,1.0,1,0,0
22994,1792,4859,Completed,100,2024-06-20 04:09:16,2024-08-09 04:09:16,4277.0,2024-08-09 04:09:16,0,50.0,71.3,0.5906162464985995,1.0,1,0,0
12801,1967,4300,InProgress,40,2022-08-15 05:33:31,2022-10-10 05:33:31,789.0,,0,56.0,13.2,0.1021008403361344,0.4,0,1,1
5962,1678,4072,Completed,100,2023-10-03 23:16:56,2024-01-08 23:16:56,6218.0,2024-01-08 23:16:56,0,97.0,103.6,0.8624649859943977,1.0,1,0,0
4525,492,3727,InProgress,10,2024-04-25 16:13:03,2024-08-10 16:13:03,2568.0,,0,107.0,42.8,0.3512605042016806,0.1,0,1,1
21520,909,4476,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
11127,1212,4065,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
17260,931,4521,Completed,100,2022-09-09 05:31:28,2022-10-02 05:31:28,6126.0,2022-10-02 05:31:28,0,23.0,102.1,0.8495798319327731,1.0,1,0,0
6331,1037,364,Completed,100,2025-10-16 23:42:08,2026-01-09 23:42:08,6930.0,2026-01-09 23:42:08,0,85.0,115.5,0.9621848739495796,1.0,1,0,0
4889,346,3299,Completed,100,2025-11-29 17:26:24,2025-12-25 17:26:24,415.0,2025-12-25 17:26:24,0,26.0,6.9,0.049719887955182,1.0,1,0,0
4491,1792,735,InProgress,63,2025-01-09 15:04:29,,1615.0,,0,0.0,26.9,0.2177871148459383,0.63,0,1,1
26630,696,4519,InProgress,39,2023-04-25 02:57:20,2023-06-18 02:57:20,1460.0,,0,54.0,24.3,0.196078431372549,0.39,0,1,1
13476,1958,3859,Completed,100,2024-08-15 22:44:10,,2487.0,2024-09-12 22:44:10,0,0.0,41.4,0.3399159663865546,1.0,1,0,0
10007,2026,4555,InProgress,75,2023-10-18 00:09:59,2023-12-16 00:09:59,275.0,,0,59.0,4.6,0.0301120448179271,0.75,0,1,1
23797,1899,1542,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
25868,683,568,InProgress,41,2025-10-19 18:12:32,2026-01-19 18:12:32,2645.0,,0,92.0,44.1,0.3620448179271708,0.41,0,1,1
12136,378,1918,Completed,100,2022-06-22 17:27:02,2022-10-18 17:27:02,4916.0,2022-10-18 17:27:02,0,118.0,81.9,0.6801120448179272,1.0,1,0,0
19932,1659,4700,InProgress,5,2024-10-14 06:12:21,,1742.0,,0,0.0,29.0,0.2355742296918767,0.05,0,1,1
17645,235,2419,InProgress,68,2023-05-24 10:35:33,2023-08-03 10:35:33,376.0,,0,71.0,6.3,0.0442577030812324,0.68,0,1,1
8937,1348,2528,InProgress,91,2023-09-11 10:30:49,2023-11-26 10:30:49,3113.0,,0,76.0,51.9,0.4275910364145657,0.91,0,1,1
27138,750,630,InProgress,15,2023-07-12 14:44:19,2023-09-10 14:44:19,1530.0,,0,60.0,25.5,0.2058823529411764,0.15,0,1,1
23172,1137,2260,Completed,100,2024-11-07 13:30:20,2025-02-06 13:30:20,3054.0,2025-02-06 13:30:20,0,91.0,50.9,0.4193277310924369,1.0,1,0,0
21168,1788,2456,Completed,100,2025-04-08 15:00:10,2025-06-08 15:00:10,7031.0,2025-06-08 15:00:10,0,61.0,117.2,0.9763305322128852,1.0,1,0,0
15114,1970,4528,InProgress,71,2022-06-02 20:10:05,2022-09-24 20:10:05,2780.0,,1,114.0,46.3,0.3809523809523809,0.71,0,1,1
17848,1271,1497,Completed,100,2023-02-05 09:37:14,2023-06-02 09:37:14,3197.0,2023-06-02 09:37:14,0,117.0,53.3,0.4393557422969187,1.0,1,0,0
2822,331,36,Completed,100,2025-05-31 05:06:38,2025-09-19 05:06:38,3046.0,2025-09-19 05:06:38,0,111.0,50.8,0.4182072829131652,1.0,1,0,0
13984,1037,1397,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
17099,1041,2946,NotStarted,100,,,2780.0,,1,0.0,46.3,0.3809523809523809,1.0,0,0,2
15724,289,3763,InProgress,100,2025-11-13 09:49:06,2026-01-10 09:49:06,324.0,,0,58.0,5.4,0.0369747899159663,1.0,0,1,1
11909,496,1004,InProgress,23,2024-06-18 05:35:09,2024-08-01 05:35:09,2932.0,,0,44.0,48.9,0.4022408963585434,0.23,0,1,1
14486,1476,2121,Completed,100,2025-11-05 11:52:47,2025-12-04 11:52:47,1112.0,2025-12-04 11:52:47,0,29.0,18.5,0.1473389355742297,1.0,1,0,0
19640,1127,1823,InProgress,16,2025-11-18 02:42:11,2026-03-05 02:42:11,313.0,,0,107.0,5.2,0.0354341736694677,0.16,0,1,1
10013,1831,1668,Completed,100,2024-10-02 05:02:23,2024-10-27 05:02:23,6540.0,2024-10-27 05:02:23,0,25.0,109.0,0.907563025210084,1.0,1,0,0
2429,1178,960,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
18732,306,1426,Completed,100,2023-04-05 16:05:11,2023-07-11 16:05:11,4354.0,2023-07-11 16:05:11,0,97.0,72.6,0.6014005602240896,1.0,1,0,0
25805,490,1060,Completed,100,2025-07-29 00:00:14,2025-10-17 00:00:14,1263.0,2025-10-17 00:00:14,0,80.0,21.0,0.1684873949579831,1.0,1,0,0
20501,299,2547,Completed,100,2022-09-29 03:03:48,2023-01-20 03:03:48,6865.0,2023-01-20 03:03:48,0,113.0,114.4,0.9530812324929973,1.0,1,0,0
9849,696,2334,Completed,100,2023-09-01 23:49:41,2023-09-09 23:49:41,1346.0,2023-09-09 23:49:41,0,8.0,22.4,0.1801120448179271,1.0,1,0,0
4685,36,4804,Completed,100,2022-11-20 02:57:59,2023-01-22 02:57:59,6813.0,2023-01-22 02:57:59,0,63.0,113.6,0.9457983193277312,1.0,1,0,0
17208,161,3146,InProgress,31,2024-04-29 00:11:43,2024-07-10 00:11:43,3123.0,,0,72.0,52.0,0.4289915966386554,0.31,0,1,1
8810,240,1321,Completed,100,2025-08-16 17:24:54,2025-11-15 17:24:54,904.0,2025-11-15 17:24:54,0,91.0,15.1,0.1182072829131652,1.0,1,0,0
2720,754,4177,Completed,100,2024-04-14 08:44:33,2024-05-29 08:44:33,1778.0,2024-05-29 08:44:33,0,45.0,29.6,0.2406162464985994,1.0,1,0,0
21287,2051,2981,InProgress,33,2025-12-07 21:16:24,2026-01-29 21:16:24,331.0,,0,53.0,5.5,0.0379551820728291,0.33,0,1,1
9134,1212,572,Completed,100,2023-01-15 01:44:42,2023-02-09 01:44:42,3272.0,2023-02-09 01:44:42,0,25.0,54.5,0.449859943977591,1.0,1,0,0
8526,1407,232,InProgress,78,2024-10-18 22:31:07,2024-11-20 22:31:07,1200.0,,0,33.0,20.0,0.1596638655462184,0.78,0,1,1
8241,750,2769,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
20473,1361,2845,InProgress,7,2026-01-13 07:04:28,2026-03-16 07:04:28,2072.0,,0,62.0,34.5,0.2817927170868347,0.07,0,1,1
21798,1602,4364,Completed,100,2024-01-13 18:41:18,2024-04-03 18:41:18,353.0,2024-04-03 18:41:18,0,81.0,5.9,0.0410364145658263,1.0,1,0,0
1089,336,4481,InProgress,82,2025-05-09 04:15:48,2025-09-02 04:15:48,1052.0,,0,116.0,17.5,0.1389355742296918,0.8200000000000001,0,1,1
25934,1077,2196,Completed,100,2023-09-12 05:35:54,2024-01-09 05:35:54,3191.0,2024-01-09 05:35:54,0,119.0,53.2,0.4385154061624649,1.0,1,0,0
8318,2035,4992,Completed,100,2023-11-19 22:35:57,2023-12-30 22:35:57,2068.0,2023-12-30 22:35:57,0,41.0,34.5,0.2812324929971988,1.0,1,0,0
19456,1263,3616,InProgress,23,2024-09-09 13:27:15,2025-01-06 13:27:15,2542.0,,0,119.0,42.4,0.3476190476190475,0.23,0,1,1
2218,281,2133,InProgress,7,2022-12-23 13:29:32,2023-02-18 13:29:32,1280.0,,0,57.0,21.3,0.1708683473389355,0.07,0,1,1
26623,1765,2834,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
10098,490,2735,InProgress,47,2025-11-17 10:17:23,2026-02-04 10:17:23,2505.0,,0,79.0,41.8,0.3424369747899159,0.47,0,1,1
5508,1321,2254,Completed,100,2022-06-24 06:07:03,,4145.0,2022-07-17 06:07:03,0,0.0,69.1,0.5721288515406162,1.0,1,0,0
2750,1432,4112,NotStarted,100,,,2780.0,,1,0.0,46.3,0.3809523809523809,1.0,0,0,2
20245,1498,3004,Completed,100,2025-04-06 05:58:32,2025-07-13 05:58:32,4879.0,2025-07-13 05:58:32,0,98.0,81.3,0.6749299719887955,1.0,1,0,0
14387,1881,3895,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
4835,1274,2502,InProgress,54,2024-01-12 00:32:17,2024-04-19 00:32:17,894.0,,0,98.0,14.9,0.1168067226890756,0.54,0,1,1
4902,1899,4351,Completed,100,2025-08-10 22:37:43,2025-09-30 22:37:43,3046.0,2025-09-30 22:37:43,0,51.0,50.8,0.4182072829131652,1.0,1,0,0
10294,1452,3044,Completed,100,2024-07-02 17:12:51,,2780.0,2024-07-25 17:12:51,1,0.0,46.3,0.3809523809523809,1.0,1,0,0
12732,1293,2799,Completed,100,2025-03-22 13:03:14,2025-07-01 13:03:14,6069.0,2025-07-01 13:03:14,0,101.0,101.2,0.8415966386554622,1.0,1,0,0
2351,1436,1920,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
23727,582,1755,Completed,100,2022-10-27 05:52:10,2023-01-21 05:52:10,2780.0,2023-01-21 05:52:10,1,86.0,46.3,0.3809523809523809,1.0,1,0,0
15147,663,4835,Completed,100,2025-10-08 12:06:14,2026-01-12 12:06:14,2780.0,2026-01-12 12:06:14,1,96.0,46.3,0.3809523809523809,1.0,1,0,0
17007,524,880,Completed,100,2024-12-14 13:11:24,2025-03-22 13:11:24,1084.0,2025-03-22 13:11:24,0,98.0,18.1,0.1434173669467787,1.0,1,0,0
8705,1371,4579,InProgress,57,2022-08-04 12:36:58,2022-09-17 12:36:58,653.0,,0,44.0,10.9,0.0830532212885154,0.5700000000000001,0,1,1
24529,172,309,InProgress,20,2022-10-04 11:51:30,2022-12-25 11:51:30,3510.0,,0,82.0,58.5,0.4831932773109243,0.2,0,1,1
787,222,192,Completed,100,2022-12-05 04:00:33,2023-03-26 04:00:33,6120.0,2023-03-26 04:00:33,0,111.0,102.0,0.8487394957983193,1.0,1,0,0
22202,1677,2154,InProgress,35,2023-12-31 16:39:22,2024-01-22 16:39:22,3156.0,,0,22.0,52.6,0.4336134453781512,0.35,0,1,1
14993,73,214,Completed,100,2024-03-11 17:51:08,,5552.0,2024-03-14 17:51:08,0,0.0,92.5,0.7691876750700279,1.0,1,0,0
16226,623,3830,InProgress,49,2025-08-25 16:35:38,2025-11-20 16:35:38,1116.0,,0,87.0,18.6,0.1478991596638655,0.49,0,1,1
6619,87,2295,Completed,100,2024-05-28 03:59:36,2024-09-08 03:59:36,3425.0,2024-09-08 03:59:36,0,103.0,57.1,0.4712885154061624,1.0,1,0,0
23545,1781,2188,InProgress,81,2025-09-09 08:44:19,2025-10-03 08:44:19,3083.0,,0,24.0,51.4,0.4233893557422968,0.81,0,1,1
443,1176,4478,Completed,100,2024-12-14 08:33:45,2025-01-28 08:33:45,4228.0,2025-01-28 08:33:45,0,45.0,70.5,0.5837535014005603,1.0,1,0,0
55,36,4322,Completed,100,2022-10-24 19:41:31,2023-02-18 19:41:31,421.0,2023-02-18 19:41:31,0,117.0,7.0,0.0505602240896358,1.0,1,0,0
19069,1718,1546,InProgress,41,2023-04-09 00:12:33,2023-04-20 00:12:33,3375.0,,0,11.0,56.2,0.4642857142857142,0.41,0,1,1
17744,355,3782,Completed,100,2025-12-13 13:40:32,2026-02-10 13:40:32,1219.0,2026-02-10 13:40:32,0,59.0,20.3,0.1623249299719887,1.0,1,0,0
5500,1262,2254,Completed,100,2023-02-07 22:56:54,2023-03-17 22:56:54,4842.0,2023-03-17 22:56:54,0,38.0,80.7,0.6697478991596638,1.0,1,0,0
8993,303,2465,Completed,100,2025-02-20 05:12:39,,5551.0,2025-03-14 05:12:39,0,0.0,92.5,0.769047619047619,1.0,1,0,0
635,1215,663,Completed,100,2025-09-29 13:32:57,2025-12-15 13:32:57,5193.0,2025-12-15 13:32:57,0,77.0,86.6,0.7189075630252101,1.0,1,0,0
6338,323,364,Completed,100,2023-07-22 01:18:16,2023-09-23 01:18:16,2780.0,2023-09-23 01:18:16,1,63.0,46.3,0.3809523809523809,1.0,1,0,0
4893,388,3299,Completed,100,2023-01-01 10:02:49,2023-01-26 10:02:49,6961.0,2023-01-26 10:02:49,0,25.0,116.0,0.9665266106442576,1.0,1,0,0
632,1516,663,Completed,100,2025-07-20 05:27:31,2025-10-26 05:27:31,3519.0,2025-10-26 05:27:31,0,98.0,58.6,0.484453781512605,1.0,1,0,0
12835,81,3128,Completed,100,2025-10-28 01:13:05,2025-12-18 01:13:05,3104.0,2025-12-18 01:13:05,0,51.0,51.7,0.4263305322128851,1.0,1,0,0
21560,1290,1458,Completed,100,2025-06-05 15:04:28,2025-09-13 15:04:28,6534.0,2025-09-13 15:04:28,0,100.0,108.9,0.9067226890756304,1.0,1,0,0
10536,1153,586,Completed,100,2023-02-06 21:44:26,2023-02-25 21:44:26,1347.0,2023-02-25 21:44:26,0,19.0,22.4,0.1802521008403361,1.0,1,0,0
25780,85,949,InProgress,5,2024-05-28 08:15:21,2024-09-03 08:15:21,697.0,,0,98.0,11.6,0.0892156862745098,0.05,0,1,1
20872,2070,3486,Completed,100,2025-03-18 01:12:06,2025-05-10 01:12:06,1573.0,2025-05-10 01:12:06,0,53.0,26.2,0.2119047619047619,1.0,1,0,0
8903,1544,4260,Completed,100,2024-08-06 14:37:48,,5377.0,2024-08-22 14:37:48,0,0.0,89.6,0.7446778711484594,1.0,1,0,0
22751,1935,186,Completed,100,2023-09-25 06:03:15,,747.0,2023-10-06 06:03:15,0,0.0,12.4,0.0962184873949579,1.0,1,0,0
7983,1792,4017,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
2751,1459,4112,Completed,100,2024-03-30 21:37:45,2024-05-15 21:37:45,1016.0,2024-05-15 21:37:45,0,46.0,16.9,0.1338935574229691,1.0,1,0,0
