StudentId,DepartmentId,DepartmentName,YearId,SquadronId,TotalCreditLoad
2192,1,Computer Science,1,3,7
850,1,Computer Science,3,2,2
3109,1,Computer Science,2,3,3
158,1,Computer Science,1,3,8
4822,3,Cyber Security,2,1,8
4129,1,Computer Science,1,5,0
4557,2,Artificial Intelligence,4,3,11
2795,2,Artificial Intelligence,4,5,4
507,1,Computer Science,1,3,0
236,1,Computer Science,1,1,4
33,1,Computer Science,4,5,6
3445,1,Computer Science,1,2,9
2027,1,Computer Science,1,4,5
4781,1,Computer Science,1,5,7
661,2,Artificial Intelligence,1,1,11
101,2,Artificial Intelligence,3,1,22
2316,2,Artificial Intelligence,1,3,0
1189,1,Computer Science,1,2,4
3045,2,Artificial Intelligence,1,3,14
4614,1,Computer Science,1,1,0
4556,1,Computer Science,4,3,8
4315,1,Computer Science,3,1,7
1953,1,Computer Science,1,2,5
1980,1,Computer Science,1,4,2
4912,1,Computer Science,2,3,12
4960,2,Artificial Intelligence,2,4,6
2094,2,Artificial Intelligence,3,1,0
4959,1,Computer Science,4,3,2
2816,3,Cyber Security,3,3,7
567,1,Computer Science,1,4,0
4705,1,Computer Science,1,2,5
1177,1,Computer Science,1,3,2
2044,1,Computer Science,1,4,0
408,1,Computer Science,1,5,10
132,1,Computer Science,2,3,8
4837,2,Artificial Intelligence,1,5,3
4706,2,Artificial Intelligence,3,2,4
390,1,Computer Science,1,4,3
261,1,Computer Science,2,5,16
3750,1,Computer Science,3,4,4
4513,1,Computer Science,1,5,6
3932,3,Cyber Security,3,2,4
943,2,Artificial Intelligence,3,2,0
1216,2,Artificial Intelligence,4,5,1
1897,1,Computer Science,3,3,3
3828,1,Computer Science,1,5,12
571,2,Artificial Intelligence,4,3,0
3727,3,Cyber Security,1,5,0
3986,2,Artificial Intelligence,1,1,8
1602,3,Cyber Security,3,5,6
3683,3,Cyber Security,4,5,0
3711,1,Computer Science,2,5,7
1163,1,Computer Science,1,4,7
4334,1,Computer Science,4,5,5
4516,1,Computer Science,4,2,8
3427,1,Computer Science,3,4,3
2224,3,Cyber Security,4,4,10
245,2,Artificial Intelligence,4,5,4
1281,3,Cyber Security,3,5,8
2801,1,Computer Science,3,5,7
3301,3,Cyber Security,3,1,1
894,1,Computer Science,1,5,2
4357,1,Computer Science,1,5,0
4824,1,Computer Science,1,5,34
290,3,Cyber Security,1,5,7
1166,1,Computer Science,3,2,0
3827,2,Artificial Intelligence,3,5,11
119,2,Artificial Intelligence,2,5,0
2614,1,Computer Science,1,1,7
2307,1,Computer Science,4,3,8
2376,1,Computer Science,1,2,3
2194,3,Cyber Security,1,1,13
4273,3,Cyber Security,4,5,8
3791,1,Computer Science,1,1,0
4161,3,Cyber Security,2,1,2
2367,1,Computer Science,1,4,0
913,3,Cyber Security,4,5,5
1321,3,Cyber Security,3,3,2
4653,2,Artificial Intelligence,3,5,8
4364,1,Computer Science,3,5,8
4014,2,Artificial Intelligence,3,2,6
3439,1,Computer Science,2,5,0
2552,2,Artificial Intelligence,2,2,3
2145,3,Cyber Security,3,2,7
2239,2,Artificial Intelligence,1,2,7
881,1,Computer Science,1,2,3
591,3,Cyber Security,3,4,9
757,1,Computer Science,3,4,0
4388,1,Computer Science,3,2,6
572,2,Artificial Intelligence,1,3,0
2514,1,Computer Science,3,5,2
3108,1,Computer Science,3,1,6
1651,1,Computer Science,3,4,4
1023,1,Computer Science,2,2,0
1223,1,Computer Science,2,1,1
3662,1,Computer Science,1,3,11
3888,2,Artificial Intelligence,2,5,0
3214,1,Computer Science,2,4,0
1829,3,Cyber Security,4,4,0
2416,2,Artificial Intelligence,2,1,7
1582,3,Cyber Security,2,2,3
3919,1,Computer Science,1,2,0
1815,2,Artificial Intelligence,2,4,8
3402,2,Artificial Intelligence,1,1,10
1756,2,Artificial Intelligence,1,3,8
1820,1,Computer Science,2,4,1
2620,1,Computer Science,3,2,0
2584,1,Computer Science,3,2,10
2566,1,Computer Science,2,1,2
3530,2,Artificial Intelligence,4,3,10
2527,1,Computer Science,3,5,2
4799,2,Artificial Intelligence,3,2,3
1935,2,Artificial Intelligence,3,1,15
1045,2,Artificial Intelligence,1,4,7
1554,2,Artificial Intelligence,2,3,6
3679,1,Computer Science,1,5,0
3398,1,Computer Science,2,3,6
2007,1,Computer Science,3,3,4
3687,2,Artificial Intelligence,2,3,6
3205,1,Computer Science,2,4,0
330,3,Cyber Security,2,4,7
4543,2,Artificial Intelligence,1,1,6
4610,3,Cyber Security,3,1,12
950,1,Computer Science,4,1,7
1417,1,Computer Science,2,5,6
1309,2,Artificial Intelligence,2,1,3
446,2,Artificial Intelligence,1,5,2
1542,1,Computer Science,2,1,5
91,1,Computer Science,3,4,5
560,2,Artificial Intelligence,1,5,0
3103,1,Computer Science,1,2,9
4520,1,Computer Science,2,5,4
1438,2,Artificial Intelligence,2,1,2
3523,3,Cyber Security,1,4,7
632,1,Computer Science,1,1,5
2533,1,Computer Science,1,1,11
925,1,Computer Science,2,3,0
3424,1,Computer Science,2,3,7
2109,1,Computer Science,2,1,3
7,1,Computer Science,1,4,0
1188,2,Artificial Intelligence,3,5,8
4820,1,Computer Science,3,4,1
1225,1,Computer Science,3,4,2
1652,2,Artificial Intelligence,1,4,12
2996,1,Computer Science,2,4,4
3145,2,Artificial Intelligence,2,1,7
16,3,Cyber Security,3,5,5
3418,2,Artificial Intelligence,2,4,10
1969,1,Computer Science,1,5,4
3266,3,Cyber Security,3,2,5
1344,1,Computer Science,2,5,2
3472,1,Computer Science,3,1,0
4795,1,Computer Science,2,4,4
1134,1,Computer Science,2,1,8
735,1,Computer Science,2,5,3
3202,1,Computer Science,2,3,15
869,1,Computer Science,1,2,5
11,1,Computer Science,2,2,8
3790,1,Computer Science,2,5,6
2865,1,Computer Science,1,1,0
2246,2,Artificial Intelligence,3,1,10
4642,2,Artificial Intelligence,3,1,7
315,1,Computer Science,1,5,2
135,1,Computer Science,1,4,0
2470,1,Computer Science,1,1,0
4976,1,Computer Science,4,5,6
4768,1,Computer Science,2,3,8
121,3,Cyber Security,1,1,0
3550,1,Computer Science,2,1,0
2283,1,Computer Science,4,3,0
4921,1,Computer Science,1,5,0
3678,1,Computer Science,1,1,5
3648,3,Cyber Security,1,1,0
4239,1,Computer Science,3,5,0
443,2,Artificial Intelligence,4,4,4
3192,1,Computer Science,1,4,5
1767,1,Computer Science,3,3,6
87,3,Cyber Security,3,5,7
2207,3,Cyber Security,3,5,9
4950,1,Computer Science,1,3,8
4829,1,Computer Science,1,2,13
98,2,Artificial Intelligence,1,1,3
2709,2,Artificial Intelligence,2,2,0
3818,2,Artificial Intelligence,2,4,7
758,1,Computer Science,3,5,10
2840,1,Computer Science,2,1,3
1870,1,Computer Science,4,2,0
4730,2,Artificial Intelligence,2,3,0
4288,3,Cyber Security,3,2,4
3904,3,Cyber Security,3,1,4
3322,2,Artificial Intelligence,3,3,39
168,1,Computer Science,2,5,4
4331,1,Computer Science,3,2,0
360,1,Computer Science,1,3,7
4666,1,Computer Science,2,3,9
970,2,Artificial Intelligence,1,5,9
112,2,Artificial Intelligence,4,4,5
1099,1,Computer Science,2,5,8
1805,3,Cyber Security,2,2,11
3475,1,Computer Science,4,1,6
4521,1,Computer Science,2,3,8
620,1,Computer Science,1,5,0
2925,1,Computer Science,4,5,2
3060,1,Computer Science,3,2,5
784,1,Computer Science,3,4,14
1050,1,Computer Science,2,5,5
4191,1,Computer Science,3,4,5
486,1,Computer Science,4,2,4
4411,3,Cyber Security,3,1,0
2940,1,Computer Science,1,4,0
3754,1,Computer Science,1,5,10
539,1,Computer Science,1,4,10
1274,3,Cyber Security,3,5,7
703,1,Computer Science,2,2,6
3600,1,Computer Science,2,3,13
1707,1,Computer Science,1,5,7
3270,3,Cyber Security,1,1,12
3456,2,Artificial Intelligence,3,5,0
1187,2,Artificial Intelligence,2,2,0
1835,1,Computer Science,2,2,4
4468,1,Computer Science,1,4,6
791,1,Computer Science,1,2,2
1434,3,Cyber Security,2,4,9
4763,1,Computer Science,4,4,3
2095,3,Cyber Security,1,2,11
340,1,Computer Science,3,3,0
4804,1,Computer Science,4,2,12
3845,1,Computer Science,1,4,9
1033,2,Artificial Intelligence,1,4,0
2309,1,Computer Science,1,1,9
2501,2,Artificial Intelligence,2,2,4
2252,3,Cyber Security,1,5,2
3720,3,Cyber Security,1,2,2
4051,1,Computer Science,2,5,18
797,2,Artificial Intelligence,4,4,0
2057,1,Computer Science,1,2,3
4896,1,Computer Science,4,3,18
1506,2,Artificial Intelligence,1,2,0
1362,1,Computer Science,1,5,3
218,1,Computer Science,4,2,3
1663,1,Computer Science,4,2,0
1566,2,Artificial Intelligence,1,3,3
498,1,Computer Science,1,4,10
3646,1,Computer Science,1,5,3
1213,2,Artificial Intelligence,1,5,0
1690,2,Artificial Intelligence,1,5,2
4764,3,Cyber Security,1,4,10
871,3,Cyber Security,3,3,5
4805,2,Artificial Intelligence,3,4,7
2919,1,Computer Science,1,1,11
4221,1,Computer Science,3,2,2
1505,2,Artificial Intelligence,2,4,5
2462,1,Computer Science,3,3,10
196,2,Artificial Intelligence,2,1,11
2378,1,Computer Science,2,1,0
4755,2,Artificial Intelligence,2,1,6
2535,1,Computer Science,2,1,0
3861,3,Cyber Security,2,5,6
4345,1,Computer Science,3,5,6
4067,1,Computer Science,1,5,0
689,1,Computer Science,4,5,2
4611,3,Cyber Security,2,1,0
464,2,Artificial Intelligence,3,5,8
2915,1,Computer Science,1,4,2
2399,1,Computer Science,1,4,0
1609,1,Computer Science,1,4,3
4864,2,Artificial Intelligence,2,5,7
1387,2,Artificial Intelligence,2,2,13
2621,1,Computer Science,4,3,6
4098,1,Computer Science,3,3,1
270,3,Cyber Security,1,4,3
1591,3,Cyber Security,1,4,14
1981,2,Artificial Intelligence,1,3,3
1718,1,Computer Science,2,2,0
1200,3,Cyber Security,2,3,10
4172,2,Artificial Intelligence,2,1,13
1024,3,Cyber Security,1,5,12
278,1,Computer Science,1,4,12
630,3,Cyber Security,3,1,0
2172,1,Computer Science,1,1,0
1300,2,Artificial Intelligence,2,5,5
4518,1,Computer Science,4,1,4
1678,3,Cyber Security,2,4,1
3625,2,Artificial Intelligence,1,3,3
2893,1,Computer Science,1,2,13
4685,2,Artificial Intelligence,4,5,6
1530,2,Artificial Intelligence,1,3,2
4236,2,Artificial Intelligence,3,2,4
849,1,Computer Science,2,5,8
4491,1,Computer Science,2,5,0
759,2,Artificial Intelligence,1,5,10
161,1,Computer Science,4,1,0
1086,1,Computer Science,2,3,13
1157,1,Computer Science,1,5,0
4080,2,Artificial Intelligence,3,4,7
1903,2,Artificial Intelligence,4,4,3
4358,1,Computer Science,3,2,5
2573,1,Computer Science,3,5,7
3704,1,Computer Science,3,1,3
4617,2,Artificial Intelligence,1,5,4
1786,3,Cyber Security,2,3,12
4458,1,Computer Science,1,5,6
3193,2,Artificial Intelligence,1,5,11
370,2,Artificial Intelligence,3,5,2
1522,1,Computer Science,2,4,8
1483,1,Computer Science,4,1,4
1246,1,Computer Science,3,5,6
1859,2,Artificial Intelligence,1,1,4
4925,2,Artificial Intelligence,2,2,3
1146,1,Computer Science,3,1,7
1597,1,Computer Science,1,1,12
1977,2,Artificial Intelligence,1,1,14
3517,1,Computer Science,3,5,2
4461,2,Artificial Intelligence,4,2,4
2220,2,Artificial Intelligence,1,3,0
1115,2,Artificial Intelligence,1,2,6
2167,2,Artificial Intelligence,3,5,3
1143,1,Computer Science,1,5,3
3918,1,Computer Science,3,5,3
1766,1,Computer Science,1,5,0
2585,2,Artificial Intelligence,3,1,6
4895,1,Computer Science,2,4,2
4010,1,Computer Science,4,3,10
3721,2,Artificial Intelligence,1,3,1
238,1,Computer Science,2,1,0
2830,2,Artificial Intelligence,2,4,0
3468,1,Computer Science,3,4,3
250,2,Artificial Intelligence,3,4,4
4019,1,Computer Science,1,3,9
1127,2,Artificial Intelligence,1,5,13
194,2,Artificial Intelligence,2,2,3
276,3,Cyber Security,4,2,7
3777,1,Computer Science,2,4,13
3178,2,Artificial Intelligence,1,2,10
422,2,Artificial Intelligence,2,2,7
1744,2,Artificial Intelligence,1,2,8
104,1,Computer Science,1,1,6
2631,1,Computer Science,4,1,6
394,2,Artificial Intelligence,1,3,3
1548,1,Computer Science,3,2,9
1515,1,Computer Science,3,5,10
2805,1,Computer Science,1,5,6
403,3,Cyber Security,1,3,2
979,1,Computer Science,4,5,7
3553,1,Computer Science,1,1,0
3956,2,Artificial Intelligence,1,1,3
2401,2,Artificial Intelligence,2,3,10
3568,1,Computer Science,1,5,19
2536,1,Computer Science,2,4,6
2704,3,Cyber Security,1,4,6
2882,1,Computer Science,2,3,0
2424,1,Computer Science,4,3,0
1738,3,Cyber Security,1,5,5
2878,1,Computer Science,1,4,11
3556,2,Artificial Intelligence,4,4,10
2574,1,Computer Science,1,2,4
3542,2,Artificial Intelligence,4,2,7
4131,2,Artificial Intelligence,1,2,7
4982,1,Computer Science,3,2,5
3216,1,Computer Science,4,5,8
2823,3,Cyber Security,3,3,3
570,3,Cyber Security,2,2,1
2806,1,Computer Science,1,3,10
953,3,Cyber Security,1,1,6
2698,1,Computer Science,4,5,37
1882,2,Artificial Intelligence,2,2,4
533,1,Computer Science,1,5,4
1304,1,Computer Science,4,2,7
635,1,Computer Science,1,5,18
4536,3,Cyber Security,4,5,4
2579,1,Computer Science,4,2,3
2461,3,Cyber Security,2,1,13
3063,2,Artificial Intelligence,1,4,0
1480,1,Computer Science,2,1,3
4564,2,Artificial Intelligence,1,3,6
2449,1,Computer Science,1,5,3
3271,1,Computer Science,1,5,14
4258,3,Cyber Security,1,5,4
4486,1,Computer Science,1,4,2
2513,3,Cyber Security,1,4,8
4551,1,Computer Science,2,4,10
441,1,Computer Science,1,5,5
2178,2,Artificial Intelligence,4,3,2
1404,2,Artificial Intelligence,1,5,8
4434,1,Computer Science,3,3,10
2608,2,Artificial Intelligence,1,5,7
4759,1,Computer Science,2,3,10
1247,3,Cyber Security,4,2,3
2069,2,Artificial Intelligence,3,5,18
4017,2,Artificial Intelligence,2,1,4
4980,2,Artificial Intelligence,3,5,7
510,1,Computer Science,3,1,14
4342,2,Artificial Intelligence,2,5,42
4445,3,Cyber Security,2,1,5
1618,2,Artificial Intelligence,3,2,2
2874,1,Computer Science,1,5,3
3232,2,Artificial Intelligence,2,2,4
828,1,Computer Science,2,1,6
3228,1,Computer Science,1,4,2
1504,1,Computer Science,1,5,6
4176,3,Cyber Security,1,2,7
4083,1,Computer Science,1,1,2
2249,1,Computer Science,1,2,4
919,1,Computer Science,4,5,7
740,1,Computer Science,3,1,7
2778,2,Artificial Intelligence,2,3,4
1619,2,Artificial Intelligence,2,4,5
413,1,Computer Science,1,4,7
1167,2,Artificial Intelligence,3,3,3
4304,1,Computer Science,4,3,4
4081,1,Computer Science,1,1,3
1631,2,Artificial Intelligence,3,3,15
1305,3,Cyber Security,4,5,12
3489,1,Computer Science,3,1,8
1685,1,Computer Science,3,1,3
58,1,Computer Science,4,2,12
3158,1,Computer Science,3,2,7
4648,2,Artificial Intelligence,2,5,0
2712,1,Computer Science,1,1,9
2122,1,Computer Science,3,5,2
1639,2,Artificial Intelligence,2,1,2
1217,3,Cyber Security,2,4,3
3973,1,Computer Science,3,5,10
971,1,Computer Science,4,5,6
1584,2,Artificial Intelligence,1,5,4
2262,1,Computer Science,2,1,5
4070,3,Cyber Security,1,2,8
847,1,Computer Science,2,1,10
225,1,Computer Science,1,5,11
2116,1,Computer Science,4,3,6
3365,3,Cyber Security,1,2,8
4967,1,Computer Science,4,1,1
1671,2,Artificial Intelligence,2,4,0
3052,2,Artificial Intelligence,3,5,5
2201,3,Cyber Security,2,1,2
2169,2,Artificial Intelligence,4,3,5
2613,1,Computer Science,4,3,4
1539,1,Computer Science,4,1,10
1436,2,Artificial Intelligence,1,4,0
951,1,Computer Science,1,4,2
713,2,Artificial Intelligence,2,5,6
3872,1,Computer Science,3,3,0
1714,2,Artificial Intelligence,3,3,5
2938,1,Computer Science,3,3,0
3105,2,Artificial Intelligence,2,2,7
727,1,Computer Science,3,5,4
4694,1,Computer Science,2,3,4
4175,2,Artificial Intelligence,4,5,3
3983,1,Computer Science,2,4,4
3015,1,Computer Science,4,5,4
3495,2,Artificial Intelligence,2,3,9
886,1,Computer Science,3,2,8
2453,2,Artificial Intelligence,2,3,8
3717,1,Computer Science,1,1,13
4943,1,Computer Science,1,5,0
2853,1,Computer Science,1,5,3
1290,2,Artificial Intelligence,3,2,0
383,2,Artificial Intelligence,1,4,2
438,2,Artificial Intelligence,1,3,7
3405,2,Artificial Intelligence,3,5,11
2879,2,Artificial Intelligence,1,5,10
531,1,Computer Science,2,4,2
2759,3,Cyber Security,1,2,0
14,1,Computer Science,4,1,2
4238,2,Artificial Intelligence,3,4,3
1846,2,Artificial Intelligence,1,4,8
2775,1,Computer Science,2,5,6
4744,2,Artificial Intelligence,4,5,10
4904,2,Artificial Intelligence,1,3,5
1742,1,Computer Science,1,4,4
2661,2,Artificial Intelligence,1,4,6
4923,1,Computer Science,3,5,1
3486,1,Computer Science,4,5,6
622,3,Cyber Security,1,1,2
3049,2,Artificial Intelligence,3,4,4
26,2,Artificial Intelligence,1,1,8
3179,2,Artificial Intelligence,2,5,5
4208,1,Computer Science,1,1,0
627,1,Computer Science,2,1,8
1091,1,Computer Science,1,2,7
4544,3,Cyber Security,1,3,5
2615,2,Artificial Intelligence,1,5,4
1585,2,Artificial Intelligence,3,1,6
1020,1,Computer Science,2,4,7
2953,1,Computer Science,1,5,0
3407,2,Artificial Intelligence,2,5,2
593,1,Computer Science,2,2,7
4979,2,Artificial Intelligence,1,5,3
2742,1,Computer Science,2,5,7
3967,1,Computer Science,2,5,6
1680,2,Artificial Intelligence,3,4,4
1649,2,Artificial Intelligence,3,2,5
2354,2,Artificial Intelligence,2,4,10
2745,3,Cyber Security,1,1,7
4716,1,Computer Science,2,3,2
679,1,Computer Science,1,5,6
2202,3,Cyber Security,2,2,9
1740,2,Artificial Intelligence,1,1,15
3086,3,Cyber Security,3,4,3
1424,1,Computer Science,1,1,5
1144,3,Cyber Security,1,2,8
4719,1,Computer Science,1,1,11
288,1,Computer Science,3,5,4
1062,1,Computer Science,1,1,12
4231,1,Computer Science,3,3,4
480,2,Artificial Intelligence,1,4,10
3387,1,Computer Science,1,5,3
4711,2,Artificial Intelligence,4,3,3
3857,2,Artificial Intelligence,3,4,3
624,1,Computer Science,3,2,4
4566,3,Cyber Security,4,3,2
777,3,Cyber Security,1,4,9
303,2,Artificial Intelligence,1,2,0
1186,3,Cyber Security,1,5,6
4503,1,Computer Science,1,5,9
1964,3,Cyber Security,2,5,3
3401,1,Computer Science,2,5,3
4474,1,Computer Science,1,3,2
4117,1,Computer Science,1,4,4
2964,1,Computer Science,2,5,5
463,2,Artificial Intelligence,2,2,8
1145,2,Artificial Intelligence,1,4,7
4874,1,Computer Science,1,3,3
526,2,Artificial Intelligence,1,5,5
4978,2,Artificial Intelligence,1,2,11
2668,3,Cyber Security,1,2,3
3233,1,Computer Science,4,4,17
2463,1,Computer Science,2,5,4
4669,1,Computer Science,3,5,2
1140,1,Computer Science,2,4,0
2673,2,Artificial Intelligence,2,5,6
2185,3,Cyber Security,1,3,11
3378,2,Artificial Intelligence,1,3,6
2850,1,Computer Science,1,5,2
4624,2,Artificial Intelligence,1,3,5
4299,1,Computer Science,3,2,0
4237,2,Artificial Intelligence,3,4,0
2664,1,Computer Science,3,1,6
3361,1,Computer Science,3,5,2
3455,2,Artificial Intelligence,2,4,0
2730,3,Cyber Security,4,4,9
887,1,Computer Science,1,1,12
1979,1,Computer Science,1,4,0
38,1,Computer Science,1,2,7
1660,1,Computer Science,1,5,10
3657,1,Computer Science,4,3,5
4550,1,Computer Science,1,3,0
798,2,Artificial Intelligence,2,3,5
3586,2,Artificial Intelligence,4,1,10
4963,1,Computer Science,2,2,5
3916,1,Computer Science,1,4,4
35,3,Cyber Security,4,3,33
767,1,Computer Science,4,3,4
4206,2,Artificial Intelligence,4,1,7
186,2,Artificial Intelligence,1,5,4
2854,1,Computer Science,1,1,3
1367,3,Cyber Security,3,5,10
1807,2,Artificial Intelligence,2,4,2
1357,3,Cyber Security,4,3,2
2749,2,Artificial Intelligence,2,5,2
3706,1,Computer Science,2,3,0
4542,1,Computer Science,1,4,8
2383,3,Cyber Security,3,2,14
544,1,Computer Science,1,5,6
4272,1,Computer Science,3,5,0
2355,2,Artificial Intelligence,4,2,5
346,1,Computer Science,1,4,15
1998,1,Computer Science,1,4,5
3452,1,Computer Science,1,2,8
328,1,Computer Science,2,3,7
3260,1,Computer Science,4,3,0
4701,1,Computer Science,2,1,3
2810,3,Cyber Security,4,2,2
2707,3,Cyber Security,1,1,0
2936,3,Cyber Security,4,4,4
2070,2,Artificial Intelligence,1,3,10
167,2,Artificial Intelligence,4,3,4
4936,1,Computer Science,3,5,6
4845,2,Artificial Intelligence,1,4,6
4772,1,Computer Science,1,5,9
2206,1,Computer Science,1,2,8
4033,1,Computer Science,1,3,2
1877,1,Computer Science,4,3,0
522,2,Artificial Intelligence,1,2,6
2687,1,Computer Science,1,3,3
4478,2,Artificial Intelligence,2,5,4
1745,1,Computer Science,1,5,5
936,1,Computer Science,2,5,0
3533,2,Artificial Intelligence,4,3,2
825,1,Computer Science,2,1,7
3781,3,Cyber Security,1,3,11
615,3,Cyber Security,2,4,3
444,1,Computer Science,3,4,9
1250,2,Artificial Intelligence,1,1,0
244,1,Computer Science,2,4,7
4008,1,Computer Science,3,1,3
1989,2,Artificial Intelligence,2,5,19
228,1,Computer Science,4,3,12
1107,3,Cyber Security,1,2,6
4096,1,Computer Science,1,2,2
4361,2,Artificial Intelligence,2,5,9
1906,1,Computer Science,1,1,0
4453,3,Cyber Security,1,1,14
906,1,Computer Science,1,2,0
4931,2,Artificial Intelligence,4,2,18
402,1,Computer Science,2,4,0
982,2,Artificial Intelligence,4,1,3
1665,1,Computer Science,1,2,2
3451,2,Artificial Intelligence,1,4,8
3211,1,Computer Science,3,2,6
1872,1,Computer Science,1,4,0
996,2,Artificial Intelligence,1,2,8
215,1,Computer Science,1,1,7
2334,1,Computer Science,4,1,4
2374,1,Computer Science,1,1,6
2137,1,Computer Science,2,1,4
4106,1,Computer Science,2,3,6
1269,2,Artificial Intelligence,1,4,1
3155,3,Cyber Security,1,1,10
752,2,Artificial Intelligence,4,2,0
222,1,Computer Science,1,1,4
4036,3,Cyber Security,1,4,0
4142,1,Computer Science,3,5,0
663,1,Computer Science,1,4,15
2284,1,Computer Science,4,2,11
2776,2,Artificial Intelligence,1,5,13
3377,1,Computer Science,1,5,6
412,3,Cyber Security,4,2,6
384,2,Artificial Intelligence,2,5,10
3544,2,Artificial Intelligence,3,2,15
614,1,Computer Science,2,4,2
4502,1,Computer Science,3,5,3
1508,2,Artificial Intelligence,2,5,7
4155,1,Computer Science,1,2,3
4285,1,Computer Science,3,1,1
3982,2,Artificial Intelligence,4,1,0
4320,1,Computer Science,1,5,5
4573,2,Artificial Intelligence,2,5,6
975,1,Computer Science,1,5,0
1083,1,Computer Science,4,4,0
1990,3,Cyber Security,1,5,8
532,2,Artificial Intelligence,2,4,0
4753,1,Computer Science,2,3,4
472,1,Computer Science,3,3,1
4590,1,Computer Science,1,1,0
4276,2,Artificial Intelligence,2,4,0
1293,1,Computer Science,1,1,10
4260,1,Computer Science,1,3,1
569,1,Computer Science,4,5,0
1499,1,Computer Science,1,2,0
3635,1,Computer Science,4,5,6
4811,1,Computer Science,1,3,0
3097,1,Computer Science,1,5,4
2646,1,Computer Science,2,3,0
4204,1,Computer Science,1,1,8
4167,2,Artificial Intelligence,4,2,2
4387,2,Artificial Intelligence,2,3,8
1025,2,Artificial Intelligence,1,5,4
4810,2,Artificial Intelligence,4,2,3
1000,1,Computer Science,1,5,0
2685,2,Artificial Intelligence,2,2,15
1346,2,Artificial Intelligence,2,3,15
4170,1,Computer Science,1,4,0
3671,1,Computer Science,4,5,6
2250,2,Artificial Intelligence,2,1,2
2038,2,Artificial Intelligence,2,5,11
137,1,Computer Science,2,3,3
2523,3,Cyber Security,1,5,0
95,1,Computer Science,1,3,7
1456,1,Computer Science,4,3,13
4302,1,Computer Science,1,1,4
3991,1,Computer Science,1,2,8
3668,2,Artificial Intelligence,2,4,13
23,1,Computer Science,4,1,6
286,1,Computer Science,1,1,22
2971,3,Cyber Security,3,1,3
3839,2,Artificial Intelligence,1,3,2
263,2,Artificial Intelligence,1,3,9
82,1,Computer Science,1,4,0
575,3,Cyber Security,4,1,8
1233,1,Computer Science,4,4,10
1939,3,Cyber Security,2,5,0
2595,1,Computer Science,1,4,2
3256,2,Artificial Intelligence,3,5,7
1770,3,Cyber Security,2,5,0
4090,1,Computer Science,1,1,2
3476,1,Computer Science,1,1,1
2195,2,Artificial Intelligence,1,2,48
1308,2,Artificial Intelligence,3,1,2
201,1,Computer Science,1,1,6
3116,1,Computer Science,1,4,5
3381,3,Cyber Security,2,2,3
3054,1,Computer Science,1,1,0
2669,1,Computer Science,3,5,2
2312,1,Computer Science,1,5,2
4834,1,Computer Science,1,3,4
3458,1,Computer Science,4,1,7
160,3,Cyber Security,3,5,2
1105,3,Cyber Security,1,1,11
2102,3,Cyber Security,3,3,4
183,1,Computer Science,3,2,0
513,1,Computer Science,1,1,0
2616,1,Computer Science,1,4,4
1049,1,Computer Science,2,3,2
2117,1,Computer Science,1,3,15
3691,1,Computer Science,1,1,7
3369,1,Computer Science,2,4,14
4626,1,Computer Science,4,5,6
3780,3,Cyber Security,3,1,11
2483,3,Cyber Security,3,3,7
1287,1,Computer Science,3,1,8
3393,1,Computer Science,3,5,10
4839,1,Computer Science,1,1,4
2306,2,Artificial Intelligence,3,3,5
3546,2,Artificial Intelligence,2,4,17
43,2,Artificial Intelligence,1,3,0
4501,1,Computer Science,1,3,1
1924,1,Computer Science,1,1,7
3963,1,Computer Science,1,4,4
350,1,Computer Science,3,5,2
2890,1,Computer Science,2,4,0
2267,1,Computer Science,1,5,10
4661,1,Computer Science,1,5,8
1113,2,Artificial Intelligence,3,3,1
3862,1,Computer Science,1,3,16
1587,2,Artificial Intelligence,3,1,6
1109,2,Artificial Intelligence,2,5,6
1534,1,Computer Science,3,5,3
1634,1,Computer Science,1,4,5
2677,1,Computer Science,2,4,0
4584,2,Artificial Intelligence,1,2,11
4234,1,Computer Science,1,2,0
335,2,Artificial Intelligence,4,3,3
4783,1,Computer Science,1,5,2
3297,2,Artificial Intelligence,1,1,15
1064,2,Artificial Intelligence,4,3,13
1896,1,Computer Science,3,5,9
4279,2,Artificial Intelligence,1,5,15
1816,2,Artificial Intelligence,2,4,4
1315,3,Cyber Security,1,5,0
2934,1,Computer Science,4,3,0
4480,2,Artificial Intelligence,1,2,3
41,2,Artificial Intelligence,3,1,8
1433,2,Artificial Intelligence,3,2,7
1579,2,Artificial Intelligence,1,1,4
2855,1,Computer Science,2,5,12
673,2,Artificial Intelligence,1,1,5
4601,1,Computer Science,4,1,5
1558,1,Computer Science,3,5,7
4528,1,Computer Science,1,1,3
4898,3,Cyber Security,4,3,3
430,1,Computer Science,4,4,7
291,1,Computer Science,3,1,7
789,1,Computer Science,3,1,3
3269,2,Artificial Intelligence,1,3,5
309,2,Artificial Intelligence,1,3,6
470,3,Cyber Security,3,2,48
36,1,Computer Science,1,5,1
2043,2,Artificial Intelligence,3,5,2
2762,1,Computer Science,2,3,11
1094,1,Computer Science,2,1,11
4351,3,Cyber Security,4,5,5
4919,1,Computer Science,4,4,6
2211,1,Computer Science,1,4,3
4510,3,Cyber Security,2,1,11
2330,3,Cyber Security,1,3,5
645,1,Computer Science,1,3,3
1885,1,Computer Science,3,5,4
457,1,Computer Science,2,4,0
3219,1,Computer Science,4,5,6
